Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highland Maintenance Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
080214,  SR,00084,     ,VA 84,Mill Gap Rd,045,Highland County,045,Highland County,5.87,West Virginia State Line,45-600,160,F,95%,0%,3%,2%,1%,0%,F,0.1418,F,0.5455,170,F,2012,,,,,,,,,,,,,,,
080387,  SR,00084,     ,VA 84,Mill Gap Rd,045,Highland County,045,Highland County,6.64,45-600,45-640 Meadowdale Rd,340,F,95%,0%,3%,2%,1%,0%,C,0.1019,F,0.5135,350,F,2012,,,,,,,,,,,,,,,
080212,  SR,00084,     ,VA 84,Mill Gap Rd,045,Highland County,045,Highland County,2.43,45-640 Meadowdale Rd,US 220 Vanderpool,510,F,95%,0%,3%,2%,1%,0%,F,0.0948,F,0.5340,520,F,2012,,,,,,,,,,,,,,,
080390,  US,00220,     ,US 220,Jackson River Rd,045,Highland County,045,Highland County,8.62,Bath County Line,45-607 N,540,F,93%,1%,1%,1%,5%,0%,F,0.1026,F,0.5039,560,F,2012,,,,,,,,,,,,,,,
080218,  US,00220,     ,US 220,Jackson River Rd,045,Highland County,045,Highland County,3.47,45-607 N,SR 84 Vanderpool,620,F,93%,1%,1%,1%,5%,0%,F,0.0977,F,0.5755,650,F,2012,,,,,,,,,,,,,,,
080389,  US,00220,     ,US 220,Jackson River Rd,045,Highland County,045,Highland County,3.54,SR 84 Vanderpool,SCL Monterey,1100,F,92%,0%,1%,2%,5%,0%,F,0.0969,F,0.5123,1200,F,2012,,,,,,,,,,,,,,,
080425,  US,00220,     ,US 220, ,262,Town of Monterey,045,Highland County,0.35,SCL Monterey,US 250,1100,N,92%,0%,1%,2%,5%,0%,N,0.0969,N,0.5123,1200,N,2012,,,,,,,,,,,,,,,
080216,  US,00220,     ,US 220,Jackson River Rd,262,Town of Monterey,045,Highland County,0.19,US 250,NCL Monterey,1200,F,92%,0%,1%,2%,5%,0%,C,0.1043,F,0.5985,1300,F,2012,,,,,,,,,,,,,,,
080217,  US,00220,     ,US 220, ,045,Highland County,045,Highland County,6.30,NCL Monterey,45-642 Near Blue Grass,1200,N,92%,0%,1%,2%,5%,0%,N,0.1043,N,0.5985,1300,N,2012,,,,,,,,,,,,,,,
