Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bath Maintenance Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
080056,  SR,00039,     ,VA 39,Mountain Valley Rd,008,Bath County,008,Bath County,4.59,West Virginia State Line,08-600 Big Back Creek Rd,340,F,95%,0%,1%,1%,3%,0%,F,0.1105,F,0.6163,350,F,2012,,,,,,,,,,,,,,,
080194,  SR,00039,     ,VA 39,Mountain Valley Rd,008,Bath County,008,Bath County,9.94,08-600 Big Back Creek Rd,08-687 West of Warm Springs,440,F,95%,0%,1%,1%,3%,0%,F,0.1037,F,0.6337,460,F,2012,,,,,,,,,,,,,,,
080329,  SR,00039,     ,VA 39,Mountain Valley Rd,008,Bath County,008,Bath County,2.97,08-687 West of Warm Springs,US 220 Warm Springs,1100,F,95%,0%,1%,1%,3%,0%,C,0.1010,F,0.5289,1200,F,2012,,,,,,,,,,,,,,,
080332,  SR,00039,     ,"US 220, VA 39",Ingalls Boulevard,008,Bath County,008,Bath County,0.19,US 220 Warm Springs,US 220 North of Warm Springs,2300,F,93%,1%,1%,1%,5%,0%,F,0.0905,F,0.5389,2400,F,2012,,,,,,,,,,,,,,,
080196,  SR,00039,     ,VA 39,Mountain Valley Rd,008,Bath County,008,Bath County,4.38,US 220 North of Warm Springs,08-630 Stage Coach Drive,1400,F,94%,0%,1%,1%,2%,0%,F,0.0959,F,0.5377,1500,F,2012,,,,,,,,,,,,,,,
080198,  SR,00039,     ,VA 39,Mountain Valley Rd,008,Bath County,008,Bath County,8.67,08-630 Stage Coach Drive,SR 42 Millboro Springs,1500,F,94%,0%,1%,1%,2%,0%,F,0.0911,F,0.5156,1600,F,2012,,,,,,,,,,,,,,,
080200,  SR,00039,     ,"VA 39, VA 42",Mountain Valley Rd,008,Bath County,008,Bath County,5.73,SR 42 Millboro Springs,Rockbridge County Line,1600,F,94%,0%,1%,1%,2%,0%,F,0.1052,F,0.5200,1700,F,2012,,,,,,,,,,,,,,,
080202,  SR,00042,     ,VA 42,Cow Pasture River Rd,008,Bath County,008,Bath County,6.03,Alleghany County Line,08-632 Crizer's Gap,650,F,89%,0%,2%,1%,8%,0%,C,0.0967,F,0.5672,670,F,2012,,,,,,,,,,,,,,,
080330,  SR,00042,     ,VA 42,Cow Pasture River Rd,008,Bath County,008,Bath County,5.54,08-632 Crizer's Gap,SR 39 Millboro Springs,760,F,89%,0%,2%,1%,8%,0%,F,0.1000,F,0.5112,790,F,2012,,,,,,,,,,,,,,,
080200,  SR,00042,     ,"VA 39, VA 42",Mountain Valley Rd,008,Bath County,008,Bath County,5.73,SR 39 Millboro Springs,Rockbridge County Line,1600,F,94%,0%,1%,1%,2%,0%,F,0.1052,F,0.5200,1700,F,2012,,,,,,,,,,,,,,,
