090327,  SR,00237,     ,"US 29, VA 237",Washington St,110,City of Falls Church,110,City of Falls Church,0.29,"29-1717 Marshall St, WCL Falls Church",29-1712 Cavalier Trail,25000,G,97%,1%,1%,1%,1%,0%,F,0.0936,F,0.6122,28000,G,2012,,,,,,,,,,,,,,,
628032,  SR,00237,     ,"US 29, VA 237",Washington St,110,City of Falls Church,110,City of Falls Church,0.24,29-1712 Cavalier Trail,SR 338 Hillwood Ave,24000,G,97%,1%,1%,1%,1%,0%,F,0.0888,F,0.5671,26000,G,2012,,,,,,,,,,,,,,,
628021,  SR,00237,     ,"US 29, VA 237",Washington St,110,City of Falls Church,110,City of Falls Church,0.28,SR 338 Hillwood Ave,SR 7 Broad St,14000,G,97%,1%,1%,1%,1%,0%,F,0.0880,F,0.6136,16000,G,2012,,,,,,,,,,,,,,,
628022,  SR,00237,     ,"US 29, VA 237",Washington St,110,City of Falls Church,110,City of Falls Church,0.18,SR 7 Broad St,110-6767 Great Falls St,25000,G,98%,1%,1%,0%,0%,0%,F,0.0776,F,0.5910,28000,G,2012,,,,,,,,,,,,,,,
628023,  SR,00237,     ,"US 29, VA 237",Washington St,110,City of Falls Church,110,City of Falls Church,0.32,110-6767 Great Falls St,Arlington County Line,24000,G,98%,1%,1%,0%,0%,0%,F,0.0758,F,0.5517,27000,G,2012,,,,,,,,,,,,,,,
628009,  SR,00338,     ,VA 338,Hillwood Ave,110,City of Falls Church,110,City of Falls Church,0.10,US 29 Washington St,110-6609 Annandale Rd,10000,G,98%,0%,1%,0%,0%,0%,F,0.0895,F,0.5172,11000,G,2012,,,,,,,,,,,,,,,
628010,  SR,00338,     ,VA 338,Hillwood Ave,110,City of Falls Church,110,City of Falls Church,0.36,110-6609 Annandale Rd,110-6799 Cherry St,10000,G,98%,0%,1%,0%,0%,0%,C,0.1013,F,0.5287,11000,G,2012,,,,,,,,,,,,,,,
628011,  SR,00338,     ,VA 338,Hillwood Ave,110,City of Falls Church,110,City of Falls Church,0.45,110-6799 Cherry St,110-6792 South St,9200,G,98%,0%,1%,0%,0%,0%,F,0.1020,F,0.5133,9700,G,2012,,,,,,,,,,,,,,,
628012,  SR,00338,     ,VA 338,Hillwood Ave,110,City of Falls Church,110,City of Falls Church,0.11,110-6792 South St,ECL Falls Church,12000,G,98%,0%,1%,0%,0%,0%,F,0.1008,F,0.6488,12000,G,2012,,,,,,,,,,,,,,,
736433,  29,09600,     ,29-9600,Hunton Ave,110,City of Falls Church,029,Fairfax County,0.16,Falls Church School,SR 338 Hillwood Ave,840,R,,,,,,,X,,,,,,1991,,,,,,,,,,,,,,,
795793, 110,00003,     ,110-3,Brook Dr,110,City of Falls Church,110,City of Falls Church,0.03,29-1706; SCL Falls Church,SR 338 Hillwood Ave,220,N,,,,,,,X,,,,0,N,07/19/2011,,,,,,,,,,,,,,,
528001, 110,00027,     ,110-27,Greenwich St,110,City of Falls Church,110,City of Falls Church,0.18,110-6774 Lincoln Ave,110-6749 N West St,330,G,,,,,,,X,0.1504,F,0.5980,330,G,2012,,,,,,,,,,,,,,,
784913, 110,00037,     ,110-37,East Jefferson St,110,City of Falls Church,110,City of Falls Church,0.10,Cul-de-Sac,110-6799 Cherry St,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
784929, 110,00053,     ,110-53,Nanjemoy Ct,110,City of Falls Church,110,City of Falls Church,0.01,Dead End,29-5171; WCL Falls Church,48,R,,,,,,,X,,,,,,1997,,,,,,,,,,,,,,,
528002, 110,00067,     ,110-67,Robinson Place,110,City of Falls Church,110,City of Falls Church,0.11,110-63 Poplar Drive,110-69 Rosemary Lane,120,G,,,,,,,X,0.1507,F,0.7317,120,G,2012,,,,,,,,,,,,,,,
794220, 110,00094,     ,110-94,Hillier St,110,City of Falls Church,110,City of Falls Church,0.09,Cul-de-Sac,"110-6795, S Oak St",130,G,,,,,,,X,0.2112,F,0.5472,130,G,2012,,,,,,,,,,,,,,,
628001, 110,06609,     ,110-6609,Annandale Rd,110,City of Falls Church,110,City of Falls Church,0.13,SCL Falls Church; 29-649,US 29 Washington Highway,14000,G,98%,1%,1%,0%,0%,0%,C,0.0845,F,0.6080,14000,G,2012,,,,,,,,,,,,,,,
784974, 110,06609,     ,110-6609,Annandale Rd,110,City of Falls Church,110,City of Falls Church,0.35,US 29 Washington St,SR 7 Broad St,6400,G,,,,,,,X,0.0864,F,0.5841,6400,G,2012,,,,,,,,,,,,,,,
628024, 110,06682,     ,110-6682,Roosevelt Blvd,110,City of Falls Church,110,City of Falls Church,0.35,29-613 Wilson Blvd; SCL Falls Church,110-6729 Roosevelt St,19000,G,99%,0%,1%,0%,0%,0%,C,0.0796,F,0.5601,20000,G,2012,,,,,,,,,,,,,,,
628025, 110,06682,     ,110-6682,Roosevelt St,110,City of Falls Church,110,City of Falls Church,0.05,110-6792 Roosevelt St,00-6682; NCL Falls Church,20000,G,99%,0%,1%,0%,0%,0%,F,0.0805,F,0.6935,21000,G,2012,,,,,,,,,,,,,,,
628038, 110,06749,     ,110-6749,West St,110,City of Falls Church,110,City of Falls Church,0.12,WCL Falls Church; 29-705,Poplar Dr,6500,G,99%,0%,0%,0%,0%,0%,F,0.1016,F,0.5569,6900,G,2012,,,,,,,,,,,,,,,
628039, 110,06749,     ,110-6749,West St,110,City of Falls Church,110,City of Falls Church,0.29,Poplar Dr,Parker St,6500,G,99%,0%,0%,0%,0%,0%,F,0.0947,F,0.5836,6900,G,2012,,,,,,,,,,,,,,,
628040, 110,06749,     ,110-6749,West St,110,City of Falls Church,110,City of Falls Church,0.24,Parker St,SR 7 Broad St,7700,G,99%,0%,0%,0%,0%,0%,C,0.0915,F,0.5856,8200,G,2012,,,,,,,,,,,,,,,
628041, 110,06749,     ,110-6749,West St,110,City of Falls Church,110,City of Falls Church,0.53,SR 7 Broad St,110-6767 Great Falls St,5800,G,99%,0%,1%,0%,0%,0%,C,0.1247,F,0.5558,6100,G,2012,,,,,,,,,,,,,,,
628042, 110,06749,     ,110-6749,West St,110,City of Falls Church,110,City of Falls Church,0.01,110-6767 Great Falls St,NCL Falls Church; 29-1794 Brily Place,4100,G,99%,0%,1%,0%,0%,0%,F,0.1147,N,0.5611,4500,G,2012,,,,,,,,,,,,,,,
628006, 110,06767,     ,110-6767,Great Falls St,110,City of Falls Church,110,City of Falls Church,0.19,US 29 Washington St,Little Falls St,3600,G,99%,0%,0%,0%,0%,0%,F,0.0958,F,0.5553,3800,G,2012,,,,,,,,,,,,,,,
628007, 110,06767,     ,110-6767,Great Falls St,110,City of Falls Church,110,City of Falls Church,0.35,Little Falls St,110-6774 Lincoln Ave,6900,G,99%,0%,0%,0%,0%,0%,C,0.1074,F,0.5189,7300,G,2012,,,,,,,,,,,,,,,
628008, 110,06767,     ,110-6767,Great Falls St,110,City of Falls Church,110,City of Falls Church,0.24,110-6774 Lincoln Ave,NCL Falls Church; 29-694,8400,G,99%,0%,0%,0%,0%,0%,F,0.1054,F,0.5030,8900,G,2012,,,,,,,,,,,,,,,
784976, 110,06774,     ,110-6774,Lincoln Ave,110,City of Falls Church,110,City of Falls Church,0.19,110-78 Sycamore St,110-6749 West St N,270,G,,,,,,,X,0.1412,F,0.5890,270,G,2012,,,,,,,,,,,,,,,
628013, 110,06774,     ,110-6774,Lincoln Ave,110,City of Falls Church,110,City of Falls Church,0.11,110-6749 West St,Spring Street,2700,G,99%,0%,0%,0%,0%,0%,F,0.1259,F,0.5280,2900,G,2012,,,,,,,,,,,,,,,
628014, 110,06774,     ,110-6774,Lincoln Ave,110,City of Falls Church,110,City of Falls Church,0.30,Spring Street,110-6767 Great Falls St,2800,G,99%,0%,0%,0%,0%,0%,C,0.1203,F,0.5216,3000,G,2012,,,,,,,,,,,,,,,
628015, 110,06774,     ,110-6774,Lincoln Ave,110,City of Falls Church,110,City of Falls Church,0.31,110-6767 Great Falls St,WCL Arlington; 110-6774 Fairfax Drive,5000,G,99%,0%,0%,0%,0%,0%,F,0.1198,F,0.5215,5300,G,2012,,,,,,,,,,,,,,,
628033, 110,06792,     ,110-6792,South St,110,City of Falls Church,110,City of Falls Church,0.02,SCL Falls Church; 29-1702,SR 338 Hillwood Ave,3500,G,99%,1%,0%,0%,0%,0%,F,0.0910,N,0.5242,3800,G,2012,,,,,,,,,,,,,,,
628034, 110,06792,     ,110-6792,South St,110,City of Falls Church,110,City of Falls Church,0.07,SR 338 Hillwood Ave,SR 7 Broad St,4500,G,99%,1%,0%,0%,0%,0%,F,0.0949,F,0.6350,4800,G,2012,,,,,,,,,,,,,,,
628026, 110,06792,     ,110-6792,Roosevelt St,110,City of Falls Church,110,City of Falls Church,0.26,SR 7 Broad St,Tuckahoe St,2800,G,99%,1%,0%,0%,0%,0%,C,0.0948,F,0.5138,3000,G,2012,,,,,,,,,,,,,,,
628027, 110,06792,     ,110-6792,Roosevelt St,110,City of Falls Church,110,City of Falls Church,0.12,Tuckahoe St,Roosevelt Blvd,2800,G,99%,1%,0%,0%,0%,0%,F,0.0943,F,0.5174,3000,G,2012,,,,,,,,,,,,,,,
795951, 110,06794,     ,110-6794,W Columbia St,110,City of Falls Church,110,City of Falls Church,0.18,Cul-de-Sac,Little Falls St,150,R,,,,,,,X,0.1222,N,0.5061,,,05/17/2011,,,,,,,,,,,,,,,
784978, 110,06794,     ,110-6794,W Columbia St,110,City of Falls Church,110,City of Falls Church,0.08,Little Falls St,US 29 Washington St,3200,G,,,,,,,X,0.1222,F,0.5061,3200,G,2012,,,,,,,,,,,,,,,
628004, 110,06794,     ,110-6794,W Columbia St,110,City of Falls Church,110,City of Falls Church,0.20,US 29 Washington St,110-6799 Cherry St,3600,G,98%,0%,1%,1%,1%,0%,F,0.1130,F,0.5443,3800,G,2012,,,,,,,,,,,,,,,
628005, 110,06794,     ,110-6794,E Columbia St,110,City of Falls Church,110,City of Falls Church,0.40,110-6799 Cherry St,WCL Arlington; 16th St,3200,G,98%,0%,1%,1%,1%,0%,C,0.1134,F,0.5177,3400,G,2012,,,,,,,,,,,,,,,
628018, 110,06795,     ,110-6795,Marshall St,110,City of Falls Church,110,City of Falls Church,0.26,US 29; SCL Falls Church; 29-1717,Seaton Lane,1100,G,97%,1%,1%,1%,0%,0%,C,0.1033,F,0.6641,1200,G,2012,,,,,,,,,,,,,,,
628030, 110,06795,     ,110-6795,S Oak St,110,City of Falls Church,110,City of Falls Church,0.18,Seaton Lane,Timber Lane,1800,G,97%,1%,1%,1%,0%,0%,F,0.1117,F,0.6319,1900,G,2012,,,,,,,,,,,,,,,
628031, 110,06795,     ,110-6795,S Oak St,110,City of Falls Church,110,City of Falls Church,0.28,Timber Lane,SR 7 Broad St,1600,G,97%,1%,1%,1%,0%,0%,F,0.1007,F,0.5929,1700,G,2012,,,,,,,,,,,,,,,
628020, 110,06795,     ,110-6795,N Oak St,110,City of Falls Church,110,City of Falls Church,0.28,SR 7 Broad St,110-6774 Lincoln Ave,1700,G,97%,1%,1%,1%,0%,0%,F,0.1299,F,0.6028,1800,G,2012,,,,,,,,,,,,,,,
784979, 110,06795,     ,110-6795,N Oak St,110,City of Falls Church,110,City of Falls Church,0.12,110-6774 Lincoln Ave,110-6749 West St E,1200,G,,,,,,,X,0.1448,F,0.5353,1200,G,2012,,,,,,,,,,,,,,,
784980, 110,06795,     ,110-6795,N Oak St,110,City of Falls Church,110,City of Falls Church,0.11,110-6749 West St N,29-1746; NCL Falls Church,730,G,,,,,,,X,0.1952,F,0.7674,730,G,2012,,,,,,,,,,,,,,,
628016, 110,06797,     ,110-6797,Little Falls St,110,City of Falls Church,110,City of Falls Church,0.21,SR 7 Broad St,110-6767 Great Falls St,3100,G,98%,0%,1%,0%,1%,0%,C,0.1104,F,0.6464,3300,G,2012,,,,,,,,,,,,,,,
628017, 110,06797,     ,110-6797,Little Falls St,110,City of Falls Church,110,City of Falls Church,0.30,110-6767 Great Falls St,WCL Arlington ; 110-6797,2600,G,98%,0%,1%,0%,1%,0%,F,0.1121,F,0.6375,2700,G,2012,,,,,,,,,,,,,,,
628028, 110,06799,     ,110-6799,Cherry St,110,City of Falls Church,110,City of Falls Church,0.03,SCL Falls Church,SR 338 Hillwood Ave,2000,G,99%,0%,0%,0%,0%,0%,F,0.1038,N,0.5598,2100,G,2012,,,,,,,,,,,,,,,
628029, 110,06799,     ,110-6799,Cherry St,110,City of Falls Church,110,City of Falls Church,0.15,SR 338 Hillwood Ave,SR 7 Broad St,1300,G,99%,0%,0%,0%,0%,0%,C,0.1160,F,0.7019,1300,G,2012,,,,,,,,,,,,,,,
628019, 110,06799,     ,110-6799,Cherry St,110,City of Falls Church,110,City of Falls Church,0.26,SR 7 Broad St,Columbia St,2000,G,99%,0%,0%,0%,0%,0%,F,0.0987,F,0.7665,2100,G,2012,,,,,,,,,,,,,,,
784981, 110,06799,     ,110-6799,Cherry St,110,City of Falls Church,110,City of Falls Church,0.09,Columbia St,110-37 Jefferson St,980,G,,,,,,,X,0.1075,F,0.7500,980,G,2012,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
