Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City of Danville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
623106,  US,00029,     ,"US 29, US 58",Danville Expwy,108,City of Danville,071,Pittsylvania County,1.12,US 58,Elizabeth St,16000,F,82%,1%,1%,1%,15%,1%,F,0.0727,F,0.5806,16000,F,2012,,,,,,,,,,,,,,,
623104,  US,00029,     ,"US 29, US 58",Danville Expwy,108,City of Danville,071,Pittsylvania County,2.63,Elizabeth St,"SR 86, S Main St",15000,A,82%,1%,1%,1%,15%,1%,C,0.0979,A,0.5486,15000,A,2012,,,,,,,,,,,,,,,
623105,  US,00029,     ,"US 29, US 58",Danville Expwy,108,City of Danville,071,Pittsylvania County,1.85,"SR 86, S Main St",Goodyear Blvd,17000,F,82%,1%,1%,1%,15%,1%,F,0.0724,F,0.5589,17000,F,2012,,,,,,,,,,,,,,,
030436,  US,00029,     ,"US 29, US 58",Danville Expwy,108,City of Danville,071,Pittsylvania County,1.36,Goodyear Blvd,"US 58, US 360 South Boston Rd",19000,F,82%,1%,1%,1%,15%,1%,F,0.0750,F,0.5237,20000,F,2012,,,,,,,,,,,,,,,
623555,  US,00029,     ,US 29,Danville Expwy,108,City of Danville,071,Pittsylvania County,2.00,"US 58, US 360 South Boston Rd",NCL Danville,14000,F,82%,1%,1%,1%,15%,1%,F,0.0795,F,0.5836,14000,F,2012,,,,,,,,,,,,,,,
623017,C1US,00029,     ,Bus US 29,West Main St,108,City of Danville,108,City of Danville,0.87,SCL Danville,Withers Rd,10000,F,98%,1%,1%,0%,1%,0%,F,0.0883,F,0.5094,11000,F,2012,,,,,,,,,,,,,,,
623016,C1US,00029,     ,Bus US 29,West Main St,108,City of Danville,108,City of Danville,0.91,Withers Rd,Old Greensboro Rd,11000,F,98%,1%,1%,0%,1%,0%,F,0.0914,F,0.5309,12000,F,2012,,,,,,,,,,,,,,,
623015,C1US,00029,     ,Bus US 29,West Main St,108,City of Danville,108,City of Danville,0.65,Old Greensboro Rd,Memorial Dr,15000,F,98%,1%,1%,0%,1%,0%,C,0.0832,F,0.5489,16000,F,2012,,,,,,,,,,,,,,,
623024,C1US,00029,     ,Bus US 29,Memorial Dr,108,City of Danville,108,City of Danville,0.73,SR 293 W Main St,Bishop St,11000,F,97%,0%,1%,1%,1%,0%,F,0.0877,F,0.5308,12000,F,2012,,,,,,,,,,,,,,,
623023,C1US,00029,     ,Bus US 29,Memorial Dr,108,City of Danville,108,City of Danville,0.17,Bishop St,Robertson Bridge,14000,F,97%,0%,1%,1%,1%,0%,C,0.0897,F,0.5775,15000,F,2012,,,,,,,,,,,,,,,
623067,C1US,00029,     ,Bus US 29,Memorial Dr,108,City of Danville,108,City of Danville,0.14,Robertson Bridge,Park Ave,12000,F,97%,0%,1%,1%,1%,0%,F,0.0906,F,0.6260,12000,F,2012,,,,,,,,,,,,,,,
623228,C1US,00029,     ,Bus US 29,Memorial Dr,108,City of Danville,108,City of Danville,0.71,Park Ave,Primrose Pl,8700,F,97%,0%,1%,1%,1%,0%,F,0.1003,F,0.5720,9300,F,2012,,,,,,,,,,,,,,,
623068,C1US,00029,     ,Bus US 29,Memorial Dr,108,City of Danville,108,City of Danville,0.85,Primrose Pl,SR 86 Central Blvd,8700,F,97%,0%,1%,1%,1%,0%,F,0.0865,F,0.6661,9200,F,2012,,,,,,,,,,,,,,,
623040,C1US,00029,     ,Bus US 29,Central Blvd,108,City of Danville,108,City of Danville,0.30,Memorial Dr,Bus US 58 Riverside Dr,30000,G,97%,0%,1%,1%,1%,0%,F,,,,32000,G,2012,,,,,,,,,,,,,,,
623044,C1US,00029,     ,Bus US 29,Central Blvd,108,City of Danville,108,City of Danville,0.38,Bus US 58 Riverside Dr,Piedmont Dr,22000,F,99%,0%,1%,0%,0%,0%,F,0.0852,F,0.5556,24000,F,2012,,,,,,,,,,,,,,,
