Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City of Charlottesville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
613608,  SR,00020,     ,VA 20,Monticello Ave,104,City of Charlottesville,104,City of Charlottesville,0.26,SCL Charlottesville,Altavista Ave,15000,F,98%,0%,1%,0%,0%,0%,F,0.1036,F,0.6354,16000,F,2012,,,,,,,,,,,,,,,
613257,  SR,00020,     ,VA 20,Monticello Ave,104,City of Charlottesville,104,City of Charlottesville,0.28,Altavista Ave,Meridian Ave,15000,F,98%,0%,1%,0%,0%,0%,F,0.1029,F,0.6420,16000,F,2012,,,,,,,,,,,,,,,
613254,  SR,00020,     ,VA 20,Monticello Ave,104,City of Charlottesville,104,City of Charlottesville,0.35,Meridian Ave,Avon St,9100,F,98%,0%,1%,0%,0%,0%,C,0.1032,F,0.6446,9700,F,2012,,,,,,,,,,,,,,,
613252,  SR,00020,     ,VA 20,Avon St,104,City of Charlottesville,104,City of Charlottesville,0.41,Monticello Ave,Market Street,14000,F,98%,0%,1%,0%,0%,0%,F,0.0931,F,0.6100,15000,F,2012,,,,,,,,,,,,,,,
613240,  SR,00020,     ,"VA 20, Bus US 250",9th St,104,City of Charlottesville,104,City of Charlottesville,0.12,Market St,US 250 High St,14000,F,98%,0%,1%,0%,0%,0%,F,0.0860,F,0.5026,15000,F,2012,,0,F,,,,,,,X,0.0860,F,0.5026,0,F
613241,  SR,00020,     ,"Bus US 250, VA 20",High St,104,City of Charlottesville,104,City of Charlottesville,0.23,US 250 High St,11th ST,10000,F,99%,0%,1%,0%,0%,0%,F,0.0864,F,0.5877,11000,F,2012,,,,,,,,,,,,,,,
613242,  SR,00020,     ,"Bus US 250, VA 20",High St,104,City of Charlottesville,104,City of Charlottesville,0.21,11th ST,Gillespie Ave,9500,F,99%,0%,1%,0%,0%,0%,C,0.0888,F,0.6458,10000,F,2012,,,,,,,,,,,,,,,
613243,  SR,00020,     ,"Bus US 250, VA 20",High St,104,City of Charlottesville,104,City of Charlottesville,0.45,Gillespie Ave,US 250 & BUS US 250,19000,F,99%,0%,1%,0%,0%,0%,F,0.0857,F,0.5988,20000,F,2012,,,,,,,,,,,,,,,
613238,  SR,00020,     ,"US 250, VA 20",Long St,104,City of Charlottesville,104,City of Charlottesville,0.06,US 250 & BUS US 250,ECL Charlottesville,37000,N,98%,0%,1%,0%,0%,0%,N,0.0831,N,0.5169,41000,N,2012,,,,,,,,,,,,,,,
613302,  US,00029,     ,"US 250, US 29",Monacan Trail Rd,104,City of Charlottesville,104,City of Charlottesville,0.35,WCL Charlottesville,Bus US 29,37000,F,97%,0%,1%,1%,2%,0%,F,0.0960,F,0.5360,39000,F,2012,,,,,,,,,,,,,,,
613303,  US,00029,     ,US 29,Emmet St,104,City of Charlottesville,104,City of Charlottesville,0.37,"US 250, Bus US 29",NCL Charlottesville,59000,F,97%,0%,1%,1%,2%,0%,F,0.0825,F,0.5271,62000,F,2012,,,,,,,,,,,,,,,
070218,C8US,00029,     ,Bus US 29,Fontaine Ave Ext,104,City of Charlottesville,002,Albemarle County,0.37,US 29,SCL Charlottesville,13000,F,98%,0%,1%,1%,0%,0%,C,0.0917,F,0.6012,14000,F,2012,,,,,,,,,,,,,,,
613290,C8US,00029,     ,Bus US 29,Fontaine Ave,104,City of Charlottesville,104,City of Charlottesville,0.42,SCL Charlottesville,Jefferson Park Ave,12000,F,97%,0%,1%,1%,0%,0%,C,0.0944,F,0.6275,12000,F,2012,,,,,,,,,,,,,,,
