627027,  US,00050,     ,US 50,Lee Jackson Hwy,151,City of Fairfax,151,City of Fairfax,0.57,WCL Fairfax,"US 29 S, Lee Highway",38000,G,98%,1%,1%,1%,0%,0%,F,0.0682,F,0.5806,41000,G,2012,,,,,,,,,,,,,,,
627022,  US,00050,     ,"US 29, US 50",Lee Highway,151,City of Fairfax,151,City of Fairfax,0.96,"US 29 S, Lee Highway",SR 123 Chain Bridge Rd,38000,G,99%,0%,0%,0%,0%,0%,F,0.0705,F,0.6223,40000,G,2012,,,,,,,,,,,,,,,
627023,  US,00050,     ,"US 29, US 50",Lee Highway,151,City of Fairfax,151,City of Fairfax,0.21,SR 123 Chain Bridge Rd,University Dr,36000,G,99%,0%,0%,0%,0%,0%,F,0.0735,F,0.6155,38000,G,2012,,,,,,,,,,,,,,,
627024,  US,00050,     ,"US 29, US 50",Lee Highway,151,City of Fairfax,151,City of Fairfax,0.59,University Dr,Plantation Parkway,45000,G,99%,0%,0%,0%,0%,0%,F,0.0769,F,0.5941,48000,G,2012,,,,,,,,,,,,,,,
627025,  US,00050,     ,"US 29, US 50",Lee  Hwy,151,City of Fairfax,151,City of Fairfax,0.68,Plantation Parkway,Draper Drive,43000,G,99%,0%,0%,0%,0%,0%,F,0.0772,F,0.6483,46000,G,2012,,,,,,,,,,,,,,,
627026,  US,00050,     ,"US 29, US 50",Lee Highway,151,City of Fairfax,151,City of Fairfax,0.28,Draper Drive,"US 29 N, Lee Highway",40000,G,99%,0%,0%,0%,0%,0%,F,0.0799,F,0.6497,43000,G,2012,,,,,,,,,,,,,,,
627001,  US,00050,     ,"US 50, VA 237",Arlington Blvd,151,City of Fairfax,151,City of Fairfax,0.28,"US 29 N, Lee Highway",SR 237 Pickett Rd,34000,G,98%,1%,1%,1%,0%,0%,F,0.0712,F,0.5220,37000,G,2012,,,,,,,,,,,,,,,
627002,  US,00050,     ,US 50,Arlington Blvd,151,City of Fairfax,151,City of Fairfax,0.03,SR 237 Pickett Rd,ECL Fairfax,40000,G,98%,1%,1%,1%,0%,0%,F,0.0788,N,0.5745,44000,G,2012,,,,,,,,,,,,,,,
627005,  SR,00123,     ,VA 123,Chain Bridge Rd,151,City of Fairfax,151,City of Fairfax,0.47,SCL Fairfax,Judicial Dr,28000,G,98%,0%,0%,0%,1%,0%,F,0.0707,F,0.5776,30000,G,2012,,,,,,,,,,,,,,,
627006,  SR,00123,     ,VA 123,Chain Bridge Rd,151,City of Fairfax,151,City of Fairfax,0.26,Judicial Dr,SR 236 Main St,23000,G,98%,0%,0%,0%,1%,0%,F,0.0673,F,0.5520,25000,G,2012,,,,,,,,,,,,,,,
627007,  SR,00123,     ,VA 123,Chain Bridge Rd,151,City of Fairfax,151,City of Fairfax,0.19,SR 236 Main St,Whitehead St,21000,G,98%,0%,0%,0%,1%,0%,F,0.0669,F,0.5541,22000,G,2012,,,,,,,,,,,,,,,
627008,  SR,00123,     ,VA 123,Chain Bridge Rd,151,City of Fairfax,151,City of Fairfax,0.10,Whitehead St,Kenmore Dr,20000,G,98%,0%,0%,0%,1%,0%,F,0.0731,F,0.5451,21000,G,2012,,,,,,,,,,,,,,,
627009,  SR,00123,     ,VA 123,Chain Bridge Rd,151,City of Fairfax,151,City of Fairfax,0.58,Kenmore Dr,US 29;  US 50 Lee Hwy,23000,G,98%,0%,0%,0%,1%,0%,F,0.0676,F,0.5100,25000,G,2012,,,,,,,,,,,,,,,
627010,  SR,00123,     ,VA 123,Chain Bridge Rd,151,City of Fairfax,151,City of Fairfax,0.35,US 29;  US 50 Lee Hwy,I- 66 NCL Fairfax,39000,G,97%,0%,0%,1%,1%,0%,C,0.0741,F,0.5842,41000,G,2012,,,,,,,,,,,,,,,
627029,  SR,00236,     ,VA 236,Main St,151,City of Fairfax,151,City of Fairfax,0.94,US 29 Lee Highway; US 50 Lee Jackson Hwy,West St,43000,G,99%,0%,0%,0%,0%,0%,F,0.0716,F,0.5518,46000,G,2012,,,,,,,,,,,,,,,
627030,  SR,00236,     ,VA 236,Main St,151,City of Fairfax,151,City of Fairfax,0.21,West St,North St E,12000,G,99%,0%,0%,0%,0%,0%,F,0.0706,F,0.5486,12000,G,2012,,34000,G,99%,0%,1%,0%,0%,0%,F,0.0742,F,0.5891,36000,G
627031,  SR,00236,     ,VA 236,Main St,151,City of Fairfax,151,City of Fairfax,1.31,Old Lee Hwy,Whitacre Rd,40000,G,99%,0%,0%,0%,0%,0%,C,0.0777,F,0.5100,42000,G,2012,,,,,,,,,,,,,,,
090344,  SR,00236,     ,VA 236,Little River Tpke,151,City of Fairfax,151,City of Fairfax,0.57,Whitacre Rd,ECL Fairfax,32000,G,97%,0%,1%,0%,1%,0%,F,0.0810,F,0.6537,34000,G,2012,,,,,,,,,,,,,,,
190159, 1SR,00236,P    ,VA 236 Par,North St,151,City of Fairfax,151,City of Fairfax,0.30,"SR 236 W, Main St","SR 236 E, Main St",22000,G,99%,0%,1%,0%,0%,0%,C,0.0832,F,0.5701,24000,G,2012,,34000,G,99%,0%,1%,0%,0%,0%,F,0.0742,F,0.5891,36000,G
627038,  SR,00237,     ,VA 237,Pickett Rd,151,City of Fairfax,151,City of Fairfax,0.49,SR 236 Main St,Colonial Ave,30000,G,96%,0%,1%,1%,2%,0%,F,0.0799,F,0.5769,32000,G,2012,,,,,,,,,,,,,,,
090364,  SR,00237,     ,VA 237,Pickett Rd,151,City of Fairfax,151,City of Fairfax,1.17,Colonial Ave,US 50 Arlington Blvd,30000,G,96%,0%,1%,1%,2%,0%,C,0.0806,F,0.5684,31000,G,2012,,,,,,,,,,,,,,,
627001,  SR,00237,     ,"US 50, VA 237",Arlington Blvd,151,City of Fairfax,151,City of Fairfax,0.28,US 50 Arlington Blvd,US 29 Lee Highway,34000,G,98%,1%,1%,1%,0%,0%,F,0.0712,F,0.5220,37000,G,2012,,,,,,,,,,,,,,,
627049,  SR,00237,     ,"US 29, VA 237",Lee Highway,151,City of Fairfax,151,City of Fairfax,0.13,US 29 Lee Highway,ECL Fairfax,29000,N,97%,1%,1%,1%,1%,0%,N,0.0894,N,0.5082,32000,N,2012,,,,,,,,,,,,,,,
785263,  FR,00254,     ,FR 254,Phoenix Dr,151,City of Fairfax,029,Fairfax County,0.09,Fairfax County Line,Fairfax County Line,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
736407,  29,09128,     ,29-9128,Rebel Run,151,City of Fairfax,029,Fairfax County,0.18,Fairfax High School,US 29 Lee  Hwy,1700,R,,,,,,,X,,,,,,1991,,,,,,,,,,,,,,,
736431,  29,09598,     ,29-9598, ,151,City of Fairfax,029,Fairfax County,0.06,Eleven Oak Elem School,Eleven Oak Elem School,190,R,,,,,,,X,,,,,,1991,,,,,,,,,,,,,,,
627017, 151,00001,     ,151-1,Judicial Dr,151,City of Fairfax,151,City of Fairfax,0.22,SR 236 Main St,Page Ave,12000,G,99%,0%,0%,0%,0%,0%,F,0.0816,F,0.5242,13000,G,2012,,,,,,,,,,,,,,,
627016, 151,00001,     ,151-1,Judicial Dr,151,City of Fairfax,151,City of Fairfax,0.43,Page Ave,SR 123 Chain Bridge Rd,9600,G,99%,0%,0%,0%,0%,0%,C,0.0835,F,0.5558,10000,G,2012,,,,,,,,,,,,,,,
627018, 151,00002,     ,151-2,Kenmore Dr,151,City of Fairfax,151,City of Fairfax,0.19,SR 123 Chain Bridge Rd,University Dr,3500,G,99%,0%,0%,0%,0%,0%,C,0.0882,F,0.6185,3700,G,2012,,,,,,,,,,,,,,,
627019, 151,00003,     ,151-3,Layton Hall Dr,151,City of Fairfax,151,City of Fairfax,0.29,University Dr,Old Lee Hwy,4900,G,98%,1%,0%,0%,0%,0%,C,0.1045,F,0.7125,5200,G,2012,,,,,,,,,,,,,,,
627003, 151,06623,     ,151-6623,Burke Station Rd,151,City of Fairfax,151,City of Fairfax,0.17,SCL Fairfax,Barbara Ann Lane,5900,G,99%,0%,0%,0%,0%,0%,C,0.0944,F,0.6553,6200,G,2012,,,,,,,,,,,,,,,
627004, 151,06623,     ,151-6623,Burke Station Rd,151,City of Fairfax,151,City of Fairfax,0.31,Barbara Ann Lane,SR 236 Main St,6000,G,99%,0%,0%,0%,0%,0%,F,0.0932,F,0.6568,6400,G,2012,,,,,,,,,,,,,,,
627040, 151,06625,     ,151-6625,Roberts Rd,151,City of Fairfax,151,City of Fairfax,0.27,SCL Fairfax,Sager Ave,9200,G,100%,0%,0%,0%,0%,0%,C,0.0927,F,0.6308,9800,G,2012,,,,,,,,,,,,,,,
627041, 151,06625,     ,151-6625,Roberts Rd,151,City of Fairfax,151,City of Fairfax,0.25,Sager Ave,SR 236 Main St,3700,G,100%,0%,0%,0%,0%,0%,F,0.0902,F,0.6189,3900,G,2012,,,,,,,,,,,,,,,
627042, 151,06627,     ,151-6627,University Dr,151,City of Fairfax,151,City of Fairfax,0.39,SCL Fairfax,Armstrong St,8800,G,97%,2%,1%,0%,0%,0%,C,0.0983,F,0.5950,9400,G,2012,,,,,,,,,,,,,,,
627043, 151,06627,     ,151-6627,University Dr,151,City of Fairfax,151,City of Fairfax,0.21,Armstrong St,South St,11000,G,97%,2%,1%,0%,0%,0%,F,0.0918,F,0.6523,12000,G,2012,,,,,,,,,,,,,,,
627051, 151,06627,     ,151-6627,University Dr,151,City of Fairfax,151,City of Fairfax,0.11,South St,SR 236 Main St,12000,N,97%,2%,1%,0%,0%,0%,N,0.0885,N,0.5357,12000,N,2012,,,,,,,,,,,,,,,
627045, 151,06627,     ,151-6627,University Dr,151,City of Fairfax,151,City of Fairfax,0.22,SR 236 Main St,Whitehead St,12000,G,97%,2%,1%,0%,0%,0%,F,0.0885,F,0.5357,12000,G,2012,,,,,,,,,,,,,,,
627046, 151,06627,     ,151-6627,University Dr,151,City of Fairfax,151,City of Fairfax,0.13,Whitehead St,Layton Hall Dr,9100,G,97%,2%,1%,0%,0%,0%,F,0.0913,F,0.5845,9700,G,2012,,,,,,,,,,,,,,,
627047, 151,06627,     ,151-6627,University Dr,151,City of Fairfax,151,City of Fairfax,0.70,Layton Hall Rd,US 29 & 50; Lee Hwy,5300,G,97%,2%,1%,0%,0%,0%,F,0.0935,F,0.5085,5600,G,2012,,,,,,,,,,,,,,,
627032, 151,06628,     ,151-6628,Old Lee Hwy,151,City of Fairfax,151,City of Fairfax,0.41,SR 236 Main St,Layton Hall Rd,14000,G,98%,1%,1%,0%,0%,0%,F,0.0898,F,0.6270,15000,G,2012,,,,,,,,,,,,,,,
627033, 151,06628,     ,151-6628,Old Lee Hwy,151,City of Fairfax,151,City of Fairfax,0.49,Layton Hall Dr,Heritage Lane,16000,G,98%,1%,1%,0%,0%,0%,F,0.0905,F,0.6611,17000,G,2012,,,,,,,,,,,,,,,
627034, 151,06628,     ,151-6628,Old Lee Hwy,151,City of Fairfax,151,City of Fairfax,0.19,Heritage Lane,Brookwood Rd,14000,G,98%,1%,1%,0%,0%,0%,F,0.0934,F,0.6410,15000,G,2012,,,,,,,,,,,,,,,
627035, 151,06628,     ,151-6628,Old Lee Hwy,151,City of Fairfax,151,City of Fairfax,0.25,Brookwood Rd,Cornell Rd,15000,G,98%,1%,1%,0%,0%,0%,C,0.0923,F,0.6437,15000,G,2012,,,,,,,,,,,,,,,
627036, 151,06628,     ,151-6628,Old Lee Hwy,151,City of Fairfax,151,City of Fairfax,0.15,Cornell Rd,Rebel Run,15000,G,98%,1%,1%,0%,0%,0%,F,0.0933,F,0.6556,16000,G,2012,,,,,,,,,,,,,,,
627037, 151,06628,     ,151-6628,Old Lee Hwy,151,City of Fairfax,151,City of Fairfax,0.55,Rebel Run,US 50 Lee Hwy,14000,G,98%,1%,1%,0%,0%,0%,F,0.0904,F,0.6787,15000,G,2012,,,,,,,,,,,,,,,
627011, 151,06634,     ,151-6634,Jermantown Rd,151,City of Fairfax,151,City of Fairfax,0.30,US 29 Lee Highway,US 50 Lee Jackson Hwy,11000,G,98%,0%,1%,0%,0%,0%,C,,,,12000,G,2012,,,,,,,,,,,,,,,
627013, 151,06634,     ,151-6634,Jermantown Rd,151,City of Fairfax,151,City of Fairfax,0.50,US 50 Lee Jackson Hwy,Gainsborough Ct,14000,G,97%,1%,1%,0%,0%,0%,C,0.0832,F,0.5210,15000,G,2012,,,,,,,,,,,,,,,
627014, 151,06634,     ,151-6634,Jermantown Rd,151,City of Fairfax,151,City of Fairfax,0.40,Gainsborough Ct,NCL Fairfax,13000,G,98%,0%,1%,0%,0%,0%,F,0.0868,F,0.5733,14000,G,2012,,,,,,,,,,,,,,,
527010, 151,00000,     ,151-0,Addison Rd,151,City of Fairfax,151,City of Fairfax,0.00,Collier Road,Sager Avenue,290,G,,,,,,,X,0.1097,F,0.5493,290,G,2012,,,,,,,,,,,,,,,
527009, 151,00000,     ,151-0,Confederate Lane,151,City of Fairfax,151,City of Fairfax,0.00,Atlanta Street,Reb Street,270,G,,,,,,,X,0.1014,F,0.5085,270,G,2012,,,,,,,,,,,,,,,
527008, 151,00000,     ,151-0,Cornwall Rd,151,City of Fairfax,151,City of Fairfax,0.00,Old Post Road,Park Hill Place,540,G,,,,,,,X,0.1140,F,0.5203,540,G,2012,,,,,,,,,,,,,,,
527001, 151,00000,     ,151-0,Democracy Ln,151,City of Fairfax,151,City of Fairfax,0.00,Whitehead St,Layton Hall Dr,840,G,,,,,,,X,,,,840,G,2012,,,,,,,,,,,,,,,
527002, 151,00000,     ,151-0,Draper Dr,151,City of Fairfax,151,City of Fairfax,0.00,"US 29, US 50",Kingsbridge Dr,4100,G,,,,,,,X,,,,4100,G,2012,,,,,,,,,,,,,,,
527003, 151,00000,     ,151-0,Orchard St,151,City of Fairfax,151,City of Fairfax,0.00,Jermantown Rd,McLean Ave,2900,G,,,,,,,X,,,,2900,G,2012,,,,,,,,,,,,,,,
527004, 151,00000,     ,151-0,Pickett Rd,151,City of Fairfax,151,City of Fairfax,0.00,US 50,NCL Fairfax,19000,G,,,,,,,X,,,,19000,G,2012,,,,,,,,,,,,,,,
527005, 151,00000,     ,151-0,Sager Ave,151,City of Fairfax,151,City of Fairfax,0.00,Chain Bridge Rd,Dwight Ave,2700,G,,,,,,,X,,,,2700,G,2012,,,,,,,,,,,,,,,
527006, 151,00000,     ,151-0,School St,151,City of Fairfax,151,City of Fairfax,0.00,Chain Bridge Rd,Trowbridge St,1800,G,,,,,,,X,0.0974,F,0.6597,1800,G,2012,,,,,,,,,,,,,,,
527007, 151,00000,     ,151-0,Whitacre Rd,151,City of Fairfax,151,City of Fairfax,0.00,SR 236,Baccarat Dr,4400,G,,,,,,,X,,,,4400,G,2012,,,,,,,,,,,,,,,
527011, 151,00000,     ,151-0,Wilson St,151,City of Fairfax,151,City of Fairfax,0.00,Howerton Avenue,Norman Avenue,70,G,,,,,,,X,0.1294,F,0.7273,70,G,2012,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
