659407,  SR,00172,     ,VA 172,Wythe Creek Rd,147,City of Poquoson,147,City of Poquoson,0.62,Hudgins Rd,Poquoson Ave,7800,G,98%,0%,1%,1%,0%,0%,F,0.0922,F,0.6183,8400,G,2012,,,,,,,,,,,,,,,
659401, 147,07043,     ,147-7043,Yorktown Rd,147,City of Poquoson,147,City of Poquoson,0.18,"Poquoson Ave, Wythe Creek Rd",Yorktown Rd,7200,G,99%,0%,0%,0%,0%,0%,C,0.0919,F,0.6055,7700,G,2012,,,,,,,,,,,,,,,
659417, 147,07043,     ,147-7043,Hunts Neck Rd,147,City of Poquoson,147,City of Poquoson,0.14,Yorktown Rd,Browns Neck Rd,6500,G,99%,0%,0%,0%,0%,0%,F,0.0929,F,0.6185,6900,G,2012,,,,,,,,,,,,,,,
659419, 147,07043,     ,147-7043,Hunts Neck Rd,147,City of Poquoson,147,City of Poquoson,0.39,Browns Neck Rd,Pasture Rd,4100,G,99%,0%,0%,0%,0%,0%,F,0.0891,F,0.5616,4300,G,2012,,,,,,,,,,,,,,,
659418, 147,07043,     ,147-7043,Hunts Neck Rd,147,City of Poquoson,147,City of Poquoson,0.74,Pasture Rd,Edwards Rd,2400,G,99%,0%,0%,0%,0%,0%,C,0.0957,F,0.6116,2600,G,2012,,,,,,,,,,,,,,,
659403, 147,07046,     ,147-7046,Poquoson Ave,147,City of Poquoson,147,City of Poquoson,0.66,Wythe Creek Rd,Rens Rd,2600,G,98%,1%,1%,0%,0%,0%,C,0.0977,F,0.6050,2800,G,2012,,,,,,,,,,,,,,,
659416, 147,07046,     ,147-7046,Poquoson Ave,147,City of Poquoson,147,City of Poquoson,0.89,Rens Rd,Little Fla Rd,3200,G,98%,1%,1%,0%,0%,0%,F,0.1150,F,0.6739,3400,G,2012,,,,,,,,,,,,,,,
659413, 147,07050,     ,147-7050,Ridge Rd,147,City of Poquoson,147,City of Poquoson,1.08,Poquoson Ave,Messick Rd,710,G,98%,1%,1%,0%,0%,0%,C,0.0919,F,0.5714,750,G,2012,,,,,,,,,,,,,,,
659421, 147,07052,     ,147-7052,Cary Chapel Rd,147,City of Poquoson,147,City of Poquoson,0.16,Wythe Creek Rd,York County Line,4000,G,100%,0%,0%,0%,0%,0%,C,0.1209,F,0.8279,4200,G,2012,,,,,,,,,,,,,,,
781838, 147,07052,     ,147-7052,E Yorktown Rd,147,City of Poquoson,147,City of Poquoson,1.19,99-782 JB-99-147 Gap Terminus WCL POQUOS,Hunts Neck Rd,3800,G,99%,0%,0%,0%,0%,0%,C,0.0912,F,0.6337,4000,G,2012,,,,,,,,,,,,,,,
559109, 147,00000,     ,147-0,Browns Neck Rd,147,City of Poquoson,147,City of Poquoson,0.00,Hunts Neck Rd,Norman Dr,2000,G,,,,,,,X,,,,2000,G,2012,,,,,,,,,,,,,,,
559003, 147,00000,     ,147-0,Forest Rd,147,City of Poquoson,147,City of Poquoson,0.00,Poquoson Ave,Holloway Rd,770,G,,,,,,,X,0.1118,F,0.6032,820,G,2012,,,,,,,,,,,,,,,
559004, 147,00000,     ,147-0,Hudgins Rd,147,City of Poquoson,147,City of Poquoson,0.00,Poquoson Ave,Old Pond Rd,2200,G,,,,,,,X,0.0814,F,0.6019,2300,G,2012,,,,,,,,,,,,,,,
559005, 147,00000,     ,147-0,Odd St,147,City of Poquoson,147,City of Poquoson,0.00,Poquoson Ave,Terrace Dr S,2000,G,,,,,,,X,0.1335,F,0.5088,2100,G,2012,,,,,,,,,,,,,,,
559007, 147,00000,     ,147-0,Poquoson Rd,147,City of Poquoson,147,City of Poquoson,0.00,Messick Rd,Back Landing,800,G,,,,,,,X,0.1048,F,0.5435,850,G,2012,,,,,,,,,,,,,,,
559008, 147,00000,     ,147-0,Poquoson Rd,147,City of Poquoson,147,City of Poquoson,0.00,W Cemetery Lane,Amorys Wharf,340,G,,,,,,,X,0.1113,F,0.5714,370,G,2012,,,,,,,,,,,,,,,
559002, 147,00000,     ,147-0,Rens Rd,147,City of Poquoson,147,City of Poquoson,0.00,Poquoson Ave,Whitehouse Dr,1500,G,,,,,,,X,0.0964,F,0.5576,1600,G,2012,,,,,,,,,,,,,,,
559001, 147,00000,     ,147-0,River Rd,147,City of Poquoson,147,City of Poquoson,0.00,E Yorktown Rd,Rivergate Dr,750,G,,,,,,,X,0.0914,F,0.6329,800,G,2012,,,,,,,,,,,,,,,
559110, 147,00000,     ,147-0,Valmore,147,City of Poquoson,147,City of Poquoson,0.00,Jefferson Ct,Hunts Neck Rd,700,G,,,,,,,X,,,,700,G,2012,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
