Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City of Martinsville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
651219,C9US,00058,     ,"Bus US 58, VA 57",E Church Rd,120,City of Martinsville,120,City of Martinsville,0.26,Fairy St,Brookdale St,9000,F,98%,1%,1%,0%,0%,0%,F,0.0922,F,0.6158,9600,F,2012,,,,,,,,,,,,,,,
651803,C9US,00058,     ,"Bus US 58, VA 57",E Church Rd,120,City of Martinsville,120,City of Martinsville,0.13,Brookdale St,Hooker St,12000,F,98%,1%,1%,0%,1%,0%,F,0.0877,F,0.5864,13000,F,2012,,,,,,,,,,,,,,,
651802,C9US,00058,     ,"Bus US 58, VA 57",E Church Rd,120,City of Martinsville,120,City of Martinsville,0.77,Hooker St,ECL Martinsville,15000,F,98%,1%,1%,0%,1%,0%,C,0.0864,F,0.6137,16000,F,2012,,,,,,,,,,,,,,,
651218,  SR,00174,     ,VA 174,Liberty St,120,City of Martinsville,120,City of Martinsville,0.49,NCL Martinsville,Inman St,15000,F,97%,0%,0%,1%,2%,0%,F,0.0918,F,0.5664,16000,F,2012,,,,,,,,,,,,,,,
651822,  SR,00174,     ,VA 174,Liberty St,120,City of Martinsville,120,City of Martinsville,0.20,Inman St,Clearview Dr,15000,F,97%,0%,0%,1%,2%,0%,F,0.0877,F,0.5730,16000,F,2012,,,,,,,,,,,,,,,
651823,  SR,00174,     ,VA 174,Liberty St,120,City of Martinsville,120,City of Martinsville,0.60,Clearview Dr,Commonwealth Blvd,9000,F,97%,0%,0%,1%,2%,0%,C,0.0952,F,0.6072,9600,F,2012,,,,,,,,,,,,,,,
651836,C4US,00220,     ,"Bus US 58, Bus US 220",Memorial Blvd,120,City of Martinsville,120,City of Martinsville,0.71,SCL MARTINSVILLE,STARLING AVE,19000,F,97%,1%,0%,0%,1%,0%,C,0.0863,F,0.5423,20000,F,2012,,,,,,,,,,,,,,,
651835,C4US,00220,     ,"Bus US 220, VA 57",Memorial Blvd,120,City of Martinsville,120,City of Martinsville,0.25,Starling Ave,Broad Street,14000,F,97%,0%,1%,0%,2%,0%,F,0.0869,F,0.5656,15000,F,2012,,,,,,,,,,,,,,,
651832,C4US,00220,     ,"Bus US 220, VA 57",Memorial Blvd,120,City of Martinsville,120,City of Martinsville,0.85,Broad Street,Fayette St,10000,F,97%,0%,1%,0%,2%,0%,C,0.0892,F,0.5025,11000,F,2012,,,,,,,,,,,,,,,
651830,C4US,00220,     ,Bus US 220,Memorial Blvd,120,City of Martinsville,120,City of Martinsville,0.65,Fayette St,NCL Martinsville,12000,F,98%,0%,0%,0%,1%,0%,C,0.0871,F,0.5004,13000,F,2012,,,,,,,,,,,,,,,
651840,  SR,00457,     ,VA 457,Church St,120,City of Martinsville,120,City of Martinsville,0.59,SR 57 BUS US 220 Memorial Blvd,Moss St,4900,F,98%,0%,0%,0%,1%,0%,F,0.0934,F,0.5423,5200,F,2012,,8900,F,98%,1%,1%,0%,0%,0%,F,0.0890,F,0.5542,9500,F
651838,  SR,00457,     ,VA 457,Market St,120,City of Martinsville,120,City of Martinsville,0.20,Fayette St,Commonwealth Blvd,10000,F,98%,0%,0%,0%,1%,0%,F,0.0905,F,0.5296,11000,F,2012,,,,,,,,,,,,,,,
651844,  SR,00457,     ,VA 457,Commonwealth Blvd,120,City of Martinsville,120,City of Martinsville,0.56,Market St,Northside Dr,13000,F,98%,0%,0%,0%,1%,0%,F,0.0898,F,0.5129,14000,F,2012,,,,,,,,,,,,,,,
651812,  SR,00457,     ,VA 457,Commonwealth Blvd,120,City of Martinsville,120,City of Martinsville,0.36,Northside Dr,Fairy St,18000,F,98%,0%,0%,0%,1%,0%,C,0.0856,F,0.5704,19000,F,2012,,0,F,,,,,,,X,0.0856,F,0.5704,0,F
651837,  SR,00457,     ,VA 457,Commonwealth Blvd,120,City of Martinsville,120,City of Martinsville,0.48,Fairy St,Chatham Rd,5500,F,98%,0%,0%,0%,1%,0%,F,0.0876,F,0.5096,5800,F,2012,,0,F,,,,,,,X,0.0876,F,0.5096,0,F
651801,  SR,00457,     ,VA 457,Chatham Rd,120,City of Martinsville,120,City of Martinsville,0.99,Commonwealth Blvd,ECL Martinsville,4200,F,97%,0%,1%,1%,1%,0%,C,0.0892,F,0.5803,4500,F,2012,,,,,,,,,,,,,,,
651827, 1SR,00457,P    ,VA 457 Par,Fayette St,120,City of Martinsville,120,City of Martinsville,0.61,US 220 Memorial Blvd,SR 457 Market St,4000,F,98%,1%,1%,0%,0%,0%,C,0.0885,F,0.5796,4200,F,2012,,8900,F,98%,1%,1%,0%,0%,0%,F,0.0890,F,0.5542,9500,F
783126, 2SR,00457,P    ,VA 457 Par,Fairy St,120,City of Martinsville,120,City of Martinsville,0.29,SR 457 Commonwealth Blvd,Bus US 58 Church St,7500,F,98%,1%,1%,0%,1%,0%,C,0.0940,F,0.5712,8000,F,2012,,0,F,,,,,,,X,0.0000,?,0.0000,0,F
651809, 120,04501,     ,120-4501,Mulberry Rd,120,City of Martinsville,120,City of Martinsville,1.41,Lanier Rd,Spruce St,2500,F,99%,0%,0%,0%,0%,0%,F,0.0979,F,0.6218,2700,F,2012,,,,,,,,,,,,,,,
651810, 120,04501,     ,120-4501,Mulberry Rd,120,City of Martinsville,120,City of Martinsville,0.21,Spruce St,Rives Rd,4900,F,99%,0%,0%,0%,0%,0%,C,0.0870,F,0.5304,5200,F,2012,,,,,,,,,,,,,,,
651214, 120,04501,     ,120-4501,Mulberry Rd,120,City of Martinsville,120,City of Martinsville,0.18,Rives Rd,US 58 Bus Starling Ave,7800,F,99%,1%,0%,0%,0%,0%,F,0.0946,F,0.5486,8300,F,2012,,,,,,,,,,,,,,,
651870, 120,04501,     ,120-4501,Market St,120,City of Martinsville,120,City of Martinsville,0.87,Starling Ave,Church St,7600,F,99%,1%,0%,0%,0%,0%,C,0.0944,F,0.5072,8100,F,2012,,,,,,,,,,,,,,,
651839, 120,04502,     ,120-4502,W Church St,120,City of Martinsville,120,City of Martinsville,0.36,SR 457 Market St,Broad St,2500,F,99%,1%,0%,0%,0%,0%,F,0.0957,F,0.7127,2700,F,2012,,,,,,,,,,,,,,,
651817, 120,04502,     ,120-4502,E Church St,120,City of Martinsville,120,City of Martinsville,0.12,Broad St,Ellsworth St,3900,F,99%,1%,0%,0%,0%,0%,C,0.1053,F,1.0000,4200,F,2012,,,,,,,,,,,,,,,
651220, 120,04502,     ,120-4502,E Church St,120,City of Martinsville,120,City of Martinsville,0.33,Ellsworth St,Bus US 58 Starling Ave,5900,F,98%,0%,0%,0%,1%,0%,F,0.1036,F,0.6763,6300,F,2012,,,,,,,,,,,,,,,
651828, 120,04504,     ,120-4504,Commonwealth Blvd,120,City of Martinsville,120,City of Martinsville,1.00,WCL Martinsville,Market St,15000,F,98%,0%,0%,0%,1%,0%,C,0.0863,F,0.5752,16000,F,2012,,,,,,,,,,,,,,,
651216, 120,04506,     ,120-4506,Stultz Rd,120,City of Martinsville,120,City of Martinsville,0.73,WCL Martinsville,Liberty St,3800,F,98%,0%,0%,0%,1%,0%,F,0.0920,F,0.5546,4100,F,2012,,,,,,,,,,,,,,,
651821, 120,04506,     ,120-4506,Clearview Dr,120,City of Martinsville,120,City of Martinsville,0.08,Liberty St,Northside Dr,11000,F,98%,0%,0%,0%,1%,0%,F,0.0913,F,0.5489,12000,F,2012,,,,,,,,,,,,,,,
651215, 120,04506,     ,120-4506,Clearview Dr,120,City of Martinsville,120,City of Martinsville,0.14,Northside Dr,Barrows Mill Rd,7500,F,98%,0%,0%,0%,1%,0%,F,0.0911,F,0.5110,8000,F,2012,,,,,,,,,,,,,,,
651820, 120,04506,     ,120-4506,Clearview Dr,120,City of Martinsville,120,City of Martinsville,0.86,Barrows Mill Rd,NCL Martinsville,2700,F,97%,1%,1%,1%,0%,0%,C,0.0883,F,0.5955,2900,F,2012,,,,,,,,,,,,,,,
651815, 120,04507,     ,120-4507,Rives Rd,120,City of Martinsville,120,City of Martinsville,1.34,SCL Martinsville,Circle Ct,4800,F,99%,0%,0%,0%,0%,0%,C,0.1005,F,0.5322,5100,F,2012,,,,,,,,,,,,,,,
651871, 120,04507,     ,120-4507,Rives Rd,120,City of Martinsville,120,City of Martinsville,0.34,Circle Ct,Mulberry Rd,3600,F,99%,0%,0%,0%,0%,0%,F,0.1013,F,0.5529,3900,F,2012,,,,,,,,,,,,,,,
651217, 120,04509,     ,120-4509,Rivermont Heights,120,City of Martinsville,120,City of Martinsville,0.39,SCL Martinsville,Memorial Blvd,1400,F,99%,0%,0%,0%,0%,0%,F,0.1087,F,0.5076,1500,F,2012,,,,,,,,,,,,,,,
651002, 120,04511,     ,120-4511,Forest St,120,City of Martinsville,120,City of Martinsville,0.56,Starling Ave Bus US 58,Smith Lake Rd,1700,F,99%,1%,0%,0%,0%,0%,F,0.1010,F,0.5906,1800,F,2012,,,,,,,,,,,,,,,
781674, 120,04515,     ,120-4515,Askin St,120,City of Martinsville,120,City of Martinsville,0.97,44-801SCL Martinsville,C4US 220,350,F,99%,1%,0%,0%,0%,0%,F,0.1172,F,0.5529,380,F,2012,,,,,,,,,,,,,,,
651808, 120,04517,     ,120-4517,Spruce St,120,City of Martinsville,120,City of Martinsville,0.23,Mulberry Rd,Parkview Ave,5400,F,99%,1%,0%,0%,0%,0%,F,0.0959,F,0.5130,5800,F,2012,,,,,,,,,,,,,,,
651806, 120,04517,     ,120-4517,Spruce St,120,City of Martinsville,120,City of Martinsville,0.39,Parkview Ave,Brookdale St,5500,F,99%,1%,0%,0%,0%,0%,C,0.0957,F,0.5271,5900,F,2012,,,,,,,,,,,,,,,
651210, 120,04517,     ,120-4517,Spruce St,120,City of Martinsville,120,City of Martinsville,0.44,Brookdale St,ECL Martinsville; 44-650 Spruce St,6800,F,99%,1%,0%,0%,0%,0%,F,0.0992,F,0.6497,7200,F,2012,,,,,,,,,,,,,,,
651804, 120,04519,     ,120-4519,Brookdale St,120,City of Martinsville,120,City of Martinsville,0.53,Bus US 58,Parkview Ave,10000,F,98%,1%,0%,0%,0%,0%,C,0.0875,F,0.5726,11000,F,2012,,,,,,,,,,,,,,,
651805, 120,04519,     ,120-4519,Brookdale St,120,City of Martinsville,120,City of Martinsville,0.41,Parkview Ave,Spruce St,7400,F,98%,1%,0%,0%,0%,0%,F,0.0863,F,0.5914,7900,F,2012,,,,,,,,,,,,,,,
651211, 120,04521,     ,120-4521,Parkview Ave,120,City of Martinsville,120,City of Martinsville,0.32,Mulberry Rd,Spruce St,900,F,98%,1%,0%,0%,0%,0%,F,0.0985,F,0.5352,960,F,2012,,,,,,,,,,,,,,,
651807, 120,04521,     ,120-4521,Parkview Ave,120,City of Martinsville,120,City of Martinsville,0.17,Spruce St,Brookdale St,2200,F,98%,1%,0%,0%,0%,0%,C,0.0871,F,0.5804,2300,F,2012,,,,,,,,,,,,,,,
651212, 120,04523,     ,120-4523,Cleveland Ave,120,City of Martinsville,120,City of Martinsville,0.36,US 58 Bus Starling Ave,Church St,3300,F,98%,1%,0%,0%,0%,0%,F,0.0972,F,0.5640,3500,F,2012,,,,,,,,,,,,,,,
651834, 120,04525,     ,120-4525,Broad St,120,City of Martinsville,120,City of Martinsville,0.45,Memorial Blvd,Market St,1200,F,96%,1%,1%,1%,2%,0%,C,0.1073,F,0.6515,1200,F,2012,,,,,,,,,,,,,,,
651213, 120,04525,     ,120-4525,Broad St,120,City of Martinsville,120,City of Martinsville,0.18,Market St,Church St,820,F,96%,1%,1%,1%,2%,0%,F,0.1106,F,0.6386,880,F,2012,,,,,,,,,,,,,,,
651833, 120,04527,     ,120-4527,Bridge St,120,City of Martinsville,120,City of Martinsville,0.43,Memorial Blvd,Market St,5500,F,99%,0%,0%,0%,0%,0%,C,0.0804,F,0.5720,5800,F,2012,,,,,,,,,,,,,,,
651221, 120,04527,     ,120-4527,Bridge St,120,City of Martinsville,120,City of Martinsville,0.17,Market St,Church St,1800,F,99%,0%,0%,0%,0%,0%,F,0.0993,F,0.5665,2000,F,2012,,,,,,,,,,,,,,,
781675, 120,04527,     ,120-4527,Bridge St,120,City of Martinsville,120,City of Martinsville,0.18,120-4502 Church St,120-4553 Main St,1300,F,99%,0%,0%,0%,0%,0%,F,0.0983,F,1.0000,1400,F,2012,,,,,,,,,,,,,,,
651209, 120,04529,     ,120-4529,Ellsworth St,120,City of Martinsville,120,City of Martinsville,0.18,Market St,Church St,1900,F,99%,0%,0%,0%,0%,0%,F,0.1084,F,0.5335,2000,F,2012,,,,,,,,,,,,,,,
651869, 120,04529,     ,120-4529,Lester St,120,City of Martinsville,120,City of Martinsville,0.35,Church St,Commonwealth Blvd,4400,G,99%,0%,0%,0%,0%,0%,C,,,,4200,G,2012,,,,,,,,,,,,,,,
651206, 120,04531,     ,120-4531,Walnut St,120,City of Martinsville,120,City of Martinsville,0.05,Church St,Main St,1700,F,99%,0%,0%,0%,0%,0%,F,0.1073,F,1.0000,1800,F,2012,,,,,,,,,,,,,,,
651207, 120,04531,     ,120-4531,Franklin St,120,City of Martinsville,120,City of Martinsville,0.09,Main St,Jones St,1500,F,99%,0%,0%,0%,0%,0%,F,0.1156,F,1.0000,1600,F,2012,,,,,,,,,,,,,,,
651208, 120,04531,     ,120-4531,Franklin St,120,City of Martinsville,120,City of Martinsville,0.61,Jones St,Liberty St,1400,F,99%,0%,0%,0%,0%,0%,F,0.1113,F,0.6319,1500,F,2012,,,,,,,,,,,,,,,
651225, 120,04533,     ,120-4533,Liberty St,120,City of Martinsville,120,City of Martinsville,0.07,SR 457 Commonwealth Blvd,Moss St,3400,F,96%,2%,1%,0%,0%,0%,C,0.1014,F,0.5110,3600,F,2012,,,,,,,,,,,,,,,
651224, 120,04533,     ,120-4533,Liberty St,120,City of Martinsville,120,City of Martinsville,0.10,Moss St,Franklin St,2300,F,96%,2%,1%,0%,0%,0%,F,0.1014,F,0.5621,2500,F,2012,,,,,,,,,,,,,,,
651819, 120,04535,     ,120-4535,Northside Dr,120,City of Martinsville,120,City of Martinsville,0.80,Commonwealth Blvd,Clearview Dr,7100,F,98%,1%,0%,0%,0%,0%,C,0.0902,F,0.5022,7600,F,2012,,,,,,,,,,,,,,,
651843, 120,04539,     ,120-4539,Hooker St,120,City of Martinsville,120,City of Martinsville,0.39,Chatham Rd,Commonwealth Blvd,7000,F,98%,1%,0%,0%,0%,0%,F,0.0860,F,0.5576,7400,F,2012,,,,,,,,,,,,,,,
651203, 120,04541,     ,120-4541,Barrows Mill Rd,120,City of Martinsville,120,City of Martinsville,0.67,Clearview Dr,NCL Martinsville,3000,F,98%,1%,0%,0%,0%,0%,F,0.1006,F,0.6094,3200,F,2012,,,,,,,,,,,,,,,
602868, 120,04542,     ,120-4542,Hairston St,120,City of Martinsville,120,City of Martinsville,0.53,Starling Ave,Rives Rd,1600,F,97%,1%,1%,1%,1%,0%,C,0.0941,F,0.6373,1700,F,2012,,,,,,,,,,,,,,,
651223, 120,04543,     ,120-4543,Moss St,120,City of Martinsville,120,City of Martinsville,0.05,Church St,Main St,1500,F,98%,1%,1%,0%,0%,0%,F,0.1075,F,0.8247,1600,F,2012,,,,,,,,,,,,,,,
651204, 120,04543,     ,120-4543,Main St,120,City of Martinsville,120,City of Martinsville,0.13,Moss St,Jones St,1000,F,98%,1%,1%,0%,0%,0%,F,0.1111,F,1.0000,1100,F,2012,,,,,,,,,,,,,,,
651205, 120,04543,     ,120-4543,Main St,120,City of Martinsville,120,City of Martinsville,0.04,Jones St,Franklin St,3200,G,98%,1%,1%,0%,0%,0%,F,0.1005,N,1.0000,3400,G,2012,,,,,,,,,,,,,,,
651818, 120,04543,     ,120-4543,Main St,120,City of Martinsville,120,City of Martinsville,0.25,Franklin St,Clay St,2500,F,98%,1%,1%,0%,0%,0%,C,0.1005,F,1.0000,2700,F,2012,,,,,,,,,,,,,,,
651222, 120,04543,     ,120-4543,Clay St,120,City of Martinsville,120,City of Martinsville,0.04,Main St,Church St,2900,F,98%,1%,1%,0%,0%,0%,F,0.0912,F,1.0000,3100,F,2012,,,,,,,,,,,,,,,
551300, 120,00000,     ,120-0,3rd St,120,City of Martinsville,120,City of Martinsville,0.00,C St,D St,1200,F,,,,,,,X,0.0954,F,0.5440,1300,F,2012,,,,,,,,,,,,,,,
551305, 120,00000,     ,120-0,Glade St,120,City of Martinsville,120,City of Martinsville,0.00,Luck St,Ainsley St.,410,F,,,,,,,X,0.0974,F,0.6322,440,F,2012,,,,,,,,,,,,,,,
551302, 120,00000,     ,120-0,Highland St,120,City of Martinsville,120,City of Martinsville,0.00,Clift St,Branch St,260,F,,,,,,,X,0.1385,F,0.5385,280,F,2012,,,,,,,,,,,,,,,
551004, 120,00000,     ,120-0,Knollwood Place,120,City of Martinsville,120,City of Martinsville,0.00,Mulberry Road,River Forest Place,330,F,,,,,,,X,0.1127,F,0.5949,330,F,2012,,,,,,,,,,,,,,,
551301, 120,00000,     ,120-0,Oakgrove Ave,120,City of Martinsville,120,City of Martinsville,0.00,Ranson Rd South,Ranson Rd North,210,F,,,,,,,X,0.1195,F,0.5263,230,F,2012,,,,,,,,,,,,,,,
551005, 120,00000,     ,120-0,Randolph St,120,City of Martinsville,120,City of Martinsville,0.00,Church Street Ext,Madison Street,260,F,,,,,,,X,0.1207,F,0.5152,260,F,2012,,,,,,,,,,,,,,,
551304, 120,00000,     ,120-0,River Forest Pl,120,City of Martinsville,120,City of Martinsville,0.00,Knollwood Pl,Morningside Lane,110,F,,,,,,,X,0.1399,F,0.6471,110,F,2012,,,,,,,,,,,,,,,
551303, 120,00000,     ,120-0,Root Trail,120,City of Martinsville,120,City of Martinsville,0.00,Cherokee Trail,Corn Tassel Trail,380,F,,,,,,,X,0.1241,F,0.5743,410,F,2012,,,,,,,,,,,,,,,
551003, 120,00000,     ,120-0,Spruce St,120,City of Martinsville,120,City of Martinsville,0.00,Prospect Hill Dr,Indian Trail,3300,F,,,,,,,X,0.0946,F,0.6403,3500,F,2012,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
