 ,,003,Alleghany County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,382,0.00%,0.00%,,,,382,0.00%,,
 ,,003,Alleghany County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,10,0.00%,0.00%,,,,10,0.00%,,
 ,,003,Alleghany County Total:,,,,,,119,231,0.18%,0.05%,,,,114,924,0.12%,0.05%,,,,420,924,0.63%,0.19%,,,,655,080,0.29%,,
 ,,004,Amelia County,,,01,Motorcycles,              ,318,0.00%,0.00%,,,,596,0.00%,0.00%,,,,0,0.00%,0.00%,,,,914,0.00%,,
 ,,004,Amelia County,,,02,Passenger Cars,              ,148,540,0.23%,0.07%,,,,244,688,0.26%,0.11%,,,,0,0.00%,0.00%,,,,393,228,0.17%,,
 ,,004,Amelia County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,27,564,0.04%,0.01%,,,,77,853,0.08%,0.03%,,,,0,0.00%,0.00%,,,,105,418,0.05%,,
 ,,004,Amelia County,,,04,Busses,              ,613,0.00%,0.00%,,,,1,886,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,499,0.00%,,
 ,,004,Amelia County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,997,0.00%,0.00%,,,,2,226,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,223,0.00%,,
 ,,004,Amelia County,,,06,Three Axle Single Unit Trucks,              ,865,0.00%,0.00%,,,,1,916,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,780,0.00%,,
 ,,004,Amelia County,,,07,Four or More Axle Single Unit Trucks,              ,93,0.00%,0.00%,,,,276,0.00%,0.00%,,,,0,0.00%,0.00%,,,,369,0.00%,,
 ,,004,Amelia County,,,08,Four Axle or Fewer Single Trailers,              ,255,0.00%,0.00%,,,,1,361,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,615,0.00%,,
 ,,004,Amelia County,,,09,Five Axle Single Trailers,              ,1,772,0.00%,0.00%,,,,13,604,0.01%,0.01%,,,,0,0.00%,0.00%,,,,15,376,0.01%,,
 ,,004,Amelia County,,,10,Six or More Axle Single Trailers,              ,43,0.00%,0.00%,,,,314,0.00%,0.00%,,,,0,0.00%,0.00%,,,,357,0.00%,,
 ,,004,Amelia County,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,1,445,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,445,0.00%,,
 ,,004,Amelia County,,,12,Six Axle Multi-Trailers,              ,8,0.00%,0.00%,,,,230,0.00%,0.00%,,,,0,0.00%,0.00%,,,,238,0.00%,,
 ,,004,Amelia County,,,13,Seven or More Axle Multi-Trailers,              ,5,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,6,0.00%,,
 ,,004,Amelia County Total:,,,,,,181,073,0.28%,0.08%,,,,346,395,0.37%,0.15%,,,,0,0.00%,0.00%,,,,527,468,0.23%,,
 ,,005,Amherst County,,,01,Motorcycles,              ,379,0.00%,0.00%,,,,4,393,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,772,0.00%,,
 ,,005,Amherst County,,,02,Passenger Cars,              ,185,598,0.28%,0.08%,,,,515,569,0.55%,0.23%,,,,0,0.00%,0.00%,,,,701,167,0.31%,,
 ,,005,Amherst County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,25,793,0.04%,0.01%,,,,129,251,0.14%,0.06%,,,,0,0.00%,0.00%,,,,155,044,0.07%,,
 ,,005,Amherst County,,,04,Busses,              ,1,192,0.00%,0.00%,,,,4,270,0.00%,0.00%,,,,0,0.00%,0.00%,,,,5,462,0.00%,,
 ,,005,Amherst County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,1,218,0.00%,0.00%,,,,5,900,0.01%,0.00%,,,,0,0.00%,0.00%,,,,7,117,0.00%,,
 ,,005,Amherst County,,,06,Three Axle Single Unit Trucks,              ,597,0.00%,0.00%,,,,4,710,0.01%,0.00%,,,,0,0.00%,0.00%,,,,5,306,0.00%,,
 ,,005,Amherst County,,,07,Four or More Axle Single Unit Trucks,              ,141,0.00%,0.00%,,,,998,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,139,0.00%,,
 ,,005,Amherst County,,,08,Four Axle or Fewer Single Trailers,              ,208,0.00%,0.00%,,,,3,029,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,237,0.00%,,
 ,,005,Amherst County,,,09,Five Axle Single Trailers,              ,1,226,0.00%,0.00%,,,,34,829,0.04%,0.02%,,,,0,0.00%,0.00%,,,,36,055,0.02%,,
 ,,005,Amherst County,,,10,Six or More Axle Single Trailers,              ,33,0.00%,0.00%,,,,456,0.00%,0.00%,,,,0,0.00%,0.00%,,,,489,0.00%,,
 ,,005,Amherst County,,,11,Five Axle or Fewer Multi-Trailers,              ,6,0.00%,0.00%,,,,1,303,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,309,0.00%,,
 ,,005,Amherst County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,208,0.00%,0.00%,,,,0,0.00%,0.00%,,,,208,0.00%,,
 ,,005,Amherst County,,,13,Seven or More Axle Multi-Trailers,              ,2,0.00%,0.00%,,,,3,0.00%,0.00%,,,,0,0.00%,0.00%,,,,5,0.00%,,
 ,,005,Amherst County Total:,,,,,,216,393,0.33%,0.10%,,,,704,918,0.75%,0.31%,,,,0,0.00%,0.00%,,,,921,311,0.41%,,
 ,,006,Appomattox County,,,01,Motorcycles,              ,346,0.00%,0.00%,,,,806,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,152,0.00%,,
 ,,006,Appomattox County,,,02,Passenger Cars,              ,103,041,0.16%,0.05%,,,,195,472,0.21%,0.09%,,,,0,0.00%,0.00%,,,,298,513,0.13%,,
 ,,006,Appomattox County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,15,541,0.02%,0.01%,,,,55,663,0.06%,0.02%,,,,0,0.00%,0.00%,,,,71,204,0.03%,,
 ,,006,Appomattox County,,,04,Busses,              ,65,0.00%,0.00%,,,,1,260,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,325,0.00%,,
 ,,006,Appomattox County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,475,0.00%,0.00%,,,,2,116,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,591,0.00%,,
 ,,006,Appomattox County,,,06,Three Axle Single Unit Trucks,              ,460,0.00%,0.00%,,,,1,649,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,109,0.00%,,
 ,,006,Appomattox County,,,07,Four or More Axle Single Unit Trucks,              ,227,0.00%,0.00%,,,,412,0.00%,0.00%,,,,0,0.00%,0.00%,,,,639,0.00%,,
 ,,006,Appomattox County,,,08,Four Axle or Fewer Single Trailers,              ,142,0.00%,0.00%,,,,1,375,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,517,0.00%,,
 ,,006,Appomattox County,,,09,Five Axle Single Trailers,              ,935,0.00%,0.00%,,,,16,061,0.02%,0.01%,,,,0,0.00%,0.00%,,,,16,996,0.01%,,
 ,,006,Appomattox County,,,10,Six or More Axle Single Trailers,              ,36,0.00%,0.00%,,,,368,0.00%,0.00%,,,,0,0.00%,0.00%,,,,404,0.00%,,
 ,,006,Appomattox County,,,11,Five Axle or Fewer Multi-Trailers,              ,1,0.00%,0.00%,,,,639,0.00%,0.00%,,,,0,0.00%,0.00%,,,,639,0.00%,,
 ,,006,Appomattox County,,,12,Six Axle Multi-Trailers,              ,1,0.00%,0.00%,,,,84,0.00%,0.00%,,,,0,0.00%,0.00%,,,,84,0.00%,,
 ,,006,Appomattox County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
 ,,006,Appomattox County Total:,,,,,,121,271,0.19%,0.05%,,,,275,905,0.30%,0.12%,,,,0,0.00%,0.00%,,,,397,176,0.18%,,
 ,,000,Arlington County,,,01,Motorcycles,              ,1,878,0.00%,0.00%,,,,3,055,0.00%,0.00%,,,,6,310,0.01%,0.00%,,,,11,243,0.00%,,
 ,,000,Arlington County,,,02,Passenger Cars,              ,1,034,750,1.59%,0.46%,,,,1,744,655,1.87%,0.78%,,,,1,228,302,1.85%,0.55%,,,,4,007,707,1.78%,,
 ,,000,Arlington County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,67,965,0.10%,0.03%,,,,131,843,0.14%,0.06%,,,,137,625,0.21%,0.06%,,,,337,433,0.15%,,
 ,,000,Arlington County,,,04,Busses,              ,7,523,0.01%,0.00%,,,,9,736,0.01%,0.00%,,,,8,187,0.01%,0.00%,,,,25,447,0.01%,,
 ,,000,Arlington County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,7,883,0.01%,0.00%,,,,8,780,0.01%,0.00%,,,,5,346,0.01%,0.00%,,,,22,008,0.01%,,
 ,,000,Arlington County,,,06,Three Axle Single Unit Trucks,              ,1,663,0.00%,0.00%,,,,3,130,0.00%,0.00%,,,,3,438,0.01%,0.00%,,,,8,232,0.00%,,
 ,,000,Arlington County,,,07,Four or More Axle Single Unit Trucks,              ,279,0.00%,0.00%,,,,793,0.00%,0.00%,,,,1,194,0.00%,0.00%,,,,2,266,0.00%,,
 ,,000,Arlington County,,,08,Four Axle or Fewer Single Trailers,              ,1,028,0.00%,0.00%,,,,1,208,0.00%,0.00%,,,,689,0.00%,0.00%,,,,2,925,0.00%,,
 ,,000,Arlington County,,,09,Five Axle Single Trailers,              ,506,0.00%,0.00%,,,,1,518,0.00%,0.00%,,,,3,712,0.01%,0.00%,,,,5,737,0.00%,,
 ,,000,Arlington County,,,10,Six or More Axle Single Trailers,              ,30,0.00%,0.00%,,,,46,0.00%,0.00%,,,,268,0.00%,0.00%,,,,344,0.00%,,
 ,,000,Arlington County,,,11,Five Axle or Fewer Multi-Trailers,              ,14,0.00%,0.00%,,,,84,0.00%,0.00%,,,,9,0.00%,0.00%,,,,107,0.00%,,
 ,,000,Arlington County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,4,0.00%,0.00%,,,,4,0.00%,0.00%,,,,8,0.00%,,
 ,,000,Arlington County,,,13,Seven or More Axle Multi-Trailers,              ,3,0.00%,0.00%,,,,7,0.00%,0.00%,,,,0,0.00%,0.00%,,,,10,0.00%,,
 ,,000,Arlington County Total:,,,,,,1,123,523,1.72%,0.50%,,,,1,904,858,2.04%,0.85%,,,,1,395,085,2.10%,0.62%,,,,4,423,465,1.97%,,
 ,,007,Augusta County,,,01,Motorcycles,              ,2,244,0.00%,0.00%,,,,6,124,0.01%,0.00%,,,,5,938,0.01%,0.00%,,,,14,306,0.01%,,
 ,,007,Augusta County,,,02,Passenger Cars,              ,524,085,0.80%,0.23%,,,,639,988,0.68%,0.28%,,,,1,089,299,1.64%,0.48%,,,,2,253,372,1.00%,,
 ,,007,Augusta County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,92,050,0.14%,0.04%,,,,181,812,0.19%,0.08%,,,,258,000,0.39%,0.11%,,,,531,862,0.24%,,
 ,,007,Augusta County,,,04,Busses,              ,2,483,0.00%,0.00%,,,,3,614,0.00%,0.00%,,,,12,495,0.02%,0.01%,,,,18,591,0.01%,,
 ,,007,Augusta County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,3,095,0.00%,0.00%,,,,6,819,0.01%,0.00%,,,,15,609,0.02%,0.01%,,,,25,523,0.01%,,
 ,,007,Augusta County,,,06,Three Axle Single Unit Trucks,              ,2,554,0.00%,0.00%,,,,5,569,0.01%,0.00%,,,,11,297,0.02%,0.01%,,,,19,420,0.01%,,
 ,,007,Augusta County,,,07,Four or More Axle Single Unit Trucks,              ,527,0.00%,0.00%,,,,1,184,0.00%,0.00%,,,,932,0.00%,0.00%,,,,2,643,0.00%,,
 ,,007,Augusta County,,,08,Four Axle or Fewer Single Trailers,              ,919,0.00%,0.00%,,,,2,366,0.00%,0.00%,,,,10,414,0.02%,0.00%,,,,13,699,0.01%,,
 ,,007,Augusta County,,,09,Five Axle Single Trailers,              ,2,709,0.00%,0.00%,,,,10,086,0.01%,0.00%,,,,377,019,0.57%,0.17%,,,,389,814,0.17%,,
 ,,007,Augusta County,,,10,Six or More Axle Single Trailers,              ,132,0.00%,0.00%,,,,359,0.00%,0.00%,,,,3,137,0.00%,0.00%,,,,3,627,0.00%,,
 ,,007,Augusta County,,,11,Five Axle or Fewer Multi-Trailers,              ,54,0.00%,0.00%,,,,31,0.00%,0.00%,,,,19,979,0.03%,0.01%,,,,20,064,0.01%,,
 ,,007,Augusta County,,,12,Six Axle Multi-Trailers,              ,5,0.00%,0.00%,,,,20,0.00%,0.00%,,,,7,603,0.01%,0.00%,,,,7,628,0.00%,,
 ,,007,Augusta County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,1,0.00%,0.00%,,,,43,0.00%,0.00%,,,,44,0.00%,,
 ,,007,Augusta County Total:,,,,,,630,856,0.97%,0.28%,,,,857,971,0.92%,0.38%,,,,1,811,765,2.73%,0.80%,,,,3,300,592,1.47%,,
 ,,008,Bath County,,,01,Motorcycles,              ,132,0.00%,0.00%,,,,995,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,128,0.00%,,
 ,,008,Bath County,,,02,Passenger Cars,              ,67,075,0.10%,0.03%,,,,53,864,0.06%,0.02%,,,,0,0.00%,0.00%,,,,120,939,0.05%,,
 ,,008,Bath County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,5,980,0.01%,0.00%,,,,21,570,0.02%,0.01%,,,,0,0.00%,0.00%,,,,27,550,0.01%,,
 ,,008,Bath County,,,04,Busses,              ,107,0.00%,0.00%,,,,370,0.00%,0.00%,,,,0,0.00%,0.00%,,,,477,0.00%,,
 ,,008,Bath County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,219,0.00%,0.00%,,,,798,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,017,0.00%,,
 ,,008,Bath County,,,06,Three Axle Single Unit Trucks,              ,194,0.00%,0.00%,,,,740,0.00%,0.00%,,,,0,0.00%,0.00%,,,,934,0.00%,,
 ,,008,Bath County,,,07,Four or More Axle Single Unit Trucks,              ,81,0.00%,0.00%,,,,137,0.00%,0.00%,,,,0,0.00%,0.00%,,,,218,0.00%,,
 ,,008,Bath County,,,08,Four Axle or Fewer Single Trailers,              ,53,0.00%,0.00%,,,,492,0.00%,0.00%,,,,0,0.00%,0.00%,,,,546,0.00%,,
 ,,008,Bath County,,,09,Five Axle Single Trailers,              ,41,0.00%,0.00%,,,,2,099,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,139,0.00%,,
 ,,008,Bath County,,,10,Six or More Axle Single Trailers,              ,8,0.00%,0.00%,,,,173,0.00%,0.00%,,,,0,0.00%,0.00%,,,,181,0.00%,,
 ,,008,Bath County,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,5,0.00%,0.00%,,,,0,0.00%,0.00%,,,,5,0.00%,,
 ,,008,Bath County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
 ,,008,Bath County Total:,,,,,,73,890,0.11%,0.03%,,,,81,243,0.09%,0.04%,,,,0,0.00%,0.00%,,,,155,133,0.07%,,
 ,,009,Bedford County,,,01,Motorcycles,              ,1,903,0.00%,0.00%,,,,4,336,0.00%,0.00%,,,,0,0.00%,0.00%,,,,6,240,0.00%,,
 ,,009,Bedford County,,,02,Passenger Cars,              ,510,466,0.78%,0.23%,,,,761,854,0.82%,0.34%,,,,0,0.00%,0.00%,,,,1,272,320,0.57%,,
 ,,009,Bedford County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,80,312,0.12%,0.04%,,,,208,534,0.22%,0.09%,,,,0,0.00%,0.00%,,,,288,846,0.13%,,
 ,,009,Bedford County,,,04,Busses,              ,2,523,0.00%,0.00%,,,,8,064,0.01%,0.00%,,,,0,0.00%,0.00%,,,,10,587,0.00%,,
 ,,009,Bedford County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,2,477,0.00%,0.00%,,,,8,373,0.01%,0.00%,,,,0,0.00%,0.00%,,,,10,850,0.00%,,
 ,,009,Bedford County,,,06,Three Axle Single Unit Trucks,              ,1,642,0.00%,0.00%,,,,5,698,0.01%,0.00%,,,,0,0.00%,0.00%,,,,7,340,0.00%,,
 ,,009,Bedford County,,,07,Four or More Axle Single Unit Trucks,              ,310,0.00%,0.00%,,,,1,746,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,056,0.00%,,
 ,,009,Bedford County,,,08,Four Axle or Fewer Single Trailers,              ,830,0.00%,0.00%,,,,4,737,0.01%,0.00%,,,,0,0.00%,0.00%,,,,5,566,0.00%,,
 ,,009,Bedford County,,,09,Five Axle Single Trailers,              ,1,181,0.00%,0.00%,,,,44,465,0.05%,0.02%,,,,0,0.00%,0.00%,,,,45,646,0.02%,,
 ,,009,Bedford County,,,10,Six or More Axle Single Trailers,              ,128,0.00%,0.00%,,,,562,0.00%,0.00%,,,,0,0.00%,0.00%,,,,690,0.00%,,
 ,,009,Bedford County,,,11,Five Axle or Fewer Multi-Trailers,              ,5,0.00%,0.00%,,,,1,272,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,278,0.00%,,
 ,,009,Bedford County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,90,0.00%,0.00%,,,,0,0.00%,0.00%,,,,90,0.00%,,
 ,,009,Bedford County,,,13,Seven or More Axle Multi-Trailers,              ,3,0.00%,0.00%,,,,21,0.00%,0.00%,,,,0,0.00%,0.00%,,,,25,0.00%,,
 ,,009,Bedford County Total:,,,,,,601,781,0.92%,0.27%,,,,1,049,752,1.12%,0.47%,,,,0,0.00%,0.00%,,,,1,651,533,0.73%,,
 ,,010,Bland County,,,01,Motorcycles,              ,1,0.00%,0.00%,,,,279,0.00%,0.00%,,,,2,697,0.00%,0.00%,,,,2,978,0.00%,,
 ,,010,Bland County,,,02,Passenger Cars,              ,67,876,0.10%,0.03%,,,,46,651,0.05%,0.02%,,,,345,071,0.52%,0.15%,,,,459,597,0.20%,,
 ,,010,Bland County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,2,891,0.00%,0.00%,,,,18,594,0.02%,0.01%,,,,99,015,0.15%,0.04%,,,,120,500,0.05%,,
 ,,010,Bland County,,,04,Busses,              ,69,0.00%,0.00%,,,,545,0.00%,0.00%,,,,3,587,0.01%,0.00%,,,,4,201,0.00%,,
 ,,010,Bland County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,292,0.00%,0.00%,,,,639,0.00%,0.00%,,,,4,628,0.01%,0.00%,,,,5,559,0.00%,,
