ReportID:	2230	DataYear:	2009	(Wide)	ReportID:	2230	DataYear:	2009	(Wide)	ReportID:	2230	DataYear:	2009	(Wide)	ReportID:	2230	DataYear:	2009	(Wide)	ReportID:	2230	DataYear:	2009	(Wide)	ReportID:	2230	DataYear:	2009	(Wide)	ReportID:	2230	DataYear:	2009	(Wide)	ReportID:	2230	DataYear:	2009	(Wide)	ReportID:	2230	DataYear:	2009	(Wide)	ReportID:	2230	DataYear:	2009	(Wide)	ReportID:	2230	DataYear:	2009	(Wide)	ReportID:	2230	DataYear:	2009	Prepared	7/11/2010
1	Bristol District	010	Bland County	1	Rural Principal Arterial - Interstate	04	Busses	              													3,803	0.01%	0.00%	21.69	1.94%	0.03%																															3,803	0.00%	21.69	0.03%
1	Bristol District	010	Bland County	1	Rural Principal Arterial - Interstate	05	Two Axle, 6 Tire Single Unit Trucks	              													4,735	0.01%	0.00%	21.69	1.94%	0.03%																															4,735	0.00%	21.69	0.03%
1	Bristol District	010	Bland County	1	Rural Principal Arterial - Interstate	06	Three Axle Single Unit Trucks	              													2,670	0.00%	0.00%	21.69	1.94%	0.03%																															2,670	0.00%	21.69	0.03%
1	Bristol District	010	Bland County	1	Rural Principal Arterial - Interstate	07	Four or More Axle Single Unit Trucks	              													215	0.00%	0.00%	21.69	1.94%	0.03%																															215	0.00%	21.69	0.03%
1	Bristol District	010	Bland County	1	Rural Principal Arterial - Interstate	08	Four Axle or Fewer Single Trailers	              													3,024	0.00%	0.00%	21.69	1.94%	0.03%																															3,024	0.00%	21.69	0.03%
1	Bristol District	010	Bland County	1	Rural Principal Arterial - Interstate	09	Five Axle Single Trailers	              													118,026	0.18%	0.05%	21.69	1.94%	0.03%																															118,026	0.05%	21.69	0.03%
1	Bristol District	010	Bland County	1	Rural Principal Arterial - Interstate	10	Six or More Axle Single Trailers	              													833	0.00%	0.00%	21.69	1.94%	0.03%																															833	0.00%	21.69	0.03%
1	Bristol District	010	Bland County	1	Rural Principal Arterial - Interstate	11	Five Axle or Fewer Multi-Trailers	              													7,886	0.01%	0.00%	21.69	1.94%	0.03%																															7,886	0.00%	21.69	0.03%
1	Bristol District	010	Bland County	1	Rural Principal Arterial - Interstate	12	Six Axle Multi-Trailers	              													2,214	0.00%	0.00%	21.69	1.94%	0.03%																															2,214	0.00%	21.69	0.03%
1	Bristol District	010	Bland County	1	Rural Principal Arterial - Interstate	13	Seven or More Axle Multi-Trailers	              													9	0.00%	0.00%	21.69	1.94%	0.03%																															9	0.00%	21.69	0.03%
1	Bristol District	010	Bland County	6	Rural Minor Arterial	01	Motorcycles	              							28	0.00%	0.00%	14.24	0.17%	0.02%																																					28	0.00%	14.24	0.02%
1	Bristol District	010	Bland County	6	Rural Minor Arterial	02	Passenger Cars	              							21,378	0.03%	0.01%	14.24	0.17%	0.02%																																					21,378	0.01%	14.24	0.02%
1	Bristol District	010	Bland County	6	Rural Minor Arterial	03	Two Axle, 4 Tire Single Unit Vehicles	              							8,630	0.01%	0.00%	14.24	0.17%	0.02%																																					8,630	0.00%	14.24	0.02%
1	Bristol District	010	Bland County	6	Rural Minor Arterial	04	Busses	              							255	0.00%	0.00%	14.24	0.17%	0.02%																																					255	0.00%	14.24	0.02%
1	Bristol District	010	Bland County	6	Rural Minor Arterial	05	Two Axle, 6 Tire Single Unit Trucks	              							327	0.00%	0.00%	14.24	0.17%	0.02%																																					327	0.00%	14.24	0.02%
1	Bristol District	010	Bland County	6	Rural Minor Arterial	06	Three Axle Single Unit Trucks	              							163	0.00%	0.00%	14.24	0.17%	0.02%																																					163	0.00%	14.24	0.02%
1	Bristol District	010	Bland County	6	Rural Minor Arterial	07	Four or More Axle Single Unit Trucks	              							13	0.00%	0.00%	14.24	0.17%	0.02%																																					13	0.00%	14.24	0.02%
1	Bristol District	010	Bland County	6	Rural Minor Arterial	08	Four Axle or Fewer Single Trailers	              							184	0.00%	0.00%	14.24	0.17%	0.02%																																					184	0.00%	14.24	0.02%
1	Bristol District	010	Bland County	6	Rural Minor Arterial	09	Five Axle Single Trailers	              							251	0.00%	0.00%	14.24	0.17%	0.02%																																					251	0.00%	14.24	0.02%
1	Bristol District	010	Bland County	6	Rural Minor Arterial	10	Six or More Axle Single Trailers	              							11	0.00%	0.00%	14.24	0.17%	0.02%																																					11	0.00%	14.24	0.02%
1	Bristol District	010	Bland County	7	Rural Major Collector	01	Motorcycles	              	0	0.00%	0.00%	15.70	0.03%	0.02%	270	0.00%	0.00%	63.45	0.76%	0.09%																																					270	0.00%	79.15	0.11%
1	Bristol District	010	Bland County	7	Rural Major Collector	02	Passenger Cars	              	8,235	0.02%	0.00%	15.70	0.03%	0.02%	26,587	0.04%	0.01%	63.45	0.76%	0.09%																																					34,823	0.02%	79.15	0.11%
1	Bristol District	010	Bland County	7	Rural Major Collector	03	Two Axle, 4 Tire Single Unit Vehicles	              	3,083	0.01%	0.00%	15.70	0.03%	0.02%	10,732	0.02%	0.00%	63.45	0.76%	0.09%																																					13,815	0.01%	79.15	0.11%
1	Bristol District	010	Bland County	7	Rural Major Collector	04	Busses	              	73	0.00%	0.00%	15.70	0.03%	0.02%	312	0.00%	0.00%	63.45	0.76%	0.09%																																					385	0.00%	79.15	0.11%
1	Bristol District	010	Bland County	7	Rural Major Collector	05	Two Axle, 6 Tire Single Unit Trucks	              	312	0.00%	0.00%	15.70	0.03%	0.02%	337	0.00%	0.00%	63.45	0.76%	0.09%																																					649	0.00%	79.15	0.11%
1	Bristol District	010	Bland County	7	Rural Major Collector	06	Three Axle Single Unit Trucks	              	102	0.00%	0.00%	15.70	0.03%	0.02%	395	0.00%	0.00%	63.45	0.76%	0.09%																																					496	0.00%	79.15	0.11%
1	Bristol District	010	Bland County	7	Rural Major Collector	07	Four or More Axle Single Unit Trucks	              	46	0.00%	0.00%	15.70	0.03%	0.02%	42	0.00%	0.00%	63.45	0.76%	0.09%																																					88	0.00%	79.15	0.11%
1	Bristol District	010	Bland County	7	Rural Major Collector	08	Four Axle or Fewer Single Trailers	              	37	0.00%	0.00%	15.70	0.03%	0.02%	151	0.00%	0.00%	63.45	0.76%	0.09%																																					188	0.00%	79.15	0.11%
1	Bristol District	010	Bland County	7	Rural Major Collector	09	Five Axle Single Trailers	              	219	0.00%	0.00%	15.70	0.03%	0.02%	325	0.00%	0.00%	63.45	0.76%	0.09%																																					544	0.00%	79.15	0.11%
1	Bristol District	010	Bland County	7	Rural Major Collector	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%	15.70	0.03%	0.02%	8	0.00%	0.00%	63.45	0.76%	0.09%																																					8	0.00%	79.15	0.11%
1	Bristol District	010	Bland County	7	Rural Major Collector	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	15.70	0.03%	0.02%	11	0.00%	0.00%	63.45	0.76%	0.09%																																					11	0.00%	79.15	0.11%
1	Bristol District	010	Bland County	9	Rural Local System	01	Motorcycles	              	0	0.00%	0.00%	193.51	0.40%	0.26%	0	0.00%	0.00%	2.11	0.03%	0.00%																																					0	0.00%	195.62	0.26%
1	Bristol District	010	Bland County	9	Rural Local System	02	Passenger Cars	              	50,783	0.13%	0.02%	193.51	0.40%	0.26%	1,106	0.00%	0.00%	2.11	0.03%	0.00%																																					51,889	0.02%	195.62	0.26%
1	Bristol District	010	Bland County	9	Rural Local System	03	Two Axle, 4 Tire Single Unit Vehicles	              	2	0.00%	0.00%	193.51	0.40%	0.26%	5	0.00%	0.00%	2.11	0.03%	0.00%																																					7	0.00%	195.62	0.26%
1	Bristol District	010	Bland County	9	Rural Local System	04	Busses	              	0	0.00%	0.00%	193.51	0.40%	0.26%	0	0.00%	0.00%	2.11	0.03%	0.00%																																					0	0.00%	195.62	0.26%
1	Bristol District	010	Bland County	9	Rural Local System	05	Two Axle, 6 Tire Single Unit Trucks	              	0	0.00%	0.00%	193.51	0.40%	0.26%	0	0.00%	0.00%	2.11	0.03%	0.00%																																					0	0.00%	195.62	0.26%
1	Bristol District	010	Bland County	9	Rural Local System	06	Three Axle Single Unit Trucks	              	0	0.00%	0.00%	193.51	0.40%	0.26%	0	0.00%	0.00%	2.11	0.03%	0.00%																																					0	0.00%	195.62	0.26%
1	Bristol District	010	Bland County	9	Rural Local System	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%	193.51	0.40%	0.26%	0	0.00%	0.00%	2.11	0.03%	0.00%																																					0	0.00%	195.62	0.26%
1	Bristol District	010	Bland County	9	Rural Local System	08	Four Axle or Fewer Single Trailers	              	0	0.00%	0.00%	193.51	0.40%	0.26%	0	0.00%	0.00%	2.11	0.03%	0.00%																																					0	0.00%	195.62	0.26%
1	Bristol District	010	Bland County	9	Rural Local System	09	Five Axle Single Trailers	              	0	0.00%	0.00%	193.51	0.40%	0.26%	0	0.00%	0.00%	2.11	0.03%	0.00%																																					0	0.00%	195.62	0.26%
1	Bristol District	010	Bland County	9	Rural Local System	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%	193.51	0.40%	0.26%	0	0.00%	0.00%	2.11	0.03%	0.00%																																					0	0.00%	195.62	0.26%
1	Bristol District	010	Bland County	9	Rural Local System	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	193.51	0.40%	0.26%	0	0.00%	0.00%	2.11	0.03%	0.00%																																					0	0.00%	195.62	0.26%
1	Bristol District	010	Bland County	9	Rural Local System	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%	193.51	0.40%	0.26%	0	0.00%	0.00%	2.11	0.03%	0.00%																																					0	0.00%	195.62	0.26%
1	Bristol District	010	Bland County	9	Rural Local System	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	193.51	0.40%	0.26%	0	0.00%	0.00%	2.11	0.03%	0.00%																																					0	0.00%	195.62	0.26%
1	Bristol District	010	Bland County Total:						62,892	0.16%	0.03%	209.21	0.43%	0.28%	71,521	0.11%	0.03%	79.80	0.96%	0.11%	571,853	0.87%	0.26%	21.69	1.94%	0.03%																															706,267	0.32%	310.70	0.42%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	01	Motorcycles	              	0	0.00%	0.00%	0.62	0.00%	0.00%	955	0.00%	0.00%	34.78	0.42%	0.05%																																					955	0.00%	35.40	0.05%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	02	Passenger Cars	              	3,847	0.01%	0.00%	0.62	0.00%	0.00%	201,179	0.30%	0.09%	34.78	0.42%	0.05%																																					205,026	0.09%	35.40	0.05%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	03	Two Axle, 4 Tire Single Unit Vehicles	              	0	0.00%	0.00%	0.62	0.00%	0.00%	63,260	0.09%	0.03%	34.78	0.42%	0.05%																																					63,260	0.03%	35.40	0.05%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	04	Busses	              	0	0.00%	0.00%	0.62	0.00%	0.00%	1,029	0.00%	0.00%	34.78	0.42%	0.05%																																					1,029	0.00%	35.40	0.05%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	05	Two Axle, 6 Tire Single Unit Trucks	              	0	0.00%	0.00%	0.62	0.00%	0.00%	1,850	0.00%	0.00%	34.78	0.42%	0.05%																																					1,850	0.00%	35.40	0.05%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	06	Three Axle Single Unit Trucks	              	0	0.00%	0.00%	0.62	0.00%	0.00%	2,358	0.00%	0.00%	34.78	0.42%	0.05%																																					2,358	0.00%	35.40	0.05%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	07	Four or More Axle Single Unit Trucks	              	0	0.00%	0.00%	0.62	0.00%	0.00%	850	0.00%	0.00%	34.78	0.42%	0.05%																																					850	0.00%	35.40	0.05%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	08	Four Axle or Fewer Single Trailers	              	0	0.00%	0.00%	0.62	0.00%	0.00%	702	0.00%	0.00%	34.78	0.42%	0.05%																																					702	0.00%	35.40	0.05%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	09	Five Axle Single Trailers	              	0	0.00%	0.00%	0.62	0.00%	0.00%	3,980	0.01%	0.00%	34.78	0.42%	0.05%																																					3,980	0.00%	35.40	0.05%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	10	Six or More Axle Single Trailers	              	0	0.00%	0.00%	0.62	0.00%	0.00%	437	0.00%	0.00%	34.78	0.42%	0.05%																																					437	0.00%	35.40	0.05%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	0.62	0.00%	0.00%	34	0.00%	0.00%	34.78	0.42%	0.05%																																					34	0.00%	35.40	0.05%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%	0.62	0.00%	0.00%	7	0.00%	0.00%	34.78	0.42%	0.05%																																					7	0.00%	35.40	0.05%
1	Bristol District	013	Buchanan County	2	Rural Principal Arterial - Other	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	0.62	0.00%	0.00%	0	0.00%	0.00%	34.78	0.42%	0.05%																																					0	0.00%	35.40	0.05%
1	Bristol District	013	Buchanan County	6	Rural Minor Arterial	01	Motorcycles	              							248	0.00%	0.00%	20.30	0.24%	0.03%																																					248	0.00%	20.30	0.03%
1	Bristol District	013	Buchanan County	6	Rural Minor Arterial	02	Passenger Cars	              							39,284	0.06%	0.02%	20.30	0.24%	0.03%																																					39,284	0.02%	20.30	0.03%
1	Bristol District	013	Buchanan County	6	Rural Minor Arterial	03	Two Axle, 4 Tire Single Unit Vehicles	              							13,246	0.02%	0.01%	20.30	0.24%	0.03%																																					13,246	0.01%	20.30	0.03%
1	Bristol District	013	Buchanan County	6	Rural Minor Arterial	04	Busses	              							673	0.00%	0.00%	20.30	0.24%	0.03%																																					673	0.00%	20.30	0.03%
1	Bristol District	013	Buchanan County	6	Rural Minor Arterial	05	Two Axle, 6 Tire Single Unit Trucks	              							754	0.00%	0.00%	20.30	0.24%	0.03%																																					754	0.00%	20.30	0.03%
1	Bristol District	013	Buchanan County	6	Rural Minor Arterial	06	Three Axle Single Unit Trucks	              							885	0.00%	0.00%	20.30	0.24%	0.03%																																					885	0.00%	20.30	0.03%
1	Bristol District	013	Buchanan County	6	Rural Minor Arterial	07	Four or More Axle Single Unit Trucks	              							428	0.00%	0.00%	20.30	0.24%	0.03%																																					428	0.00%	20.30	0.03%
1	Bristol District	013	Buchanan County	6	Rural Minor Arterial	08	Four Axle or Fewer Single Trailers	              							196	0.00%	0.00%	20.30	0.24%	0.03%																																					196	0.00%	20.30	0.03%
1	Bristol District	013	Buchanan County	6	Rural Minor Arterial	09	Five Axle Single Trailers	              							419	0.00%	0.00%	20.30	0.24%	0.03%																																					419	0.00%	20.30	0.03%
1	Bristol District	013	Buchanan County	6	Rural Minor Arterial	10	Six or More Axle Single Trailers	              							74	0.00%	0.00%	20.30	0.24%	0.03%																																					74	0.00%	20.30	0.03%
1	Bristol District	013	Buchanan County	7	Rural Major Collector	01	Motorcycles	              	411	0.00%	0.00%	118.70	0.24%	0.16%	64	0.00%	0.00%	17.40	0.21%	0.02%																																					475	0.00%	136.10	0.18%
1	Bristol District	013	Buchanan County	7	Rural Major Collector	02	Passenger Cars	              	119,274	0.30%	0.05%	118.70	0.24%	0.16%	38,466	0.06%	0.02%	17.40	0.21%	0.02%																																					157,740	0.07%	136.10	0.18%
1	Bristol District	013	Buchanan County	7	Rural Major Collector	03	Two Axle, 4 Tire Single Unit Vehicles	              	24,916	0.06%	0.01%	118.70	0.24%	0.16%	11,565	0.02%	0.01%	17.40	0.21%	0.02%																																					36,481	0.02%	136.10	0.18%
1	Bristol District	013	Buchanan County	7	Rural Major Collector	04	Busses	              	766	0.00%	0.00%	118.70	0.24%	0.16%	520	0.00%	0.00%	17.40	0.21%	0.02%																																					1,286	0.00%	136.10	0.18%
1	Bristol District	013	Buchanan County	7	Rural Major Collector	05	Two Axle, 6 Tire Single Unit Trucks	              	1,083	0.00%	0.00%	118.70	0.24%	0.16%	670	0.00%	0.00%	17.40	0.21%	0.02%																																					1,753	0.00%	136.10	0.18%
1	Bristol District	013	Buchanan County	7	Rural Major Collector	06	Three Axle Single Unit Trucks	              	1,906	0.00%	0.00%	118.70	0.24%	0.16%	672	0.00%	0.00%	17.40	0.21%	0.02%																																					2,577	0.00%	136.10	0.18%
1	Bristol District	013	Buchanan County	7	Rural Major Collector	07	Four or More Axle Single Unit Trucks	              	375	0.00%	0.00%	118.70	0.24%	0.16%	117	0.00%	0.00%	17.40	0.21%	0.02%																																					492	0.00%	136.10	0.18%
1	Bristol District	013	Buchanan County	7	Rural Major Collector	08	Four Axle or Fewer Single Trailers	              	185	0.00%	0.00%	118.70	0.24%	0.16%	105	0.00%	0.00%	17.40	0.21%	0.02%																																					290	0.00%	136.10	0.18%
1	Bristol District	013	Buchanan County	7	Rural Major Collector	09	Five Axle Single Trailers	              	675	0.00%	0.00%	118.70	0.24%	0.16%	253	0.00%	0.00%	17.40	0.21%	0.02%																																					929	0.00%	136.10	0.18%
1	Bristol District	013	Buchanan County	7	Rural Major Collector	10	Six or More Axle Single Trailers	              	1,307	0.00%	0.00%	118.70	0.24%	0.16%	307	0.00%	0.00%	17.40	0.21%	0.02%																																					1,614	0.00%	136.10	0.18%
1	Bristol District	013	Buchanan County	8	Rural Minor Collector	01	Motorcycles	              	5	0.00%	0.00%	9.64	0.02%	0.01%																																											5	0.00%	9.64	0.01%
1	Bristol District	013	Buchanan County	8	Rural Minor Collector	02	Passenger Cars	              	2,238	0.01%	0.00%	9.64	0.02%	0.01%																																											2,238	0.00%	9.64	0.01%
1	Bristol District	013	Buchanan County	8	Rural Minor Collector	03	Two Axle, 4 Tire Single Unit Vehicles	              	1,014	0.00%	0.00%	9.64	0.02%	0.01%																																											1,014	0.00%	9.64	0.01%
1	Bristol District	013	Buchanan County	8	Rural Minor Collector	04	Busses	              	35	0.00%	0.00%	9.64	0.02%	0.01%																																											35	0.00%	9.64	0.01%
1	Bristol District	013	Buchanan County	8	Rural Minor Collector	05	Two Axle, 6 Tire Single Unit Trucks	              	107	0.00%	0.00%	9.64	0.02%	0.01%																																											107	0.00%	9.64	0.01%
1	Bristol District	013	Buchanan County	8	Rural Minor Collector	06	Three Axle Single Unit Trucks	              	68	0.00%	0.00%	9.64	0.02%	0.01%																																											68	0.00%	9.64	0.01%
1	Bristol District	013	Buchanan County	8	Rural Minor Collector	07	Four or More Axle Single Unit Trucks	              	14	0.00%	0.00%	9.64	0.02%	0.01%																																											14	0.00%	9.64	0.01%
1	Bristol District	013	Buchanan County	8	Rural Minor Collector	08	Four Axle or Fewer Single Trailers	              	3	0.00%	0.00%	9.64	0.02%	0.01%																																											3	0.00%	9.64	0.01%
1	Bristol District	013	Buchanan County	8	Rural Minor Collector	09	Five Axle Single Trailers	              	61	0.00%	0.00%	9.64	0.02%	0.01%																																											61	0.00%	9.64	0.01%
1	Bristol District	013	Buchanan County	8	Rural Minor Collector	10	Six or More Axle Single Trailers	              	33	0.00%	0.00%	9.64	0.02%	0.01%																																											33	0.00%	9.64	0.01%
1	Bristol District	013	Buchanan County	9	Rural Local System	01	Motorcycles	              	7	0.00%	0.00%	333.86	0.69%	0.45%	0	0.00%	0.00%	0.34	0.00%	0.00%																																					7	0.00%	334.20	0.45%
1	Bristol District	013	Buchanan County	9	Rural Local System	02	Passenger Cars	              	129,131	0.33%	0.06%	333.86	0.69%	0.45%	178	0.00%	0.00%	0.34	0.00%	0.00%																																					129,309	0.06%	334.20	0.45%
1	Bristol District	013	Buchanan County	9	Rural Local System	03	Two Axle, 4 Tire Single Unit Vehicles	              	620	0.00%	0.00%	333.86	0.69%	0.45%	1	0.00%	0.00%	0.34	0.00%	0.00%																																					620	0.00%	334.20	0.45%
1	Bristol District	013	Buchanan County	9	Rural Local System	04	Busses	              	3	0.00%	0.00%	333.86	0.69%	0.45%	0	0.00%	0.00%	0.34	0.00%	0.00%																																					3	0.00%	334.20	0.45%
1	Bristol District	013	Buchanan County	9	Rural Local System	05	Two Axle, 6 Tire Single Unit Trucks	              	36	0.00%	0.00%	333.86	0.69%	0.45%	0	0.00%	0.00%	0.34	0.00%	0.00%																																					36	0.00%	334.20	0.45%
1	Bristol District	013	Buchanan County	9	Rural Local System	06	Three Axle Single Unit Trucks	              	30	0.00%	0.00%	333.86	0.69%	0.45%	0	0.00%	0.00%	0.34	0.00%	0.00%																																					30	0.00%	334.20	0.45%
1	Bristol District	013	Buchanan County	9	Rural Local System	07	Four or More Axle Single Unit Trucks	              	3	0.00%	0.00%	333.86	0.69%	0.45%	0	0.00%	0.00%	0.34	0.00%	0.00%																																					3	0.00%	334.20	0.45%
1	Bristol District	013	Buchanan County	9	Rural Local System	08	Four Axle or Fewer Single Trailers	              	0	0.00%	0.00%	333.86	0.69%	0.45%	0	0.00%	0.00%	0.34	0.00%	0.00%																																					0	0.00%	334.20	0.45%
1	Bristol District	013	Buchanan County	9	Rural Local System	09	Five Axle Single Trailers	              	2	0.00%	0.00%	333.86	0.69%	0.45%	0	0.00%	0.00%	0.34	0.00%	0.00%																																					2	0.00%	334.20	0.45%
1	Bristol District	013	Buchanan County	9	Rural Local System	10	Six or More Axle Single Trailers	              	3	0.00%	0.00%	333.86	0.69%	0.45%	0	0.00%	0.00%	0.34	0.00%	0.00%																																					3	0.00%	334.20	0.45%
1	Bristol District	013	Buchanan County	9	Rural Local System	11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	333.86	0.69%	0.45%	0	0.00%	0.00%	0.34	0.00%	0.00%																																					0	0.00%	334.20	0.45%
1	Bristol District	013	Buchanan County	9	Rural Local System	12	Six Axle Multi-Trailers	              	0	0.00%	0.00%	333.86	0.69%	0.45%	0	0.00%	0.00%	0.34	0.00%	0.00%																																					0	0.00%	334.20	0.45%
1	Bristol District	013	Buchanan County	9	Rural Local System	13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	333.86	0.69%	0.45%	0	0.00%	0.00%	0.34	0.00%	0.00%																																					0	0.00%	334.20	0.45%
1	Bristol District	013	Buchanan County Total:						288,157	0.73%	0.13%	462.82	0.95%	0.62%	385,766	0.57%	0.17%	72.82	0.87%	0.10%																																					673,923	0.30%	535.64	0.72%
1	Bristol District	025	Dickenson County	6	Rural Minor Arterial	01	Motorcycles	              							685	0.00%	0.00%	38.94	0.47%	0.05%																																					685	0.00%	38.94	0.05%
1	Bristol District	025	Dickenson County	6	Rural Minor Arterial	02	Passenger Cars	              							112,869	0.17%	0.05%	38.94	0.47%	0.05%																																					112,869	0.05%	38.94	0.05%
1	Bristol District	025	Dickenson County	6	Rural Minor Arterial	03	Two Axle, 4 Tire Single Unit Vehicles	              							30,995	0.05%	0.01%	38.94	0.47%	0.05%																																					30,995	0.01%	38.94	0.05%
1	Bristol District	025	Dickenson County	6	Rural Minor Arterial	04	Busses	              							673	0.00%	0.00%	38.94	0.47%	0.05%																																					673	0.00%	38.94	0.05%
1	Bristol District	025	Dickenson County	6	Rural Minor Arterial	05	Two Axle, 6 Tire Single Unit Trucks	              							1,676	0.00%	0.00%	38.94	0.47%	0.05%																																					1,676	0.00%	38.94	0.05%
1	Bristol District	025	Dickenson County	6	Rural Minor Arterial	06	Three Axle Single Unit Trucks	              							1,396	0.00%	0.00%	38.94	0.47%	0.05%																																					1,396	0.00%	38.94	0.05%
1	Bristol District	025	Dickenson County	6	Rural Minor Arterial	07	Four or More Axle Single Unit Trucks	              							286	0.00%	0.00%	38.94	0.47%	0.05%																																					286	0.00%	38.94	0.05%
1	Bristol District	025	Dickenson County	6	Rural Minor Arterial	08	Four Axle or Fewer Single Trailers	              							540	0.00%	0.00%	38.94	0.47%	0.05%																																					540	0.00%	38.94	0.05%
1	Bristol District	025	Dickenson County	6	Rural Minor Arterial	09	Five Axle Single Trailers	              							1,311	0.00%	0.00%	38.94	0.47%	0.05%																																					1,311	0.00%	38.94	0.05%
1	Bristol District	025	Dickenson County	6	Rural Minor Arterial	10	Six or More Axle Single Trailers	              							4,786	0.01%	0.00%	38.94	0.47%	0.05%																																					4,786	0.00%	38.94	0.05%
1	Bristol District	025	Dickenson County	7	Rural Major Collector	01	Motorcycles	              	390	0.00%	0.00%	81.85	0.17%	0.11%	299	0.00%	0.00%	39.96	0.48%	0.05%																																					688	0.00%	121.81	0.16%
