ReportID:	1220	DataYear:	2009		ReportID:	1220	DataYear:	2009		ReportID:	1220	DataYear:	2009		ReportID:	1220	DataYear:	2009		ReportID:	1220	DataYear:	2009		ReportID:	1220	DataYear:	2009	Prepared	7/11/2010
 		003	Alleghany County			02	Passenger Cars	              	119,606	0.19%	0.05%	325.05	0.52%	0.44%	84,143	0.09%	0.04%	83.03	0.83%	0.11%	254,461	0.39%	0.11%	38.04	3.40%	0.05%	458,209	0.21%	446.12	0.60%
 		003	Alleghany County			03	Two Axle, 4 Tire Single Unit Vehicles	              	9,897	0.02%	0.00%	325.05	0.52%	0.44%	26,633	0.03%	0.01%	83.03	0.83%	0.11%	70,606	0.11%	0.03%	38.04	3.40%	0.05%	107,136	0.05%	446.12	0.60%
 		003	Alleghany County			04	Busses	              	261	0.00%	0.00%	325.05	0.52%	0.44%	823	0.00%	0.00%	83.03	0.83%	0.11%	2,828	0.00%	0.00%	38.04	3.40%	0.05%	3,912	0.00%	446.12	0.60%
 		003	Alleghany County			05	Two Axle, 6 Tire Single Unit Trucks	              	390	0.00%	0.00%	325.05	0.52%	0.44%	990	0.00%	0.00%	83.03	0.83%	0.11%	3,878	0.01%	0.00%	38.04	3.40%	0.05%	5,258	0.00%	446.12	0.60%
 		003	Alleghany County			06	Three Axle Single Unit Trucks	              	1,006	0.00%	0.00%	325.05	0.52%	0.44%	1,144	0.00%	0.00%	83.03	0.83%	0.11%	3,303	0.01%	0.00%	38.04	3.40%	0.05%	5,453	0.00%	446.12	0.60%
 		003	Alleghany County			07	Four or More Axle Single Unit Trucks	              	391	0.00%	0.00%	325.05	0.52%	0.44%	256	0.00%	0.00%	83.03	0.83%	0.11%	756	0.00%	0.00%	38.04	3.40%	0.05%	1,403	0.00%	446.12	0.60%
 		003	Alleghany County			08	Four Axle or Fewer Single Trailers	              	53	0.00%	0.00%	325.05	0.52%	0.44%	401	0.00%	0.00%	83.03	0.83%	0.11%	1,855	0.00%	0.00%	38.04	3.40%	0.05%	2,309	0.00%	446.12	0.60%
 		003	Alleghany County			09	Five Axle Single Trailers	              	159	0.00%	0.00%	325.05	0.52%	0.44%	4,444	0.00%	0.00%	83.03	0.83%	0.11%	82,550	0.13%	0.04%	38.04	3.40%	0.05%	87,153	0.04%	446.12	0.60%
 		003	Alleghany County			10	Six or More Axle Single Trailers	              	25	0.00%	0.00%	325.05	0.52%	0.44%	178	0.00%	0.00%	83.03	0.83%	0.11%	1,032	0.00%	0.00%	38.04	3.40%	0.05%	1,235	0.00%	446.12	0.60%
 		003	Alleghany County			11	Five Axle or Fewer Multi-Trailers	              	1	0.00%	0.00%	325.05	0.52%	0.44%	12	0.00%	0.00%	83.03	0.83%	0.11%	1,755	0.00%	0.00%	38.04	3.40%	0.05%	1,768	0.00%	446.12	0.60%
 		003	Alleghany County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%	325.05	0.52%	0.44%	0	0.00%	0.00%	83.03	0.83%	0.11%	545	0.00%	0.00%	38.04	3.40%	0.05%	545	0.00%	446.12	0.60%
 		003	Alleghany County			13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	325.05	0.52%	0.44%	0	0.00%	0.00%	83.03	0.83%	0.11%	4	0.00%	0.00%	38.04	3.40%	0.05%	4	0.00%	446.12	0.60%
 		003	Alleghany County Total:						132,038	0.20%	0.06%	325.05	0.52%	0.44%	119,751	0.13%	0.05%	83.03	0.83%	0.11%	425,928	0.65%	0.19%	38.04	3.40%	0.05%	677,717	0.31%	446.12	0.60%
 		004	Amelia County			01	Motorcycles	              	354	0.00%	0.00%	365.85	0.58%	0.49%	815	0.00%	0.00%	40.03	0.40%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,169	0.00%	405.88	0.55%
 		004	Amelia County			02	Passenger Cars	              	146,955	0.23%	0.07%	365.85	0.58%	0.49%	247,614	0.27%	0.11%	40.03	0.40%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	394,570	0.18%	405.88	0.55%
 		004	Amelia County			03	Two Axle, 4 Tire Single Unit Vehicles	              	29,377	0.05%	0.01%	365.85	0.58%	0.49%	76,838	0.08%	0.03%	40.03	0.40%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	106,215	0.05%	405.88	0.55%
 		004	Amelia County			04	Busses	              	640	0.00%	0.00%	365.85	0.58%	0.49%	1,873	0.00%	0.00%	40.03	0.40%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,513	0.00%	405.88	0.55%
 		004	Amelia County			05	Two Axle, 6 Tire Single Unit Trucks	              	1,053	0.00%	0.00%	365.85	0.58%	0.49%	2,177	0.00%	0.00%	40.03	0.40%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,230	0.00%	405.88	0.55%
 		004	Amelia County			06	Three Axle Single Unit Trucks	              	919	0.00%	0.00%	365.85	0.58%	0.49%	1,931	0.00%	0.00%	40.03	0.40%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,850	0.00%	405.88	0.55%
 		004	Amelia County			07	Four or More Axle Single Unit Trucks	              	101	0.00%	0.00%	365.85	0.58%	0.49%	388	0.00%	0.00%	40.03	0.40%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	489	0.00%	405.88	0.55%
 		004	Amelia County			08	Four Axle or Fewer Single Trailers	              	265	0.00%	0.00%	365.85	0.58%	0.49%	1,284	0.00%	0.00%	40.03	0.40%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,549	0.00%	405.88	0.55%
 		004	Amelia County			09	Five Axle Single Trailers	              	1,849	0.00%	0.00%	365.85	0.58%	0.49%	13,252	0.01%	0.01%	40.03	0.40%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	15,101	0.01%	405.88	0.55%
 		004	Amelia County			10	Six or More Axle Single Trailers	              	41	0.00%	0.00%	365.85	0.58%	0.49%	235	0.00%	0.00%	40.03	0.40%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	276	0.00%	405.88	0.55%
 		004	Amelia County			11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	365.85	0.58%	0.49%	1,482	0.00%	0.00%	40.03	0.40%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,482	0.00%	405.88	0.55%
 		004	Amelia County			12	Six Axle Multi-Trailers	              	8	0.00%	0.00%	365.85	0.58%	0.49%	281	0.00%	0.00%	40.03	0.40%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	289	0.00%	405.88	0.55%
 		004	Amelia County			13	Seven or More Axle Multi-Trailers	              	5	0.00%	0.00%	365.85	0.58%	0.49%	0	0.00%	0.00%	40.03	0.40%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	5	0.00%	405.88	0.55%
 		004	Amelia County Total:						181,569	0.28%	0.08%	365.85	0.58%	0.49%	348,168	0.38%	0.16%	40.03	0.40%	0.05%	0	0.00%	0.00%	0.00	0.00%	0.00%	529,737	0.24%	405.88	0.55%
 		005	Amherst County			01	Motorcycles	              	412	0.00%	0.00%	597.70	0.95%	0.81%	2,817	0.00%	0.00%	121.16	1.21%	0.16%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,229	0.00%	718.86	0.97%
 		005	Amherst County			02	Passenger Cars	              	200,093	0.31%	0.09%	597.70	0.95%	0.81%	542,877	0.59%	0.24%	121.16	1.21%	0.16%	0	0.00%	0.00%	0.00	0.00%	0.00%	742,970	0.34%	718.86	0.97%
 		005	Amherst County			03	Two Axle, 4 Tire Single Unit Vehicles	              	27,066	0.04%	0.01%	597.70	0.95%	0.81%	119,740	0.13%	0.05%	121.16	1.21%	0.16%	0	0.00%	0.00%	0.00	0.00%	0.00%	146,805	0.07%	718.86	0.97%
 		005	Amherst County			04	Busses	              	843	0.00%	0.00%	597.70	0.95%	0.81%	3,026	0.00%	0.00%	121.16	1.21%	0.16%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,869	0.00%	718.86	0.97%
 		005	Amherst County			05	Two Axle, 6 Tire Single Unit Trucks	              	1,264	0.00%	0.00%	597.70	0.95%	0.81%	4,703	0.01%	0.00%	121.16	1.21%	0.16%	0	0.00%	0.00%	0.00	0.00%	0.00%	5,967	0.00%	718.86	0.97%
 		005	Amherst County			06	Three Axle Single Unit Trucks	              	754	0.00%	0.00%	597.70	0.95%	0.81%	3,456	0.00%	0.00%	121.16	1.21%	0.16%	0	0.00%	0.00%	0.00	0.00%	0.00%	4,210	0.00%	718.86	0.97%
 		005	Amherst County			07	Four or More Axle Single Unit Trucks	              	159	0.00%	0.00%	597.70	0.95%	0.81%	1,690	0.00%	0.00%	121.16	1.21%	0.16%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,849	0.00%	718.86	0.97%
 		005	Amherst County			08	Four Axle or Fewer Single Trailers	              	172	0.00%	0.00%	597.70	0.95%	0.81%	2,481	0.00%	0.00%	121.16	1.21%	0.16%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,653	0.00%	718.86	0.97%
 		005	Amherst County			09	Five Axle Single Trailers	              	1,284	0.00%	0.00%	597.70	0.95%	0.81%	25,926	0.03%	0.01%	121.16	1.21%	0.16%	0	0.00%	0.00%	0.00	0.00%	0.00%	27,209	0.01%	718.86	0.97%
 		005	Amherst County			10	Six or More Axle Single Trailers	              	42	0.00%	0.00%	597.70	0.95%	0.81%	263	0.00%	0.00%	121.16	1.21%	0.16%	0	0.00%	0.00%	0.00	0.00%	0.00%	305	0.00%	718.86	0.97%
 		005	Amherst County			11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%	597.70	0.95%	0.81%	1,169	0.00%	0.00%	121.16	1.21%	0.16%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,169	0.00%	718.86	0.97%
 		005	Amherst County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%	597.70	0.95%	0.81%	244	0.00%	0.00%	121.16	1.21%	0.16%	0	0.00%	0.00%	0.00	0.00%	0.00%	244	0.00%	718.86	0.97%
 		005	Amherst County			13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	597.70	0.95%	0.81%	0	0.00%	0.00%	121.16	1.21%	0.16%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	718.86	0.97%
 		005	Amherst County Total:						232,088	0.36%	0.10%	597.70	0.95%	0.81%	708,391	0.78%	0.32%	121.16	1.21%	0.16%	0	0.00%	0.00%	0.00	0.00%	0.00%	940,479	0.42%	718.86	0.97%
 		006	Appomattox County			01	Motorcycles	              	377	0.00%	0.00%	420.67	0.67%	0.57%	847	0.00%	0.00%	47.66	0.48%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,224	0.00%	468.33	0.63%
 		006	Appomattox County			02	Passenger Cars	              	103,421	0.16%	0.05%	420.67	0.67%	0.57%	192,311	0.21%	0.09%	47.66	0.48%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	295,732	0.13%	468.33	0.63%
 		006	Appomattox County			03	Two Axle, 4 Tire Single Unit Vehicles	              	16,713	0.03%	0.01%	420.67	0.67%	0.57%	54,777	0.06%	0.02%	47.66	0.48%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	71,490	0.03%	468.33	0.63%
 		006	Appomattox County			04	Busses	              	71	0.00%	0.00%	420.67	0.67%	0.57%	1,258	0.00%	0.00%	47.66	0.48%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,329	0.00%	468.33	0.63%
 		006	Appomattox County			05	Two Axle, 6 Tire Single Unit Trucks	              	513	0.00%	0.00%	420.67	0.67%	0.57%	2,093	0.00%	0.00%	47.66	0.48%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,606	0.00%	468.33	0.63%
 		006	Appomattox County			06	Three Axle Single Unit Trucks	              	498	0.00%	0.00%	420.67	0.67%	0.57%	1,613	0.00%	0.00%	47.66	0.48%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,111	0.00%	468.33	0.63%
 		006	Appomattox County			07	Four or More Axle Single Unit Trucks	              	245	0.00%	0.00%	420.67	0.67%	0.57%	397	0.00%	0.00%	47.66	0.48%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	642	0.00%	468.33	0.63%
 		006	Appomattox County			08	Four Axle or Fewer Single Trailers	              	154	0.00%	0.00%	420.67	0.67%	0.57%	1,337	0.00%	0.00%	47.66	0.48%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,491	0.00%	468.33	0.63%
 		006	Appomattox County			09	Five Axle Single Trailers	              	1,002	0.00%	0.00%	420.67	0.67%	0.57%	15,581	0.02%	0.01%	47.66	0.48%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	16,582	0.01%	468.33	0.63%
 		006	Appomattox County			10	Six or More Axle Single Trailers	              	39	0.00%	0.00%	420.67	0.67%	0.57%	355	0.00%	0.00%	47.66	0.48%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	394	0.00%	468.33	0.63%
 		006	Appomattox County			11	Five Axle or Fewer Multi-Trailers	              	1	0.00%	0.00%	420.67	0.67%	0.57%	605	0.00%	0.00%	47.66	0.48%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	606	0.00%	468.33	0.63%
 		006	Appomattox County			12	Six Axle Multi-Trailers	              	1	0.00%	0.00%	420.67	0.67%	0.57%	81	0.00%	0.00%	47.66	0.48%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	82	0.00%	468.33	0.63%
 		006	Appomattox County			13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	420.67	0.67%	0.57%	1	0.00%	0.00%	47.66	0.48%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	1	0.00%	468.33	0.63%
 		006	Appomattox County Total:						123,033	0.19%	0.06%	420.67	0.67%	0.57%	271,255	0.30%	0.12%	47.66	0.48%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	394,289	0.18%	468.33	0.63%
 		000	Arlington County			01	Motorcycles	              	1,625	0.00%	0.00%	384.98	0.61%	0.52%	1,962	0.00%	0.00%	52.15	0.52%	0.07%	5,722	0.01%	0.00%	10.96	0.98%	0.01%	9,308	0.00%	448.09	0.60%
 		000	Arlington County			02	Passenger Cars	              	1,061,356	1.64%	0.48%	384.98	0.61%	0.52%	1,624,383	1.78%	0.73%	52.15	0.52%	0.07%	1,253,761	1.91%	0.57%	10.96	0.98%	0.01%	3,939,499	1.78%	448.09	0.60%
 		000	Arlington County			03	Two Axle, 4 Tire Single Unit Vehicles	              	67,942	0.11%	0.03%	384.98	0.61%	0.52%	119,865	0.13%	0.05%	52.15	0.52%	0.07%	140,837	0.21%	0.06%	10.96	0.98%	0.01%	328,643	0.15%	448.09	0.60%
 		000	Arlington County			04	Busses	              	8,076	0.01%	0.00%	384.98	0.61%	0.52%	9,066	0.01%	0.00%	52.15	0.52%	0.07%	8,417	0.01%	0.00%	10.96	0.98%	0.01%	25,559	0.01%	448.09	0.60%
 		000	Arlington County			05	Two Axle, 6 Tire Single Unit Trucks	              	7,772	0.01%	0.00%	384.98	0.61%	0.52%	7,480	0.01%	0.00%	52.15	0.52%	0.07%	5,270	0.01%	0.00%	10.96	0.98%	0.01%	20,521	0.01%	448.09	0.60%
 		000	Arlington County			06	Three Axle Single Unit Trucks	              	1,501	0.00%	0.00%	384.98	0.61%	0.52%	2,531	0.00%	0.00%	52.15	0.52%	0.07%	3,497	0.01%	0.00%	10.96	0.98%	0.01%	7,529	0.00%	448.09	0.60%
 		000	Arlington County			07	Four or More Axle Single Unit Trucks	              	242	0.00%	0.00%	384.98	0.61%	0.52%	555	0.00%	0.00%	52.15	0.52%	0.07%	1,233	0.00%	0.00%	10.96	0.98%	0.01%	2,030	0.00%	448.09	0.60%
 		000	Arlington County			08	Four Axle or Fewer Single Trailers	              	1,057	0.00%	0.00%	384.98	0.61%	0.52%	1,086	0.00%	0.00%	52.15	0.52%	0.07%	689	0.00%	0.00%	10.96	0.98%	0.01%	2,832	0.00%	448.09	0.60%
 		000	Arlington County			09	Five Axle Single Trailers	              	587	0.00%	0.00%	384.98	0.61%	0.52%	1,108	0.00%	0.00%	52.15	0.52%	0.07%	3,593	0.01%	0.00%	10.96	0.98%	0.01%	5,288	0.00%	448.09	0.60%
 		000	Arlington County			10	Six or More Axle Single Trailers	              	33	0.00%	0.00%	384.98	0.61%	0.52%	38	0.00%	0.00%	52.15	0.52%	0.07%	192	0.00%	0.00%	10.96	0.98%	0.01%	262	0.00%	448.09	0.60%
 		000	Arlington County			11	Five Axle or Fewer Multi-Trailers	              	11	0.00%	0.00%	384.98	0.61%	0.52%	15	0.00%	0.00%	52.15	0.52%	0.07%	9	0.00%	0.00%	10.96	0.98%	0.01%	34	0.00%	448.09	0.60%
 		000	Arlington County			12	Six Axle Multi-Trailers	              	1	0.00%	0.00%	384.98	0.61%	0.52%	0	0.00%	0.00%	52.15	0.52%	0.07%	5	0.00%	0.00%	10.96	0.98%	0.01%	6	0.00%	448.09	0.60%
 		000	Arlington County			13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%	384.98	0.61%	0.52%	0	0.00%	0.00%	52.15	0.52%	0.07%	0	0.00%	0.00%	10.96	0.98%	0.01%	1	0.00%	448.09	0.60%
 		000	Arlington County Total:						1,150,201	1.78%	0.52%	384.98	0.61%	0.52%	1,768,088	1.94%	0.80%	52.15	0.52%	0.07%	1,423,223	2.17%	0.64%	10.96	0.98%	0.01%	4,341,512	1.96%	448.09	0.60%
 		007	Augusta County			01	Motorcycles	              	3,917	0.01%	0.00%	1,137.88	1.80%	1.53%	5,447	0.01%	0.00%	206.95	2.07%	0.28%	5,946	0.01%	0.00%	41.41	3.70%	0.06%	15,311	0.01%	1,386.24	1.87%
 		007	Augusta County			02	Passenger Cars	              	557,253	0.86%	0.25%	1,137.88	1.80%	1.53%	695,578	0.76%	0.31%	206.95	2.07%	0.28%	1,071,908	1.63%	0.48%	41.41	3.70%	0.06%	2,324,740	1.05%	1,386.24	1.87%
 		007	Augusta County			03	Two Axle, 4 Tire Single Unit Vehicles	              	101,246	0.16%	0.05%	1,137.88	1.80%	1.53%	198,416	0.22%	0.09%	206.95	2.07%	0.28%	256,851	0.39%	0.12%	41.41	3.70%	0.06%	556,513	0.25%	1,386.24	1.87%
 		007	Augusta County			04	Busses	              	1,869	0.00%	0.00%	1,137.88	1.80%	1.53%	5,814	0.01%	0.00%	206.95	2.07%	0.28%	12,476	0.02%	0.01%	41.41	3.70%	0.06%	20,159	0.01%	1,386.24	1.87%
 		007	Augusta County			05	Two Axle, 6 Tire Single Unit Trucks	              	4,545	0.01%	0.00%	1,137.88	1.80%	1.53%	9,589	0.01%	0.00%	206.95	2.07%	0.28%	15,584	0.02%	0.01%	41.41	3.70%	0.06%	29,718	0.01%	1,386.24	1.87%
 		007	Augusta County			06	Three Axle Single Unit Trucks	              	3,458	0.01%	0.00%	1,137.88	1.80%	1.53%	6,135	0.01%	0.00%	206.95	2.07%	0.28%	10,349	0.02%	0.00%	41.41	3.70%	0.06%	19,942	0.01%	1,386.24	1.87%
