Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Pennington Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
010576,A1US,00058,     ,Alt US 58,Morgan Ave,281,Town of Pennington Gap,052,Lee County,1.79,WCL Pennington Gap,"US 421 W, Old Zion Rd",11000,N,96%,0%,1%,1%,2%,0%,N,0.0936,N,0.6576,12000,N,2008,,,,,,,,,,,,,,,
010265,A1US,00058,     ,"Alt US 58, US 421", ,281,Town of Pennington Gap,052,Lee County,0.40,"US 421 W, Old Zion Rd","US 421 E, Woodway Rd",14000,G,96%,0%,1%,1%,2%,0%,F,0.0896,F,0.5135,14000,G,2008,,,,,,,,,,,,,,,
010264,A1US,00058,     ,Alt US 58,Trail of the Lonesome Pine,281,Town of Pennington Gap,052,Lee County,0.23,"US 421 E, Woodway Rd",ECL Pennington Gap,6100,G,96%,0%,1%,1%,2%,0%,C,0.0847,F,0.5223,6400,G,2008,,,,,,,,,,,,,,,
010158,  US,00421,     ,US 421, ,281,Town of Pennington Gap,052,Lee County,0.77,NCL Pennington Gap,ALT US 58 W,4600,N,93%,0%,1%,2%,3%,0%,N,0.0946,N,0.5098,4800,N,2008,,,,,,,,,,,,,,,
010265,  US,00421,     ,"Alt US 58, US 421", ,281,Town of Pennington Gap,052,Lee County,0.40,ALT US 58 W,ALT US 58 E,14000,G,96%,0%,1%,1%,2%,0%,F,0.0896,F,0.5135,14000,G,2008,,,,,,,,,,,,,,,
010270,  US,00421,     ,US 421, ,281,Town of Pennington Gap,052,Lee County,0.18,ALT US 58 E,SCL Pennington Gap,5100,G,93%,0%,1%,3%,3%,0%,F,0.0881,F,0.5019,5300,G,2008,,,,,,,,,,,,,,,
749207,  52,00633,     ,52-633, ,281,Town of Pennington Gap,052,Lee County,0.45,SCL PENNINGTON GAP,NCL PENNINGTON GAP,8,R,,,,,,,X,,,,,,04/02/2001,,,,,,,,,,,,,,,
400796,  52,00640,     ,52-640,Skaggs Hill Rd,281,Town of Pennington Gap,052,Lee County,0.11,52-1106 Ford St,52-1123,630,G,98%,0%,1%,0%,0%,0%,F,0.1053,F,0.6187,660,G,2008,,,,,,,,,,,,,,,
400797,  52,00640,     ,52-640,Skaggs Hill Rd,281,Town of Pennington Gap,052,Lee County,0.25,52-1123,52-1117 Hospital Dr,690,G,98%,0%,1%,0%,0%,0%,F,0.1016,F,0.6846,730,G,2008,,,,,,,,,,,,,,,
400798,  52,00640,     ,52-640,Skaggs Hill Rd,281,Town of Pennington Gap,052,Lee County,0.20,52-1117 Hospital Dr,Alt US 58,1200,G,98%,0%,1%,0%,0%,0%,F,0.0863,F,0.5683,1300,G,2008,,,,,,,,,,,,,,,
749377,  52,00706,     ,52-706, ,281,Town of Pennington Gap,052,Lee County,0.67,US 58 ALT; 52-1111,US 421,3000,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
787455,  52,00706,     ,52-706, ,281,Town of Pennington Gap,052,Lee County,0.08,US 421,Dead End,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
785140,  52,00721,     ,52-721, ,281,Town of Pennington Gap,052,Lee County,0.11,WCL Pennington Gap,Alt US 58,2500,N,,,,,,,X,,,,0,N,1998,,,,,,,,,,,,,,,
749455,  52,00764,     ,52-764, ,281,Town of Pennington Gap,052,Lee County,0.66,US 421,52-1104 Anderson St,720,R,,,,,,,X,,,,,,05/16/2001,,,,,,,,,,,,,,,
749456,  52,00764,     ,52-764, ,281,Town of Pennington Gap,052,Lee County,0.20,52-1104 Anderson St,52-1114 Foesrt Ave,600,R,,,,,,,X,,,,,,05/16/2001,,,,,,,,,,,,,,,
749457,  52,00764,     ,52-764, ,281,Town of Pennington Gap,052,Lee County,0.26,52-1114 Forest Ave,52-706,510,R,,,,,,,X,,,,,,05/16/2001,,,,,,,,,,,,,,,
749657,  52,01100,     ,52-1100,Smithfield Dr,281,Town of Pennington Gap,052,Lee County,0.06,52-1116,Dead End,40,R,,,,,,,X,,,,,,05/16/2001,,,,,,,,,,,,,,,
