050474,  SR,00035,     ,VA 35,Main St,087,Southampton County,087,Southampton County,2.75,87-616 Ivor Rd,87-628 Wakefield Rd,2300,N,73%,1%,1%,1%,24%,0%,N,0.0892,N,0.5314,2400,N,2008,,,,,,,,,,,,,,,
050336,  SR,00035,     ,VA 35,Plank Rd,087,Southampton County,087,Southampton County,3.43,87-628 Wakefield Rd,87-653 Cary's Bridge Rd,2300,G,73%,1%,1%,1%,24%,0%,C,0.0892,F,0.5314,2400,G,2008,,,,,,,,,,,,,,,
050335,  SR,00035,     ,VA 35,Plank Rd,087,Southampton County,087,Southampton County,3.94,87-653 Cary's Bridge Rd,Sussex County Line,2000,G,73%,1%,1%,1%,24%,0%,F,0.0823,F,0.5383,2100,G,2008,,,,,,,,,,,,,,,
050346,  US,00058,     ,US 58,Southampton Pkwy,087,Southampton County,087,Southampton County,5.44,Greensville County Line,"87-615 W, Adams Grove Rd; Hicksford Rd",16000,G,84%,1%,1%,1%,13%,0%,F,0.0712,F,0.5076,15000,G,2008,,,,,,,,,,,,,,,
050345,  US,00058,     ,US 58,Southampton Pkwy,087,Southampton County,087,Southampton County,4.72,"87-615 W, Adams Grove Rd; Hicksford Rd",87-659 Drewry Rd; Pinopolis,15000,G,84%,1%,1%,1%,13%,0%,F,0.0733,F,0.5118,14000,G,2008,,,,,,,,,,,,,,,
050344,  US,00058,     ,US 58,Southampton Pkwy,087,Southampton County,087,Southampton County,5.55,87-659 Drewry Rd; Pinopolis,WCL Capron,16000,G,84%,1%,1%,1%,13%,0%,F,0.0709,F,0.5089,15000,G,2008,,,,,,,,,,,,,,,
050427,  US,00058,     ,US 58,Southampton Pkwy,183,Town of Capron,087,Southampton County,0.14,WCL Capron,87-653 Capron,16000,N,84%,1%,1%,1%,13%,0%,N,0.0709,N,0.5089,15000,N,2008,,,,,,,,,,,,,,,
050343,  US,00058,     ,US 58,Southampton Pkwy,183,Town of Capron,087,Southampton County,0.15,87-653 Capron,ECL Capron,17000,G,84%,1%,1%,1%,13%,0%,F,0.0709,F,0.5015,16000,G,2008,,,,,,,,,,,,,,,
050428,  US,00058,     ,US 58,Southampton Pkwy,087,Southampton County,087,Southampton County,5.56,ECL Capron,SR 35 & 58 Bus W of Courtland,17000,N,84%,1%,1%,1%,13%,0%,N,0.0709,N,0.5015,16000,N,2008,,,,,,,,,,,,,,,
050534,  US,00058,     ,US 58,Southampton Pkwy,087,Southampton County,087,Southampton County,3.46,SR 35 & 58 Bus W of Courtland,Bus US 58 East Of Courtland,18000,G,84%,1%,1%,1%,13%,0%,F,0.0716,F,0.5169,17000,G,2008,,,,,,,,,,,,,,,
050078,  US,00058,     ,US 58, ,087,Southampton County,087,Southampton County,2.34,Bus US 58 East Of Courtland,Bus US 58 West of Franklin,20000,A,84%,1%,1%,1%,13%,0%,C,0.1068,A,0.0000,19000,A,2008,,,,,,,,,,,,,,,
050533,  US,00058,     ,US 58, ,087,Southampton County,087,Southampton County,0.16,Bus US 58 West of Franklin,US 58 Bus West of Franklin,18000,G,84%,1%,1%,1%,13%,0%,F,0.1068,N,0.0000,17000,G,2008,,,,,,,,,,,,,,,
050342,  US,00058,     ,US 58,Southampton Pkwy,087,Southampton County,087,Southampton County,3.74,US 58 Bus West of Franklin,US 258 South of Franklin,21000,G,84%,1%,1%,1%,13%,0%,F,0.0712,F,0.5231,20000,G,2008,,,,,,,,,,,,,,,
050341,  US,00058,     ,"US 58, US 258", ,087,Southampton County,087,Southampton County,3.02,US 258 South of Franklin,WCL Suffolk,21000,G,84%,1%,1%,1%,13%,0%,F,0.0696,F,0.5171,20000,G,2008,,,,,,,,,,,,,,,
150326,C4US,00058,     ,Bus US 58,Clay St,087,Southampton County,087,Southampton County,2.32,US 58,WCL Franklin,2800,A,98%,1%,0%,0%,0%,0%,C,0.1239,A,0.0000,3200,A,2008,,,,,,,,,,,,,,,
630103,C4US,00058,     ,Bus US 58,Clay St,145,City of Franklin,145,City of Franklin,1.18,WCL Franklin,Hunterdale Rd,3000,G,98%,1%,0%,0%,0%,0%,F,0.1025,F,0.5142,3400,G,2008,,,,,,,,,,,,,,,
630101,C4US,00058,     ,Bus US 58,Clay St,145,City of Franklin,145,City of Franklin,0.58,Hunterdale Rd,Homestead Rd,4200,G,98%,1%,0%,0%,0%,0%,F,0.1000,F,0.5624,4800,G,2008,,,,,,,,,,,,,,,
630098,C4US,00058,     ,Bus US 58,Clay St,145,City of Franklin,145,City of Franklin,0.35,Homestead Rd,Lee St,3600,G,98%,1%,0%,0%,0%,0%,F,0.0961,F,0.6245,4100,G,2008,,,,,,,,,,,,,,,
630096,C4US,00058,     ,Bus US 58,Clay St,145,City of Franklin,145,City of Franklin,0.16,Lee St,Gardner St,2600,G,98%,1%,0%,0%,0%,0%,F,0.0981,F,0.8049,2900,G,2008,,5100,G,97%,1%,1%,0%,0%,0%,F,0.0926,F,0.6423,5600,G
630086,C4US,00058,     ,Bus US 58,Clay St,145,City of Franklin,145,City of Franklin,0.17,Gardner St,High St,2500,G,98%,1%,0%,0%,0%,0%,F,,,,2800,G,2008,,4200,G,97%,1%,1%,0%,0%,0%,F,,,,4700,G
630084,C4US,00058,     ,Bus US 58,4th Avenue,145,City of Franklin,145,City of Franklin,0.26,High St,Mechanic St,2100,G,98%,1%,0%,0%,0%,0%,F,0.0867,F,0.5831,2400,G,2008,,,,,,,,,,,,,,,
630078,C4US,00058,     ,Bus US 58,Mechanic St,145,City of Franklin,145,City of Franklin,0.10,Fourth Ave,Second Ave,3600,G,98%,1%,0%,0%,0%,0%,F,0.0948,F,0.6968,4100,G,2008,,,,,,,,,,,,,,,
630077,C4US,00058,     ,"Bus US 58, Bus US 258", ,145,City of Franklin,145,City of Franklin,0.19,US 258,ECL Franklin,10000,G,98%,1%,0%,0%,0%,0%,F,0.0879,F,0.5989,12000,G,2008,,,,,,,,,,,,,,,
050347,C4US,00058,     ,"Bus US 58, Bus US 258", ,087,Southampton County,087,Southampton County,0.03,ECL Franklin,Isle of Wight County Line,10000,G,98%,1%,0%,0%,0%,0%,F,0.0879,F,0.5989,12000,G,2008,,,,,,,,,,,,,,,
630097,C4US,00058,P    ,Bus US 58 Par,Lee Street,145,City of Franklin,145,City of Franklin,0.16,Bus 58 Clay St,High St,1700,G,97%,1%,1%,0%,1%,0%,F,0.1160,F,0.7125,1900,G,2008,,4200,G,97%,1%,1%,0%,0%,0%,F,,,,4700,G
630085,C4US,00058,P    ,Bus US 58 Par,High St,145,City of Franklin,145,City of Franklin,0.27,Lee Street,Bus 58 Fourth Ave,2500,G,97%,1%,1%,0%,1%,0%,C,0.0968,F,0.6795,2700,G,2008,,5100,G,97%,1%,1%,0%,0%,0%,F,0.0926,F,0.6423,5600,G
050350,C6US,00058,     ,"Bus US 58, VA 35",Meherrin Rd,087,Southampton County,087,Southampton County,2.03,US 58 Southampton Pkwy,WCL Courtland,3700,G,92%,1%,1%,1%,6%,0%,F,0.1192,F,0.5156,3800,G,2008,,,,,,,,,,,,,,,
050443,C6US,00058,     ,"Bus US 58, VA 35",Meherrin Rd,201,Town of Courtland,087,Southampton County,0.14,WCL Courtland,SR 35 Main St,3700,N,92%,1%,1%,1%,6%,0%,N,0.1192,N,0.5156,3800,N,2008,,,,,,,,,,,,,,,
050349,C6US,00058,     ,Bus US 58,Main St,201,Town of Courtland,087,Southampton County,1.10,SR 35; Meherrin Rd,ECL Courtland,6900,G,92%,1%,1%,1%,6%,0%,C,0.0968,F,0.5817,7000,G,2008,,,,,,,,,,,,,,,
050444,C6US,00058,     ,Bus US 58,Jeruselem Rd,087,Southampton County,087,Southampton County,1.18,ECL Courtland,US 58 Southampton Pkwy,6900,N,92%,1%,1%,1%,6%,0%,N,0.0968,N,0.5817,7000,N,2008,,,,,,,,,,,,,,,
050027,  SR,00186,     ,VA 186,Hugs Rd,087,Southampton County,087,Southampton County,2.98,North Carolina State Line,WCL Branchville,1500,G,62%,1%,1%,2%,34%,0%,C,0.0896,F,0.6148,1500,G,2008,,,,,,,,,,,,,,,
050028,  SR,00186,     ,VA 186, ,175,Town of Branchville,087,Southampton County,0.62,WCL Branchville,ECL Branchville,1500,N,62%,1%,1%,2%,34%,0%,N,0.0896,N,0.6148,1500,N,2008,,,,,,,,,,,,,,,
150219,  SR,00186,     ,VA 186,Pittman Rd,087,Southampton County,087,Southampton County,2.35,ECL Branchville,WCL Boykins,1900,G,62%,1%,1%,2%,34%,0%,F,0.0837,F,0.5826,1900,G,2008,,,,,,,,,,,,,,,
050351,  SR,00186,     ,VA 186,Pittman Rd,174,Town of Boykins,087,Southampton County,0.26,WCL Boykins,SR 35 Meherrin Rd,2300,G,62%,1%,1%,2%,34%,0%,F,0.0854,F,0.5877,2400,G,2008,,,,,,,,,,,,,,,
050029,  SR,00189,     ,VA 189,South Quay Rd,087,Southampton County,087,Southampton County,2.20,US 258 Smiths Ferry Rd,87-714 Pretlow Rd,2400,G,86%,0%,1%,1%,12%,0%,F,0.0883,F,0.6888,2400,G,2008,,,,,,,,,,,,,,,
050080,  SR,00189,     ,VA 189,South Quay Rd,087,Southampton County,087,Southampton County,0.22,87-714 Pretlow Rd,SCL Suffolk,2900,G,86%,0%,1%,1%,12%,0%,F,0.0799,F,0.6161,3000,G,2008,,,,,,,,,,,,,,,
050352,  US,00258,     ,US 258,Smith Ferry Rd,087,Southampton County,087,Southampton County,5.28,North Carolina State Line,SR 189 South Quay Rd,6900,G,93%,1%,1%,0%,5%,0%,F,0.0849,F,0.6324,7000,G,2008,,,,,,,,,,,,,,,
050059,  US,00258,     ,US 258,Smith Ferry Rd,087,Southampton County,087,Southampton County,3.43,SR 189 South Quay Rd,87-684 Dogwood Bend Rd,4000,G,93%,1%,1%,0%,5%,0%,C,0.0944,F,0.6006,4000,G,2008,,,,,,,,,,,,,,,
050353,  US,00258,     ,US 258,Smith Ferry Rd,087,Southampton County,087,Southampton County,0.29,87-684 Dogwood Bend Rd,US 58 Southhampton Parkway; Bus US 258 South St,4600,G,93%,1%,1%,0%,5%,0%,F,0.0907,F,0.6067,4700,G,2008,,,,,,,,,,,,,,,
050341,  US,00258,     ,"US 58, US 258", ,087,Southampton County,087,Southampton County,3.02,US 58 Southhampton Parkway; Bus US 258 South St,WCL Suffolk,21000,G,84%,1%,1%,1%,13%,0%,F,0.0696,F,0.5171,20000,G,2008,,,,,,,,,,,,,,,
630108,C2US,00258,     ,Bus US 258,South St,087,Southampton County,087,Southampton County,0.12,US 258 Smith Ferry Road,SCL Franklin,5100,G,98%,0%,1%,0%,0%,0%,F,0.0947,F,0.5203,5400,G,2008,,,,,,,,,,,,,,,
630099,C2US,00258,     ,Bus US 258,South St,145,City of Franklin,145,City of Franklin,0.28,SCL Franklin,College Drive,5500,G,98%,0%,1%,0%,0%,0%,C,0.0896,F,0.5244,6000,G,2008,,,,,,,,,,,,,,,
630307,C2US,00258,     ,Bus US 258,South St,145,City of Franklin,145,City of Franklin,0.25,College Drive,Bank Street,11000,G,98%,0%,1%,0%,0%,0%,F,0.0903,F,0.5068,11000,G,2008,,,,,,,,,,,,,,,
630308,C2US,00258,     ,Bus US 258,South St,145,City of Franklin,145,City of Franklin,0.35,Bank Street,Roosevelt Street,9400,G,98%,0%,1%,0%,0%,0%,F,0.0912,F,0.5320,10000,G,2008,,,,,,,,,,,,,,,
630309,C2US,00258,     ,Bus US 258,South St,145,City of Franklin,145,City of Franklin,0.15,Roosevelt Street,Oak Street,9300,G,98%,0%,1%,0%,0%,0%,F,0.0915,F,0.5407,9900,G,2008,,,,,,,,,,,,,,,
630310,C2US,00258,     ,Bus US 258,South St,145,City of Franklin,145,City of Franklin,0.16,Oak Street,Pretlow Street,8300,G,98%,0%,1%,0%,0%,0%,F,0.0898,F,0.5351,8900,G,2008,,,,,,,,,,,,,,,
630093,C2US,00258,     ,Bus US 258,South St,145,City of Franklin,145,City of Franklin,0.21,Pretlow Street,High Street,7100,G,98%,0%,1%,0%,0%,0%,F,0.0898,F,0.5658,7600,G,2008,,,,,,,,,,,,,,,
630311,C2US,00258,     ,Bus US 258,South St,145,City of Franklin,145,City of Franklin,0.16,High Street,Main Street,4400,G,98%,0%,1%,0%,1%,0%,F,0.0863,F,0.5605,4700,G,2008,,,,,,,,,,,,,,,
630083,C2US,00258,     ,Bus US 258,Main St,145,City of Franklin,145,City of Franklin,0.29,South Street,Second Avenue,4000,G,98%,0%,1%,0%,1%,0%,C,0.0847,F,0.5394,4300,G,2008,,,,,,,,,,,,,,,
630080,C2US,00258,     ,Bus US 258,Second Avenue,145,City of Franklin,145,City of Franklin,0.12,Main Street,Bus US 58 Mechanic Street,6900,G,98%,0%,1%,0%,1%,0%,F,0.0863,F,0.6079,7400,G,2008,,,,,,,,,,,,,,,
630077,C2US,00258,     ,"Bus US 58, Bus US 258", ,145,City of Franklin,145,City of Franklin,0.19,US 258,ECL Franklin,10000,G,98%,1%,0%,0%,0%,0%,F,0.0879,F,0.5989,12000,G,2008,,,,,,,,,,,,,,,
050347,C2US,00258,     ,"Bus US 58, Bus US 258", ,087,Southampton County,087,Southampton County,0.03,ECL Franklin,Isle of Wight County Line,10000,G,98%,1%,0%,0%,0%,0%,F,0.0879,F,0.5989,12000,G,2008,,,,,,,,,,,,,,,
050354,  SR,00308,     ,VA 308,Southhampton Correctional Center,087,Southampton County,087,Southampton County,3.65,US 58 Southampton Pkwy,87-612 Rivers Mill Rd,500,G,93%,1%,1%,1%,4%,0%,C,0.1151,F,0.5273,510,G,2008,,,,,,,,,,,,,,,
050356,  US,00460,     ,US 460,General Mahone Blvd,087,Southampton County,087,Southampton County,3.72,Sussex County Line,WCL Ivor,9500,B,80%,1%,1%,2%,16%,0%,F,0.1232,A,0.5489,8900,B,2008,,,,,,,,,,,,,,,
050438,  US,00460,     ,US 460,General Mahone Blvd,243,Town of Ivor,087,Southampton County,0.65,WCL Ivor,87-616 Main St,9500,N,80%,1%,1%,2%,16%,0%,N,0.1232,N,0.5489,8900,N,2008,,,,,,,,,,,,,,,
050355,  US,00460,     ,US 460,General Mahone Blvd,243,Town of Ivor,087,Southampton County,0.64,87-616 Main St,ECL Ivor,12000,G,82%,1%,1%,1%,15%,0%,F,0.0729,F,0.5196,11000,G,2008,,,,,,,,,,,,,,,
050439,  US,00460,     ,US 460,General Mahone Blvd,087,Southampton County,087,Southampton County,3.59,ECL Ivor,Isle of Wight County Line,12000,N,82%,1%,1%,1%,15%,0%,N,0.0729,N,0.5196,11000,N,2008,,,,,,,,,,,,,,,
780791,  FR,00861,     ,FR 861, ,087,Southampton County,087,Southampton County,0.18,Dead End,Dead End,20,R,,,,,,,X,,,,,,04/13/2006,,,,,,,,,,,,,,,
780792,  FR,00863,     ,FR 863, ,087,Southampton County,087,Southampton County,0.25,Dead End,US 258,1,R,,,,,,,X,,,,,,04/13/2006,,,,,,,,,,,,,,,
780862,  FR,00943,     ,FR 943, ,087,Southampton County,087,Southampton County,0.42,Dead End,Bus US 58,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
780863,  FR,00944,     ,FR 944,Hancock Dr,087,Southampton County,087,Southampton County,0.55,87-775 Sunlight Dr,Dead End,10,R,,,,,,,X,,,,,,04/04/2006,,,,,,,,,,,,,,,
771563,  87,00600,     ,87-600,Booth Rd,087,Southampton County,087,Southampton County,3.90,Sussex County Line,"87-616 W, Ivor Rd",140,R,,,,,,,X,,,,,,04/06/2006,,,,,,,,,,,,,,,
771564,  87,00600,     ,87-600,Doles Rd,087,Southampton County,087,Southampton County,5.82,"87-616 E, Ivor Rd",87-635 OBerry Church Rd,110,R,,,,,,,X,,,,,,04/06/2006,,,,,,,,,,,,,,,
771565,  87,00601,     ,87-601,Kellos Mill Rd,087,Southampton County,087,Southampton County,3.60,87-605 Millfield Rd,Sussex County Line,160,R,,,,,,,X,,,,,,04/06/2006,,,,,,,,,,,,,,,
771566,  87,00602,     ,87-602,No Head Lane,087,Southampton County,087,Southampton County,0.50,87-629 Line Pine Rd,Dead End,130,R,,,,,,,X,,,,,,04/18/2006,,,,,,,,,,,,,,,
400130,  87,00603,     ,87-603,Unity Rd,087,Southampton County,087,Southampton County,2.50,87-616 Ivor Rd,"87-641 W, Cottage Hill Rd",240,G,96%,2%,1%,0%,1%,0%,F,0.1255,F,0.5645,240,G,2008,,,,,,,,,,,,,,,
400131,  87,00603,     ,87-603,Unity Rd,087,Southampton County,087,Southampton County,2.17,"87-641 W, Cottage Hill Rd","87-631 E, Corinth Rd",470,G,96%,2%,1%,0%,1%,0%,C,0.1136,F,0.5490,480,G,2008,,,,,,,,,,,,,,,
400132,  87,00603,     ,87-603,Unity Rd,087,Southampton County,087,Southampton County,3.70,"87-631 E, Corinth Rd","87-635 W, OBerry Church Rd",520,G,96%,2%,1%,0%,1%,0%,F,0.1090,F,0.6752,530,G,2008,,,,,,,,,,,,,,,
400133,  87,00603,     ,87-603,Backwater Rd,087,Southampton County,087,Southampton County,1.30,87-635 EAST,Isle of Wight County Line,900,G,96%,2%,1%,0%,1%,0%,F,0.1149,F,0.7500,920,G,2008,,,,,,,,,,,,,,,
771567,  87,00604,     ,87-604,Mount Hope Rd,087,Southampton County,087,Southampton County,0.01,87-618 Crumpler Rd,Surry County Line,90,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771568,  87,00605,     ,87-605,Mill Field Rd,087,Southampton County,087,Southampton County,1.57,Sussex County Line,"87-628 S, Courtland Rd",190,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
400134,  87,00605,     ,87-605,Millfield Rd,087,Southampton County,087,Southampton County,1.59,"87-628 N, Courtland Rd",87-633 Skyline Rd,110,G,96%,0%,2%,0%,1%,0%,F,0.1366,F,0.5714,110,G,2008,,,,,,,,,,,,,,,
400135,  87,00605,     ,87-605,Millfield Rd,087,Southampton County,087,Southampton County,3.20,87-633 Skyline Rd,87-616 Ivor Rd,130,G,96%,0%,2%,0%,1%,0%,C,0.1259,F,0.5882,130,G,2008,,,,,,,,,,,,,,,
400136,  87,00605,     ,87-605,Millfield Rd,087,Southampton County,087,Southampton County,2.33,87-616 Ivor Rd,87-614 Seacock Chapel Rd,130,G,96%,0%,2%,0%,1%,0%,F,0.1575,F,0.6279,130,G,2008,,,,,,,,,,,,,,,
771569,  87,00606,     ,87-606,Cabin Point Rd,087,Southampton County,087,Southampton County,4.80,SR 35 Plank Rd,"87-607 S, Horse Pen Rd",100,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771570,  87,00606,     ,87-606,Cabin Point Rd,087,Southampton County,087,Southampton County,2.70,"87-607 S, Horse Pen Rd",Sussex County Line,20,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771571,  87,00607,     ,87-607,Farmers Bridge Rd,087,Southampton County,087,Southampton County,0.50,Sussex County Line,"SR 35 N, Plank Rd",110,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771572,  87,00607,     ,87-607,Urquhard Quarter,087,Southampton County,087,Southampton County,2.20,"SR 35 S, Plank Rd","87-606 N, Cabin Point Rd",90,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771573,  87,00607,     ,87-607,Horse Pen Rd,087,Southampton County,087,Southampton County,2.10,"87-606 S, Cabin Point Rd","87-628 N, Wakefield Rd",40,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771574,  87,00607,     ,87-607, ,087,Southampton County,087,Southampton County,1.20,"87-628 S, Wakefield Rd",87-633 St Luke Rd,240,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771575,  87,00608,     ,87-608,Everett Rd,087,Southampton County,087,Southampton County,1.40,87-655 Brandy Pond Rd,"87-609 W, Pope Station Rd",10,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771576,  87,00608,     ,87-608,Mill Neck Rd,087,Southampton County,087,Southampton County,2.90,"87-609 E, Pope Station Rd",Sussex County Line,40,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
400137,  87,00609,     ,87-609,Pope Station Rd,087,Southampton County,087,Southampton County,3.10,87-735 Courthouse Rd; Three Creeks Rd,"87-608 E, Mill Neck Rd",90,G,90%,1%,5%,3%,2%,0%,F,0.1263,F,0.5000,90,G,2008,,,,,,,,,,,,,,,
400138,  87,00609,     ,87-609,Pope Station Rd,087,Southampton County,087,Southampton County,3.13,"87-608 E, Mill Neck Rd",87-653 Carys Bridge Rd,80,G,90%,1%,5%,3%,2%,0%,C,0.1625,F,0.7692,90,G,2008,,,,,,,,,,,,,,,
771577,  87,00609,     ,87-609,Pope Station Rd,087,Southampton County,087,Southampton County,4.50,87-653 Carys Bridge Rd,US 58 Southampton Pkwy,140,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771578,  87,00609,     ,87-609,Pope Station Rd,087,Southampton County,087,Southampton County,1.59,US 58 Southampton Pkwy,87-658 Cedar View,620,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771579,  87,00609,     ,87-609,Pope Station Rd,087,Southampton County,087,Southampton County,2.00,87-658 Cedar View,87-693 Garris Mill Rd,300,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771580,  87,00610,     ,87-610,Mason Rd,087,Southampton County,087,Southampton County,1.20,87-612 Rivers Mill Rd; Fortsville Rd,Sussex County Line,550,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771581,  87,00611,     ,87-611,Rochelle St,201,Town of Courtland,087,Southampton County,0.18,Bus US 58,87-1509 Linden St,360,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771582,  87,00611,     ,87-611,Rochelle St,201,Town of Courtland,087,Southampton County,0.02,87-1509 Linden St,87-1522 Linden St,330,R,,,,,,,X,,,,,,04/04/2006,,,,,,,,,,,,,,,
771583,  87,00611,     ,87-611,Rochelle St,201,Town of Courtland,087,Southampton County,0.13,87-1522 Linden St,87-1506 Robertson St,710,R,,,,,,,X,,,,,,04/04/2006,,,,,,,,,,,,,,,
771584,  87,00611,     ,87-611,Rochelle St,201,Town of Courtland,087,Southampton County,0.10,87-1506 Robertson St,ECL Courtland,690,R,,,,,,,X,,,,,,04/04/2006,,,,,,,,,,,,,,,
771585,  87,00611,     ,87-611,Flaggy Run Rd,087,Southampton County,087,Southampton County,2.07,ECL Courtland,87-649 Country Club Rd,270,R,,,,,,,X,,,,,,04/04/2006,,,,,,,,,,,,,,,
771586,  87,00611,     ,87-611,Flaggy Run Rd,087,Southampton County,087,Southampton County,3.90,87-649 Country Club Rd,"87-641 N, Sedley Rd",200,R,,,,,,,X,,,,,,04/04/2006,,,,,,,,,,,,,,,
771587,  87,00611,     ,87-611,Black Creek Rd,087,Southampton County,087,Southampton County,0.90,"87-641 S, Sedley Rd","87-635 W, OBerry Church Rd",1100,R,,,,,,,X,,,,,,04/04/2006,,,,,,,,,,,,,,,
771588,  87,00611,     ,87-611,Joyners Bridge Rd,087,Southampton County,087,Southampton County,1.50,"87-635 E, Black Creek Rd",Isle of Wight County Line,960,R,,,,,,,X,,,,,,04/04/2006,,,,,,,,,,,,,,,
771589,  87,00612,     ,87-612,Fortsville Rd,087,Southampton County,087,Southampton County,1.10,Sussex County Line,87-615 Adams Grove Rd,80,R,,,,,,,X,,,,,,04/04/2006,,,,,,,,,,,,,,,
771590,  87,00612,     ,87-612,Fortsville Rd,087,Southampton County,087,Southampton County,3.40,87-615 Adams Grove Rd,87-610 Mason Rd,30,R,,,,,,,X,,,,,,04/04/2006,,,,,,,,,,,,,,,
771591,  87,00612,     ,87-612,Rivers Mill Rd,087,Southampton County,087,Southampton County,8.60,87-610 Mason Rd,87-655 Brandy Pond Rd; Rock Spring Rd,120,R,,,,,,,X,,,,,,04/04/2006,,,,,,,,,,,,,,,
