050160,  IS,00064,E    ,I-64 EB, ,114,City of Hampton,099,York County,1.97,ECL Newport News,Hampton Roads Center Parkway,69000,G,95%,0%,1%,1%,3%,0%,F,0.0744,F,1.0000,71000,G,2008,,143000,G,95%,0%,1%,1%,3%,0%,F,,,,146000,G
050394,  IS,00064,E    ,I-64 EB, ,114,City of Hampton,099,York County,1.33,Hampton Roads Center Parkway,SR 134 Magruder Blvd,66000,G,95%,0%,1%,1%,3%,0%,F,,,,64000,G,2008,,129000,G,95%,0%,1%,1%,3%,0%,F,,,,122000,G
050395,  IS,00064,E    ,"I-64 EB, VA 134", ,114,City of Hampton,099,York County,0.55,SR 134 Magruder Blvd,"US 258, SR 134 Mercury Blvd",77000,G,95%,0%,1%,1%,3%,0%,F,,,,72000,G,2008,,154000,G,95%,0%,1%,1%,3%,0%,F,,,,147000,G
050391,  IS,00064,E    ,"I-64 EB, VA 134", ,114,City of Hampton,099,York County,0.30,"US 258, SR 134 Mercury Blvd",US 258 Mercury Blvd,62000,G,95%,0%,1%,1%,3%,0%,F,,,,63000,G,2008,,135000,G,95%,0%,1%,1%,3%,0%,F,,,,130000,G
050398,  IS,00064,E    ,I-64 EB, ,114,City of Hampton,099,York County,0.86,US 258 Mercury Blvd,I-664 Hampton Roads Beltway,73000,G,95%,0%,1%,1%,3%,0%,F,,,,66000,G,2008,,145000,G,95%,0%,1%,1%,3%,0%,F,,,,133000,G
050153,  IS,00064,E    ,I-64 EB,Hampton Roads Beltway,114,City of Hampton,099,York County,0.77,I-664,SR 167 LaSalle Ave,55000,G,96%,1%,1%,0%,2%,0%,F,0.0790,F,1.0000,56000,G,2008,,104000,G,96%,1%,1%,0%,3%,0%,F,0.0677,F,0.5359,107000,G
050135,  IS,00064,E    ,I-64 EB,Hampton Roads Beltway,114,City of Hampton,099,York County,2.51,SR 167 LaSalle Ave,"US 60, SR 143 Settlers Landing Rd",43000,G,96%,1%,1%,0%,2%,0%,F,,,,51000,G,2008,,93000,G,96%,1%,1%,0%,3%,0%,F,,,,105000,G
050396,  IS,00064,E    ,"I-64 EB, US 60",Hampton Roads Beltway,114,City of Hampton,099,York County,0.33,"US 60, SR 143 Settlers Landing Rd",SR 169 Mallory St,44000,G,96%,1%,1%,0%,2%,0%,F,,,,55000,G,2008,,90000,G,96%,1%,1%,0%,3%,0%,F,,,,106000,G
150319,  IS,00064,E    ,"I-64 EB, US 60",Hampton Roads Bridge Tunnel,114,City of Hampton,099,York County,4.00,SR 169 Mallory St,WCL Norfolk,44000,A,95%,0%,1%,1%,3%,0%,F,0.0846,A,1.0000,46000,A,2008,,88000,A,95%,0%,1%,1%,3%,0%,F,0.0785,A,0.0000,91000,A
150308,  IS,00064,W    ,I-64 WB, ,114,City of Hampton,099,York County,2.41,ECL Newport News,Hampton Roads Center Parkway,74000,G,95%,0%,1%,1%,3%,0%,F,0.0834,F,1.0000,75000,G,2008,,143000,G,95%,0%,1%,1%,3%,0%,F,,,,146000,G
150053,  IS,00064,W    ,I-64 WB, ,114,City of Hampton,099,York County,0.78,Hampton Roads Center Parkway,SR 134 Magruder Blvd,63000,G,95%,0%,1%,1%,3%,0%,F,0.0732,F,1.0000,58000,G,2008,,129000,G,95%,0%,1%,1%,3%,0%,F,,,,122000,G
150054,  IS,00064,W    ,"I-64 WB, VA 134", ,114,City of Hampton,099,York County,0.65,SR 134 Magruder Blvd,"US 258, SR 134 Mercury Blvd",77000,G,95%,0%,1%,1%,3%,0%,F,0.0841,F,1.0000,75000,G,2008,,154000,G,95%,0%,1%,1%,3%,0%,F,,,,147000,G
150055,  IS,00064,W    ,"I-64 WB, VA 134", ,114,City of Hampton,099,York County,1.06,"US 258, SR 134 Mercury Blvd",I-664 Hampton Roads Beltway,73000,G,95%,0%,1%,1%,3%,0%,F,,,,67000,G,2008,,135000,G,95%,0%,1%,1%,3%,0%,F,,,,130000,G
150056,  IS,00064,W    ,I-64 WB,Hampton Roads Beltway,114,City of Hampton,099,York County,1.05,I-664,SR 167 LaSalle Ave,49000,G,95%,0%,1%,1%,3%,0%,F,0.0691,F,1.0000,50000,G,2008,,104000,G,96%,1%,1%,0%,3%,0%,F,0.0677,F,0.5359,107000,G
150057,  IS,00064,W    ,I-64 WB,Hampton Roads Beltway,114,City of Hampton,099,York County,2.36,SR 167 LaSalle Ave,"US 60, SR 143 Settlers Landing Rd",50000,G,95%,0%,1%,1%,3%,0%,F,,,,54000,G,2008,,93000,G,96%,1%,1%,0%,3%,0%,F,,,,105000,G
150058,  IS,00064,W    ,"I-64 WB, US 60",Hampton Roads Beltway,114,City of Hampton,099,York County,0.38,"US 60, SR 143 Settlers Landing Rd",SR 169 Mallory St,46000,G,95%,0%,1%,1%,3%,0%,F,,,,51000,G,2008,,90000,G,96%,1%,1%,0%,3%,0%,F,,,,106000,G
150059,  IS,00064,W    ,"I-64 WB, US 60",Hampton Roads Bridge Tunnel,114,City of Hampton,099,York County,3.93,SR 169 Mallory St,WCL Norfolk,43000,A,95%,0%,1%,1%,3%,0%,F,0.0802,A,1.0000,45000,A,2008,,88000,A,95%,0%,1%,1%,3%,0%,F,0.0785,A,0.0000,91000,A
781167,  IS,00064,W267A,I-64 WB Exit 267A,Ramp,114,City of Hampton,099,York County,0.11,I-64 West,SR 143 County St,4800,G,95%,0%,1%,1%,3%,0%,F,,,,360,G,2008,,,,,,,,,,,,,,,
636013,  SR,00134,     ,VA 134,Magruder Blvd,114,City of Hampton,114,City of Hampton,0.28,York County Line,Semple Farm Rd,25000,G,99%,0%,1%,0%,0%,0%,C,0.0981,F,0.6816,27000,G,2008,,,,,,,,,,,,,,,
636135,  SR,00134,     ,VA 134,Magruder Blvd,114,City of Hampton,114,City of Hampton,0.83,Semple Farm Rd,SR 172 Commander Shepard Blvd,28000,G,98%,0%,1%,0%,0%,0%,F,0.0917,F,0.6564,30000,G,2008,,,,,,,,,,,,,,,
636140,  SR,00134,     ,VA 134,Magruder Blvd,114,City of Hampton,114,City of Hampton,1.46,SR 172 Commander Sheppard Blvd,Hampton Roads Center Pkwy,31000,G,98%,0%,1%,0%,0%,0%,F,0.0920,F,0.5513,33000,G,2008,,,,,,,,,,,,,,,
636193,  SR,00134,     ,VA 134,Magruder Blvd,114,City of Hampton,114,City of Hampton,0.94,Hampton Roads Center Pkwy,I-64 WB,27000,G,98%,0%,1%,0%,0%,0%,F,0.0888,F,0.5033,29000,G,2008,,,,,,,,,,,,,,,
050395,  SR,00134,     ,"I-64 EB, VA 134", ,114,City of Hampton,099,York County,0.55,SR 134 Magruder Blvd,"US 258, SR 134 Mercury Blvd",77000,G,95%,0%,1%,1%,3%,0%,F,,,,72000,G,2008,,154000,G,95%,0%,1%,1%,3%,0%,F,,,,147000,G
050391,  SR,00134,     ,"I-64 EB, VA 134", ,114,City of Hampton,099,York County,0.30,"US 258, SR 134 Mercury Blvd","US 258, SR 134 Mercury Blvd",62000,G,95%,0%,1%,1%,3%,0%,F,,,,63000,G,2008,,135000,G,95%,0%,1%,1%,3%,0%,F,,,,130000,G
636115,  SR,00134,     ,"US 258, VA 134",Mercury Blvd,114,City of Hampton,114,City of Hampton,0.26,I-64,Coliseum Dr,48000,G,99%,0%,0%,0%,1%,0%,F,0.0889,F,0.5457,49000,G,2008,,,,,,,,,,,,,,,
636046,  SR,00134,     ,"US 258, VA 134",Mercury Blvd,114,City of Hampton,114,City of Hampton,0.57,Coliseum Dr,SR 152 Cunningham Dr,43000,G,99%,0%,0%,0%,1%,0%,F,0.0835,F,0.5324,44000,G,2008,,,,,,,,,,,,,,,
636095,  SR,00134,     ,"US 258, VA 134",Mercury Blvd,114,City of Hampton,114,City of Hampton,0.24,SR 152 Cunningham Dr,US 258; Arminstead Ave,54000,G,99%,0%,0%,0%,1%,0%,F,0.0844,F,0.5585,55000,G,2008,,,,,,,,,,,,,,,
636186,  SR,00134,     ,VA 134,Armistead Ave,114,City of Hampton,114,City of Hampton,0.24,US 258 Mercury Blvd,Pine Chapel Rd,20000,G,99%,0%,1%,0%,0%,0%,C,0.0851,F,0.5106,22000,G,2008,,,,,,,,,,,,,,,
636015,  SR,00134,     ,VA 134,Armistead Ave,114,City of Hampton,114,City of Hampton,0.79,Pine Chapel Rd,Lasalle Ave,22000,G,98%,0%,1%,0%,0%,0%,C,0.0834,F,0.5261,24000,G,2008,,,,,,,,,,,,,,,
636093,  SR,00134,     ,VA 134,Armistead Ave,114,City of Hampton,114,City of Hampton,0.51,Lasalle Ave,Rip Rap Rd,14000,G,98%,0%,1%,0%,0%,0%,F,0.0926,F,0.5904,15000,G,2008,,,,,,,,,,,,,,,
636016,  SR,00134,     ,VA 134,Armistead Ave,114,City of Hampton,114,City of Hampton,0.38,Rip Rap Rd,SR 351 Pembroke Ave,15000,G,98%,0%,1%,0%,0%,0%,F,0.0986,F,0.5360,16000,G,2008,,,,,,,,,,,,,,,
636094,  SR,00134,     ,VA 134,Armistead Ave,114,City of Hampton,114,City of Hampton,0.27,SR 351 Pembroke Ave,Queen St,14000,G,98%,0%,1%,1%,0%,0%,C,0.0971,F,0.5617,15000,G,2008,,,,,,,,,,,,,,,
789585,  SR,00134,     ,VA 134,Armistead Ave,114,City of Hampton,114,City of Hampton,0.10,Queen St,US 60 Settlers Landing Rd,14000,N,98%,0%,1%,1%,0%,0%,N,0.0971,N,0.5617,15000,N,2008,,,,,,,,,,,,,,,
636017,  SR,00143,     ,VA 143,Ingalls Rd,114,City of Hampton,US ,Federal,0.28,US 258 Mercury Blvd,Begin State Maintenance,4700,G,99%,1%,0%,0%,0%,0%,C,0.1381,F,0.8890,5100,G,2008,,,,,,,,,,,,,,,
636020,  SR,00143,     ,VA 143,Mellen St,114,City of Hampton,114,City of Hampton,0.41,Begin State Maintenance,SR 169 Mallory St,4700,G,99%,1%,0%,0%,0%,0%,C,0.1381,F,0.8890,5100,G,2008,,,,,,,,,,,,,,,
636067,  SR,00143,     ,"VA 169, VA 143",Mallory St,114,City of Hampton,114,City of Hampton,0.07,SR 143 Mellen St,SR 143 County St,9700,N,98%,1%,1%,0%,0%,0%,N,0.0895,N,0.8544,11000,N,2008,,,,,,,,,,,,,,,
636125,  SR,00143,     ,VA 143,County St,114,City of Hampton,114,City of Hampton,0.59,SR 169 Mallory St,I-64,4700,G,97%,1%,1%,0%,0%,0%,C,0.1224,F,0.8208,5100,G,2008,,,,,,,,,,,,,,,
636005,  SR,00143,     ,"US 60, VA 143",Settlers Landing Rd,114,City of Hampton,114,City of Hampton,0.67,Tyler St,Eaton St,20000,G,96%,1%,1%,1%,0%,0%,F,0.0940,F,0.7843,22000,G,2008,,,,,,,,,,,,,,,
636121,  SR,00143,     ,"US 60, VA 143",Settlers Landing Rd,114,City of Hampton,114,City of Hampton,0.46,Eaton St,SR 134 Armistead Ave,15000,G,96%,1%,1%,1%,0%,0%,F,0.0877,F,0.0000,16000,G,2008,,,,,,,,,,,,,,,
636138,  SR,00143,     ,"US 60, VA 143",Settlers Landing Rd,114,City of Hampton,114,City of Hampton,0.13,SR 134 Armistead Ave,Kecoughtan Rd,18000,G,96%,1%,1%,1%,0%,0%,C,0.0884,F,0.5072,19000,G,2008,,,,,,,,,,,,,,,
781538,  SR,00143,     ,"US 60, VA 143",Kecoughtan Rd,114,City of Hampton,114,City of Hampton,0.26,Settlers Landing Rd,US 60 Kecoughtan Rd,12000,G,98%,2%,0%,0%,0%,0%,F,0.0861,F,0.5169,13000,G,2008,,,,,,,,,,,,,,,
636019,  SR,00143,     ,VA 143,Victoria Blvd,114,City of Hampton,114,City of Hampton,0.54,US 60 Kecoughtan Rd,Lasalle Ave,3400,G,98%,1%,1%,0%,0%,0%,F,0.0833,F,0.5482,3700,G,2008,,,,,,,,,,,,,,,
636136,  SR,00143,     ,VA 143,Victoria Blvd,114,City of Hampton,114,City of Hampton,1.25,Lasalle Ave,Powhatan Pkwy,6900,G,98%,1%,1%,0%,0%,0%,F,0.0885,F,0.5263,7500,G,2008,,,,,,,,,,,,,,,
636141,  SR,00143,     ,VA 143,Victoria Blvd,114,City of Hampton,114,City of Hampton,1.15,Powhatan Pkwy,ECL Newport News,7300,G,98%,1%,1%,0%,0%,0%,C,0.0826,F,0.5072,7900,G,2008,,,,,,,,,,,,,,,
636088,  SR,00152,     ,VA 152,Todds Lane,114,City of Hampton,114,City of Hampton,1.21,ECL Newport News,Big Bethel Rd,20000,G,99%,1%,0%,0%,0%,0%,C,0.0946,F,0.5254,22000,G,2008,,,,,,,,,,,,,,,
636196,  SR,00152,     ,VA 152,Todds Lane,114,City of Hampton,114,City of Hampton,1.03,Big Bethel Rd,Aberdeen Rd,19000,G,99%,1%,0%,0%,0%,0%,F,0.0986,F,0.5687,21000,G,2008,,,,,,,,,,,,,,,
636177,  SR,00152,     ,VA 152,Todds Lane,114,City of Hampton,114,City of Hampton,0.61,Aberdeen Rd,Mag-Cunningham Connector,22000,G,99%,1%,0%,0%,0%,0%,C,0.0880,F,0.5589,24000,G,2008,,,,,,,,,,,,,,,
636098,  SR,00152,     ,VA 152,Cunningham Dr,114,City of Hampton,114,City of Hampton,0.59,Mag-Cunningham Connector,Coliseum Dr,23000,G,99%,1%,0%,0%,0%,0%,F,0.0925,F,0.5112,25000,G,2008,,,,,,,,,,,,,,,
636111,  SR,00152,     ,VA 152,Cunningham Dr,114,City of Hampton,114,City of Hampton,0.77,Coliseum Dr,"US 258, SR 134 Mercury Blvd",12000,G,99%,1%,0%,0%,0%,0%,C,0.0936,F,0.5458,13000,G,2008,,,,,,,,,,,,,,,
636067,  SR,00169,     ,"VA 169, VA 143",Mallory St,114,City of Hampton,114,City of Hampton,0.07,SR 143 Mellen St,SR 143 County St,9700,N,98%,1%,1%,0%,0%,0%,N,0.0895,N,0.8544,11000,N,2008,,,,,,,,,,,,,,,
636036,  SR,00169,     ,VA 169,Mallory St,114,City of Hampton,114,City of Hampton,0.15,SR 143 County St,US 258 Mercury Blvd,9700,G,98%,1%,1%,0%,0%,0%,F,0.0895,F,0.8544,11000,G,2008,,,,,,,,,,,,,,,
636035,  SR,00169,     ,VA 169,Mallory St,114,City of Hampton,114,City of Hampton,1.95,US 258 Mercury Blvd,"SR 351 E, Pembroke Ave",7100,G,98%,1%,1%,0%,0%,0%,C,0.0859,F,0.6044,7700,G,2008,,,,,,,,,,,,,,,
636061,  SR,00169,     ,"VA 351, VA 169",Pembroke Ave,114,City of Hampton,114,City of Hampton,0.60,"SR 351 E, Pembroke Ave","SR 351 W, Pembroke Ave",3700,G,98%,1%,1%,0%,0%,0%,F,0.0948,F,0.5770,4000,G,2008,,,,,,,,,,,,,,,
636034,  SR,00169,     ,VA 169,Old Buckroe Rd,114,City of Hampton,114,City of Hampton,1.37,"SR 351 W, Pembroke Ave",Fox Hill Rd,6700,G,98%,1%,0%,0%,0%,0%,C,0.0987,F,0.6662,7200,G,2008,,,,,,,,,,,,,,,
636146,  SR,00169,     ,VA 169,Fox Hill Rd,114,City of Hampton,114,City of Hampton,1.08,Old Buckroe Rd,Woodland Rd,14000,G,98%,1%,1%,0%,0%,0%,F,0.0953,F,0.5914,16000,G,2008,,,,,,,,,,,,,,,
636033,  SR,00169,     ,VA 169,Fox Hill Rd,114,City of Hampton,114,City of Hampton,0.88,Woodland Rd,Clemwood Pkwy,23000,G,98%,1%,1%,0%,0%,0%,C,0.0991,F,0.5407,25000,G,2008,,,,,,,,,,,,,,,
636031,  SR,00169,     ,VA 169,Fox Hill Rd,114,City of Hampton,114,City of Hampton,0.95,Clemwood Pkwy,US 258; Mercury Blvd,27000,G,98%,1%,1%,0%,0%,0%,F,0.0949,F,0.5613,29000,G,2008,,,,,,,,,,,,,,,
636110,  SR,00172,     ,VA 172,Cmdr Shepard Blvd,114,City of Hampton,114,City of Hampton,0.61,SR 134 Magruder Blvd,Armistead Ave,7300,G,98%,0%,1%,0%,0%,0%,F,0.1159,F,0.8658,7900,G,2008,,,,,,,,,,,,,,,
636040,  SR,00172,     ,VA 172,Cmdr Shepard Blvd,114,City of Hampton,114,City of Hampton,0.42,Armistead Ave,NASA Main Gate,17000,G,98%,0%,1%,0%,0%,0%,C,0.1023,F,0.5983,19000,G,2008,,,,,,,,,,,,,,,
636200,  SR,00172,     ,VA 172,Cmdr Shepard Blvd,114,City of Hampton,114,City of Hampton,0.85,NASA Main Gate,Semple Farm Rd,15000,G,98%,0%,1%,1%,0%,0%,C,0.1041,F,0.6815,16000,G,2008,,,,,,,,,,,,,,,
636126,  SR,00172,     ,VA 172,Wythe Creek Rd,114,City of Hampton,114,City of Hampton,1.03,Semple Farm Rd,SCL Poquoson,17000,G,98%,0%,1%,1%,0%,0%,F,0.1001,F,0.7593,18000,G,2008,,,,,,,,,,,,,,,
636042,  US,00258,     ,US 258,Mercury Blvd,114,City of Hampton,114,City of Hampton,0.74,ECL Newport News,114-7019 Chestnut Ave,46000,G,99%,0%,0%,0%,1%,0%,F,0.0825,F,0.5472,47000,G,2008,,,,,,,,,,,,,,,
150118,  US,00258,     ,US 258,Mercury Blvd,114,City of Hampton,114,City of Hampton,0.52,114-7019 Chestnut Ave,114-7021 Big Bethel Rd,50000,A,99%,0%,0%,0%,1%,0%,C,0.0972,A,0.0000,51000,A,2008,,,,,,,,,,,,,,,
636043,  US,00258,     ,US 258,Mercury Blvd,114,City of Hampton,114,City of Hampton,0.80,114-7021 Big Bethel Rd,Aberdeen Rd,53000,G,99%,0%,0%,0%,1%,0%,F,0.0844,F,0.5398,54000,G,2008,,,,,,,,,,,,,,,
636127,  US,00258,     ,US 258,Mercury Blvd,114,City of Hampton,114,City of Hampton,0.43,Aberdeen Rd,SR 415 Power Plant Pkwy,54000,G,99%,0%,0%,0%,1%,0%,F,0.0827,F,0.5188,55000,G,2008,,,,,,,,,,,,,,,
636045,  US,00258,     ,US 258,Mercury Blvd,114,City of Hampton,114,City of Hampton,0.34,SR 415 Power Plant Pkwy,I-64,60000,G,99%,0%,0%,0%,1%,0%,F,0.0827,F,0.5504,61000,G,2008,,,,,,,,,,,,,,,
636115,  US,00258,     ,"US 258, VA 134",Mercury Blvd,114,City of Hampton,114,City of Hampton,0.26,I-64,Coliseum Dr,48000,G,99%,0%,0%,0%,1%,0%,F,0.0889,F,0.5457,49000,G,2008,,,,,,,,,,,,,,,
636046,  US,00258,     ,"US 258, VA 134",Mercury Blvd,114,City of Hampton,114,City of Hampton,0.57,Coliseum Dr,SR 152 Cunningham Dr,43000,G,99%,0%,0%,0%,1%,0%,F,0.0835,F,0.5324,44000,G,2008,,,,,,,,,,,,,,,
636095,  US,00258,     ,"US 258, VA 134",Mercury Blvd,114,City of Hampton,114,City of Hampton,0.24,SR 152 Cunningham Dr,SR 134 Armistead Ave,54000,G,99%,0%,0%,0%,1%,0%,F,0.0844,F,0.5585,55000,G,2008,,,,,,,,,,,,,,,
636047,  US,00258,     ,US 258,Mercury Blvd,114,City of Hampton,114,City of Hampton,0.63,SR 134 Armistead Ave,Lasalle Ave,55000,G,99%,0%,0%,0%,0%,0%,C,0.0811,F,0.5165,60000,G,2008,,,,,,,,,,,,,,,
636048,  US,00258,     ,US 258,Mercury Blvd,114,City of Hampton,114,City of Hampton,0.89,Lasalle Ave,SR 278 King St,60000,G,99%,0%,0%,0%,0%,0%,F,0.0872,F,0.5283,65000,G,2008,,,,,,,,,,,,,,,
636049,  US,00258,     ,US 258,Mercury Blvd,114,City of Hampton,114,City of Hampton,1.12,SR 278 King St,Andrews Blvd,31000,G,98%,1%,1%,0%,0%,0%,C,0.0952,F,0.5784,33000,G,2008,,,,,,,,,,,,,,,
636128,  US,00258,     ,US 258,Mercury Blvd,114,City of Hampton,114,City of Hampton,0.55,Andrews Blvd,SR 351 Pembroke Ave,19000,G,98%,1%,1%,0%,0%,0%,F,0.1012,F,0.6867,21000,G,2008,,,,,,,,,,,,,,,
636050,  US,00258,     ,US 258,Mercury Blvd,114,City of Hampton,114,City of Hampton,0.94,SR 351 Pembroke Ave,SR 169 Mallory St,13000,G,98%,1%,1%,0%,0%,0%,C,0.1233,F,0.7081,14000,G,2008,,,,,,,,,,,,,,,
636051,  US,00258,     ,US 258,Mercury Blvd,114,City of Hampton,114,City of Hampton,0.80,SR 169 Mallory St,SR 143 Ingalls Rd,4800,G,98%,1%,1%,0%,0%,0%,F,0.1770,F,0.9081,5200,G,2008,,,,,,,,,,,,,,,
781399,  SR,00278,     ,VA 278,King Street North,114,City of Hampton,114,City of Hampton,0.10,US 258 Mercury Blvd,114-7047 Old Fox Hill Rd,27000,G,99%,1%,0%,0%,0%,0%,F,0.0937,F,0.5600,29000,G,2008,,,,,,,,,,,,,,,
636096,  SR,00278,     ,VA 278,King St,114,City of Hampton,114,City of Hampton,0.85,114-7047 Old Fox Hill Rd,Lamington Rd,20000,G,99%,1%,0%,0%,0%,0%,F,0.0919,F,0.5668,22000,G,2008,,,,,,,,,,,,,,,
636171,  SR,00278,     ,VA 278,King St,114,City of Hampton,114,City of Hampton,0.69,Lamington Rd,Langley Air Force Base,8900,G,99%,1%,0%,0%,0%,0%,C,0.0956,F,0.6912,9600,G,2008,,,,,,,,,,,,,,,
636055,  SR,00351,     ,VA 351,Pembroke Ave,114,City of Hampton,114,City of Hampton,1.53,ECL Newport News,Powhatan Pkwy,9100,G,97%,1%,1%,1%,0%,0%,F,0.0978,F,0.6235,9900,G,2008,,,,,,,,,,,,,,,
636117,  SR,00351,     ,VA 351,Pembroke Ave,114,City of Hampton,114,City of Hampton,1.52,Powhatan Pkwy,Settlers Landing Rd,11000,G,96%,1%,1%,1%,1%,0%,C,0.0887,F,0.6275,12000,G,2008,,,,,,,,,,,,,,,
636056,  SR,00351,     ,VA 351,Pembroke Ave,114,City of Hampton,114,City of Hampton,0.14,Settlers Landing Rd,Lasalle Ave,11000,G,96%,1%,1%,1%,1%,0%,F,0.0880,F,0.5498,12000,G,2008,,,,,,,,,,,,,,,
636057,  SR,00351,     ,VA 351,Pembroke Ave,114,City of Hampton,114,City of Hampton,0.73,Lasalle Ave,SR 134 Armistead Ave,11000,G,95%,2%,1%,1%,0%,0%,C,0.1108,F,0.6610,12000,G,2008,,,,,,,,,,,,,,,
636058,  SR,00351,     ,VA 351,Pembroke Ave,114,City of Hampton,114,City of Hampton,1.41,SR 134 Armistead Ave,US 258 Mercury Blvd,11000,G,96%,2%,1%,0%,0%,0%,C,0.1022,F,0.5169,12000,G,2008,,,,,,,,,,,,,,,
636059,  SR,00351,     ,VA 351,Pembroke Ave,114,City of Hampton,114,City of Hampton,0.20,US 258 Mercury Blvd,Woodland Rd,12000,G,96%,2%,1%,0%,0%,0%,F,0.0841,F,0.6565,14000,G,2008,,,,,,,,,,,,,,,
636116,  SR,00351,     ,VA 351,Pembroke Ave,114,City of Hampton,114,City of Hampton,1.10,Woodland Rd,"SR 169 W, Old Buckroe Rd",15000,G,98%,1%,1%,0%,0%,0%,C,0.0872,F,0.6052,16000,G,2008,,,,,,,,,,,,,,,
636061,  SR,00351,     ,"VA 351, VA 169",Pembroke Ave,114,City of Hampton,114,City of Hampton,0.60,"SR 169 W, Old Buckroe Rd","SR 169 E, Mallory St",3700,G,98%,1%,1%,0%,0%,0%,F,0.0948,F,0.5770,4000,G,2008,,,,,,,,,,,,,,,
636062,  SR,00351,     ,VA 351,Pembroke Ave,114,City of Hampton,114,City of Hampton,0.07,"SR 169 E, Mallory St",Second St,3700,N,98%,1%,1%,0%,0%,0%,N,0.0948,N,0.5770,4000,N,2008,,,,,,,,,,,,,,,
636077,  SR,00415,     ,VA 415,Power Plant Pkwy,114,City of Hampton,114,City of Hampton,0.72,US 258 Mercury Blvd,Pine Chapel Rd,16000,G,97%,1%,1%,1%,0%,0%,F,0.1062,F,0.6452,18000,G,2008,,,,,,,,,,,,,,,
