Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Maintenance Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
010253,  US,00023,     ,US 23, ,052,Lee County,052,Lee County,4.08,Scott County Line,Wise County Line,8800,G,92%,0%,1%,1%,6%,0%,F,0.0803,F,0.5036,9100,G,2008,,,,,,,,,,,,,,,
010261,  US,00058,     ,US 58,Daniel Boone Trail,052,Lee County,052,Lee County,1.76,Tennessee State Line,52-912 West,6400,G,94%,1%,1%,1%,4%,0%,F,0.0866,F,0.6269,6700,G,2008,,,,,,,,,,,,,,,
010260,  US,00058,     ,US 58,Daniel Boone Trail,052,Lee County,052,Lee County,4.33,52-912 West,52-691,5500,G,94%,1%,1%,1%,4%,0%,F,0.0841,F,0.6041,5800,G,2008,,,,,,,,,,,,,,,
010009,  US,00058,     ,US 58,Daniel Boone Trail,052,Lee County,052,Lee County,3.13,52-691,52-690,3900,A,94%,1%,1%,1%,4%,0%,C,0.1017,A,0.5089,3900,A,2008,,,,,,,,,,,,,,,
010259,  US,00058,     ,US 58,Daniel Boone Trail,052,Lee County,052,Lee County,3.09,52-690,52-684,4400,G,94%,1%,1%,1%,4%,0%,F,0.0829,F,0.5320,4600,G,2008,,,,,,,,,,,,,,,
020010,  US,00058,     ,US 58,Daniel Boone Trail,052,Lee County,052,Lee County,6.84,52-684,52-667,3700,G,94%,1%,1%,1%,4%,0%,F,0.0881,F,0.5291,3900,G,2008,,,,,,,,,,,,,,,
010258,  US,00058,     ,US 58,Daniel Boone Heritage Hwy,052,Lee County,052,Lee County,8.94,52-667,52-758 Cony Hollow,3400,G,94%,1%,1%,1%,4%,0%,F,0.0875,F,0.5917,3600,G,2008,,,,,,,,,,,,,,,
110069,  US,00058,     ,US 58, ,052,Lee County,052,Lee County,4.32,52-758 Cony Hollow,WCL Jonesville,4800,G,94%,1%,1%,1%,4%,0%,F,0.0960,F,0.5804,5000,G,2008,,,,,,,,,,,,,,,
110072,  US,00058,     ,US 58, ,245,Town of Jonesville,052,Lee County,0.95,WCL Jonesville,ALT US 58,4800,N,94%,1%,1%,1%,4%,0%,N,0.0960,N,0.5804,5000,N,2008,,,,,,,,,,,,,,,
010257,  US,00058,     ,US 58,Jones St,245,Town of Jonesville,052,Lee County,0.74,ALT US 58,ECL Jonesville,5400,G,92%,1%,1%,1%,6%,0%,F,0.0989,F,0.7254,5700,G,2008,,,,,,,,,,,,,,,
010384,  US,00058,     ,US 58,Daniel Boone Trail,052,Lee County,052,Lee County,0.87,ECL Jonesville,52-641 East of Jonesville,5400,N,92%,1%,1%,1%,6%,0%,N,0.0989,N,0.7254,5700,N,2008,,,,,,,,,,,,,,,
010084,  US,00058,     ,US 58,Daniel Boone Trail,052,Lee County,052,Lee County,7.54,52-641 East of Jonesville,US 421 Dot,2800,G,92%,1%,1%,1%,6%,0%,F,0.1070,F,0.5298,2900,G,2008,,,,,,,,,,,,,,,
010256,  US,00058,     ,"US 58, US 421", ,052,Lee County,052,Lee County,6.00,US 421 Dot,Scott County Line,4700,G,92%,1%,1%,1%,6%,0%,C,0.0894,F,0.5304,4900,G,2008,,,,,,,,,,,,,,,
010266,A1US,00058,     ,Alt US 58,Main St,245,Town of Jonesville,052,Lee County,0.59,US 58 Jones St,NCL Jonesville,6300,G,96%,1%,1%,1%,1%,0%,C,0.0997,F,0.5571,6700,G,2008,,,,,,,,,,,,,,,
010480,A1US,00058,     ,Alt US 58, ,052,Lee County,052,Lee County,3.51,NCL Jonesville,52-645,7500,G,96%,1%,1%,1%,1%,0%,F,0.0997,N,0.5571,7500,G,2008,,,,,,,,,,,,,,,
010556,A1US,00058,     ,Alt US 58, ,052,Lee County,052,Lee County,2.58,52-645,WCL Pennington Gap,11000,G,96%,0%,1%,1%,2%,0%,F,0.0936,F,0.6576,12000,G,2008,,,,,,,,,,,,,,,
010576,A1US,00058,     ,Alt US 58,Morgan Ave,281,Town of Pennington Gap,052,Lee County,1.79,WCL Pennington Gap,"US 421 W, Old Zion Rd",11000,N,96%,0%,1%,1%,2%,0%,N,0.0936,N,0.6576,12000,N,2008,,,,,,,,,,,,,,,
010265,A1US,00058,     ,"Alt US 58, US 421", ,281,Town of Pennington Gap,052,Lee County,0.40,"US 421 W, Old Zion Rd","US 421 E, Woodway Rd",14000,G,96%,0%,1%,1%,2%,0%,F,0.0896,F,0.5135,14000,G,2008,,,,,,,,,,,,,,,
010264,A1US,00058,     ,Alt US 58,Trail of the Lonesome Pine,281,Town of Pennington Gap,052,Lee County,0.23,"US 421 E, Woodway Rd",ECL Pennington Gap,6100,G,96%,0%,1%,1%,2%,0%,C,0.0847,F,0.5223,6400,G,2008,,,,,,,,,,,,,,,
010484,A1US,00058,     ,Alt US 58,Trail of the Lonesome Pine,052,Lee County,052,Lee County,4.60,ECL Pennington Gap,Chapman Rd,6100,N,96%,0%,1%,1%,2%,0%,N,0.0847,N,0.5223,6400,N,2008,,,,,,,,,,,,,,,
010263,A1US,00058,     ,Alt US 58,Trail of the Lonesome Pine,052,Lee County,052,Lee County,2.69,Chapman Road,52-642,4200,G,95%,1%,1%,1%,2%,0%,F,0.0874,F,0.5326,4400,G,2008,,,,,,,,,,,,,,,
010262,A1US,00058,     ,Alt US 58,Trail of the Lonesome Pine,052,Lee County,052,Lee County,6.21,52-642,Wise County Line,300,G,95%,1%,1%,1%,2%,0%,F,0.1019,F,0.5135,310,G,2008,,,,,,,,,,,,,,,
