Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Rocky Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
667001,  SR,00040,     ,VA 40,Franklin St,157,Town of Rocky Mount,157,Town of Rocky Mount,0.80,WCL Rocky Mount,Floyd Ave,8900,F,97%,0%,1%,1%,1%,0%,C,0.0909,F,0.0000,9300,F,2008,,,,,,,,,,,,,,,
667002,  SR,00040,     ,VA 40,Franklin St,157,Town of Rocky Mount,157,Town of Rocky Mount,0.36,Floyd Ave,Diamond Ave,8600,F,97%,0%,1%,1%,1%,0%,F,0.0862,F,0.0000,9000,F,2008,,,,,,,,,,,,,,,
667003,  SR,00040,     ,VA 40,Franklin St,157,Town of Rocky Mount,157,Town of Rocky Mount,0.18,Diamond Ave,North Main Street,11000,F,96%,1%,2%,0%,1%,0%,F,0.0965,F,0.0000,11000,F,2008,,,,,,,,,,,,,,,
667011,  SR,00040,     ,"Bus US 220, VA 40", ,157,Town of Rocky Mount,157,Town of Rocky Mount,0.03,North Main St,South Main St,14000,G,98%,0%,0%,0%,1%,0%,F,,,,14000,G,2008,,,,,,,,,,,,,,,
667012,  SR,00040,     ,VA 40,Pell Ave,157,Town of Rocky Mount,157,Town of Rocky Mount,0.75,South Main Street,Tanyard Rd,7600,F,96%,1%,2%,0%,1%,0%,C,0.0931,F,0.0000,8000,F,2008,,,,,,,,,,,,,,,
667013,  SR,00040,     ,VA 40,Pell Ave,157,Town of Rocky Mount,157,Town of Rocky Mount,0.30,Tanyard Rd,Old ECL Rocky Mount,18000,F,96%,1%,2%,0%,1%,0%,F,,,,19000,F,2008,,,,,,,,,,,,,,,
020155,  SR,00040,     ,VA 40,Franklin St,157,Town of Rocky Mount,157,Town of Rocky Mount,0.17,Old ECL Rocky Mount,US 220,20000,G,96%,1%,2%,0%,1%,0%,F,,,,20000,G,2008,,,,,,,,,,,,,,,
020123,  SR,00040,     ,VA 40,Franklin St,157,Town of Rocky Mount,157,Town of Rocky Mount,0.85,US 220,SR 122 Baldknob,19000,F,92%,1%,1%,2%,4%,0%,F,,,,20000,F,2008,,,,,,,,,,,,,,,
020448,  SR,00040,     ,VA 40,Franklin St,157,Town of Rocky Mount,157,Town of Rocky Mount,0.17,SR 122 Baldknob,ECL Rocky Mount,9100,N,92%,1%,1%,2%,4%,0%,N,0.0832,N,0.0000,9500,N,2008,,,,,,,,,,,,,,,
