Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pittsylvania Maintenance Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
623106,  US,00029,     ,,Danville Expwy,108,City of Danville,071,Pittsylvania County,1.12,US 58,Elizabeth St,15000,F,83%,1%,1%,1%,13%,1%,F,0.0756,F,0.5131,15000,F,2009,,,,,,,,,,,,,,,
623104,  US,00029,     ,,Danville Expwy,108,City of Danville,071,Pittsylvania County,2.63,Elizabeth St,"SR 86, S Main St",14000,B,83%,1%,1%,1%,13%,1%,C,0.1000,A,0.5535,14000,B,2009,,,,,,,,,,,,,,,
623105,  US,00029,     ,,Danville Expwy,108,City of Danville,071,Pittsylvania County,1.85,"SR 86, S Main St",Goodyear Blvd,16000,F,83%,1%,1%,1%,13%,1%,F,0.0734,F,0.5058,16000,F,2009,,,,,,,,,,,,,,,
030436,  US,00029,     ,,Danville Expwy,108,City of Danville,071,Pittsylvania County,1.36,Goodyear Blvd,"US 58, US 360 South Boston Rd",18000,F,83%,1%,1%,1%,13%,1%,F,0.0778,F,0.5477,18000,F,2009,,,,,,,,,,,,,,,
623555,  US,00029,     ,US 29,Danville Expwy,108,City of Danville,071,Pittsylvania County,2.00,"US 58, US 360 South Boston Rd",NCL Danville,10000,F,83%,1%,1%,1%,13%,1%,F,0.0782,F,0.6045,10000,F,2009,,,,,,,,,,,,,,,
030484,  US,00029,     ,US 29,Danville Expwy,071,Pittsylvania County,071,Pittsylvania County,0.32,NCL Danville,SR 360,10000,F,83%,1%,1%,1%,13%,1%,F,0.0782,F,0.6045,10000,F,2009,,,,,,,,,,,,,,,
030387,  US,00029,     ,US 29,Danville Expwy,071,Pittsylvania County,071,Pittsylvania County,6.52,SR 360,BUS US 29 North of Danville,9400,B,85%,1%,1%,1%,11%,1%,C,0.1056,A,0.5331,9400,B,2009,,,,,,,,,,,,,,,
030273,  US,00029,     ,US 29, ,071,Pittsylvania County,071,Pittsylvania County,0.76,Bus US 29 North of Danville,71-640 Spring Garden Road,19000,F,84%,1%,1%,1%,12%,1%,F,0.0819,F,0.5238,18000,F,2009,,,,,,,,,,,,,,,
030199,  US,00029,     ,US 29, ,071,Pittsylvania County,071,Pittsylvania County,3.49,71-640 Spring Garden Road,71-718 Snakepath Road; Dry Fork Road,17000,F,84%,1%,1%,1%,12%,1%,F,0.0819,F,0.5185,17000,F,2009,,,,,,,,,,,,,,,
030388,  US,00029,     ,US 29, ,071,Pittsylvania County,071,Pittsylvania County,3.18,71-718 Snakepath Road; Dry Fork Road,SCL Chatham,18000,F,84%,1%,1%,1%,12%,1%,F,0.0775,F,0.5117,17000,F,2009,,,,,,,,,,,,,,,
030406,  US,00029,     ,US 29, ,187,Town of Chatham,071,Pittsylvania County,0.03,SCL Chatham,Bus US 29 South Main St,18000,N,84%,1%,1%,1%,12%,1%,N,0.0775,N,0.5117,17000,N,2009,,,,,,,,,,,,,,,
030151,  US,00029,     ,US 29, ,187,Town of Chatham,071,Pittsylvania County,0.76,Bus US 29 South Main St,NCL Chatham,11000,F,84%,1%,1%,1%,12%,1%,F,0.0788,F,0.5064,10000,F,2009,,,,,,,,,,,,,,,
030152,  US,00029,     ,US 29, ,071,Pittsylvania County,071,Pittsylvania County,2.75,NCL Chatham,Bus US 29 North of Chatham,11000,N,84%,1%,1%,1%,12%,1%,N,0.0788,N,0.5064,10000,N,2009,,,,,,,,,,,,,,,
030389,  US,00029,     ,US 29, ,071,Pittsylvania County,071,Pittsylvania County,6.12,Bus US 29 North of Chatham,Bus US 29 South of Gretna,12000,F,84%,1%,1%,1%,12%,1%,F,0.0804,F,0.5108,11000,F,2009,,,,,,,,,,,,,,,
030147,  US,00029,     ,US 29, ,071,Pittsylvania County,071,Pittsylvania County,1.83,Bus US 29 South of Gretna,SR 40 West Gretna Rd,9100,B,84%,1%,1%,1%,12%,1%,C,0.1093,A,0.5065,8800,B,2009,,,,,,,,,,,,,,,
