Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Chatham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
759696,  71,01420,     ,71-1420,Oakland Dr,187,Town of Chatham,071,Pittsylvania County,0.10,"71-1426 N, Hedrick Dr","71-1426 S, Hedrick Dr",250,R,,,,,,,X,,,,,,09/02/2009,,,,,,,,,,,,,,,
759697,  71,01420,     ,71-1420,Oakland Dr,187,Town of Chatham,071,Pittsylvania County,0.02,"71-1426 S, Hedrick Dr","71-694 E, Davis Rd",390,R,,,,,,,X,,,,,,09/02/2009,,,,,,,,,,,,,,,
759698,  71,01421,     ,71-1421,Jefferson Rd,187,Town of Chatham,071,Pittsylvania County,0.21,71-694 Davis Rd,Dead End,170,R,,,,,,,X,,,,,,09/02/2009,,,,,,,,,,,,,,,
759699,  71,01422,     ,71-1422,Hunt St,187,Town of Chatham,071,Pittsylvania County,0.09,71-1405 Church Lane,Dead End,90,R,,,,,,,X,,,,,,09/08/2009,,,,,,,,,,,,,,,
759700,  71,01423,     ,71-1423,Washington Court,187,Town of Chatham,071,Pittsylvania County,0.03,71-694 Davis Rd,Dead End,40,R,,,,,,,X,,,,,,09/02/2009,,,,,,,,,,,,,,,
759701,  71,01424,     ,71-1424,Paul Rd,187,Town of Chatham,071,Pittsylvania County,0.23,SR 57 Depot St,Dead End,600,R,,,,,,,X,,,,,,09/02/2009,,,,,,,,,,,,,,,
759704,  71,01426,     ,71-1426,Hedrick Dr,187,Town of Chatham,071,Pittsylvania County,0.25,71-1420 Oakland Dr,71-1420 Oakland Dr,160,R,,,,,,,X,,,,,,09/02/2009,,,,,,,,,,,,,,,
759705,  71,01427,     ,71-1427,Minor Rd,187,Town of Chatham,071,Pittsylvania County,0.12,Dead End,Bus US 29,90,R,,,,,,,X,,,,,,09/02/2009,,,,,,,,,,,,,,,
759723,  71,01440,     ,71-1440,Depot St,187,Town of Chatham,071,Pittsylvania County,0.29,71-1403 Whitehead St,SR 57 Depot St,190,R,,,,,,,X,,,,,,09/02/2009,,,,,,,,,,,,,,,
759724,  71,01441,     ,71-1441,Lynn St,187,Town of Chatham,071,Pittsylvania County,0.12,Bus US 29; 71-1404,Dead End,170,R,,,,,,,X,,,,,,06/01/2009,,,,,,,,,,,,,,,
759726,  71,01443,     ,71-1443,Evergreen Rd,187,Town of Chatham,071,Pittsylvania County,0.20,Bus US 29,Dead End,140,R,,,,,,,X,,,,,,09/02/2009,,,,,,,,,,,,,,,
759731,  71,01449,     ,71-1449,Aston Place,187,Town of Chatham,071,Pittsylvania County,0.08,71-1402 Rison St,Dead End,130,R,,,,,,,X,,,,,,09/14/2009,,,,,,,,,,,,,,,
787947,  71,01460,     ,71-1460,Catalpa Dr,187,Town of Chatham,071,Pittsylvania County,0.13,71-1411; 71-1412,71-685 Hurt St,300,R,,,,,,,X,,,,,,08/28/2006,,,,,,,,,,,,,,,
759905,  71,09323,     ,71-9323,Chatham Elementary Lane,187,Town of Chatham,071,Pittsylvania County,0.06,Chatham Elem Sch,Bus US 29,110,R,,,,,,,X,,,,,,03/09/2009,,,,,,,,,,,,,,,
759909,  71,09495,     ,71-9495,Central School Lane,187,Town of Chatham,071,Pittsylvania County,0.25,Central Elem Sch,Bus US 29,700,R,,,,,,,X,,,,,,03/09/2009,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
