674003,  US,00013,     ,US 13,Whaleyville Blvd,133,City of Suffolk,133,City of Suffolk,0.82,133-677 Great Fork Rd,133-675 Cypress Chapel Rd,8100,G,90%,0%,1%,1%,8%,0%,F,0.0781,F,0.7626,7800,G,2009,,,,,,,,,,,,,,,
674004,  US,00013,     ,US 13,Whaleyville Blvd,133,City of Suffolk,133,City of Suffolk,2.22,133-675 Cypress Chapel Rd,"133-759 S, Liberty Spring Rd West",7800,G,90%,0%,1%,1%,8%,0%,F,0.0792,F,0.0000,7500,G,2009,,,,,,,,,,,,,,,
050582,  US,00013,     ,US 13,Whaleyville Blvd,133,City of Suffolk,133,City of Suffolk,1.06,"133-759 S, Liberty Spring Rd West","133-759 N, Babbtown Rd",9100,G,90%,0%,1%,1%,8%,0%,F,0.0803,F,0.0000,8800,G,2009,,,,,,,,,,,,,,,
674160,  US,00013,     ,US 13,Whaleyville Blvd,133,City of Suffolk,133,City of Suffolk,2.56,"133-759 N, Babbtown Rd",SR 32 Carolina Rd,9600,G,90%,0%,1%,1%,8%,0%,F,0.0838,F,0.0000,9300,G,2009,,,,,,,,,,,,,,,
674061,  US,00013,     ,,Carolina Rd,133,City of Suffolk,133,City of Suffolk,1.64,SR 32 Whaleyville Blvd,Bus US 13,17000,G,90%,0%,1%,1%,8%,0%,F,0.0832,F,0.0000,16000,G,2009,,,,,,,,,,,,,,,
674178,  US,00013,     ,US 13,Southwest Suffolk Bypass,133,City of Suffolk,133,City of Suffolk,2.80,"Bus US 13, SR 32 Carolina Rd",US 58 Holland Rd,10000,G,84%,1%,2%,2%,11%,0%,C,0.0873,F,0.0000,9800,G,2009,,,,,,,,,,,,,,,
674144,  US,00013,     ,,Suffolk Bypass,133,City of Suffolk,133,City of Suffolk,1.41,Bus US 58,61-604 Pitchkittle Rd,37000,G,86%,1%,1%,1%,11%,0%,F,0.0794,F,0.0000,35000,G,2009,,,,,,,,,,,,,,,
674140,  US,00013,     ,,Suffolk Bypass,133,City of Suffolk,133,City of Suffolk,1.88,61-604 Pitchkittle Rd,US 460 Pruden Blvd,39000,G,93%,0%,1%,1%,5%,0%,F,0.0797,F,0.0000,40000,G,2009,,,,,,,,,,,,,,,
674141,  US,00013,     ,,Suffolk Bypass,133,City of Suffolk,133,City of Suffolk,0.93,US 460 Pruden Blvd,SR 10 SR 32 Godwin Blvd,47000,G,93%,0%,1%,1%,5%,0%,F,0.0774,F,0.0000,49000,G,2009,,,,,,,,,,,,,,,
674142,  US,00013,     ,,Suffolk Bypass,133,City of Suffolk,133,City of Suffolk,1.87,SR 10 SR 32 Godwin Blvd,61-642 Wilroy Rd,57000,G,93%,0%,1%,1%,5%,0%,F,0.0804,F,0.0000,59000,G,2009,,,,,,,,,,,,,,,
674143,  US,00013,     ,,Suffolk Bypass,133,City of Suffolk,133,City of Suffolk,2.30,61-642 Wilroy Rd,"Bus US 13,Bus US 58 Military Hwy",50000,G,93%,0%,1%,1%,5%,0%,F,0.0774,F,0.0000,52000,G,2009,,,,,,,,,,,,,,,
674118,  US,00013,     ,,Military Highway,133,City of Suffolk,133,City of Suffolk,3.46,"Bus US 13,Bus US 58 Military Hwy",Bus US 13,70000,G,93%,0%,1%,1%,5%,0%,F,0.0794,F,0.0000,72000,G,2009,,,,,,,,,,,,,,,
050277,C5US,00013,     ,,Carolina Rd,133,City of Suffolk,133,City of Suffolk,1.17,US 13 Southwest Suffolk Bypass,Old SCL Suffolk,12000,G,90%,0%,1%,1%,8%,0%,F,,,,11000,G,2009,,,,,,,,,,,,,,,
674062,C5US,00013,     ,,Carolina Rd,133,City of Suffolk,133,City of Suffolk,0.54,Old SCL Suffolk,Fayette St,12000,G,90%,0%,1%,1%,8%,0%,F,,,,12000,G,2009,,,,,,,,,,,,,,,
050514,C5US,00013,     ,,Main St,133,City of Suffolk,133,City of Suffolk,0.34,US 13; SR 32 Fayette St,Begin SR 10,12000,G,99%,0%,1%,0%,0%,0%,C,0.0777,F,0.0000,13000,G,2009,,,,,,,,,,,,,,,
050517,C5US,00013,     ,,Main St,133,City of Suffolk,133,City of Suffolk,0.68,Begin SR 10,US 58; Bus US 460,21000,G,99%,0%,1%,0%,0%,0%,F,,,,23000,G,2009,,,,,,,,,,,,,,,
674072,C5US,00013,     ,,Constance Rd,133,City of Suffolk,133,City of Suffolk,0.88,SR 32 Main St,Pinner St,16000,G,97%,0%,1%,1%,2%,0%,F,0.0863,F,0.0000,17000,G,2009,,,,,,,,,,,,,,,
674129,C5US,00013,     ,,Portsmouth Blvd,133,City of Suffolk,133,City of Suffolk,1.60,Pinner St,SR 337 Washington St,16000,G,97%,0%,1%,1%,2%,0%,C,0.0923,F,0.0000,18000,G,2009,,,,,,,,,,,,,,,
674130,C5US,00013,     ,,Portsmouth Blvd,133,City of Suffolk,133,City of Suffolk,1.22,SR 337 Washington St,"US 13, US 58, US 460",22000,G,96%,1%,1%,1%,1%,0%,C,0.0865,F,0.0000,24000,G,2009,,,,,,,,,,,,,,,
150142,  US,00017,     ,US 17,Bridge Rd,133,City of Suffolk,133,City of Suffolk,0.66,WCL Chesapeake,I-664; SR 164 Western Freeway,19000,G,99%,0%,0%,0%,0%,0%,F,0.0844,F,0.0000,20000,G,2009,,,,,,,,,,,,,,,
674058,  US,00017,     ,US 17,Bridge Rd,133,City of Suffolk,133,City of Suffolk,1.81,I-664; SR 164 Western Freeway,133-626 Knots Neck Road; Shoulders Hill Rd,31000,G,98%,0%,0%,1%,1%,0%,F,0.0915,F,0.0000,32000,G,2009,,,,,,,,,,,,,,,
674181,  US,00017,     ,US 17,Bridge Rd,133,City of Suffolk,133,City of Suffolk,1.54,133-626 Knots Neck Road; Shoulders Hill Rd,133-627 Bennetts Pasture Rd,25000,G,98%,0%,0%,1%,1%,0%,F,0.0914,F,0.0000,26000,G,2009,,,,,,,,,,,,,,,
674057,  US,00017,     ,US 17,Carrolton Blvd,133,City of Suffolk,133,City of Suffolk,2.47,133-627 Bennetts Pasture Rd,133-628 Crittenden Rd,18000,G,98%,0%,0%,1%,1%,0%,F,0.0914,F,0.0000,19000,G,2009,,,,,,,,,,,,,,,
674056,  US,00017,     ,US 17, ,133,City of Suffolk,133,City of Suffolk,1.17,133-628 Crittenden Rd,Isle of Wight County Line,14000,G,98%,0%,0%,1%,1%,0%,F,0.0958,F,0.0000,15000,G,2009,,,,,,,,,,,,,,,
050282,  SR,00032,     ,VA 32,Carolina Rd,133,City of Suffolk,133,City of Suffolk,2.89,North Carolina State Line,133-642 Adams Swamp Rd,3700,G,93%,1%,1%,1%,5%,0%,C,0.0981,F,0.0000,3900,G,2009,,,,,,,,,,,,,,,
674006,  SR,00032,     ,VA 32,Carolina Rd,133,City of Suffolk,133,City of Suffolk,2.07,133-642 Adams Swamp Rd,133-675 Cypress Chapel Rd,4000,G,93%,1%,1%,1%,5%,0%,F,0.0968,F,0.0000,4200,G,2009,,,,,,,,,,,,,,,
674007,  SR,00032,     ,VA 32,Carolina Rd,133,City of Suffolk,133,City of Suffolk,1.40,133-675 Cypress Chapel Rd,133-759 Babbtown Rd,4300,G,94%,1%,1%,1%,5%,0%,C,0.0911,F,0.0000,4600,G,2009,,,,,,,,,,,,,,,
050283,  SR,00032,     ,VA 32,Carolina Rd,133,City of Suffolk,133,City of Suffolk,0.65,133-759 Babbtown Rd,133-647 Copeland Rd,4600,G,94%,1%,1%,1%,5%,0%,F,0.0955,F,0.0000,5000,G,2009,,,,,,,,,,,,,,,
050583,  SR,00032,     ,VA 32,Carolina Rd,133,City of Suffolk,133,City of Suffolk,2.45,133-647 Copeland Rd,US 13 South of Suffolk,4800,G,94%,1%,1%,1%,5%,0%,F,0.0941,F,0.7614,5100,G,2009,,,,,,,,,,,,,,,
674061,  SR,00032,     ,,Carolina Rd,133,City of Suffolk,133,City of Suffolk,1.64,Whaleyville Blvd,61-731 Dill Rd,17000,G,90%,0%,1%,1%,8%,0%,F,0.0832,F,0.0000,16000,G,2009,,,,,,,,,,,,,,,
050277,  SR,00032,     ,,Carolina Rd,133,City of Suffolk,133,City of Suffolk,1.17,61-731 Dill Rd,Old SCL Suffolk,12000,G,90%,0%,1%,1%,8%,0%,F,,,,11000,G,2009,,,,,,,,,,,,,,,
674062,  SR,00032,     ,,Carolina Rd,133,City of Suffolk,133,City of Suffolk,0.54,Old SCL Suffolk,Bus US 58 Constance Rd,12000,G,90%,0%,1%,1%,8%,0%,F,,,,12000,G,2009,,,,,,,,,,,,,,,
050514,  SR,00032,     ,,Main St,133,City of Suffolk,133,City of Suffolk,0.34,Fayette St,SR 337 Washington St,12000,G,99%,0%,1%,0%,0%,0%,C,0.0777,F,0.0000,13000,G,2009,,,,,,,,,,,,,,,
050517,  SR,00032,     ,,Main St,133,City of Suffolk,133,City of Suffolk,0.68,SR 337 Washington St,"Bus US 58, Bus US 460",21000,G,99%,0%,1%,0%,0%,0%,F,,,,23000,G,2009,,,,,,,,,,,,,,,
050518,  SR,00032,     ,,Main St,133,City of Suffolk,133,City of Suffolk,0.09,"Bus US 58, Bus US 460",Old NCL of Suffolk,29000,G,99%,0%,1%,0%,0%,0%,F,,,,32000,G,2009,,,,,,,,,,,,,,,
050300,  SR,00032,     ,, ,133,City of Suffolk,133,City of Suffolk,1.49,Old NCL of Suffolk,SR 10 Elephant Fork,29000,G,99%,0%,1%,0%,0%,0%,F,,,,30000,G,2009,,,,,,,,,,,,,,,
674070,  SR,00032,     ,,Godwin Blvd,133,City of Suffolk,133,City of Suffolk,0.54,Bus US 460,US 58 Suffolk Bypass,18000,G,95%,0%,1%,1%,2%,0%,F,,,,20000,G,2009,,,,,,,,,,,,,,,
674185,  SR,00032,     ,,Godwin Blvd,133,City of Suffolk,133,City of Suffolk,1.36,US 58 Suffolk Bypass,61-634 Kings Fork Rd,20000,G,95%,0%,1%,1%,2%,0%,F,0.0874,F,0.0000,22000,G,2009,,,,,,,,,,,,,,,
674084,  SR,00032,     ,,Godwin Blvd,133,City of Suffolk,133,City of Suffolk,4.81,61-634 Kings Fork Rd,61-603 Everets Rd,11000,G,95%,0%,1%,1%,2%,0%,C,0.0950,F,0.0000,12000,G,2009,,,,,,,,,,,,,,,
674184,  SR,00032,     ,,Godwin Blvd,133,City of Suffolk,133,City of Suffolk,0.87,61-603 Everets Rd,SR 125 Chuckatuck,12000,G,95%,0%,1%,1%,2%,0%,F,0.0932,F,0.0000,13000,G,2009,,,,,,,,,,,,,,,
050071,  SR,00032,     ,, ,133,City of Suffolk,133,City of Suffolk,1.31,SR 125 Chuckatuck,Isle of Wight County Line,9800,G,95%,0%,1%,1%,2%,0%,F,0.0964,F,0.0000,11000,G,2009,,,,,,,,,,,,,,,
674082,  US,00058,     ,,Franklin Bypass,133,City of Suffolk,133,City of Suffolk,1.27,Southampton County Line,US 258,20000,G,86%,1%,1%,1%,11%,0%,F,0.0695,F,0.0000,19000,G,2009,,,,,,,,,,,,,,,
674196,  US,00058,     ,US 58,Franklin Bypass,133,City of Suffolk,133,City of Suffolk,0.18,US 258,SR 189,19000,N,86%,1%,1%,1%,11%,0%,N,0.0702,N,0.0000,18000,N,2009,,,,,,,,,,,,,,,
674083,  US,00058,     ,,Franklin Bypass,133,City of Suffolk,133,City of Suffolk,1.01,SR 189,SR 272 South Quay Rd,19000,G,86%,1%,1%,1%,11%,0%,F,0.0702,F,0.0000,18000,G,2009,,,,,,,,,,,,,,,
674008,  US,00058,     ,, ,133,City of Suffolk,133,City of Suffolk,4.17,SR 272 South Quay Rd,SR 189,21000,G,86%,1%,1%,1%,11%,0%,F,0.0697,F,0.0000,20000,G,2009,,,,,,,,,,,,,,,
674088,  US,00058,     ,US 58,Holland Bypass,133,City of Suffolk,133,City of Suffolk,1.11,SR 189,Bus US 58,20000,G,86%,1%,1%,1%,11%,0%,F,0.0711,F,0.0000,19000,G,2009,,,,,,,,,,,,,,,
674009,  US,00058,     ,US 58,Holland Rd,133,City of Suffolk,133,City of Suffolk,1.32,Bus US 58,"133-610 W, Buckhorn Rd",25000,G,86%,1%,1%,1%,11%,0%,F,0.0712,F,0.0000,24000,G,2009,,,,,,,,,,,,,,,
674010,  US,00058,     ,US 58, ,133,City of Suffolk,133,City of Suffolk,2.77,"133-610 W, Buckhorn Rd","133-647 E, Lummis Rd",24000,G,86%,1%,1%,1%,11%,0%,F,0.0726,F,0.0000,23000,G,2009,,,,,,,,,,,,,,,
674089,  US,00058,     ,US 58,Holland Rd,133,City of Suffolk,133,City of Suffolk,2.05,133-647 Lummis Rd,133-643 Manning Bridge Rd,25000,G,86%,1%,1%,1%,11%,0%,F,0.0724,F,0.0000,24000,G,2009,,,,,,,,,,,,,,,
674090,  US,00058,     ,US 58,Holland Rd,133,City of Suffolk,133,City of Suffolk,0.67,133-643 Manning Bridge Rd,133-738 Kenyon Rd,27000,G,86%,1%,1%,1%,11%,0%,F,0.0752,F,0.0000,26000,G,2009,,,,,,,,,,,,,,,
674093,  US,00058,     ,US 58,Holland Rd,133,City of Suffolk,133,City of Suffolk,0.38,133-738 Kenyon Rd,Cove Point Rd,29000,G,86%,1%,1%,1%,11%,0%,F,0.0746,F,0.0000,28000,G,2009,,,,,,,,,,,,,,,
674091,  US,00058,     ,US 58,Holland Rd,133,City of Suffolk,133,City of Suffolk,1.15,Cove Point Rd,US 13 Southwest Suffolk Bypass,31000,G,86%,1%,1%,1%,11%,0%,F,0.0728,F,0.0000,30000,G,2009,,,,,,,,,,,,,,,
674144,  US,00058,     ,,Suffolk Bypass,133,City of Suffolk,133,City of Suffolk,1.41,Bus US 58,133-604 Pitchkittle Rd,37000,G,86%,1%,1%,1%,11%,0%,F,0.0794,F,0.0000,35000,G,2009,,,,,,,,,,,,,,,
674140,  US,00058,     ,,Suffolk Bypass,133,City of Suffolk,133,City of Suffolk,1.88,133-604 Pitchkittle Rd,US 460 Pruden Blvd,39000,G,93%,0%,1%,1%,5%,0%,F,0.0797,F,0.0000,40000,G,2009,,,,,,,,,,,,,,,
674141,  US,00058,     ,,Suffolk Bypass,133,City of Suffolk,133,City of Suffolk,0.93,US 460 Pruden Blvd,"SR 10, SR 32 Godwin Blvd",47000,G,93%,0%,1%,1%,5%,0%,F,0.0774,F,0.0000,49000,G,2009,,,,,,,,,,,,,,,
674142,  US,00058,     ,,Suffolk Bypass,133,City of Suffolk,133,City of Suffolk,1.87,"SR 10, SR 32 Godwin Blvd",133-642 Wilroy Rd,57000,G,93%,0%,1%,1%,5%,0%,F,0.0804,F,0.0000,59000,G,2009,,,,,,,,,,,,,,,
674143,  US,00058,     ,,Suffolk Bypass,133,City of Suffolk,133,City of Suffolk,2.30,133-642 Wilroy Rd,"Bus US 13, Bus US 58 Military Hwy",50000,G,93%,0%,1%,1%,5%,0%,F,0.0774,F,0.0000,52000,G,2009,,,,,,,,,,,,,,,
674118,  US,00058,     ,,Military Highway,133,City of Suffolk,133,City of Suffolk,3.46,Bus US 58 Military Hwy Eastbound,WCL Chesapeake,70000,G,93%,0%,1%,1%,5%,0%,F,0.0794,F,0.0000,72000,G,2009,,,,,,,,,,,,,,,
674011,C4US,00058,     ,Bus US 58, ,133,City of Suffolk,133,City of Suffolk,2.65,Isle of Wight County Line,SR 189,2300,G,96%,1%,1%,1%,1%,0%,C,0.0982,F,0.0000,2500,G,2009,,,,,,,,,,,,,,,
674012,C4US,00058,     ,Bus US 58, ,133,City of Suffolk,133,City of Suffolk,0.26,SR 189,133-653 Dutch Rd; Glen Haven Drive,2600,G,97%,1%,1%,1%,1%,0%,F,0.0910,F,0.5474,2800,G,2009,,,,,,,,,,,,,,,
674013,C4US,00058,     ,Bus US 58, ,133,City of Suffolk,133,City of Suffolk,0.46,133-653 Dutch Rd; Glen Haven Drive,US 58,3300,G,97%,1%,1%,1%,1%,0%,C,0.1018,F,0.0000,3500,G,2009,,,,,,,,,,,,,,,
674094,C5US,00058,     ,Bus US 58,Holland Rd,133,City of Suffolk,133,City of Suffolk,0.05,US 58 East of Holland,133-1722 Kilby Shores Rd,10000,G,97%,1%,1%,0%,1%,0%,F,,,,11000,G,2009,,,,,,,,,,,,,,,
674092,C5US,00058,     ,Bus US 58,Holland Rd,133,City of Suffolk,133,City of Suffolk,1.79,133-1722 Kilby Shores Rd,SR 337 Constance Rd,9800,G,97%,1%,1%,0%,1%,0%,C,0.0986,F,0.0000,11000,G,2009,,,,,,,,,,,,,,,
674071,C5US,00058,     ,Bus US 58,Constance Rd,133,City of Suffolk,133,City of Suffolk,0.29,SR 337 Holland Rd,WCL Suffolk Pitchkettle Rd,8300,G,98%,0%,1%,0%,0%,0%,F,0.0928,F,0.0000,9000,G,2009,,,,,,,,,,,,,,,
674069,C5US,00058,     ,Bus US 58,Constance Rd,133,City of Suffolk,133,City of Suffolk,0.86,WCL Suffolk Pitchkettle Rd,SR 32 Main St,10000,G,98%,0%,1%,0%,0%,0%,C,0.0956,F,0.5588,11000,G,2009,,,,,,,,,,,,,,,
674072,C5US,00058,     ,,Constance Rd,133,City of Suffolk,133,City of Suffolk,0.88,SR 32 Main St,Pinner Street,16000,G,97%,0%,1%,1%,2%,0%,F,0.0863,F,0.0000,17000,G,2009,,,,,,,,,,,,,,,
674129,C5US,00058,     ,,Portsmouth Blvd,133,City of Suffolk,133,City of Suffolk,1.60,Highland Ave,SR 337 Washington St,16000,G,97%,0%,1%,1%,2%,0%,C,0.0923,F,0.0000,18000,G,2009,,,,,,,,,,,,,,,
674130,C5US,00058,     ,,Portsmouth Blvd,133,City of Suffolk,133,City of Suffolk,1.22,SR 337 Washington St,US 58,22000,G,96%,1%,1%,1%,1%,0%,C,0.0865,F,0.0000,24000,G,2009,,,,,,,,,,,,,,,
674186,  SR,00125,     ,VA 125,Kings Hwy,133,City of Suffolk,133,City of Suffolk,0.69,SR 10; SR 32 Godwin Blvd,133-628 Crittenden Rd,3200,G,95%,0%,1%,3%,0%,0%,C,0.0911,F,0.0000,3400,G,2009,,,,,,,,,,,,,,,
674104,  SR,00125,     ,VA 125,Kings Hwy,133,City of Suffolk,133,City of Suffolk,1.09,133-628 Crittenden Rd,133-620 Ferry Point Rd,570,G,95%,0%,1%,3%,0%,0%,F,0.1044,F,0.5839,620,G,2009,,,,,,,,,,,,,,,
674191,  SR,00125,     ,VA 125,Kings Hwy,133,City of Suffolk,133,City of Suffolk,0.91,133-620 Ferry Point Rd,Dead End,280,G,95%,0%,1%,3%,0%,0%,F,0.1019,F,0.7424,300,G,2009,,,,,,,,,,,,,,,
674194,  SR,00125,     ,VA 125,Kings Hwy,133,City of Suffolk,133,City of Suffolk,1.34,Dead End @ Nansemond River,"133-629 W, Sleepy Hole Rd",600,G,95%,0%,1%,3%,0%,0%,F,0.1176,F,0.5519,650,G,2009,,,,,,,,,,,,,,,
674190,  SR,00125,     ,VA 125,Kings Hwy,133,City of Suffolk,133,City of Suffolk,1.22,"133-629 W, Sleepy Hole Rd",133-627 Bennetts Pasture Rd,820,G,95%,0%,1%,3%,0%,0%,F,0.1143,F,0.7772,890,G,2009,,,,,,,,,,,,,,,
674187,  SR,00125,     ,VA 125,Kings Hwy,133,City of Suffolk,133,City of Suffolk,0.48,133-627 Bennetts Pasture Rd,SR 337 Nansemond Parkway,2900,G,95%,0%,1%,3%,0%,0%,F,0.0987,F,0.6047,3100,G,2009,,,,,,,,,,,,,,,
674067,  SR,00135,     ,VA 135,College Dr,133,City of Suffolk,133,City of Suffolk,0.20,US 17 Bridge Rd,SR 164 Western Freeway,16000,G,98%,0%,1%,1%,0%,0%,F,0.0902,F,0.0000,17000,G,2009,,,,,,,,,,,,,,,
674068,  SR,00135,     ,VA 135,College Dr,133,City of Suffolk,133,City of Suffolk,0.65,SR 164 Western Freeway,133-658 Towne Point Rd,16000,G,98%,0%,1%,1%,0%,0%,C,0.0900,F,0.0000,18000,G,2009,,,,,,,,,,,,,,,
674065,  SR,00135,     ,VA 135,College Dr,133,City of Suffolk,133,City of Suffolk,0.76,133-658 Towne Point Rd,I-664,20000,G,98%,0%,1%,1%,0%,0%,C,0.0904,F,0.0000,21000,G,2009,,,,,,,,,,,,,,,
050584,  SR,00135,     ,VA 135, ,133,City of Suffolk,133,City of Suffolk,0.59,I-664,SR 367 Tidewater Community College,11000,G,95%,1%,2%,1%,3%,0%,C,0.0837,F,0.0000,12000,G,2009,,,,,,,,,,,,,,,
674157,  SR,00164,     ,VA 164,Western Freeway,133,City of Suffolk,061,Nansemond Maintenance Area,0.84,US 17 Bridge Road,I-664,19000,G,96%,0%,0%,1%,3%,0%,F,0.0907,F,0.0000,21000,G,2009,,,,,,,,,,,,,,,
674158,  SR,00164,     ,VA 164,Western Freeway,133,City of Suffolk,061,Nansemond Maintenance Area,0.64,I-664,SR 135 College Dr,37000,G,96%,0%,0%,1%,3%,0%,F,,,,41000,G,2009,,,,,,,,,,,,,,,
674159,  SR,00164,     ,VA 164,Western Freeway,133,City of Suffolk,061,Nansemond Maintenance Area,0.02,SR 135 College Dr,WCL Portsmouth,44000,A,96%,0%,0%,1%,3%,0%,C,0.1028,A,0.5346,50000,A,2009,,,,,,,,,,,,,,,
674015,  SR,00189,     ,VA 189, ,133,City of Suffolk,133,City of Suffolk,1.36,Southhampton County Line,133-666 Gates Rd,1900,G,86%,0%,1%,1%,12%,0%,C,0.0896,F,0.0000,2000,G,2009,,,,,,,,,,,,,,,
674016,  SR,00189,     ,VA 189, ,133,City of Suffolk,133,City of Suffolk,0.82,133-666 Gates Rd,SR 272 South Quay Rd,3400,G,86%,0%,1%,1%,12%,0%,F,0.0830,F,0.7017,3600,G,2009,,,,,,,,,,,,,,,
674188,  SR,00189,     ,VA 189, ,133,City of Suffolk,133,City of Suffolk,0.55,SR 272 South Quay Rd,US 58,2400,G,86%,0%,1%,1%,12%,0%,F,0.0832,F,0.5996,2600,G,2009,,,,,,,,,,,,,,,
674083,  SR,00189,     ,,Franklin Bypass,133,City of Suffolk,133,City of Suffolk,1.01,US 58,SR 272,19000,G,86%,1%,1%,1%,11%,0%,F,0.0702,F,0.0000,18000,G,2009,,,,,,,,,,,,,,,
674008,  SR,00189,     ,, ,133,City of Suffolk,133,City of Suffolk,4.17,SR 272,US 58 SOUTH OF HOLLAND,21000,G,86%,1%,1%,1%,11%,0%,F,0.0697,F,0.0000,20000,G,2009,,,,,,,,,,,,,,,
050019,  SR,00189,     ,VA 189,S Quay Rd,133,City of Suffolk,133,City of Suffolk,0.37,US 58 South of Holland,Cumberland Lane,660,G,90%,1%,2%,4%,2%,0%,C,0.1060,F,0.5696,710,G,2009,,,,,,,,,,,,,,,
674014,  SR,00189,     ,VA 189, ,133,City of Suffolk,133,City of Suffolk,0.12,Cumberland Lane,Bus US 58,1100,G,90%,1%,2%,4%,2%,0%,F,0.1070,F,0.0000,1100,G,2009,,,,,,,,,,,,,,,
674082,  US,00258,     ,,Franklin Bypass,133,City of Suffolk,133,City of Suffolk,1.27,Southampton County Line,US 58 Franklin Bypass,20000,G,86%,1%,1%,1%,11%,0%,F,0.0695,F,0.0000,19000,G,2009,,,,,,,,,,,,,,,
050294,  US,00258,     ,US 258, ,133,City of Suffolk,133,City of Suffolk,0.97,US 58 Franklin Bypass; SR 189,NCL Suffolk,3300,G,55%,0%,1%,4%,40%,0%,C,0.0865,F,0.0000,3500,G,2009,,,,,,,,,,,,,,,
050295,  SR,00272,     ,VA 272,South Quay Rd,133,City of Suffolk,133,City of Suffolk,1.24,SR 189,US 58 South Quay Rd,1400,G,95%,1%,1%,0%,3%,0%,C,0.1021,F,0.6943,1500,G,2009,,,,,,,,,,,,,,,
674149,  SR,00337,     ,VA 337,Washington St,133,City of Suffolk,133,City of Suffolk,0.34,Bus US 58 Constance Rd,Broad St,8300,G,98%,1%,1%,0%,0%,0%,F,0.0809,F,0.5443,9000,G,2009,,,,,,,,,,,,,,,
