010588,A1SR,00016,     ,Alt VA 16,Fairgrounds Rd,158,Town of Tazewell,158,Town of Tazewell,0.45,US 19 Tazewell,SCL Tazewell,3300,G,97%,0%,1%,1%,1%,0%,C,0.0879,F,0.5710,3400,G,2009,,,,,,,,,,,,,,,
675005,A1SR,00016,     ,Alt VA 16,Fairgrounds Rd,158,Town of Tazewell,158,Town of Tazewell,0.28,SCL Tazewell,SR 16 Riverside Dr,3300,G,97%,0%,1%,1%,1%,0%,F,0.0879,N,0.5710,3400,G,2009,,,,,,,,,,,,,,,
010497,  US,00019,     ,, ,158,Town of Tazewell,092,Tazewell County,1.43,WCL Tazewell,SR 61 Riverside Dr,11000,G,95%,0%,1%,1%,3%,0%,F,,,,12000,G,2009,,,,,,,,,,,,,,,
010348,  US,00019,     ,, ,158,Town of Tazewell,092,Tazewell County,0.82,SR 61,ECL Tazewell,8300,G,95%,0%,1%,1%,3%,0%,F,,,,8800,G,2009,,,,,,,,,,,,,,,
675007,C2US,00019,     ,,Main St,158,Town of Tazewell,158,Town of Tazewell,0.20,WCL Tazewell,ALT SR 16 Fairgrounds Rd,2500,G,98%,1%,1%,0%,0%,0%,C,0.0989,F,0.7229,2600,G,2009,,,,,,,,,,,,,,,
675008,C2US,00019,     ,,Main St,158,Town of Tazewell,158,Town of Tazewell,0.81,ALT SR 16 Fairgrounds Rd,Church Ave,3700,G,99%,0%,0%,0%,0%,0%,F,0.0968,F,0.7034,3800,G,2009,,,,,,,,,,,,,,,
675009,C2US,00019,     ,,Fincastle Trpk,158,Town of Tazewell,158,Town of Tazewell,0.44,Church Ave,Tazewell Ave,4600,G,99%,0%,0%,0%,0%,0%,F,0.0975,F,0.5551,4800,G,2009,,,,,,,,,,,,,,,
675010,C2US,00019,     ,,Fincastle Trpk,158,Town of Tazewell,158,Town of Tazewell,1.65,Tazewell Ave,SR 61 Ben Bolt Blvd,6500,G,99%,0%,0%,0%,0%,0%,C,0.0937,F,0.0000,6800,G,2009,,,,,,,,,,,,,,,
675011,C2US,00019,     ,,Fincastle Trpk,158,Town of Tazewell,158,Town of Tazewell,0.65,SR 61 Ben Bolt Blvd,ECL Tazewell,5200,G,99%,0%,0%,0%,0%,0%,F,0.1042,F,0.5414,5400,G,2009,,,,,,,,,,,,,,,
675003,  SR,00061,     ,VA 61,E Riverside Dr,158,Town of Tazewell,158,Town of Tazewell,0.86,SR 16 Tazewell Ave,"US 19, US 460",4400,G,98%,0%,1%,1%,1%,0%,C,0.0911,F,0.0000,4600,G,2009,,,,,,,,,,,,,,,
675004,  SR,00061,     ,VA 61, ,158,Town of Tazewell,158,Town of Tazewell,0.06,"US 19, US 460",ECL Tazewell,6600,G,98%,0%,0%,0%,1%,0%,F,0.1096,N,0.0000,6600,G,2009,,,,,,,,,,,,,,,
010529,  SR,00061,     ,VA 61,E Riverside Dr,158,Town of Tazewell,158,Town of Tazewell,0.63,ECL Tazewell,NCL Tazewell,6200,G,98%,0%,0%,0%,1%,0%,F,0.1096,N,0.0000,6400,G,2009,,,,,,,,,,,,,,,
675001,  SR,00061,     ,VA 61,E Riverside Dr,158,Town of Tazewell,158,Town of Tazewell,0.60,NCL Tazewell,"US 19 BUS, US 460 BUS Fincastle Tpke",6000,G,98%,0%,0%,0%,1%,0%,C,0.1096,F,0.0000,6300,G,2009,,,,,,,,,,,,,,,
675002,  SR,00061,     ,VA 61, ,158,Town of Tazewell,158,Town of Tazewell,0.48,"US 19 BUS, US 460 BUS Fincastle Tpke",SCL Tazewell,5000,G,98%,0%,1%,1%,1%,0%,F,0.1149,F,0.5048,5200,G,2009,,,,,,,,,,,,,,,
010497,  US,00460,     ,, ,158,Town of Tazewell,092,Tazewell County,1.43,WCL Tazewell,SR 61,11000,G,95%,0%,1%,1%,3%,0%,F,,,,12000,G,2009,,,,,,,,,,,,,,,
010348,  US,00460,     ,, ,158,Town of Tazewell,092,Tazewell County,0.82,SR 61,ECL Tazewell,8300,G,95%,0%,1%,1%,3%,0%,F,,,,8800,G,2009,,,,,,,,,,,,,,,
675007,C1US,00460,     ,,Main St,158,Town of Tazewell,158,Town of Tazewell,0.20,WCL Tazewell,ALT SR 16 Fairgrounds Rd,2500,G,98%,1%,1%,0%,0%,0%,C,0.0989,F,0.7229,2600,G,2009,,,,,,,,,,,,,,,
675008,C1US,00460,     ,,Main St,158,Town of Tazewell,158,Town of Tazewell,0.81,ALT SR 16 Fairgrounds Rd,Church Ave,3700,G,99%,0%,0%,0%,0%,0%,F,0.0968,F,0.7034,3800,G,2009,,,,,,,,,,,,,,,
675009,C1US,00460,     ,,Fincastle Trpk,158,Town of Tazewell,158,Town of Tazewell,0.44,Church Ave,Tazewell Ave,4600,G,99%,0%,0%,0%,0%,0%,F,0.0975,F,0.5551,4800,G,2009,,,,,,,,,,,,,,,
675010,C1US,00460,     ,,Fincastle Trpk,158,Town of Tazewell,158,Town of Tazewell,1.65,Tazewell Ave,SR 61 Ben Bolt Blvd,6500,G,99%,0%,0%,0%,0%,0%,C,0.0937,F,0.0000,6800,G,2009,,,,,,,,,,,,,,,
675011,C1US,00460,     ,,Fincastle Trpk,158,Town of Tazewell,158,Town of Tazewell,0.65,SR 61 Ben Bolt Blvd,ECL Tazewell,5200,G,99%,0%,0%,0%,0%,0%,F,0.1042,F,0.5414,5400,G,2009,,,,,,,,,,,,,,,
790882, 158,00022,     ,158-22,Carline Ave,158,Town of Tazewell,158,Town of Tazewell,0.12,SR 16 Tazewell Ave,158-23 Maplewood Ln,1300,G,97%,2%,0%,1%,0%,0%,C,0.2252,F,0.5254,1400,G,2009,,,,,,,,,,,,,,,
790883, 158,00023,     ,158-23,Maplewood Ln,158,Town of Tazewell,158,Town of Tazewell,0.74,158-22 Carline Ave,Bus US 19,2000,G,96%,2%,1%,0%,0%,0%,C,0.2313,F,0.5789,2100,G,2009,,,,,,,,,,,,,,,
575000, 158,00000,    0,158-0,Fairground Rd,158,Town of Tazewell,158,Town of Tazewell,0.00,US 19 Tazewell,Pisgah Rd,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
575002, 158,00000,     ,158-0,Pisgah Rd,158,Town of Tazewell,158,Town of Tazewell,0.00,WCL Tazewell,Alt SR 16 Fairgrounds Rd,350,G,,,,,,,X,0.1243,F,0.5747,380,G,2009,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
