040562,  US,00060,     ,, ,063,New Kent County,063,New Kent County,0.91,Henrico County Line,SR 33 Bottoms Bridge,12000,G,93%,1%,1%,2%,3%,0%,F,0.0810,F,0.0000,13000,G,2009,,,,,,,,,,,,,,,
040561,  US,00060,     ,US 60, ,063,New Kent County,063,New Kent County,4.03,SR 33 Bottoms Bridge,SR 106,9000,G,95%,0%,1%,1%,2%,0%,F,0.0896,F,0.0000,9700,G,2009,,,,,,,,,,,,,,,
040560,  US,00060,     ,US 60, ,063,New Kent County,063,New Kent County,2.62,SR 106,63-615 Mountcastle Rd,5500,G,95%,0%,1%,1%,2%,0%,F,0.0939,F,0.0000,5800,G,2009,,,,,,,,,,,,,,,
040559,  US,00060,     ,US 60, ,063,New Kent County,063,New Kent County,2.88,63-615 Mountcastle Rd,SR 155 Providence Forge,6300,G,95%,0%,1%,1%,2%,0%,C,0.0958,F,0.0000,6700,G,2009,,,,,,,,,,,,,,,
040558,  US,00060,     ,US 60,Pocahontas Trail,063,New Kent County,063,New Kent County,8.58,SR 155 Providence Forge,James City County Line,4700,G,95%,0%,1%,1%,2%,0%,F,0.0928,F,0.0000,5000,G,2009,,,,,,,,,,,,,,,
040484,  IS,00064,E    ,I-64 EB, ,063,New Kent County,063,New Kent County,1.30,Henrico County Line,"SR 33, SR 249",34000,G,91%,1%,1%,1%,7%,0%,F,0.0862,F,1.0000,30000,G,2009,,69000,G,91%,1%,1%,1%,7%,0%,F,,,,61000,G
040110,  IS,00064,E    ,, ,063,New Kent County,063,New Kent County,5.32,"SR 33, SR 249",SR 106,30000,A,91%,1%,1%,1%,7%,0%,C,0.1154,A,1.0000,27000,A,2009,,61000,A,91%,1%,1%,1%,7%,0%,C,0.1071,A,0.5218,53000,A
040112,  IS,00064,E    ,, ,063,New Kent County,063,New Kent County,3.47,SR 106,SR 155,30000,B,91%,1%,1%,1%,7%,0%,F,0.1145,A,1.0000,27000,B,2009,,61000,B,91%,1%,1%,1%,7%,0%,F,0.1069,A,0.5130,54000,B
040114,  IS,00064,E    ,, ,063,New Kent County,063,New Kent County,5.69,SR 155,SR 33 Eltham Rd,30000,F,91%,1%,1%,1%,7%,0%,F,0.1119,B,1.0000,26000,F,2009,,60000,F,91%,1%,1%,1%,7%,0%,F,0.1041,A,0.5178,52000,F
040054,  IS,00064,E    ,I-64 EB, ,063,New Kent County,063,New Kent County,4.29,SR 33 Eltham Rd,James City County Line,27000,B,90%,1%,1%,1%,7%,0%,F,0.1145,A,1.0000,24000,B,2009,,54000,B,88%,1%,1%,1%,9%,0%,F,,,,46000,B
781021,  IS,00064,E213R,I-64 EB Exit 213R,New Kent Welcome Center,063,New Kent County,063,New Kent County,0.09,I-64 East to Rest Area,Enter Rest Area Parking Lot,2600,B,91%,1%,1%,1%,7%,0%,F,0.1488,A,1.0000,2200,B,2009,,,,,,,,,,,,,,,
140309,  IS,00064,W    ,I-64 WB, ,063,New Kent County,063,New Kent County,1.36,Henrico County Line,"SR 33, SR 249",35000,G,91%,1%,1%,1%,7%,0%,F,0.0932,F,1.0000,31000,G,2009,,69000,G,91%,1%,1%,1%,7%,0%,F,,,,61000,G
140091,  IS,00064,W    ,, ,063,New Kent County,063,New Kent County,5.79,"SR 33, SR 249",SR 106,30000,A,91%,1%,1%,1%,7%,0%,C,0.1105,A,1.0000,27000,A,2009,,61000,A,91%,1%,1%,1%,7%,0%,C,0.1071,A,0.5218,53000,A
140092,  IS,00064,W    ,, ,063,New Kent County,063,New Kent County,3.44,SR 106,SR 155,31000,A,91%,1%,1%,1%,7%,0%,F,0.1096,A,1.0000,27000,A,2009,,61000,B,91%,1%,1%,1%,7%,0%,F,,,,54000,B
140093,  IS,00064,W    ,, ,063,New Kent County,063,New Kent County,5.52,SR 155,SR 33 Eltham Rd,30000,F,91%,1%,1%,1%,7%,0%,F,0.1115,B,1.0000,26000,F,2009,,60000,F,91%,1%,1%,1%,7%,0%,F,,,,52000,F
140094,  IS,00064,W    ,I-64 WB, ,063,New Kent County,063,New Kent County,4.06,SR 33 Eltham Rd,James City County Line,27000,B,86%,1%,1%,2%,10%,0%,F,0.1165,A,1.0000,23000,B,2009,,54000,B,88%,1%,1%,1%,9%,0%,F,,,,46000,B
781138,  IS,00064,W213R,I-64 WB Exit 213R,New Kent Rest Area Ramp,063,New Kent County,063,New Kent County,0.14,I-64 West to Rest Area,Enter Rest Area Parking Lot,2400,A,91%,1%,1%,1%,7%,0%,F,0.1585,A,1.0000,2100,A,2009,,,,,,,,,,,,,,,
140330,  SR,00106,     ,VA 106,Roxbury Rd,063,New Kent County,018,Charles City County,0.43,Charles City County Line,New Kent County Line,2600,N,75%,2%,2%,4%,17%,0%,N,0.0797,N,0.6160,2800,N,2009,,,,,,,,,,,,,,,
040742,  SR,00106,     ,VA 106, ,063,New Kent County,063,New Kent County,0.91,Charles City County Line,US 60,5000,G,77%,0%,1%,3%,18%,0%,F,0.0836,F,0.5415,5300,G,2009,,,,,,,,,,,,,,,
040743,  SR,00106,     ,VA 106, ,063,New Kent County,063,New Kent County,3.04,US 60,I-64,2600,G,80%,1%,2%,3%,14%,0%,C,0.0836,F,0.5000,2800,G,2009,,,,,,,,,,,,,,,
140319,  SR,00106,     ,VA 106, ,063,New Kent County,063,New Kent County,1.68,I-64,SR 249,1800,G,93%,1%,1%,2%,2%,0%,C,0.0914,F,0.7586,2000,G,2009,,,,,,,,,,,,,,,
040345,  SR,00155,     ,VA 155, ,063,New Kent County,063,New Kent County,1.09,Charles City County Line,US 60 Pocahontas Trail,2800,N,94%,1%,1%,1%,3%,0%,N,0.0906,N,0.5741,3000,N,2009,,,,,,,,,,,,,,,
040564,  SR,00155,     ,VA 155, ,063,New Kent County,063,New Kent County,3.83,US 60 Pocahontas Trail,I-64,3300,G,94%,1%,1%,1%,3%,0%,F,0.0896,F,0.5673,3500,G,2009,,,,,,,,,,,,,,,
040153,  SR,00155,     ,VA 155, ,063,New Kent County,063,New Kent County,2.19,I-64,SR 249,2200,G,96%,0%,1%,1%,2%,0%,C,0.0840,F,0.5911,2300,G,2009,,,,,,,,,,,,,,,
040565,  SR,00249,     ,VA 249,New Kent Hwy,063,New Kent County,063,New Kent County,4.31,I-64 East of Bottoms Bridge,63-612 Quinton,4700,G,98%,1%,1%,0%,0%,0%,C,0.1083,F,0.0000,5000,G,2009,,,,,,,,,,,,,,,
040161,  SR,00249,     ,VA 249, ,063,New Kent County,063,New Kent County,2.30,63-612 Quinton,SR 106 Talleysville,2400,G,98%,1%,1%,0%,0%,0%,F,0.1119,F,0.5696,2600,G,2009,,,,,,,,,,,,,,,
040159,  SR,00249,     ,VA 249, ,063,New Kent County,063,New Kent County,3.78,SR 106 Talleysville,SR 155 Carys Corner,2100,G,97%,0%,1%,1%,1%,0%,C,0.1111,F,0.6456,2200,G,2009,,,,,,,,,,,,,,,
040157,  SR,00249,     ,VA 249, ,063,New Kent County,063,New Kent County,5.04,SR 155 Carys Corner,63-626 Paige Rd,2300,G,97%,0%,1%,1%,1%,0%,F,0.0912,F,0.6410,2400,G,2009,,,,,,,,,,,,,,,
040155,  SR,00249,     ,VA 249, ,063,New Kent County,063,New Kent County,3.00,63-626 Paige Rd,SR 30 & 33 Angel View Church,1500,G,97%,0%,1%,1%,1%,0%,F,0.0966,F,0.6380,1700,G,2009,,,,,,,,,,,,,,,
040566,  SR,00273,     ,VA 273,Farmers Dr,063,New Kent County,063,New Kent County,5.33,SR 30 New Kent Hwy,SR 33,4100,G,99%,0%,0%,0%,0%,0%,C,0.0970,F,0.0000,4400,G,2009,,,,,,,,,,,,,,,
780367,  FR,00117,     ,FR 117, ,063,New Kent County,063,New Kent County,0.14,Dead End,"63-665, N Hen Peck Rd",20,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
780368,  FR,00118,     ,FR 118, ,063,New Kent County,063,New Kent County,0.21,63-676 Ashland Farm Rd,Dead End,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
780369,  FR,00119,     ,FR 119,Marine Corp Dr,063,New Kent County,063,New Kent County,0.34,63-627; 63-628,Dead End,8,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
780370,  FR,00120,     ,FR 120, ,063,New Kent County,063,New Kent County,0.11,SR 33 Eltham Rd,Dead End,7,R,,,,,,,X,,,,,,03/03/2008,,,,,,,,,,,,,,,
756029,  63,00600,     ,63-600,Holly Fork Rd,063,New Kent County,063,New Kent County,1.40,James City County Line,63-601 Tabernacle Rd,170,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756030,  63,00600,     ,63-600,Holly Fork Rd,063,New Kent County,063,New Kent County,3.35,63-601 Tabernacle Rd,63-673 Stewart Rd,160,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756031,  63,00600,     ,63-600,Holly Fork Rd,063,New Kent County,063,New Kent County,0.45,63-673 Stewart Rd,SR 273 Farmers Dr,270,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756032,  63,00601,     ,63-601,Tabernacle Rd,063,New Kent County,063,New Kent County,2.58,James City County Line,63-600 Holly Fork Rd,410,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756033,  63,00602,     ,63-602, ,063,New Kent County,063,New Kent County,0.25,"SR 155, S Courthouse Rd",0.25 ME SR 155,60,R,,,,,,,X,,,,,,04/06/2005,,,,,,,,,,,,,,,
756034,  63,00602,     ,63-602, ,063,New Kent County,063,New Kent County,0.25,0.25 ME SR 155,"63-629 W, Pocahontas Trail",50,R,,,,,,,X,,,,,,04/06/2005,,,,,,,,,,,,,,,
756035,  63,00602,     ,63-602,Townsand Rd,063,New Kent County,063,New Kent County,0.06,"63-629 E, Pocahontas Trail",US 60 Pocahontas Trail,140,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
795361,  63,00603,     ,63-603,Diascund Reservoir Rd,063,New Kent County,063,New Kent County,1.24,James City County Line,63-671 Augustus Rd; Good Hope Rd,450,N,,,,,,,X,,,,0,N,02/25/2008,,,,,,,,,,,,,,,
756036,  63,00603,     ,63-603,Good Hope Rd,063,New Kent County,063,New Kent County,3.00,63-620 Homestead Rd; Diascund Reservoir Rd,"63-627, N Waterside Dr",450,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756037,  63,00604,     ,63-604,Poindexter Rd,063,New Kent County,063,New Kent County,0.50,"SR 155, N Courthouse Rd",63-617 Crisscross Lane,460,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756038,  63,00604,     ,63-604,Poindexter Rd,063,New Kent County,063,New Kent County,1.70,63-617 Crisscross Lane,SR 249 New Kent Hwy,280,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756039,  63,00605,     ,63-605,Egypt Rd,063,New Kent County,063,New Kent County,0.59,Dead End,63-9289 WEST,750,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756040,  63,00605,     ,63-605,Egypt Rd,063,New Kent County,063,New Kent County,0.06,63-9289 WEST,63-9289 EAST,750,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756041,  63,00605,     ,63-605,Egypt Rd,063,New Kent County,063,New Kent County,0.23,63-9289 EAST,63-9288,2000,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756042,  63,00605,     ,63-605,Egypt Rd,063,New Kent County,063,New Kent County,0.01,63-9288,0.01 MN 63-9288,2000,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756043,  63,00605,     ,63-605,Egypt Rd,063,New Kent County,063,New Kent County,0.11,0.01 MN 63-9288,0.12 MN 63-9288,2000,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756044,  63,00605,     ,63-605,Egypt Rd,063,New Kent County,063,New Kent County,0.03,0.12 MN 63-9288,0.15 MN 63-9288,2000,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756045,  63,00605,     ,63-605,Egypt Rd,063,New Kent County,063,New Kent County,0.08,0.15 MN 63-9288,0.23 MN 63-9288,2300,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756046,  63,00605,     ,63-605,Egypt Rd,063,New Kent County,063,New Kent County,0.05,0.23 MN 63-9288,SR 249 New Kent Hwy,2300,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
301242,  63,00606,     ,63-606,Old Church Rd,063,New Kent County,063,New Kent County,2.66,63-609 Talleyville Rd; Old Church Rd,63-612 Tunstall Rd,310,G,98%,0%,0%,1%,0%,0%,F,0.0978,F,0.5588,330,G,2009,,,,,,,,,,,,,,,
301243,  63,00606,     ,63-606,Old Church Rd,063,New Kent County,063,New Kent County,0.64,63-612 Tunstall Rd,63-608 Old River Rd,890,G,98%,0%,0%,1%,0%,0%,C,0.1088,F,0.6161,950,G,2009,,,,,,,,,,,,,,,
301244,  63,00606,     ,63-606,Old Church Rd,063,New Kent County,063,New Kent County,4.10,63-608 Old River Rd,Hanover County Line,390,G,98%,0%,0%,1%,0%,0%,F,0.1009,F,0.5315,420,G,2009,,,,,,,,,,,,,,,
756047,  63,00607,     ,63-607,Steel Trap Rd,063,New Kent County,063,New Kent County,1.10,63-619 Hopewell Rd,63-606 Old Church Rd,130,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756048,  63,00607,     ,63-607,Steel Trap Rd,063,New Kent County,063,New Kent County,0.75,63-606 Old Church Rd,Dead End,140,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756049,  63,00608,     ,63-608,Old River Rd,063,New Kent County,063,New Kent County,3.78,SR 155; SR 249,63-614 White House Rd,400,R,,,,,,,X,,,,,,02/13/2008,,,,,,,,,,,,,,,
756050,  63,00608,     ,63-608,Old River Rd,063,New Kent County,063,New Kent County,1.10,63-614 White House Rd,63-609 Talleyville Rd,320,R,,,,,,,X,,,,,,02/13/2008,,,,,,,,,,,,,,,
756051,  63,00608,     ,63-608,Old River Rd,063,New Kent County,063,New Kent County,1.00,63-609 Talleyville Rd,1.00 MW 63-609 Talleyville Rd,210,R,,,,,,,X,,,,,,02/13/2008,,,,,,,,,,,,,,,
756052,  63,00608,     ,63-608,Old River Rd,063,New Kent County,063,New Kent County,0.75,1.00 MW 63-609 Talleyville Rd,1.75 MW 63-609 Talleyville Rd,230,R,,,,,,,X,,,,,,02/13/2008,,,,,,,,,,,,,,,
756053,  63,00608,     ,63-608,Old River Rd,063,New Kent County,063,New Kent County,0.61,1.75 MW 63-609 Talleyville Rd,63-606 Old Church Rd,300,R,,,,,,,X,,,,,,02/13/2008,,,,,,,,,,,,,,,
301245,  63,00609,     ,63-609,Old Church Rd,063,New Kent County,063,New Kent County,1.39,SR 106; SR 249,63-606 Old Church Rd,1000,G,98%,0%,1%,0%,1%,0%,C,0.1038,F,0.6387,1100,G,2009,,,,,,,,,,,,,,,
756054,  63,00609,     ,63-609,Talleyville Rd,063,New Kent County,063,New Kent County,2.57,63-606 Old Church Rd,63-608 Old River Rd,960,R,,,,,,,X,,,,,,02/07/2008,,,,,,,,,,,,,,,
756055,  63,00610,     ,63-610,Pine Fork Dr,063,New Kent County,063,New Kent County,3.01,SR 106 Emmaus Church Rd,63-612 Airport Rd,370,R,,,,,,,X,,,,,,02/07/2008,,,,,,,,,,,,,,,
756056,  63,00611,     ,63-611,South Quaker Rd,063,New Kent County,063,New Kent County,3.17,"63-613 W, Dispatch Rd",63-638 Cosby Mill Rd,640,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756057,  63,00611,     ,63-611,South Quaker Rd,063,New Kent County,063,New Kent County,2.10,63-638 Cosby Mill Rd,"63-613 E, Dispatch Rd",1500,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756058,  63,00612,     ,63-612,Terminal Rd,063,New Kent County,063,New Kent County,1.08,63-640 Old Roxbury Rd,63-686,1800,R,,,,,,,X,,,,,,02/07/2008,,,,,,,,,,,,,,,
756059,  63,00612,     ,63-612,Airport Rd,063,New Kent County,063,New Kent County,2.09,63-686,SR 249 New Kent Hwy,1300,R,,,,,,,X,,,,,,02/07/2008,,,,,,,,,,,,,,,
756060,  63,00612,     ,63-612,Tunstall Rd,063,New Kent County,063,New Kent County,0.99,SR 249 New Kent Hwy,63-680 South,1500,R,,,,,,,X,,,,,,02/07/2008,,,,,,,,,,,,,,,
756061,  63,00612,     ,63-612,Tunstall Rd,063,New Kent County,063,New Kent County,2.26,63-680 South,63-606 Old Church Rd,710,R,,,,,,,X,,,,,,02/07/2008,,,,,,,,,,,,,,,
301246,  63,00613,     ,63-613,Dispatch Rd,063,New Kent County,063,New Kent County,1.20,Hanover County Line,"63-611 W, South Quaker Rd",790,G,95%,0%,1%,3%,1%,0%,C,0.1169,F,0.6604,840,G,2009,,,,,,,,,,,,,,,
301247,  63,00613,     ,63-613,Dispatch Rd,063,New Kent County,063,New Kent County,0.95,"63-611 W, South Quaker Rd",63-675 Arrowhead Rd,780,G,95%,0%,1%,3%,1%,0%,F,0.1011,F,0.5051,830,G,2009,,,,,,,,,,,,,,,
301248,  63,00613,     ,63-613,Dispatch Rd,063,New Kent County,063,New Kent County,1.51,63-675 Arrowhead Rd,"63-611 E, South Quaker Rd",1200,G,95%,0%,1%,3%,1%,0%,F,0.1180,F,0.6057,1200,G,2009,,,,,,,,,,,,,,,
301249,  63,00613,     ,63-613,Dispatch Rd,063,New Kent County,063,New Kent County,0.08,"63-611 E, South Quaker Rd",SR 249 New Kent Hwy,2600,G,95%,0%,1%,3%,1%,0%,F,0.1073,F,0.0000,2700,G,2009,,,,,,,,,,,,,,,
756062,  63,00614,     ,63-614,White House Rd,063,New Kent County,063,New Kent County,1.40,63-608 Old River Rd,Dead End,60,R,,,,,,,X,,,,,,02/13/2008,,,,,,,,,,,,,,,
756063,  63,00615,     ,63-615,Mountcastle Rd,063,New Kent County,063,New Kent County,0.20,Dead End,0.20 MN Dead End,360,R,,,,,,,X,,,,,,02/13/2008,,,,,,,,,,,,,,,
756064,  63,00615,     ,63-615,Mountcastle Rd,063,New Kent County,063,New Kent County,0.20,0.20 MN Dead End,"US 60 E, Pocahontas Trail",440,R,,,,,,,X,,,,,,02/13/2008,,,,,,,,,,,,,,,
756065,  63,00615,     ,63-615,Mountcastle Rd,063,New Kent County,063,New Kent County,2.04,"US 60 W, Pocahontas Trail",SR 106 Emmaus Church Rd,410,R,,,,,,,X,,,,,,02/13/2008,,,,,,,,,,,,,,,
756066,  63,00616,     ,63-616,Peace Rd,063,New Kent County,063,New Kent County,0.70,63-611 South Quaker Rd,Hanover County Line,310,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756067,  63,00617,     ,63-617,Crisscross Lane,063,New Kent County,063,New Kent County,0.89,63-618 Olivet Church,0.89 ME 63-618 Olivet Church,30,R,,,,,,,X,,,,,,03/20/2008,,,,,,,,,,,,,,,
756068,  63,00617,     ,63-617,Crisscross Lane,063,New Kent County,063,New Kent County,1.37,0.89 ME 63-618 Olivet Church,63-604 Poindexter Rd,30,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756069,  63,00617,     ,63-617,Crisscross Lane,063,New Kent County,063,New Kent County,0.60,63-604 Poindexter Rd,"SR 155, N Courthouse Rd",30,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
301250,  63,00618,     ,63-618, ,063,New Kent County,063,New Kent County,0.74,Charles City County Line,"US 60 W, Pocohontas Trail; Gap",1100,G,,,,,,,X,0.0883,N,0.6164,1100,G,2009,,,,,,,,,,,,,,,
756070,  63,00618,     ,63-618,N Adkins Rd,063,New Kent County,063,New Kent County,0.05,63-629 Gap,"US 60 E, Pocahontas Trail",1300,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756071,  63,00618,     ,63-618,Olivet Church,063,New Kent County,063,New Kent County,4.45,"US 60 E, Pocohontas Trail",63-677 Piney Branch Rd,340,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756072,  63,00618,     ,63-618,Olivet Church,063,New Kent County,063,New Kent County,2.10,63-677 Piney Branch Rd,SR 249 New Kent Hwy,480,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756073,  63,00619,     ,63-619,Hopewell Rd,063,New Kent County,063,New Kent County,3.11,Hanover County Line,63-606 Old Church Rd,660,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756074,  63,00620,     ,63-620,Homestead Rd,063,New Kent County,063,New Kent County,0.85,63-603; 63-671,63-672 Wahrani Rd,190,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756075,  63,00620,     ,63-620,Homestead Rd,063,New Kent County,063,New Kent County,1.09,63-672 Wahrani Rd,1.09 MN 63-672 Wahrani Rd,130,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756076,  63,00620,     ,63-620,Homestead Rd,063,New Kent County,063,New Kent County,0.16,1.09 MN 63-672 Wahrani Rd,1.25 MN 63-672 Wahrani Rd,100,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756077,  63,00620,     ,63-620,Homestead Rd,063,New Kent County,063,New Kent County,1.00,1.25 MN 63-672 Wahrani Rd,63-632 Stage Rd,120,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756078,  63,00621,     ,63-621,Roper Church Rd,063,New Kent County,063,New Kent County,1.20,James City County Line,63-632 Stage Rd,300,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756079,  63,00622,     ,63-622,Liberty Church Rd,063,New Kent County,063,New Kent County,0.10,US 60 Pocahontas Trail,James City County Line,400,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756080,  63,00623,     ,63-623,Cocksmill Rd,063,New Kent County,063,New Kent County,6.70,"SR 249 W, New Kent Hwy","SR 249 E, New Kent Hwy",160,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756081,  63,00623,     ,63-623,Pamunkey Church Rd,063,New Kent County,063,New Kent County,0.70,"SR 249 E, New Kent Hwy",SR 249 MID INT. New Kent Hwy,60,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756082,  63,00624,     ,63-624,Old Sweet Hall Ferry,063,New Kent County,063,New Kent County,1.15,63-623 Cocksmill Rd,Dead End,40,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756083,  63,00625,     ,63-625,Hill Farm Rd,063,New Kent County,063,New Kent County,1.30,63-623 Cocksmill Rd,Dead End,40,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756084,  63,00626,     ,63-626,Paige Rd,063,New Kent County,063,New Kent County,1.00,"SR 249 W, New Kent Hwy","SR 249 E, New Kent Hwy",90,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756085,  63,00627,     ,63-627,Riverside Dr,063,New Kent County,063,New Kent County,1.04,"63-1001 S, Cypress Dr","63-1001 N, Riverside Dr",610,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756086,  63,00627,     ,63-627,S Waterside Dr,063,New Kent County,063,New Kent County,1.73,"63-1001 N, Riverside Dr",63-1010,1300,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756087,  63,00627,     ,63-627,S Waterside Dr,063,New Kent County,063,New Kent County,1.12,63-1010,US 60 Pocahontas Trail,1800,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
