Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bath Maintenance Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
080056,  SR,00039,     ,VA 39,Mountain Valley Rd,008,Bath County,008,Bath County,4.59,West Virginia State Line,W 08-600,290,F,96%,1%,1%,0%,3%,0%,F,0.1503,F,0.5612,320,F,2009,,,,,,,,,,,,,,,
080194,  SR,00039,     ,VA 39,Mountain Valley Rd,008,Bath County,008,Bath County,9.94,W 08-600,08-687 West of Warm Springs,390,F,96%,1%,1%,0%,3%,0%,F,0.1106,F,0.5417,420,F,2009,,,,,,,,,,,,,,,
080329,  SR,00039,     ,VA 39,Mountain Valley Rd,008,Bath County,008,Bath County,2.97,08-687 West of Warm Springs,US 220 Warm Springs,1200,F,96%,1%,1%,0%,3%,0%,C,0.0931,F,0.5372,1300,F,2009,,,,,,,,,,,,,,,
080332,  SR,00039,     ,,Ingalls Boulevard,008,Bath County,008,Bath County,0.19,US 220 Warm Springs,US 220 North of Warm Springs,2200,F,91%,1%,1%,1%,6%,0%,F,0.0899,F,0.6091,2400,F,2009,,,,,,,,,,,,,,,
080196,  SR,00039,     ,VA 39,Mountain Valley Rd,008,Bath County,008,Bath County,4.38,US 220 North of Warm Springs,08-630 Stage Coach Drive,1300,F,94%,0%,2%,1%,3%,0%,F,0.1022,F,0.6346,1500,F,2009,,,,,,,,,,,,,,,
080198,  SR,00039,     ,VA 39,Mountain Valley Rd,008,Bath County,008,Bath County,8.67,08-630 Stage Coach Drive,SR 42 Millboro Springs,1400,F,94%,0%,2%,1%,3%,0%,F,0.0965,F,0.6794,1600,F,2009,,,,,,,,,,,,,,,
080200,  SR,00039,     ,,Mountain Valley Rd,008,Bath County,008,Bath County,5.73,SR 42 Millboro Springs,Rockbridge County Line,1500,F,94%,0%,2%,1%,3%,0%,F,0.1063,F,0.5599,1700,F,2009,,,,,,,,,,,,,,,
080202,  SR,00042,     ,VA 42,Cow Pasture River Rd,008,Bath County,008,Bath County,6.03,Alleghany County Line,08-632 Crizer's Gap,650,F,91%,0%,1%,3%,6%,0%,C,0.0964,F,0.5781,710,F,2009,,,,,,,,,,,,,,,
080330,  SR,00042,     ,VA 42,Cow Pasture River Rd,008,Bath County,008,Bath County,5.54,08-632 Crizer's Gap,SR 39 Millboro Springs,710,F,91%,0%,1%,3%,6%,0%,F,0.0947,F,0.5155,780,F,2009,,,,,,,,,,,,,,,
080200,  SR,00042,     ,,Mountain Valley Rd,008,Bath County,008,Bath County,5.73,SR 39 Millboro Springs,Rockbridge County Line,1500,F,94%,0%,2%,1%,3%,0%,F,0.1063,F,0.5599,1700,F,2009,,,,,,,,,,,,,,,
080210,  US,00220,     ,US 220,Ingalls Boulevard,008,Bath County,008,Bath County,7.49,Alleghany County Line,08-658 Hot Springs,2300,F,95%,0%,1%,1%,3%,0%,C,0.0913,F,0.5339,2500,F,2009,,,,,,,,,,,,,,,
080208,  US,00220,     ,US 220,Ingalls Boulevard,008,Bath County,008,Bath County,5.43,08-658 Hot Springs,SR 39 Warm Springs,3000,F,95%,0%,1%,1%,3%,0%,F,0.0924,F,0.5008,3300,F,2009,,,,,,,,,,,,,,,
080332,  US,00220,     ,,Ingalls Boulevard,008,Bath County,008,Bath County,0.19,SR 39 Warm Springs,SR 39 North of Warm Springs,2200,F,91%,1%,1%,1%,6%,0%,F,0.0899,F,0.6091,2400,F,2009,,,,,,,,,,,,,,,
080206,  US,00220,     ,US 220,Ingalls Boulevard,008,Bath County,008,Bath County,4.17,SR 39 North of Warm Springs,08-614 Muddy Run Rd,920,F,91%,1%,1%,1%,6%,0%,C,0.0885,F,0.5870,1000,F,2009,,,,,,,,,,,,,,,
080331,  US,00220,     ,US 220,Stuart Hwy,008,Bath County,008,Bath County,5.56,08-614 Muddy Run Rd,08-623 Poor Farm Road,560,F,91%,1%,1%,1%,6%,0%,F,0.1144,F,0.6533,610,F,2009,,,,,,,,,,,,,,,
080204,  US,00220,     ,US 220,Stuart Hwy,008,Bath County,008,Bath County,4.11,08-623 Poor Farm Road,Highland County Line,530,F,91%,1%,1%,1%,6%,0%,F,0.1179,F,0.5556,570,F,2009,,,,,,,,,,,,,,,
