780319,  FR,00062,     ,FR 62,Falling Branch,154,Town of Christiansburg,060,Montgomery County,0.41,Dead End,60-640,80,R,,,,,,,X,,,,,,01/08/2008,,,,,,,,,,,,,,,
780320,  FR,00063,     ,FR 63,Brammer Lane,154,Town of Christiansburg,060,Montgomery County,0.24,Houchins Rd,Dead End,190,R,,,,,,,X,,,,,,01/08/2008,,,,,,,,,,,,,,,
780566,  FR,00617,     ,FR 617,Sumac Rd,060,Montgomery County,060,Montgomery County,0.19,Dead End,60-723 Ellett Rd,200,R,,,,,,,X,,,,,,01/08/2008,,,,,,,,,,,,,,,
780567,  FR,00618,     ,FR 618,Holiday Lane,150,Town of Blacksburg,060,Montgomery County,0.03,End State Maintenance,SCL Blacksburg,10,R,,,,,,,X,,,,,,01/23/2008,,,,,,,,,,,,,,,
785267,  FR,00618,     ,FR 618,Holiday Lane,150,Town of Blacksburg,060,Montgomery County,0.09,SCL Blacksburg,Yellow Sulphur Rd,90,R,,,,,,,X,,,,,,01/23/2008,,,,,,,,,,,,,,,
780786,  FR,00856,     ,FR 856, ,154,Town of Christiansburg,060,Montgomery County,0.13,Dead End,"Bus US 460 , Railroad St",0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
403730,  60,00600,     ,60-600,Piney Woods Rd,060,Montgomery County,060,Montgomery County,0.15,60-787 Indian Valley Rd; Floyd County Line,0.15 MN of Floyd County Line,110,G,97%,0%,1%,1%,1%,0%,F,0.4549,F,0.5345,120,G,2009,,,,,,,,,,,,,,,
403731,  60,00600,     ,60-600,Piney Woods Rd,060,Montgomery County,060,Montgomery County,2.26,0.15 MN of Floyd County Line,60-672 Big Branch Rd,170,G,97%,0%,1%,1%,1%,0%,F,0.1121,F,0.5897,170,G,2009,,,,,,,,,,,,,,,
403732,  60,00600,     ,60-600,Piney Woods Rd,060,Montgomery County,060,Montgomery County,2.49,60-672 Big Branch Rd,60-669 Fairview Church Rd,340,G,97%,0%,1%,1%,1%,0%,F,0.1037,F,0.6053,350,G,2009,,,,,,,,,,,,,,,
403733,  60,00600,     ,60-600,Piney Woods Rd,060,Montgomery County,060,Montgomery County,0.69,60-669 Fairview Church Rd,"60-693 S, Childress Rd",600,G,97%,0%,1%,1%,1%,0%,F,0.1031,F,0.7405,630,G,2009,,,,,,,,,,,,,,,
403734,  60,00600,     ,60-600,Tyler Rd,060,Montgomery County,060,Montgomery County,2.48,"60-693 N, Childress Rd",60-627 Barn Rd,1900,G,97%,0%,1%,1%,1%,0%,C,0.1032,F,0.8480,2000,G,2009,,,,,,,,,,,,,,,
403735,  60,00600,     ,60-600,Tyler Rd,060,Montgomery County,060,Montgomery County,0.20,60-627 Barn Rd,SR 177 S; 60-658,6900,G,97%,0%,1%,1%,1%,0%,F,0.0848,F,0.6200,7300,G,2009,,,,,,,,,,,,,,,
405443,  60,00600,     ,60-600,North Mud Pike,060,Montgomery County,060,Montgomery County,0.60,"SR 177 N, Tyler Rd",60-666; Fire Tower Rd,2200,G,97%,0%,1%,1%,1%,0%,F,0.0902,F,0.5497,2300,G,2009,,,,,,,,,,,,,,,
753841,  60,00600,     ,60-600,Fire Tower Rd,060,Montgomery County,060,Montgomery County,2.40,60-666 Mud Pike Rd,US 11,1000,R,,,,,,,X,,,,,,01/12/2005,,,,,,,,,,,,,,,
753842,  60,00601,     ,60-601,Clarence Rd,060,Montgomery County,060,Montgomery County,1.10,60-602,60-616 WEST,920,F,98%,1%,0%,0%,0%,0%,C,0.1134,F,0.5743,920,F,2009,,,,,,,,,,,,,,,
753843,  60,00601,     ,60-601, ,060,Montgomery County,060,Montgomery County,0.20,60-616 WEST,"60-616 E, Rustic Ridge Rd",180,R,,,,,,,X,,,,,,01/31/2005,,,,,,,,,,,,,,,
753844,  60,00601,     ,60-601,Poff School,060,Montgomery County,060,Montgomery County,2.60,"60-616 E, Rustic Ridge Rd",2.60 ME 60-616,70,R,,,,,,,X,,,,,,12/28/2007,,,,,,,,,,,,,,,
753845,  60,00601,     ,60-601,Poff School,060,Montgomery County,060,Montgomery County,0.10,2.60 ME 60-616,60-617 Brush Creek Rd,100,R,,,,,,,X,,,,,,12/28/2007,,,,,,,,,,,,,,,
753846,  60,00602,     ,60-602, ,060,Montgomery County,060,Montgomery County,1.50,60-617,SR 8 Riner Rd,480,R,,,,,,,X,,,,,,02/07/2005,,,,,,,,,,,,,,,
403737,  60,00603,     ,60-603,Cedar Run Rd,060,Montgomery County,060,Montgomery County,1.48,ECL Blacksburg,60-642 Jennelle Rd,1100,G,98%,1%,1%,0%,1%,0%,F,0.1254,F,0.7309,1100,G,2009,,,,,,,,,,,,,,,
403738,  60,00603,     ,60-603,Jennelle Rd,060,Montgomery County,060,Montgomery County,0.32,60-642 Cedar Run Rd,"60-723 S, Ellett Rd",2100,G,98%,1%,1%,0%,1%,0%,F,0.1112,F,0.6740,2200,G,2009,,,,,,,,,,,,,,,
403739,  60,00603,     ,60-603,Den Hill Rd,060,Montgomery County,060,Montgomery County,0.93,"60-723 N, Lusters Gate Rd; Ellett Rd",60-641 N Fork Rd,1400,G,98%,1%,1%,0%,1%,0%,F,0.1090,F,0.5875,1500,G,2009,,,,,,,,,,,,,,,
403740,  60,00603,     ,60-603,N Fork Rd,060,Montgomery County,060,Montgomery County,3.24,60-641 Den Hill,60-821 Seneca Hollow Rd Rd,900,G,98%,1%,1%,0%,1%,0%,F,0.1166,F,0.6561,950,G,2009,,,,,,,,,,,,,,,
403741,  60,00603,     ,60-603,N Fork Rd,060,Montgomery County,060,Montgomery County,4.04,60-821 Seneca Hollow Rd,60-629 Bradshaw Rd,840,G,98%,1%,1%,0%,1%,0%,C,0.1119,F,0.5408,880,G,2009,,,,,,,,,,,,,,,
403742,  60,00603,     ,60-603,N Fork Rd,060,Montgomery County,060,Montgomery County,1.50,60-629 Bradshaw Rd,I-81,2400,G,98%,1%,1%,0%,0%,0%,C,0.1018,F,0.6115,2500,G,2009,,,,,,,,,,,,,,,
403744,  60,00603,     ,60-603,N Fork Rd,060,Montgomery County,060,Montgomery County,0.15,I-81,60-635 Pedler Rd,1200,F,97%,1%,1%,0%,1%,0%,C,0.0989,F,0.5574,1300,F,2009,,,,,,,,,,,,,,,
403745,  60,00603,     ,60-603,N Fork Rd,060,Montgomery County,060,Montgomery County,2.16,60-635 Pedler Rd,US 11 & 460 SOUTH,1400,G,98%,1%,1%,0%,0%,0%,F,0.1059,F,0.6316,1500,G,2009,,,,,,,,,,,,,,,
753847,  60,00603,     ,60-603, ,060,Montgomery County,060,Montgomery County,1.62,US 11 & 460 NORTH,Dead End,460,R,,,,,,,X,,,,,,12/13/2004,,,,,,,,,,,,,,,
753848,  60,00604,     ,60-604,Plum Creek Rd,060,Montgomery County,060,Montgomery County,1.85,"US 11 W, Radford Rd","US 11 E, Radford Rd",200,R,,,,,,,X,,,,,,01/12/2004,,,,,,,,,,,,,,,
753849,  60,00605,     ,60-605,Little River Rd,060,Montgomery County,060,Montgomery County,0.90,Pulaski County Line,SCL Radford,2300,R,,,,,,,X,,,,,,01/25/2005,,,,,,,,,,,,,,,
753850,  60,00606,     ,60-606,Sidney Church Rd,060,Montgomery County,060,Montgomery County,2.00,60-673,60-669 Fairview Church Rd,100,R,,,,,,,X,,,,,,12/28/2007,,,,,,,,,,,,,,,
753851,  60,00607,     ,60-607,Miles Rd,060,Montgomery County,060,Montgomery County,0.05,60-637,0.05 MN 60-637,80,R,,,,,,,X,,,,,,12/14/2007,,,,,,,,,,,,,,,
753852,  60,00607,     ,60-607, ,060,Montgomery County,060,Montgomery County,0.95,0.05 MN 60-637,Dead End,48,R,,,,,,,X,,,,,,12/08/2004,,,,,,,,,,,,,,,
753853,  60,00608,     ,60-608,Jewel,060,Montgomery County,060,Montgomery County,0.09,60-637,Dead End,30,R,,,,,,,X,,,,,,12/14/2007,,,,,,,,,,,,,,,
753854,  60,00609,     ,60-609,Fishersview Rd,060,Montgomery County,060,Montgomery County,1.79,Floyd County Line,1.79 MN of CL,90,R,,,,,,,X,,,,,,12/19/2007,,,,,,,,,,,,,,,
753855,  60,00609,     ,60-609,Fishersview Rd,060,Montgomery County,060,Montgomery County,2.90,1.79 MN of CL,4.69 MN of CL,40,R,,,,,,,X,,,,,,12/19/2007,,,,,,,,,,,,,,,
753856,  60,00609,     ,60-609,Fishersview Rd,060,Montgomery County,060,Montgomery County,1.31,4.69 MN of CL,6.00 MN of CL,50,R,,,,,,,X,,,,,,12/19/2007,,,,,,,,,,,,,,,
753857,  60,00609,     ,60-609,Fishersview Rd,060,Montgomery County,060,Montgomery County,0.13,6.00 MN of CL,6.13 MN of CL,140,R,,,,,,,X,,,,,,12/19/2007,,,,,,,,,,,,,,,
753858,  60,00609,     ,60-609,Alleghany Spring Rd,060,Montgomery County,060,Montgomery County,0.08,6.13 MN of CL,"60-637 S, Alleghany Springs Rd",280,R,,,,,,,X,,,,,,12/14/2007,,,,,,,,,,,,,,,
753859,  60,00609,     ,60-609,Willis Hollow Rd,060,Montgomery County,060,Montgomery County,2.10,"60-637 N, Alleghany Springs Rd",Dead End; Gap,190,R,,,,,,,X,,,,,,12/14/2007,,,,,,,,,,,,,,,
753860,  60,00609,     ,60-609,Boone Rd,060,Montgomery County,060,Montgomery County,1.20,Dead End; Gap,60-634 Boners Run,20,R,,,,,,,X,,,,,,12/21/2007,,,,,,,,,,,,,,,
753861,  60,00609,     ,60-609,Boners Run Rd,060,Montgomery County,060,Montgomery County,2.21,60-634 Boners Run,US 11; US 460,110,R,,,,,,,X,,,,,,12/21/2007,,,,,,,,,,,,,,,
753862,  60,00609,     ,60-609,Doosing Lane,060,Montgomery County,060,Montgomery County,0.09,US 11; US 460,60-753 Old Town Rd,450,R,,,,,,,X,,,,,,12/12/2007,,,,,,,,,,,,,,,
753863,  60,00610,     ,60-610, ,060,Montgomery County,060,Montgomery County,3.20,60-612 High Rock Hill Rd,Floyd County Line,250,R,,,,,,,X,,,,,,01/31/2005,,,,,,,,,,,,,,,
403746,  60,00612,     ,60-612,High Rock Hill Rd,060,Montgomery County,060,Montgomery County,0.70,60-615 Old Pike Rd,60-729 Sunflower Rd,2100,G,98%,0%,1%,1%,0%,0%,C,0.0997,F,0.6923,2200,G,2009,,,,,,,,,,,,,,,
403747,  60,00612,     ,60-612,High Rock Hill Rd,060,Montgomery County,060,Montgomery County,0.80,60-729 Sunflower Rd,60-610 Huffville Rd,1900,G,98%,0%,1%,1%,0%,0%,F,0.0994,F,0.6890,2000,G,2009,,,,,,,,,,,,,,,
403748,  60,00612,     ,60-612,High Rock Hill Rd,060,Montgomery County,060,Montgomery County,1.40,60-610 Huffville Rd,Floyd County Line,1400,G,98%,0%,1%,1%,0%,0%,F,0.0978,F,0.7055,1500,G,2009,,,,,,,,,,,,,,,
753864,  60,00613,     ,60-613,Mountain Pride,060,Montgomery County,060,Montgomery County,0.60,Dead End,60-620 Blue Spring Rd,40,R,,,,,,,X,,,,,,01/16/2008,,,,,,,,,,,,,,,
753865,  60,00613,     ,60-613,Blue Spring Rd,060,Montgomery County,060,Montgomery County,0.90,60-620 Blue Spring Rd,"60-693 E, Graysontown Rd",200,R,,,,,,,X,,,,,,01/16/2008,,,,,,,,,,,,,,,
403750,  60,00613,     ,60-613,Graysontown Rd,060,Montgomery County,060,Montgomery County,0.94,"60-693 W, Graysontown Rd",Pulaski County Line,480,G,97%,2%,1%,0%,0%,0%,C,0.1078,F,0.6207,510,G,2009,,,,,,,,,,,,,,,
753866,  60,00614,     ,60-614,Tanbark,060,Montgomery County,060,Montgomery County,0.40,Floyd County Line,60-612 High Rock Hill Rd,30,R,,,,,,,X,,,,,,01/16/2008,,,,,,,,,,,,,,,
403751,  60,00615,     ,60-615,Old Pike Rd,060,Montgomery County,060,Montgomery County,2.40,Floyd County Line,60-612 High Rock Hill Rd,910,G,98%,1%,1%,0%,0%,0%,F,0.1027,F,0.6884,960,G,2009,,,,,,,,,,,,,,,
403752,  60,00615,     ,60-615,Pilot Rd,060,Montgomery County,060,Montgomery County,1.75,60-612 High Rock Hill Rd,60-669 Union Valley Rd,3300,G,98%,1%,1%,0%,0%,0%,C,0.1069,F,0.7237,3500,G,2009,,,,,,,,,,,,,,,
403753,  60,00615,     ,60-615,Pilot Rd,060,Montgomery County,060,Montgomery County,2.22,60-669 Union Valley Rd,60-675 N; Smith Creek Rd,3000,G,98%,1%,1%,0%,0%,0%,F,0.1037,F,0.7683,3100,G,2009,,,,,,,,,,,,,,,
403754,  60,00615,     ,60-615,Pilot Rd,060,Montgomery County,060,Montgomery County,2.25,60-675 N; Smith Creek Rd,SCL Christiansburg,2900,G,98%,1%,1%,0%,0%,0%,C,0.1112,F,0.7432,3000,G,2009,,,,,,,,,,,,,,,
753867,  60,00616,     ,60-616,Old Rough Rd,060,Montgomery County,060,Montgomery County,2.80,60-673,"SR 8 N, Riner Rd",47,R,,,,,,,X,,,,,,12/28/2007,,,,,,,,,,,,,,,
753868,  60,00616,     ,60-616, ,060,Montgomery County,060,Montgomery County,2.60,"SR 8 S, Riner Rd","60-601 W, Clarence Rd",410,R,,,,,,,X,,,,,,01/31/2005,,,,,,,,,,,,,,,
753869,  60,00616,     ,60-616,Rustic Ridge Rd,060,Montgomery County,060,Montgomery County,2.50,"60-601 E, Poff School",Floyd County Line; 60-617,90,R,,,,,,,X,,,,,,12/28/2007,,,,,,,,,,,,,,,
753870,  60,00617,     ,60-617, ,060,Montgomery County,060,Montgomery County,2.26,Floyd County Line,Floyd County Line; 60-616,210,R,,,,,,,X,,,,,,02/07/2005,,,,,,,,,,,,,,,
753871,  60,00617,     ,60-617,Laurel Ridge Mill,060,Montgomery County,060,Montgomery County,0.20,Floyd County Line; 60-616,Floyd County Line; 60-617,130,R,,,,,,,X,,,,,,12/28/2007,,,,,,,,,,,,,,,
753872,  60,00617,     ,60-617,Brush Creek Rd,060,Montgomery County,060,Montgomery County,2.56,Floyd County Line; 60-617,2.56 MN 31-617,130,R,,,,,,,X,,,,,,12/28/2007,,,,,,,,,,,,,,,
753873,  60,00617,     ,60-617,Brush Creek Rd,060,Montgomery County,060,Montgomery County,0.04,2.56 MN 31-617,60-601 Poff School,70,R,,,,,,,X,,,,,,12/28/2007,,,,,,,,,,,,,,,
753874,  60,00617,     ,60-617, ,060,Montgomery County,060,Montgomery County,0.05,60-601 Poff School,0.05 ME 60-601 Poff School,150,R,,,,,,,X,,,,,,01/31/2005,,,,,,,,,,,,,,,
753875,  60,00617,     ,60-617, ,060,Montgomery County,060,Montgomery County,0.85,0.05 ME 60-601 Poff School,60-615 Pilot Rd,180,R,,,,,,,X,,,,,,01/31/2005,,,,,,,,,,,,,,,
753876,  60,00619,     ,60-619,Stroubles Creek,060,Montgomery County,060,Montgomery County,1.80,60-705 Coal Hollow Rd,Dead End,80,R,,,,,,,X,,,,,,12/07/2007,,,,,,,,,,,,,,,
753877,  60,00620,     ,60-620, ,060,Montgomery County,060,Montgomery County,0.10,Pulaski County Line,60-710 Blue Spring Rd,100,R,,,,,,,X,,,,,,01/18/2005,,,,,,,,,,,,,,,
753878,  60,00620,     ,60-620,Blue Spring Rd,060,Montgomery County,060,Montgomery County,1.50,60-710 Blue Spring Rd,60-613 Blue Spring Rd; Mountain Pride,180,R,,,,,,,X,,,,,,01/16/2008,,,,,,,,,,,,,,,
753879,  60,00621,     ,60-621, ,060,Montgomery County,060,Montgomery County,3.93,US 460,3.93 MN US 460,190,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
753880,  60,00621,     ,60-621, ,060,Montgomery County,060,Montgomery County,7.54,3.93 MN US 460,Craig County Line,100,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
753881,  60,00622,     ,60-622,Reesdale Rd,060,Montgomery County,060,Montgomery County,2.74,"60-603, N Fork Rd",60-713 Flatwoods Rd,490,R,,,,,,,X,,,,,,12/14/2007,,,,,,,,,,,,,,,
753882,  60,00622,     ,60-622,Flatwoods Rd,060,Montgomery County,060,Montgomery County,2.90,60-713 Flatwoods Rd,60-629 Bradshaw Rd,170,R,,,,,,,X,,,,,,12/14/2007,,,,,,,,,,,,,,,
753883,  60,00622,     ,60-622,Bradshaw Rd,060,Montgomery County,060,Montgomery County,2.05,60-629 Bradshaw Rd,Roanoke County Line,290,R,,,,,,,X,,,,,,12/14/2007,,,,,,,,,,,,,,,
753884,  60,00623,     ,60-623, ,060,Montgomery County,060,Montgomery County,0.98,Dead End,"60-652 W, McCoy Rd",240,R,,,,,,,X,,,,,,01/10/2005,,,,,,,,,,,,,,,
753885,  60,00623,     ,60-623, ,060,Montgomery County,060,Montgomery County,0.17,"60-652 W, McCoy Rd","60-652 E, McCoy Rd",20,R,,,,,,,X,,,,,,01/10/2005,,,,,,,,,,,,,,,
753886,  60,00624,     ,60-624,Mt. Tabor Rd,060,Montgomery County,060,Montgomery County,1.83,ECL Blacksburg,60-1109 Gedney Park Dr,1600,R,,,,,,,X,,,,,,01/03/2005,,,,,,,,,,,,,,,
753887,  60,00624,     ,60-624,Mt. Tabor Rd,060,Montgomery County,060,Montgomery County,8.45,60-1109 Gedney Park Dr,Roanoke County Line,600,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
753888,  60,00625,     ,60-625, ,060,Montgomery County,060,Montgomery County,1.93,60-652 EAST,60-652 WEST,530,R,,,,,,,X,,,,,,01/10/2005,,,,,,,,,,,,,,,
753889,  60,00625,     ,60-625, ,060,Montgomery County,060,Montgomery County,1.65,60-652 WEST,Giles County Line,420,R,,,,,,,X,,,,,,01/10/2005,,,,,,,,,,,,,,,
753890,  60,00626,     ,60-626,Gardner,060,Montgomery County,060,Montgomery County,0.20,Dead End,"60-740 W, Wells St",290,R,,,,,,,X,,,,,,12/12/2007,,,,,,,,,,,,,,,
753891,  60,00626,     ,60-626,Lafayette,060,Montgomery County,060,Montgomery County,1.05,"60-740 W, Wells St",US 11; US 460,450,R,,,,,,,X,,,,,,12/12/2007,,,,,,,,,,,,,,,
753892,  60,00627,     ,60-627,Barn Rd,060,Montgomery County,060,Montgomery County,0.40,60-600 Tyler Rd,60-658 Meadow Creek Rd,100,R,,,,,,,X,,,,,,01/10/2008,,,,,,,,,,,,,,,
753893,  60,00628,     ,60-628,Dry Run  Rd,060,Montgomery County,060,Montgomery County,1.70,60-785 Catawba Rd,1.70 MN 60-785 Catawba Rd,20,R,,,,,,,X,,,,,,01/04/2008,,,,,,,,,,,,,,,
753894,  60,00628,     ,60-628,Dry Run Rd,060,Montgomery County,060,Montgomery County,1.20,1.70 MN 60-785 Catawba Rd,60-624,20,R,,,,,,,X,,,,,,01/04/2008,,,,,,,,,,,,,,,
753895,  60,00629,     ,60-629,Bradshaw Rd,060,Montgomery County,060,Montgomery County,1.95,"60-603, N Fork Rd",60-622 Bradshaw Rd; Flatwoods Rd,690,R,,,,,,,X,,,,,,12/14/2007,,,,,,,,,,,,,,,
753896,  60,00630,     ,60-630,Gallion Ridge Rd,060,Montgomery County,060,Montgomery County,1.60,60-785 Catawba Rd,60-624,50,R,,,,,,,X,,,,,,01/04/2008,,,,,,,,,,,,,,,
753897,  60,00631,     ,60-631, ,060,Montgomery County,060,Montgomery County,2.23,Dead End,60-732,930,R,,,,,,,X,,,,,,12/13/2004,,,,,,,,,,,,,,,
753898,  60,00631,     ,60-631, ,060,Montgomery County,060,Montgomery County,0.13,60-732,US 11 Roanoke Rd,1000,R,,,,,,,X,,,,,,12/13/2004,,,,,,,,,,,,,,,
753899,  60,00632,     ,60-632,Ambrose Dr,060,Montgomery County,060,Montgomery County,0.50,Dead End,60-633,60,R,,,,,,,X,,,,,,12/21/2007,,,,,,,,,,,,,,,
753900,  60,00633,     ,60-633, ,060,Montgomery County,060,Montgomery County,1.20,Dead End,60-632 Ambrose Dr,100,R,,,,,,,X,,,,,,12/13/2004,,,,,,,,,,,,,,,
753901,  60,00633,     ,60-633, ,060,Montgomery County,060,Montgomery County,0.70,60-632 Ambrose Dr,US 11 Roanoke Rd,1000,R,,,,,,,X,,,,,,12/13/2004,,,,,,,,,,,,,,,
753902,  60,00634,     ,60-634,Boners Run,060,Montgomery County,060,Montgomery County,0.25,Dead End,60-609 Boners Run Rd; Boone Rd,90,R,,,,,,,X,,,,,,12/12/2007,,,,,,,,,,,,,,,
753903,  60,00635,     ,60-635,Pedler,060,Montgomery County,060,Montgomery County,0.85,Dead End,"60-603, N Fork Rd",80,R,,,,,,,X,,,,,,12/12/2007,,,,,,,,,,,,,,,
753904,  60,00636,     ,60-636,Friendship Rd,060,Montgomery County,060,Montgomery County,1.19,US 11 & 460 SOUTH,60-820 Friendship Rd,260,R,,,,,,,X,,,,,,12/19/2007,,,,,,,,,,,,,,,
753905,  60,00636,     ,60-636,Harkrader St,060,Montgomery County,060,Montgomery County,1.89,60-820 Friendship Rd,60-821 Friendship Rd,80,R,,,,,,,X,,,,,,12/05/2007,,,,,,,,,,,,,,,
753908,  60,00636,     ,60-636,Friendship Rd,060,Montgomery County,060,Montgomery County,2.70,60-821 Friendship Rd,2.70 ME 60-821 Friendship Rd,120,R,,,,,,,X,,,,,,01/30/2008,,,,,,,,,,,,,,,
753909,  60,00636,     ,60-636,Seneca Hollow Rd,060,Montgomery County,060,Montgomery County,0.45,2.70 ME 60-821 Friendship Rd,US 11 & 460 NORTH,270,R,,,,,,,X,,,,,,01/30/2008,,,,,,,,,,,,,,,
403755,  60,00637,     ,60-637,Alleghany Spring Rd,060,Montgomery County,060,Montgomery County,0.12,60-753 Old Town Rd,"US 11, US 460",300,G,95%,1%,1%,2%,1%,0%,F,0.1198,F,0.6860,310,G,2009,,,,,,,,,,,,,,,
403756,  60,00637,     ,60-637,Alleghany Springs Rd,060,Montgomery County,060,Montgomery County,0.14,"US 11, US 460",60-690 Kirk Hollow Rd,2300,G,95%,1%,1%,2%,1%,0%,F,0.0929,F,0.7012,2400,G,2009,,,,,,,,,,,,,,,
403757,  60,00637,     ,60-637,Alleghany Springs Rd,060,Montgomery County,060,Montgomery County,1.82,60-690 Kirk Hollow Rd,60-816 Flick Dr,1700,G,95%,1%,1%,2%,1%,0%,C,0.0928,F,0.7167,1700,G,2009,,,,,,,,,,,,,,,
403758,  60,00637,     ,60-637,Alleghany Springs Rd,060,Montgomery County,060,Montgomery County,2.00,60-816 Flick Dr,60-771 N; Strawberry Circle,1800,G,95%,1%,1%,2%,1%,0%,F,0.0977,F,0.6914,1900,G,2009,,,,,,,,,,,,,,,
403759,  60,00637,     ,60-637,Alleghany Springs Rd,060,Montgomery County,060,Montgomery County,1.24,60-771 N; Strawberry Circle,60-609 S; Willis Hollow Rd,1200,G,95%,1%,1%,2%,1%,0%,F,0.1140,F,0.7315,1200,G,2009,,,,,,,,,,,,,,,
403760,  60,00637,     ,60-637,Alleghany Springs Rd,060,Montgomery County,060,Montgomery County,0.74,60-609 S; Willis Hollow Rd,60-687 Hickman Hollow Rd,800,G,95%,1%,1%,2%,1%,0%,F,0.1014,F,0.7273,840,G,2009,,,,,,,,,,,,,,,
753910,  60,00637,     ,60-637,Alleghaney Spring Rd,060,Montgomery County,060,Montgomery County,1.89,60-687 Hickman Hollow Rd,60-653 Jewell Dr,610,R,,,,,,,X,,,,,,12/08/2004,,,,,,,,,,,,,,,
753911,  60,00637,     ,60-637, ,060,Montgomery County,060,Montgomery County,0.37,60-653,0.17 ME 60-607,70,R,,,,,,,X,,,,,,12/08/2004,,,,,,,,,,,,,,,
753912,  60,00637,     ,60-637, ,060,Montgomery County,060,Montgomery County,0.83,0.17 ME 60-607,Dead End; Gap,60,R,,,,,,,X,,,,,,12/08/2004,,,,,,,,,,,,,,,
753913,  60,00637,     ,60-637, ,060,Montgomery County,060,Montgomery County,0.90,Dead End; Gap,Roanoke County Line; 80-669,60,R,,,,,,,X,,,,,,01/31/2005,,,,,,,,,,,,,,,
753914,  60,00638,     ,60-638,Georges Run,060,Montgomery County,060,Montgomery County,3.50,60-639,60-637 Alleghany Springs Rd,330,R,,,,,,,X,,,,,,12/14/2007,,,,,,,,,,,,,,,
753915,  60,00639,     ,60-639, ,060,Montgomery County,060,Montgomery County,1.20,60-772 Harmony Rd,60-742 Archer Rd,630,R,,,,,,,X,,,,,,12/08/2004,,,,,,,,,,,,,,,
753916,  60,00639,     ,60-639, ,060,Montgomery County,060,Montgomery County,0.07,60-742 Archer Rd,0.07 MS 60-742 Archer Rd,100,R,,,,,,,X,,,,,,12/08/2004,,,,,,,,,,,,,,,
753917,  60,00639,     ,60-639, ,060,Montgomery County,060,Montgomery County,1.33,0.07 MS 60-742 Archer Rd,60-675 Split Rail Rd,90,R,,,,,,,X,,,,,,12/08/2004,,,,,,,,,,,,,,,
753918,  60,00639,     ,60-639,Mt Pleasant Rd,060,Montgomery County,060,Montgomery County,2.20,60-675 Split Rail Rd,60-637 Alleghany Springs Rd,140,R,,,,,,,X,,,,,,12/14/2007,,,,,,,,,,,,,,,
753919,  60,00640,     ,60-640, ,060,Montgomery County,060,Montgomery County,0.70,SCL Christiansburg,60-1415 McDaniel Dr,770,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
753920,  60,00640,     ,60-640,Falling Branch Rd,060,Montgomery County,060,Montgomery County,1.40,60-1415 McDaniel Dr,1.40 MS 60-1415 McDaniel Dr,80,R,,,,,,,X,,,,,,01/08/2008,,,,,,,,,,,,,,,
753921,  60,00640,     ,60-640,Falling Branch Rd,060,Montgomery County,060,Montgomery County,1.01,1.40 MS 60-1415 McDaniel Dr,Dead End,130,R,,,,,,,X,,,,,,01/08/2008,,,,,,,,,,,,,,,
753922,  60,00641,     ,60-641,Pine Hollow Rd,060,Montgomery County,060,Montgomery County,0.21,Dead End,NCL Christiansburg; Gap,210,R,,,,,,,X,,,,,,12/21/2007,,,,,,,,,,,,,,,
753923,  60,00641,     ,60-641, ,060,Montgomery County,060,Montgomery County,1.34,ECL Christiansburg; Gap,"US 460, US 11 NORTH",280,R,,,,,,,X,,,,,,12/08/2004,,,,,,,,,,,,,,,
753924,  60,00641,     ,60-641,Den Hill,060,Montgomery County,060,Montgomery County,4.17,"US 460, US 11 SOUTH","60-603, N Fork Rd",880,R,,,,,,,X,,,,,,01/10/2008,,,,,,,,,,,,,,,
403761,  60,00642,     ,60-642, ,060,Montgomery County,060,Montgomery County,0.43,US 460 NORTH,"US 460 S, Main St",180,G,,,,,,,X,,,,180,G,2009,,,,,,,,,,,,,,,
405445,  60,00642,     ,60-642,Jennelle Rd,060,Montgomery County,060,Montgomery County,0.99,"US 460, S Main St",60-643 Yellow Sulphur Rd,1400,G,87%,0%,2%,9%,1%,0%,C,0.0896,F,0.5245,1400,G,2009,,,,,,,,,,,,,,,
403762,  60,00642,     ,60-642,Jennelle Rd,060,Montgomery County,060,Montgomery County,1.50,60-643 Yellow Sulphur Rd,60-603 Ellett Rd,1600,G,87%,0%,2%,9%,1%,0%,F,0.0971,F,0.5081,1700,G,2009,,,,,,,,,,,,,,,
753925,  60,00643,     ,60-643,Yellow Sulphur,060,Montgomery County,060,Montgomery County,0.95,NCL Christiansburg,0.95 MN of NCL,230,R,,,,,,,X,,,,,,01/08/2008,,,,,,,,,,,,,,,
753926,  60,00643,     ,60-643,Yellow Sulphur,060,Montgomery County,060,Montgomery County,2.79,0.95 MN of NCL,60-642 Jennelle Rd,240,R,,,,,,,X,,,,,,01/08/2008,,,,,,,,,,,,,,,
753927,  60,00643,     ,60-643, ,060,Montgomery County,060,Montgomery County,0.65,60-642 Jennelle Rd,SCL Blacksburg,1300,R,,,,,,,X,,,,,,12/15/2004,,,,,,,,,,,,,,,
