Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albemarle Maintenance Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
170024,  SR,00006,     ,VA 6,Irish Rd,002,Albemarle County,002,Albemarle County,7.19,Nelson County Line,02-627 Porters Rd,930,F,93%,2%,2%,2%,2%,0%,C,0.0981,F,0.6827,980,F,2009,,,,,,,,,,,,,,,
170025,  SR,00006,     ,VA 6,Irish Rd,002,Albemarle County,002,Albemarle County,5.68,02-627 Porters Rd,"SR 20 W, Scottsville Rd",1200,F,93%,2%,2%,2%,2%,0%,F,0.0963,F,0.5194,1200,F,2009,,,,,,,,,,,,,,,
170026,  SR,00006,     ,,Valley Rd,002,Albemarle County,002,Albemarle County,0.28,"SR 20 W, Scottsville Rd",WCL Scottsville,6400,F,93%,2%,2%,2%,2%,0%,F,0.0933,F,0.6766,6800,F,2009,,,,,,,,,,,,,,,
170036,  SR,00006,     ,,Valley Rd,298,Town of Scottsville,002,Albemarle County,0.30,WCL Scottsville,SR 20 E; Main St,6400,N,93%,2%,2%,2%,2%,0%,N,0.0933,N,0.6766,6800,N,2009,,,,,,,,,,,,,,,
170027,  SR,00006,     ,VA 6,Main St,298,Town of Scottsville,002,Albemarle County,0.28,"SR 20 E, Valley St",Fluvanna County Line,3000,F,97%,0%,1%,1%,1%,0%,F,0.0924,F,0.5617,3100,F,2009,,,,,,,,,,,,,,,
170028,  SR,00006,     ,VA 6,Canal St,298,Town of Scottsville,032,Fluvanna County,0.24,Albemarle County Line,32-675 Canal St,2800,G,97%,0%,1%,1%,1%,0%,C,0.1032,F,0.5784,3000,G,2009,,,,,,,,,,,,,,,
170039,  SR,00006,     ,VA 6,West River Rd,298,Town of Scottsville,032,Fluvanna County,0.08,32-675 Canal St,ECL Scottsville,2800,N,97%,0%,1%,1%,1%,0%,N,0.1032,N,0.5784,3000,N,2009,,,,,,,,,,,,,,,
070210,  SR,00020,     ,VA 20,Valley St,002,Albemarle County,002,Albemarle County,0.12,Buckingham County Line,SCL Scottsville,4300,F,94%,1%,1%,1%,3%,0%,F,0.0940,F,0.8382,4400,F,2009,,,,,,,,,,,,,,,
070245,  SR,00020,     ,VA 20,Valley St,298,Town of Scottsville,002,Albemarle County,0.17,SCL Scottsville,"SR 6 S, Main St",4300,N,94%,1%,1%,1%,3%,0%,N,0.0940,N,0.8382,4400,N,2009,,,,,,,,,,,,,,,
170036,  SR,00020,     ,,Valley Rd,298,Town of Scottsville,002,Albemarle County,0.30,"SR 6 S, Main St",CL Scottsville,6400,N,93%,2%,2%,2%,2%,0%,N,0.0933,N,0.6766,6800,N,2009,,,,,,,,,,,,,,,
170026,  SR,00020,     ,,Valley Rd,002,Albemarle County,002,Albemarle County,0.28,CL Scottsville,"SR 6 N, Irish Rd",6400,F,93%,2%,2%,2%,2%,0%,F,0.0933,F,0.6766,6800,F,2009,,,,,,,,,,,,,,,
070007,  SR,00020,     ,VA 20,Scottsville Rd,002,Albemarle County,002,Albemarle County,5.51,"SR 6 N, Irish Rd","02-712 Plank Rd, Keene",5700,F,97%,1%,1%,0%,1%,0%,F,0.1052,F,0.8417,5900,F,2009,,,,,,,,,,,,,,,
070209,  SR,00020,     ,VA 20,Scottsville Rd,002,Albemarle County,002,Albemarle County,4.06,"02-712 Plank Rd, Keene",02-708 Red Hill Rd,7100,F,97%,1%,1%,0%,1%,0%,F,0.1104,F,0.8496,7400,F,2009,,,,,,,,,,,,,,,
070208,  SR,00020,     ,VA 20,Scottsville Rd,002,Albemarle County,002,Albemarle County,5.16,02-708 Red Hill Rd,02-742 Avon St,7700,F,97%,1%,1%,0%,1%,0%,C,0.1049,F,0.8482,8100,F,2009,,,,,,,,,,,,,,,
070207,  SR,00020,     ,VA 20,Scottsville Rd,002,Albemarle County,002,Albemarle County,2.16,02-742 Avon St,SR 53 Thomas Jefferson Pkwy,6000,F,97%,1%,1%,0%,1%,0%,F,0.1019,F,0.8313,6200,F,2009,,,,,,,,,,,,,,,
070126,  SR,00020,     ,VA 20,Scottsville Rd,002,Albemarle County,002,Albemarle County,0.42,SR 53 Thomas Jefferson Pkwy,I-64,17000,F,97%,1%,1%,0%,1%,0%,F,0.1002,F,0.8129,18000,F,2009,,,,,,,,,,,,,,,
070152,  SR,00020,     ,VA 20,Scottsville Rd,002,Albemarle County,002,Albemarle County,0.36,I-64,SCL Charlottesville,17000,F,98%,0%,1%,0%,1%,0%,F,0.1026,F,0.6088,18000,F,2009,,,,,,,,,,,,,,,
613608,  SR,00020,     ,VA 20,Monticello Ave,104,City of Charlottesville,104,City of Charlottesville,0.26,SCL Charlottesville,Altavista Ave,15000,F,98%,0%,1%,0%,1%,0%,F,0.0989,F,0.7171,16000,F,2009,,,,,,,,,,,,,,,
613257,  SR,00020,     ,VA 20,Monticello Ave,104,City of Charlottesville,104,City of Charlottesville,0.28,Altavista Ave,Meridian Ave,14000,F,98%,0%,1%,0%,1%,0%,F,0.0977,F,0.6399,15000,F,2009,,,,,,,,,,,,,,,
613254,  SR,00020,     ,VA 20,Monticello Ave,104,City of Charlottesville,104,City of Charlottesville,0.35,Meridian Ave,Avon St,9300,F,98%,0%,1%,0%,1%,0%,C,0.0993,F,0.6250,10000,F,2009,,,,,,,,,,,,,,,
613252,  SR,00020,     ,VA 20,Avon St,104,City of Charlottesville,104,City of Charlottesville,0.41,Monticello Ave,Market Street,15000,F,98%,0%,1%,0%,1%,0%,F,0.0945,F,0.6118,16000,F,2009,,,,,,,,,,,,,,,
613240,  SR,00020,     ,,9th St,104,City of Charlottesville,104,City of Charlottesville,0.12,Market St,US 250 High St,14000,F,98%,0%,1%,0%,1%,0%,F,0.0880,F,0.6068,15000,F,2009,,,,,,,,,,,,,,,
613241,  SR,00020,     ,,High St,104,City of Charlottesville,104,City of Charlottesville,0.23,US 250 High St,11th ST,11000,F,99%,0%,0%,0%,0%,0%,F,0.0880,F,0.5809,12000,F,2009,,,,,,,,,,,,,,,
613242,  SR,00020,     ,,High St,104,City of Charlottesville,104,City of Charlottesville,0.21,11th ST,Gillespie Ave,10000,F,99%,0%,0%,0%,0%,0%,C,0.0878,F,0.6234,11000,F,2009,,,,,,,,,,,,,,,
613243,  SR,00020,     ,,High St,104,City of Charlottesville,104,City of Charlottesville,0.45,Gillespie Ave,US 250 & BUS US 250,20000,F,99%,0%,0%,0%,0%,0%,F,0.0851,F,0.5891,21000,F,2009,,,,,,,,,,,,,,,
613238,  SR,00020,     ,,Long St,104,City of Charlottesville,104,City of Charlottesville,0.06,US 250 & BUS US 250,ECL Charlottesville,37000,N,98%,0%,1%,0%,1%,0%,N,0.0811,N,0.5061,42000,N,2009,,,,,,,,,,,,,,,
070237,  SR,00020,     ,,Richmond Rd,002,Albemarle County,002,Albemarle County,0.20,ECL Charlottesville,US 250 Richmond Rd,52000,G,,,,,,,X,,,,52000,G,2009,,,,,,,,,,,,,,,
070206,  SR,00020,     ,VA 20,Stony Point Rd,002,Albemarle County,002,Albemarle County,1.30,US 250 Richmond Rd,02-1422 Dorrier Dr,9200,F,97%,1%,1%,0%,1%,0%,F,0.1076,F,0.6223,10000,F,2009,,,,,,,,,,,,,,,
070390,  SR,00020,     ,VA 20,Stony Point Rd,002,Albemarle County,002,Albemarle County,2.09,02-1422 Dorrier Dr,02-621 Wolf Trap Rd; Urban Boundary,9200,N,97%,1%,1%,0%,1%,0%,N,0.1076,N,0.6223,10000,N,2009,,,,,,,,,,,,,,,
070236,  SR,00020,     ,VA 20,Stony Point Rd,002,Albemarle County,002,Albemarle County,1.50,02-621 Wolf Trap Rd; Urban Boundary,02-649 Proffit Rd,6800,F,97%,1%,1%,0%,1%,0%,F,0.1149,F,0.6151,7100,F,2009,,,,,,,,,,,,,,,
