665107,  SR,00002,     ,,Chamberlayne Ave NB,043,Henrico County,043,Henrico County,0.90,I-95,Upham Dr,17000,G,97%,0%,1%,0%,1%,0%,F,0.1165,F,0.0000,18000,G,2009,,25000,G,97%,0%,1%,0%,1%,0%,F,,,,27000,G
665105,  SR,00002,     ,,Chamberlayne Ave,043,Henrico County,043,Henrico County,1.57,Upham Dr,Parham Rd,14000,G,97%,0%,1%,0%,1%,0%,C,0.1044,F,0.7148,15000,G,2009,,,,,,,,,,,,,,,
665106,  SR,00002,     ,,Chamberlayne Ave,043,Henrico County,043,Henrico County,0.17,Parham Rd,Hanover County Line,24000,G,97%,0%,1%,0%,1%,0%,F,0.0982,F,0.7149,27000,G,2009,,,,,,,,,,,,,,,
665109,  SR,00005,     ,VA 5,Osborne Tpke,043,Henrico County,043,Henrico County,1.99,ECL Richmond,New Market Rd,7700,G,97%,0%,0%,1%,1%,0%,C,0.1184,F,0.8473,8300,G,2009,,,,,,,,,,,,,,,
665108,  SR,00005,     ,VA 5,New Market Rd,043,Henrico County,043,Henrico County,2.13,Osborne Tpke,Laburnum Ave,6300,G,96%,0%,1%,2%,1%,0%,C,0.1061,F,0.0000,6800,G,2009,,,,,,,,,,,,,,,
665195,  SR,00005,     ,VA 5,New Market Rd,043,Henrico County,043,Henrico County,3.27,Laburnum Ave,I-295,6900,G,96%,0%,1%,2%,1%,0%,F,0.0970,F,0.6513,7500,G,2009,,,,,,,,,,,,,,,
665772,  SR,00005,     ,VA 5,New Market Rd,043,Henrico County,043,Henrico County,4.70,I-295,Willis Church Rd,2300,G,93%,1%,1%,2%,4%,0%,C,0.0931,F,0.6496,2500,G,2009,,,,,,,,,,,,,,,
665773,  SR,00005,     ,,New Market Rd,043,Henrico County,043,Henrico County,1.72,Willis Church Rd,Charles City County Line,2100,G,93%,1%,1%,2%,4%,0%,F,0.0878,F,0.7389,2200,G,2009,,,,,,,,,,,,,,,
665774,  SR,00006,     ,VA 6,Patterson Ave,043,Henrico County,043,Henrico County,1.04,Goochland County Line,Pump Rd,24000,G,99%,0%,0%,0%,0%,0%,F,0.0969,F,0.5493,26000,G,2009,,,,,,,,,,,,,,,
665775,  SR,00006,     ,VA 6,Patterson Ave,043,Henrico County,043,Henrico County,0.69,Pump Rd,Gaskins Rd,28000,G,99%,0%,0%,0%,0%,0%,F,0.1045,F,0.6449,31000,G,2009,,,,,,,,,,,,,,,
665110,  SR,00006,     ,VA 6,Patterson Ave,043,Henrico County,043,Henrico County,1.04,Gaskins Rd,Gayton Rd,25000,G,99%,0%,0%,0%,0%,0%,F,0.0993,F,0.6052,27000,G,2009,,,,,,,,,,,,,,,
665776,  SR,00006,     ,VA 6,Patterson Ave,043,Henrico County,043,Henrico County,0.52,Gayton Rd,Parham Rd,24000,G,99%,0%,0%,0%,0%,0%,F,0.0948,F,0.5189,27000,G,2009,,,,,,,,,,,,,,,
665112,  SR,00006,     ,VA 6,Patterson Ave,043,Henrico County,043,Henrico County,0.97,Parham Rd,Forest Ave,22000,G,99%,0%,0%,0%,0%,0%,F,0.0976,F,0.6305,24000,G,2009,,,,,,,,,,,,,,,
040270,  SR,00006,     ,VA 6,Patterson Ave,043,Henrico County,043,Henrico County,0.94,Forest Ave,WCL Richmond,18000,G,99%,0%,0%,0%,0%,0%,C,0.1143,B,0.0000,18000,G,2009,,,,,,,,,,,,,,,
665777,  US,00033,     ,US 33,Staples Mill Rd,043,Henrico County,043,Henrico County,0.38,Hanover County Line,I-295,13000,G,96%,0%,1%,1%,1%,0%,F,0.1039,F,0.7295,15000,G,2009,,,,,,,,,,,,,,,
665778,  US,00033,     ,US 33,Staples Mill Rd,043,Henrico County,043,Henrico County,0.61,I-295,SR 157; Springfield Rd; Mountain Rd,21000,G,99%,0%,1%,0%,0%,0%,F,0.1049,F,0.5143,22000,G,2009,,,,,,,,,,,,,,,
665119,  US,00033,     ,US 33,Staples Mill Rd,043,Henrico County,043,Henrico County,2.18,SR 157; Springfield Rd; Mountain Rd,43-7526 Hungary Rd,19000,G,99%,0%,1%,0%,0%,0%,F,0.0982,F,0.5835,22000,G,2009,,,,,,,,,,,,,,,
665118,  US,00033,     ,US 33,Staples Mill Rd,043,Henrico County,043,Henrico County,1.05,43-7526 Hungary Rd,Parham Rd,21000,G,99%,0%,1%,0%,0%,0%,F,0.0995,F,0.6633,24000,G,2009,,,,,,,,,,,,,,,
140116,  US,00033,     ,US 33,Staples Mill Rd,043,Henrico County,043,Henrico County,1.10,Parham Rd,Bremner Blvd,33000,A,99%,0%,1%,0%,0%,0%,C,0.1070,A,0.5896,38000,A,2009,,,,,,,,,,,,,,,
665780,  US,00033,     ,US 33,Staples Mill Rd,043,Henrico County,043,Henrico County,0.37,Bremner Blvd,SR 356 Hilliard Rd; 43-7536 Glenside Dr,37000,G,99%,0%,1%,0%,0%,0%,F,0.0899,F,0.5339,42000,G,2009,,,,,,,,,,,,,,,
665117,  US,00033,     ,US 33,Staples Mill Rd,043,Henrico County,043,Henrico County,1.01,SR 356 Hilliard Rd; 43-7536 Glenside Dr,I-64,35000,G,99%,0%,1%,0%,0%,0%,F,0.0893,F,0.5582,40000,G,2009,,,,,,,,,,,,,,,
665116,  US,00033,     ,US 33,Staples Mill Rd,043,Henrico County,043,Henrico County,1.32,I-64,WCL Richmond,18000,G,99%,0%,1%,0%,0%,0%,F,0.1072,F,0.5152,21000,G,2009,,,,,,,,,,,,,,,
781527,  US,00033,E131A,US 33 EB Exit 131A,Ramp,043,Henrico County,043,Henrico County,0.34,US 33 Staples Mill Rd,I-64 West,2600,A,,,,,,,X,0.2161,A,1.0000,3000,A,2009,,,,,,,,,,,,,,,
665115,  SR,00033,     ,VA 33,Nine Mile Rd,043,Henrico County,043,Henrico County,1.49,ECL Richmond,Laburnum Ave,23000,G,97%,1%,1%,1%,1%,0%,C,0.0863,F,0.6016,24000,G,2009,,,,,,,,,,,,,,,
665114,  SR,00033,     ,VA 33,Nine Mile Rd,043,Henrico County,043,Henrico County,2.10,Laburnum Ave,Beauregard Ave,16000,G,97%,1%,1%,1%,1%,0%,F,0.0890,F,0.5419,18000,G,2009,,,,,,,,,,,,,,,
665113,  SR,00033,     ,VA 33,Nine Mile Rd,043,Henrico County,043,Henrico County,1.27,Beauregard Ave,SR 156 Airport Dr,12000,G,97%,1%,1%,1%,0%,0%,C,0.0873,F,0.5203,13000,G,2009,,,,,,,,,,,,,,,
665781,  SR,00033,     ,VA 33,Nine Mile Rd,043,Henrico County,043,Henrico County,1.43,SR 156 Airport Dr,SR 33 Y,7800,G,97%,1%,1%,1%,0%,0%,F,0.0989,F,0.5339,8400,G,2009,,,,,,,,,,,,,,,
665782,  SR,00033,     ,VA 33,Nine Mile Rd,043,Henrico County,043,Henrico County,0.15,SR 33 Y,US 60 Williamsburg Rd,2000,G,97%,1%,1%,1%,0%,0%,F,0.1085,F,1.0000,2100,G,2009,,4100,G,97%,1%,1%,1%,1%,0%,F,,,,4400,G
665123,  SR,00033,     ,,Williamsburg Rd,043,Henrico County,043,Henrico County,1.38,US 60 Williamsburg Rd,I-295,12000,G,93%,1%,1%,1%,3%,0%,F,0.0937,F,0.5270,13000,G,2009,,,,,,,,,,,,,,,
665783,  SR,00033,     ,,Williamsburg Rd,043,Henrico County,043,Henrico County,2.24,I-295,SR 156 Elko Rd,13000,A,93%,1%,1%,2%,3%,0%,C,0.1229,A,0.6430,14000,A,2009,,,,,,,,,,,,,,,
665784,  SR,00033,     ,,Williamsburg Rd,043,Henrico County,043,Henrico County,1.85,SR 156 Elko Rd,New Kent County Line,9000,G,93%,1%,1%,2%,3%,0%,F,0.0811,F,0.6732,9800,G,2009,,,,,,,,,,,,,,,
040478,Y SR,00033,     ,Wye VA 33, ,043,Henrico County,043,Henrico County,0.13,SR 33,US 60 Williamsburg Rd,2100,G,97%,0%,1%,1%,1%,0%,C,0.1047,F,1.0000,2300,G,2009,,4100,G,97%,1%,1%,1%,1%,0%,F,,,,4400,G
665120,  US,00060,     ,US 60,Williamsburg Rd,043,Henrico County,043,Henrico County,0.57,ECL Richmond,Charles City Rd,14000,G,97%,0%,1%,1%,1%,0%,F,0.0851,F,0.5014,15000,G,2009,,,,,,,,,,,,,,,
665121,  US,00060,     ,US 60,Williamsburg Rd,043,Henrico County,043,Henrico County,1.54,Charles City Rd,Laburnum Ave,12000,G,97%,0%,1%,1%,1%,0%,C,0.0816,F,0.5348,13000,G,2009,,,,,,,,,,,,,,,
665122,  US,00060,     ,US 60,Williamsburg Rd,043,Henrico County,043,Henrico County,1.23,Laburnum Ave,SR 156 Airport Dr,17000,G,93%,1%,1%,1%,3%,0%,C,0.0779,F,0.5297,18000,G,2009,,,,,,,,,,,,,,,
040480,  US,00060,     ,,Williamsburg Rd,043,Henrico County,043,Henrico County,1.50,SR 156 Airport Dr,SR 33 Nine Mile Rd,12000,G,93%,1%,1%,1%,3%,0%,F,0.0931,F,0.5711,13000,G,2009,,,,,,,,,,,,,,,
665123,  US,00060,     ,,Williamsburg Rd,043,Henrico County,043,Henrico County,1.38,SR 33 Nine Mile Rd,I-295,12000,G,93%,1%,1%,1%,3%,0%,F,0.0937,F,0.5270,13000,G,2009,,,,,,,,,,,,,,,
665783,  US,00060,     ,,Williamsburg Rd,043,Henrico County,043,Henrico County,2.24,I-295,SR 156; Elko Rd,13000,A,93%,1%,1%,2%,3%,0%,C,0.1229,A,0.6430,14000,A,2009,,,,,,,,,,,,,,,
665784,  US,00060,     ,,Williamsburg Rd,043,Henrico County,043,Henrico County,1.85,SR 156; Elko Rd,New Kent County Line,9000,G,93%,1%,1%,2%,3%,0%,F,0.0811,F,0.6732,9800,G,2009,,,,,,,,,,,,,,,
940420,  IS,00064,E    ,I-64 EB, ,043,Henrico County,043,Henrico County,2.28,Goochland County Line,I-295,30000,F,89%,1%,1%,0%,9%,0%,F,0.1420,A,1.0000,30000,F,2009,,60000,F,89%,1%,1%,0%,9%,0%,F,0.1260,A,0.5689,61000,F
040106,  IS,00064,E    ,I-64 EB, ,043,Henrico County,043,Henrico County,0.67,I-295,US 250 Near Short Pump,26000,G,97%,0%,0%,1%,1%,0%,F,0.1251,F,1.0000,29000,G,2009,,54000,G,97%,0%,0%,1%,1%,0%,F,,,,60000,G
040048,  IS,00064,E    ,I-64 EB, ,043,Henrico County,043,Henrico County,1.43,US 250 Near Short Pump,Gaskins Rd,34000,F,97%,0%,0%,1%,1%,0%,F,0.1121,F,1.0000,38000,F,2009,,69000,F,97%,0%,0%,1%,1%,0%,F,,,,76000,F
040777,  IS,00064,E    ,I-64 EB, ,043,Henrico County,043,Henrico County,1.39,Gaskins Rd,Parham Rd,45000,A,97%,0%,0%,1%,1%,0%,C,0.1311,A,1.0000,51000,A,2009,,90000,A,97%,0%,0%,1%,1%,0%,C,0.1116,A,0.5907,101000,A
040766,  IS,00064,E    ,I-64 EB, ,043,Henrico County,043,Henrico County,2.03,Parham Rd,US 250; Glenside Dr,48000,F,97%,0%,0%,1%,1%,0%,F,0.1093,F,1.0000,54000,F,2009,,96000,F,97%,0%,0%,1%,1%,0%,F,,,,107000,F
040108,  IS,00064,E    ,I-64 EB, ,043,Henrico County,043,Henrico County,2.03,US 250; Glenside Dr,US 33 Staples Mill Rd,53000,A,97%,0%,0%,1%,1%,0%,F,0.1045,A,1.0000,58000,A,2009,,109000,A,97%,0%,0%,1%,1%,0%,F,0.1100,A,0.5325,121000,A
040481,  IS,00064,E    ,I-64 EB, ,043,Henrico County,043,Henrico County,1.19,US 33 Staples Mill Rd,WCL Richmond,55000,F,97%,0%,0%,1%,1%,0%,F,0.1047,B,1.0000,62000,F,2009,,94000,F,97%,0%,0%,1%,1%,0%,F,0.1145,B,0.5370,107000,F
040485,  IS,00064,E    ,I-64 EB, ,127,City of Richmond,043,Henrico County,0.74,Henrico County Line,I-95; I-195,55000,F,97%,0%,0%,1%,1%,0%,F,0.1047,B,1.0000,62000,F,2009,,94000,F,97%,0%,0%,1%,1%,0%,F,,,,107000,F
140012,  IS,00064,E    ,, ,127,City of Richmond,043,Henrico County,0.48,I-95; I-195,SR 161 Boulevard,77000,A,,,,,,,X,0.0920,A,1.0000,81000,A,2009,,152000,A,,,,,,,X,0.0861,A,0.5326,160000,A
140013,  IS,00064,E    ,, ,127,City of Richmond,043,Henrico County,2.19,SR 161 Boulevard,"Leigh St, Gilmer St",73000,A,,,,,,,X,0.0902,A,1.0000,78000,A,2009,,145000,A,,,,,,,X,,,,153000,A
140242,  IS,00064,E    ,, ,127,City of Richmond,043,Henrico County,0.28,"Leigh St, Gilmer St","US 1, US 301 Belvidere St",63000,F,,,,,,,X,0.0888,B,1.0000,66000,F,2009,,132000,F,,,,,,,X,0.0850,B,0.5270,138000,F
140243,  IS,00064,E    ,, ,127,City of Richmond,043,Henrico County,0.25,"US 1, US 301 Belvidere St",I-95 East Interchange,41000,A,,,,,,,X,0.1429,A,1.0000,43000,A,2009,,110000,A,,,,,,,X,0.1045,A,0.5095,115000,A
040282,  IS,00064,E    ,I-64 EB, ,127,City of Richmond,043,Henrico County,1.67,I-95 East Interchange,US 360 Mechanicsville Tpke,47000,F,95%,0%,1%,1%,3%,0%,F,0.0985,F,1.0000,50000,F,2009,,95000,F,95%,1%,1%,1%,3%,0%,F,,,,101000,F
040482,  IS,00064,E    ,I-64 EB, ,127,City of Richmond,043,Henrico County,0.25,US 360 Mechanicsville Tpke,MECL Richmond,36000,F,95%,0%,1%,1%,3%,0%,F,0.1110,B,1.0000,38000,F,2009,,74000,F,95%,1%,1%,1%,3%,0%,F,0.0906,B,0.5624,78000,F
040486,  IS,00064,E    ,I-64 EB, ,043,Henrico County,043,Henrico County,0.77,MECL Richmond,MWCL Richmond,36000,F,95%,0%,1%,1%,3%,0%,F,0.1110,B,1.0000,38000,F,2009,,74000,F,95%,1%,1%,1%,3%,0%,F,,,,78000,F
040487,  IS,00064,E    ,I-64 EB, ,127,City of Richmond,043,Henrico County,0.24,MWCL Richmond,ECL Richmond,36000,F,95%,0%,1%,1%,3%,0%,F,0.1110,B,1.0000,38000,F,2009,,74000,F,95%,1%,1%,1%,3%,0%,F,,,,78000,F
040490,  IS,00064,E    ,I-64 EB, ,043,Henrico County,043,Henrico County,0.10,ECL Richmond,SR 33 Nine Mile Rd,36000,F,95%,0%,1%,1%,3%,0%,F,0.1110,B,1.0000,38000,F,2009,,74000,F,95%,1%,1%,1%,3%,0%,F,,,,78000,F
040678,  IS,00064,E    ,I-64 EB, ,043,Henrico County,043,Henrico County,2.14,SR 33 Nine Mile Rd,Laburnum Ave,29000,F,95%,0%,1%,1%,3%,0%,F,0.1005,F,1.0000,31000,F,2009,,59000,F,95%,1%,1%,1%,3%,0%,F,,,,62000,F
040483,  IS,00064,E    ,I-64 EB, ,043,Henrico County,043,Henrico County,1.88,Laburnum Ave,SR 156 Airport Dr,23000,A,95%,0%,1%,1%,3%,0%,C,0.1172,A,1.0000,24000,A,2009,,47000,A,95%,1%,1%,1%,3%,0%,C,0.0924,A,0.6036,49000,A
040284,  IS,00064,E    ,I-64 EB, ,043,Henrico County,043,Henrico County,4.07,SR 156 Airport Dr,I-295,17000,F,95%,0%,1%,1%,3%,0%,F,0.1073,F,1.0000,17000,F,2009,,34000,F,95%,1%,1%,1%,3%,0%,F,,,,35000,F
140317,  IS,00064,E    ,I-64 EB, ,043,Henrico County,043,Henrico County,2.84,I-295,New Kent County Line,34000,G,91%,1%,1%,1%,7%,0%,F,0.0862,F,1.0000,30000,G,2009,,69000,G,91%,1%,1%,1%,7%,0%,F,,,,61000,G
780994,  IS,00064,E178A,I-64 EB Exit 178A,Ramp from I-64 E Exit 178A to US 250,043,Henrico County,043,Henrico County,0.17,I-64 East,US 250 Broad St,5800,G,99%,0%,1%,0%,0%,0%,F,,,,5800,G,2009,,,,,,,,,,,,,,,
780995,  IS,00064,E178B,I-64 EB Exit 178B,Ramp from I-64 E Exit 178B to US 250,043,Henrico County,043,Henrico County,0.21,I-64 East,US 250 Broad St,3400,G,99%,0%,1%,0%,0%,0%,F,,,,3400,G,2009,,,,,,,,,,,,,,,
781003,  IS,00064,E185B,I-64 EB Exit 185B,Ramp from I-64 E Exit 185B to SR 33,043,Henrico County,043,Henrico County,0.14,I-64 East,SR 33 Staples Mill Rd,1400,A,,,,,,,X,0.2129,A,1.0000,1800,A,2009,,,,,,,,,,,,,,,
781013,  IS,00064,E197A,I-64 EB Exit 197A,Ramp from I-64 E Exit 197A to SR 156 S,043,Henrico County,043,Henrico County,0.28,I-64 East,"SR 156 S, Airport Dr",6500,G,95%,1%,1%,1%,2%,0%,C,0.0799,F,1.0000,6500,G,2009,,,,,,,,,,,,,,,
781014,  IS,00064,E197B,I-64 EB Exit 197B,Ramp from I-64 E Exit 197B to SR 156 N,043,Henrico County,043,Henrico County,0.20,I-64 East,"SR 156 N, Airport Dr",4200,G,97%,0%,1%,0%,1%,0%,C,0.1168,F,1.0000,4200,G,2009,,,,,,,,,,,,,,,
781015,  IS,00064,E200A,I-64 EB Exit 200A,Ramp from I-64 E Exit 200A to I-295 E,043,Henrico County,043,Henrico County,0.44,I-64 East,I-295 East,3300,G,81%,1%,1%,1%,17%,0%,F,,,,3300,G,2009,,,,,,,,,,,,,,,
781016,  IS,00064,E200B,I-64 EB Exit 200B,Ramp from I-64 E Exit 200B to I-295 W,043,Henrico County,043,Henrico County,0.22,I-64 East,I-295 West,500,G,91%,1%,1%,1%,7%,0%,F,,,,500,G,2009,,,,,,,,,,,,,,,
781017,  IS,00064,E200X,I-64 EB Exit 200X,Ramp,043,Henrico County,043,Henrico County,1.60,I-64 East,I-64 East Collector Road From Rts 295 & 60,3900,G,91%,1%,1%,1%,7%,0%,F,,,,3900,G,2009,,,,,,,,,,,,,,,
140077,  IS,00064,W    ,I-64 WB, ,043,Henrico County,043,Henrico County,2.57,Goochland County Line,I-295,30000,F,89%,1%,1%,0%,9%,0%,F,0.1437,A,1.0000,31000,F,2009,,60000,F,89%,1%,1%,0%,9%,0%,F,0.1260,A,0.5689,61000,F
140078,  IS,00064,W    ,I-64 WB, ,043,Henrico County,043,Henrico County,0.79,I-295,US 250 Near Short Pump,28000,G,97%,0%,0%,1%,1%,0%,F,0.1187,F,1.0000,32000,G,2009,,54000,G,97%,0%,0%,1%,1%,0%,F,,,,60000,G
140079,  IS,00064,W    ,I-64 WB, ,043,Henrico County,043,Henrico County,1.67,US 250 Near Short Pump,Gaskins Rd,35000,F,97%,0%,0%,1%,1%,0%,F,0.1141,F,1.0000,39000,F,2009,,69000,F,97%,0%,0%,1%,1%,0%,F,,,,76000,F
140080,  IS,00064,W    ,I-64 WB, ,043,Henrico County,043,Henrico County,1.33,Gaskins Rd,Parham Rd,45000,A,97%,0%,0%,1%,1%,0%,C,0.1324,A,1.0000,50000,A,2009,,90000,A,97%,0%,0%,1%,1%,0%,C,0.1116,A,0.5907,101000,A
140081,  IS,00064,W    ,I-64 WB, ,043,Henrico County,043,Henrico County,2.35,Parham Rd,US 250; Glenside Dr,48000,F,97%,0%,0%,1%,1%,0%,F,0.1129,F,1.0000,54000,F,2009,,96000,F,97%,0%,0%,1%,1%,0%,F,,,,107000,F
140082,  IS,00064,W    ,I-64 WB, ,043,Henrico County,043,Henrico County,1.53,US 250; Glenside Dr,US 33 Staples Mill Rd,56000,A,97%,0%,0%,1%,1%,0%,F,0.1001,F,1.0000,63000,A,2009,,109000,A,97%,0%,0%,1%,1%,0%,F,,,,121000,A
840083,  IS,00064,W    ,I-64 WB, ,043,Henrico County,043,Henrico County,0.71,US 33 Staples Mill Rd,WCL Richmond,39000,F,97%,0%,0%,1%,1%,0%,F,0.1297,B,1.0000,45000,F,2009,,94000,F,97%,0%,0%,1%,1%,0%,F,0.1145,B,0.5370,107000,F
140083,  IS,00064,W    ,I-64 WB, ,127,City of Richmond,043,Henrico County,0.92,Henrico County Line,I-95; I-195,39000,F,97%,0%,0%,1%,1%,0%,F,0.1297,B,1.0000,45000,F,2009,,94000,F,97%,0%,0%,1%,1%,0%,F,,,,107000,F
040304,  IS,00064,W    ,, ,127,City of Richmond,043,Henrico County,0.78,I-95; I-195,SR 161 Boulevard,75000,A,93%,1%,1%,1%,5%,0%,F,0.0929,A,1.0000,79000,A,2009,,152000,A,,,,,,,X,0.0861,A,0.5326,160000,A
040489,  IS,00064,W    ,, ,127,City of Richmond,043,Henrico County,1.97,SR 161 Boulevard,"US 1, US 301 Belvidere St",71000,A,93%,1%,1%,1%,5%,0%,C,0.0765,A,1.0000,75000,A,2009,,145000,A,,,,,,,X,0.0753,A,0.5125,153000,A
040492,  IS,00064,W    ,, ,127,City of Richmond,043,Henrico County,0.24,"US 1, US 301 Belvidere St",Chamberlayne Ave,69000,F,93%,1%,1%,1%,5%,0%,F,0.0860,B,1.0000,72000,F,2009,,132000,F,,,,,,,X,0.0850,B,0.5270,138000,F
040493,  IS,00064,W    ,, ,127,City of Richmond,043,Henrico County,0.30,Chamberlayne Ave,I-95 East Interchange,69000,A,93%,1%,1%,1%,5%,0%,F,0.0911,A,1.0000,72000,A,2009,,110000,A,,,,,,,X,0.1045,A,0.5095,115000,A
140085,  IS,00064,W    ,I-64 WB, ,127,City of Richmond,043,Henrico County,1.70,I-95 East Interchange,MECL Richmond,48000,F,95%,1%,1%,1%,3%,0%,F,0.0904,F,1.0000,50000,F,2009,,95000,F,95%,1%,1%,1%,3%,0%,F,,,,101000,F
140306,  IS,00064,W    ,I-64 WB, ,043,Henrico County,043,Henrico County,0.06,MECL Richmond,US 360 Mechanicsville Tpke,48000,F,95%,1%,1%,1%,3%,0%,F,0.0904,F,1.0000,50000,F,2009,,95000,F,95%,1%,1%,1%,3%,0%,F,0.0000,?,0.0000,101000,F
140307,  IS,00064,W    ,I-64 WB, ,043,Henrico County,043,Henrico County,0.71,US 360 Mechanicsville Tpke,MWCL Richmond,38000,F,95%,1%,1%,1%,3%,0%,F,0.1099,B,1.0000,40000,F,2009,,74000,F,95%,1%,1%,1%,3%,0%,F,0.0906,B,0.5624,78000,F
140308,  IS,00064,W    ,I-64 WB, ,127,City of Richmond,043,Henrico County,0.24,MWCL Richmond,ECL Richmond,38000,F,95%,1%,1%,1%,3%,0%,F,0.1099,B,1.0000,40000,F,2009,,74000,F,95%,1%,1%,1%,3%,0%,F,,,,78000,F
140086,  IS,00064,W    ,I-64 WB, ,043,Henrico County,043,Henrico County,0.43,ECL Richmond,SR 33 Nine Mile Road,38000,F,95%,1%,1%,1%,3%,0%,F,0.1099,B,1.0000,40000,F,2009,,74000,F,95%,1%,1%,1%,3%,0%,F,,,,78000,F
140087,  IS,00064,W    ,I-64 WB, ,043,Henrico County,043,Henrico County,2.18,SR 33 Nine Mile Road,Laburnum Ave,30000,F,95%,1%,1%,1%,3%,0%,F,0.0993,F,1.0000,31000,F,2009,,59000,F,95%,1%,1%,1%,3%,0%,F,,,,62000,F
140088,  IS,00064,W    ,I-64 WB, ,043,Henrico County,043,Henrico County,1.99,Laburnum Ave,SR 156 Airport Dr,24000,A,95%,1%,1%,1%,3%,0%,C,0.1188,A,1.0000,25000,A,2009,,47000,A,95%,1%,1%,1%,3%,0%,C,0.0924,A,0.6036,49000,A
140089,  IS,00064,W    ,I-64 WB, ,043,Henrico County,043,Henrico County,3.62,SR 156 Airport Dr,I-295,17000,F,95%,1%,1%,1%,3%,0%,F,0.1211,F,1.0000,18000,F,2009,,34000,F,95%,1%,1%,1%,3%,0%,F,,,,35000,F
140220,  IS,00064,W    ,I-64 WB, ,043,Henrico County,043,Henrico County,1.06,I-295,Urban Boundary,36000,F,,,,,,,X,0.0940,A,1.0000,34000,F,2009,,70000,G,,,,,,,X,0.0959,A,0.5462,65000,G
