771591,  87,00612,     ,87-612,Rivers Mill Rd,087,Southampton County,087,Southampton County,8.60,87-610 Mason Rd,87-655 Brandy Pond Rd; Rock Spring Rd,120,R,,,,,,,X,,,,,,04/04/2006,,,,,,,,,,,,,,,
771592,  87,00614,     ,87-614,Seacock Chapel Rd,087,Southampton County,087,Southampton County,2.20,87-616 Ivor Rd,87-631 Mission Church Rd,310,R,,,,,,,X,,,,,,04/06/2006,,,,,,,,,,,,,,,
771593,  87,00614,     ,87-614,Seacock Chapel Rd,087,Southampton County,087,Southampton County,1.40,87-631 Mission Church Rd,87-605 Millfield Rd,110,R,,,,,,,X,,,,,,04/06/2006,,,,,,,,,,,,,,,
400139,  87,00614,     ,87-614,Seacock Chapel Rd,087,Southampton County,087,Southampton County,3.70,87-605 Millfield Rd,87-635 OBerry Church Rd,440,F,98%,1%,1%,0%,1%,0%,C,0.1319,F,0.6500,460,F,2009,,,,,,,,,,,,,,,
400140,  87,00614,     ,87-614,Seacock Chapel Rd,087,Southampton County,087,Southampton County,1.65,87-635 OBerry Church Rd,Isle of Wight County Line,730,F,98%,1%,1%,0%,1%,0%,F,0.1026,F,0.7610,770,F,2009,,,,,,,,,,,,,,,
771594,  87,00615,     ,87-615,Hicksford Rd,087,Southampton County,087,Southampton County,3.85,"US 58 W, Southampton Pkwy","US 58 E, Southampton Pkwy",120,R,,,,,,,X,,,,,,03/16/2006,,,,,,,,,,,,,,,
771595,  87,00615,     ,87-615,Adams Grove Rd,087,Southampton County,087,Southampton County,2.77,"US 58 E, Southampton Pkwy",87-612 Fortsville Rd,150,R,,,,,,,X,,,,,,03/09/2006,,,,,,,,,,,,,,,
400141,  87,00616,     ,87-616,Ivor Rd,087,Southampton County,087,Southampton County,3.04,SR 35 Main St,87-728 Guy Place Rd,1100,F,94%,1%,1%,1%,4%,0%,F,0.1201,F,0.6721,1100,F,2009,,,,,,,,,,,,,,,
400142,  87,00616,     ,87-616,Ivor Rd,087,Southampton County,087,Southampton County,2.77,87-728 Guy Place Rd,87-633 St Luke Rd,1000,F,94%,1%,1%,1%,4%,0%,F,0.1147,F,0.6801,1100,F,2009,,,,,,,,,,,,,,,
400143,  87,00616,     ,87-616,Ivor Rd,087,Southampton County,087,Southampton County,3.33,87-633 St Luke Rd,87-641 Johnsons Mill Rd,1100,F,94%,1%,1%,1%,4%,0%,C,0.1199,F,0.7092,1100,F,2009,,,,,,,,,,,,,,,
400144,  87,00616,     ,87-616,Ivor Rd,087,Southampton County,087,Southampton County,0.97,87-641 Johnsons Mill Rd,87-614 Seacock Chapel Rd,1300,F,93%,1%,1%,1%,4%,0%,F,0.1108,F,0.7081,1400,F,2009,,,,,,,,,,,,,,,
400145,  87,00616,     ,87-616,Ivor Rd,087,Southampton County,087,Southampton County,2.07,87-614 Seacock Chapel Rd,87-605 Millfield Rd,1400,F,93%,1%,1%,1%,4%,0%,F,0.1169,F,0.6899,1500,F,2009,,,,,,,,,,,,,,,
400146,  87,00616,     ,87-616,Ivor Rd,087,Southampton County,087,Southampton County,2.84,87-605 Millfield Rd,"87-600 W, Booth Rd",1400,F,93%,1%,1%,1%,4%,0%,C,0.1339,F,0.6782,1500,F,2009,,,,,,,,,,,,,,,
400147,  87,00616,     ,87-616,Ivor Rd,087,Southampton County,087,Southampton County,1.54,"87-600 W, Booth Rd",SCL Ivor,1500,F,93%,1%,1%,1%,4%,0%,F,0.1322,F,0.7156,1600,F,2009,,,,,,,,,,,,,,,
400148,  87,00616,     ,87-616,Main St,243,Town of Ivor,087,Southampton County,0.12,SCL Ivor,87-622 Rawls Dr,1500,F,93%,1%,1%,1%,4%,0%,F,0.1076,F,0.5307,1600,F,2009,,,,,,,,,,,,,,,
400149,  87,00616,     ,87-616,Main St,243,Town of Ivor,087,Southampton County,0.18,87-622 Rawls Dr,87-1201 Bell Ave,1700,F,93%,1%,1%,1%,4%,0%,F,0.1095,F,0.5635,1700,F,2009,,,,,,,,,,,,,,,
400150,  87,00616,     ,87-616,Main St,243,Town of Ivor,087,Southampton County,0.13,87-1201 Bell Ave,87-1202 Gale Ave,1800,F,93%,1%,1%,1%,4%,0%,F,0.1100,F,0.5651,1900,F,2009,,,,,,,,,,,,,,,
400151,  87,00616,     ,87-616,Main St,243,Town of Ivor,087,Southampton County,0.24,87-1202 Gale Ave,"US 460 E, General Mahone Blvd",2300,F,93%,1%,1%,1%,4%,0%,F,0.1062,F,0.5299,2400,F,2009,,,,,,,,,,,,,,,
400152,  87,00616,     ,87-616, ,243,Town of Ivor,087,Southampton County,0.20,"US 460 W, General Mahone Blvd",NCL Ivor,630,F,94%,0%,2%,0%,3%,0%,F,0.1331,F,0.5316,660,F,2009,,,,,,,,,,,,,,,
400153,  87,00616,     ,87-616,Proctors Bridge Rd,087,Southampton County,087,Southampton County,0.76,NCL Ivor,87-737 Atlantic Ave,580,F,94%,0%,2%,0%,3%,0%,C,0.1256,F,0.5811,610,F,2009,,,,,,,,,,,,,,,
400154,  87,00616,     ,87-616,Proctors Bridge Rd,087,Southampton County,087,Southampton County,1.19,87-737 Atlantic Ave,87-617 Worrique Rd,430,F,94%,0%,2%,0%,3%,0%,F,0.1401,F,0.5786,460,F,2009,,,,,,,,,,,,,,,
400155,  87,00616,     ,87-616,Proctors Bridge Rd,087,Southampton County,087,Southampton County,3.25,87-617 Worrique Rd,87-621 Proctors Bride Rd,230,F,94%,0%,2%,0%,3%,0%,F,0.1382,F,0.5139,240,F,2009,,,,,,,,,,,,,,,
771596,  87,00617,     ,87-617,Worrique Rd,087,Southampton County,087,Southampton County,2.30,87-618 Crumpler Rd,87-616 Proctors Bridge Rd,340,R,,,,,,,X,,,,,,05/22/2009,,,,,,,,,,,,,,,
771597,  87,00617,     ,87-617,Worrique Rd,087,Southampton County,087,Southampton County,3.70,87-616 Proctors Bridge Rd,87-620 Broadwater Rd,210,R,,,,,,,X,,,,,,05/22/2009,,,,,,,,,,,,,,,
771598,  87,00618,     ,87-618,Sadler Rd,087,Southampton County,087,Southampton County,1.70,87-616 Ivor Rd,87-600 Booth Rd,220,R,,,,,,,X,,,,,,04/06/2006,,,,,,,,,,,,,,,
771599,  87,00618,     ,87-618,Sadler Rd,087,Southampton County,087,Southampton County,2.30,87-600 Booth Rd,"US 460 W, General Mahone Blvd",440,R,,,,,,,X,,,,,,04/04/2006,,,,,,,,,,,,,,,
771600,  87,00618,     ,87-618,Crumpler Rd,087,Southampton County,087,Southampton County,2.50,"US 460 E, General Mahone Blvd",87-617 Worrique Rd,280,R,,,,,,,X,,,,,,04/04/2006,,,,,,,,,,,,,,,
771601,  87,00618,     ,87-618,Crumpler Rd,087,Southampton County,087,Southampton County,0.46,87-617 Worrique Rd,87-624 Tin Top Rd,270,R,,,,,,,X,,,,,,04/04/2006,,,,,,,,,,,,,,,
771602,  87,00618,     ,87-618,Crumpler Rd,087,Southampton County,087,Southampton County,2.54,87-624 Tin Top Rd,87-621 Proctors Bride Rd,210,R,,,,,,,X,,,,,,04/04/2006,,,,,,,,,,,,,,,
771603,  87,00619,     ,87-619,Burdette Rd,087,Southampton County,087,Southampton County,2.31,87-635 Black Creek Rd,Isle of Wight County Line,210,R,,,,,,,X,,,,,,04/04/2006,,,,,,,,,,,,,,,
400156,  87,00620,     ,87-620,Broadwater Rd,243,Town of Ivor,087,Southampton County,0.23,US 460 General Mohone Blvd,87-736 Browns Ave,1500,F,92%,0%,1%,1%,5%,0%,F,0.1217,F,0.6438,1500,F,2009,,,,,,,,,,,,,,,
400157,  87,00620,     ,87-620,Broadwater Rd,087,Southampton County,087,Southampton County,1.94,87-736 Browns Ave,87-635 Tucker Swamp Rd,1300,F,92%,0%,1%,1%,5%,0%,C,0.1246,F,0.6412,1400,F,2009,,,,,,,,,,,,,,,
400158,  87,00620,     ,87-620,Broadwater Rd,087,Southampton County,087,Southampton County,1.26,87-635 Tucker Swamp Rd,87-617 Warrique Rd,1400,F,92%,0%,1%,1%,5%,0%,F,0.1246,F,0.6902,1500,F,2009,,,,,,,,,,,,,,,
400159,  87,00620,     ,87-620,Broadwater Rd,087,Southampton County,087,Southampton County,1.06,87-617 Warrique Rd,Isle of Wight County Line,1400,F,92%,0%,1%,1%,5%,0%,F,0.1090,F,0.6819,1500,F,2009,,,,,,,,,,,,,,,
400160,  87,00621,     ,87-621,Proctors Bridge Rd,087,Southampton County,087,Southampton County,0.48,Isle of Wight County Line,87-616 Proctors Bridge Rd,220,F,94%,0%,0%,1%,4%,0%,C,0.1606,F,0.6250,230,F,2009,,,,,,,,,,,,,,,
771604,  87,00621,     ,87-621,Old Blackwater Rd,087,Southampton County,087,Southampton County,0.62,87-616 Proctors Bridge Rd,87-618 Crumpler Rd,260,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771605,  87,00621,     ,87-621,Old Blackwater Rd,087,Southampton County,087,Southampton County,0.35,87-618 Crumpler Rd,Surry County Line,140,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771606,  87,00622,     ,87-622,New Rd,087,Southampton County,087,Southampton County,1.49,87-618 Sadler Rd,1.49 ME 87-618 Sadler Rd,100,R,,,,,,,X,,,,,,05/22/2009,,,,,,,,,,,,,,,
771607,  87,00622,     ,87-622,New Rd,087,Southampton County,087,Southampton County,0.18,1.49 ME 87-618 Sadler Rd,WCL Ivor,80,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771608,  87,00622,     ,87-622,Rawls Dr,243,Town of Ivor,087,Southampton County,0.42,WCL Ivor,87-1201 Bell Ave,110,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771609,  87,00622,     ,87-622,Rawls Dr,243,Town of Ivor,087,Southampton County,0.25,87-1201 Bell Ave,87-1204 Church St,80,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771610,  87,00622,     ,87-622,Rawls Dr,243,Town of Ivor,087,Southampton County,0.10,87-1204 Church St,87-616 Main St,130,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771611,  87,00622,     ,87-622,Rawls Dr,243,Town of Ivor,087,Southampton County,0.42,87-616 Main St,SCL Ivor,340,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771612,  87,00622,     ,87-622,New Rd,087,Southampton County,087,Southampton County,3.10,SCL Ivor,"87-635 N, OBerry Church Rd",530,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771613,  87,00622,     ,87-622,New Rd,087,Southampton County,087,Southampton County,0.30,"87-635 S, OBerry Church Rd",87-614 Seacock Chapel Rd,110,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771614,  87,00623,     ,87-623,Clayton Rd,087,Southampton County,087,Southampton County,2.70,87-626 Appleton Rd,"87-600 S, Doles Rd",30,R,,,,,,,X,,,,,,05/22/2009,,,,,,,,,,,,,,,
771615,  87,00623,     ,87-623,Britt Rd,087,Southampton County,087,Southampton County,1.40,"87-600 N, Doles Rd",87-635 OBerry Church Rd,70,R,,,,,,,X,,,,,,05/22/2009,,,,,,,,,,,,,,,
771616,  87,00624,     ,87-624,Tin Top Rd,087,Southampton County,087,Southampton County,0.11,Surry County Line,87-618 Crumpler Rd,200,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771617,  87,00625,     ,87-625,Quarter Rd,087,Southampton County,087,Southampton County,1.50,87-626 Appleton Rd,87-631 Mission Church Rd,90,R,,,,,,,X,,,,,,05/22/2009,,,,,,,,,,,,,,,
771618,  87,00626,     ,87-626,Berlin Dory Rd,087,Southampton County,087,Southampton County,4.40,87-628,"87-616 S, Ivor Rd",90,R,,,,,,,X,,,,,,04/18/2006,,,,,,,,,,,,,,,
771619,  87,00626,     ,87-626,Appleton Rd,087,Southampton County,087,Southampton County,5.00,"87-616 N, Ivor Rd","87-603 W, Unity Rd",260,R,,,,,,,X,,,,,,04/18/2006,,,,,,,,,,,,,,,
771620,  87,00626,     ,87-626,Womble Mill Rd,087,Southampton County,087,Southampton County,1.40,"87-603 E, Unity Rd",87-630 Camp Farm Rd,50,R,,,,,,,X,,,,,,05/22/2009,,,,,,,,,,,,,,,
771621,  87,00626,     ,87-626,Womble Mill Rd,087,Southampton County,087,Southampton County,1.50,87-630 Camp Farm Rd,87-645 Vicksville Rd,49,R,,,,,,,X,,,,,,04/18/2006,,,,,,,,,,,,,,,
771622,  87,00626,     ,87-626,Black Creek Rd,087,Southampton County,087,Southampton County,0.30,87-645 Vicksville Rd,87-635 Black Creek Rd,190,R,,,,,,,X,,,,,,04/18/2006,,,,,,,,,,,,,,,
771623,  87,00627,     ,87-627,One Mile Rd,087,Southampton County,087,Southampton County,0.90,87-635 Black Creek Rd,87-603 Unity Rd,270,R,,,,,,,X,,,,,,04/18/2006,,,,,,,,,,,,,,,
400161,  87,00628,     ,87-628,Wakefield Rd,087,Southampton County,087,Southampton County,1.38,SR 35 Plank Rd; Main St,87-728 Guy Place Rd,400,F,92%,2%,2%,0%,4%,0%,F,0.1108,F,0.5914,410,F,2009,,,,,,,,,,,,,,,
400162,  87,00628,     ,87-628,Wakefield Rd,087,Southampton County,087,Southampton County,3.84,87-728 Guy Place Rd,87-607 SOUTH,220,F,92%,2%,2%,0%,4%,0%,C,0.1330,F,0.7407,230,F,2009,,,,,,,,,,,,,,,
400163,  87,00628,     ,87-628,Wakefield Rd,087,Southampton County,087,Southampton County,2.70,87-607 SOUTH,87-626 Berlin Dory Rd,220,F,93%,1%,1%,0%,4%,0%,F,0.1321,F,0.6349,220,F,2009,,,,,,,,,,,,,,,
400164,  87,00628,     ,87-628,Wakefield Rd,087,Southampton County,087,Southampton County,1.70,87-626 Berlin Dory Rd,"87-605 S, Barretts Church Rd",300,F,93%,1%,1%,0%,4%,0%,C,0.1220,F,0.6250,320,F,2009,,,,,,,,,,,,,,,
400165,  87,00628,     ,87-628,Courtland Rd,087,Southampton County,087,Southampton County,1.93,"87-605 S, Barrets Church Rd",Sussex County Line,320,F,93%,1%,1%,0%,4%,0%,F,0.1177,F,0.7640,340,F,2009,,,,,,,,,,,,,,,
771624,  87,00629,     ,87-629,Line Pine Rd,087,Southampton County,087,Southampton County,1.90,87-619 Burdette Rd,87-635 Black Creek Rd,130,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771625,  87,00630,     ,87-630,Camp Farm Rd,087,Southampton County,087,Southampton County,1.30,87-631 Corinth Rd,87-626 Womble Mill Rd,40,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771626,  87,00631,     ,87-631,Corinth Rd,087,Southampton County,087,Southampton County,2.00,87-645 Vicksville Rd,"87-603 E, Unity Rd",140,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771627,  87,00631,     ,87-631,Mission Church Rd,087,Southampton County,087,Southampton County,3.40,"87-603 W, Unity Rd",87-614 Seacock Chapel Rd,360,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771628,  87,00632,     ,87-632,Sedly Rd,087,Southampton County,087,Southampton County,0.80,87-643,87-641 Johnsons Mill Rd,450,R,,,,,,,X,,,,,,04/19/2006,,,,,,,,,,,,,,,
771629,  87,00633,     ,87-633,St Luke Rd,087,Southampton County,087,Southampton County,2.00,87-616 Ivor Rd,87-607,230,R,,,,,,,X,,,,,,04/06/2006,,,,,,,,,,,,,,,
771630,  87,00633,     ,87-633,St Luke Rd,087,Southampton County,087,Southampton County,2.50,87-607,"87-626 W, Berlin Dory Rd",100,R,,,,,,,X,,,,,,04/06/2006,,,,,,,,,,,,,,,
771631,  87,00633,     ,87-633,Skyline Rd,087,Southampton County,087,Southampton County,2.20,"87-626 E, Berlin Dory Rd",87-605 Millfield Rd,90,R,,,,,,,X,,,,,,04/06/2006,,,,,,,,,,,,,,,
771632,  87,00634,     ,87-634,Indian Branch Lane,087,Southampton County,087,Southampton County,1.40,87-606 Cabin Point Rd,87-628 Wakefield Rd,90,R,,,,,,,X,,,,,,05/22/2009,,,,,,,,,,,,,,,
400166,  87,00635,     ,87-635,"Oberry Church Rd, Black Creek Rd",087,Southampton County,087,Southampton County,1.70,87-641 Sedley Rd,87-706 Woods Trail,780,F,98%,0%,1%,1%,0%,0%,F,0.1122,F,0.6489,820,F,2009,,,,,,,,,,,,,,,
400167,  87,00635,     ,87-635,Black Creek Rd,087,Southampton County,087,Southampton County,3.00,87-706 Woods Trail,87-626 Vicksville Rd,1100,F,98%,0%,1%,1%,0%,0%,C,0.1145,F,0.7381,1100,F,2009,,,,,,,,,,,,,,,
400168,  87,00635,     ,87-635, ,087,Southampton County,087,Southampton County,3.70,87-626 Vicksville Rd,"87-603 E, Backwater Rd",670,F,98%,0%,1%,1%,0%,0%,F,0.1122,F,0.6541,700,F,2009,,,,,,,,,,,,,,,
400169,  87,00635,     ,87-635, ,087,Southampton County,087,Southampton County,0.60,"87-603 E, Backwater Rd","87-603 W, Unity Rd",800,F,98%,0%,1%,1%,0%,0%,F,0.1041,F,0.7204,830,F,2009,,,,,,,,,,,,,,,
771633,  87,00635,     ,87-635,OBerry Church Rd,087,Southampton County,087,Southampton County,4.20,"87-603 W, Unity Rd",87-614 Seacock Chapel Rd,240,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771634,  87,00635,     ,87-635,OBerry Church Rd,087,Southampton County,087,Southampton County,1.70,87-614 Seacock Chapel Rd,US 460 General Mahone Blvd,380,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771635,  87,00635,     ,87-635,Tucker Swamp Rd,087,Southampton County,087,Southampton County,1.70,US 460 General Mahone Blvd,87-620 Broadwater Rd,350,R,,,,,,,X,,,,,,05/22/2009,,,,,,,,,,,,,,,
771636,  87,00636,     ,87-636, ,087,Southampton County,087,Southampton County,0.08,87-641 Johnsons Mill Rd,Dead End,20,R,,,,,,,X,,,,,,04/12/2006,,,,,,,,,,,,,,,
771637,  87,00637,     ,87-637,Harris Rd,087,Southampton County,087,Southampton County,1.60,87-635 Back Creek Rd,"87-640 S, Beaton Rd",110,R,,,,,,,X,,,,,,04/18/2006,,,,,,,,,,,,,,,
771638,  87,00637,     ,87-637,Harris RD,087,Southampton County,087,Southampton County,1.70,"87-640 N, Berea Church Rd",87-645 Vicksville Rd,130,R,,,,,,,X,,,,,,04/18/2006,,,,,,,,,,,,,,,
771639,  87,00638,     ,87-638,Drake Rd,087,Southampton County,087,Southampton County,1.50,87-611 Flaggy Run Rd,"87-640 S, Brea Church Rd",190,R,,,,,,,X,,,,,,04/18/2006,,,,,,,,,,,,,,,
771640,  87,00638,     ,87-638,Drake Rd,087,Southampton County,087,Southampton County,3.78,"87-640 N, Brea Church Rd",87-603 Unity Rd,180,R,,,,,,,X,,,,,,04/18/2006,,,,,,,,,,,,,,,
771641,  87,00639,     ,87-639,Warrens Quarter Rd,087,Southampton County,087,Southampton County,0.20,Surry County Line,Dead End,70,R,,,,,,,X,,,,,,05/22/2009,,,,,,,,,,,,,,,
771642,  87,00640,     ,87-640,Pond Branch Rd,087,Southampton County,087,Southampton County,1.35,87-641 Sedley Rd,"87-638 S, Drake Rd",80,R,,,,,,,X,,,,,,03/31/2006,,,,,,,,,,,,,,,
771643,  87,00640,     ,87-640,Beaton Rd,087,Southampton County,087,Southampton County,0.65,"87-638 N, Drake Rd","87-637 S, Harris Rd",80,R,,,,,,,X,,,,,,03/31/2006,,,,,,,,,,,,,,,
771644,  87,00640,     ,87-640,Berea Church Rd,087,Southampton County,087,Southampton County,1.20,"87-637 N, Harris Rd",87-635 Black Creek Rd,60,R,,,,,,,X,,,,,,03/31/2006,,,,,,,,,,,,,,,
400170,  87,00641,     ,87-641,Sedley Rd,087,Southampton County,087,Southampton County,1.52,NCL Franklin,87-635 Oberry Church Rd,3300,F,98%,0%,1%,0%,1%,0%,F,0.0999,F,0.5787,3500,F,2009,,,,,,,,,,,,,,,
400171,  87,00641,     ,87-641,Sedley Rd,087,Southampton County,087,Southampton County,2.73,87-635 Oberry Church Rd,"87-646 N, Governor Darden Rd",1800,F,98%,0%,1%,0%,1%,0%,C,0.1042,F,0.6650,1900,F,2009,,,,,,,,,,,,,,,
400172,  87,00641,     ,87-641,Sedley Rd,087,Southampton County,087,Southampton County,1.24,"87-646 N, Governor Darden Rd",87-632 Sycamore Ave,1700,F,98%,0%,1%,0%,1%,0%,F,0.1051,F,0.6710,1800,F,2009,,,,,,,,,,,,,,,
400173,  87,00641,     ,87-641,Sedley Rd,087,Southampton County,087,Southampton County,0.60,87-632 Sycamore Ave,87-1006 Peachtree Ave,1100,F,98%,0%,1%,0%,1%,0%,F,0.1028,F,0.5301,1200,F,2009,,,,,,,,,,,,,,,
400174,  87,00641,     ,87-641,Sedley Rd,087,Southampton County,087,Southampton County,0.90,87-1006 Peachtree Ave,87-645 Vicksville Rd,870,F,97%,0%,2%,1%,0%,0%,C,0.1073,F,0.5660,910,F,2009,,,,,,,,,,,,,,,
400176,  87,00641,     ,87-641,Johnsons Mill Rd,087,Southampton County,087,Southampton County,1.33,87-645 Vicksville Rd,"87-603 E, Unity Rd",490,F,97%,0%,2%,1%,0%,0%,F,0.1022,F,0.5138,510,F,2009,,,,,,,,,,,,,,,
400177,  87,00641,     ,87-641,Cottage Hill Rd,087,Southampton County,087,Southampton County,2.26,"87-603 W, Unity Rd",87-616 Ivor Rd,230,F,97%,0%,2%,1%,0%,0%,F,0.1485,F,0.6667,240,F,2009,,,,,,,,,,,,,,,
771645,  87,00642,     ,87-642,Joh;nsons Mill Rd,087,Southampton County,087,Southampton County,0.10,87-641; 87-1009,87-1001 Maple Ave,250,R,,,,,,,X,,,,,,04/18/2006,,,,,,,,,,,,,,,
771646,  87,00642,     ,87-642,Maple Ave,087,Southampton County,087,Southampton County,0.38,87-1001 Maple Ave,"87-646 N, Rosemont Rd",120,R,,,,,,,X,,,,,,04/18/2006,,,,,,,,,,,,,,,
771647,  87,00642,     ,87-642,Cobb Rd,087,Southampton County,087,Southampton County,0.80,"87-646 S, Rosemont Rd",87-638 Drake Rd,160,R,,,,,,,X,,,,,,04/06/2006,,,,,,,,,,,,,,,
771648,  87,00643,     ,87-643,Bethel Rd,087,Southampton County,087,Southampton County,3.70,87-641 Sedley Rd,"87-646 E, Governor Darden Rd",240,R,,,,,,,X,,,,,,04/18/2006,,,,,,,,,,,,,,,
771649,  87,00643,     ,87-643, ,087,Southampton County,087,Southampton County,1.18,"87-646 W, Governor Darden Rd",87-1015 Lakeside Ave,430,R,,,,,,,X,,,,,,04/18/2006,,,,,,,,,,,,,,,
771650,  87,00643,     ,87-643, ,087,Southampton County,087,Southampton County,0.22,87-1015 Lakeside Ave,87-632 Sycamore Ave,200,R,,,,,,,X,,,,,,04/18/2006,,,,,,,,,,,,,,,
771651,  87,00643,     ,87-643, ,087,Southampton County,087,Southampton County,1.50,87-632 Sycamore Ave,87-645 Vicksville Rd,650,R,,,,,,,X,,,,,,04/18/2006,,,,,,,,,,,,,,,
771652,  87,00644,     ,87-644,Scottswood Dr,087,Southampton County,087,Southampton County,1.45,87-649 Country Club Rd,87-643 Bethel Rd,160,R,,,,,,,X,,,,,,04/04/2006,,,,,,,,,,,,,,,
771653,  87,00645,     ,87-645, ,087,Southampton County,087,Southampton County,2.20,87-628 Wakefield Rd,"87-616 S, Ivor Rd",170,R,,,,,,,X,,,,,,04/06/2006,,,,,,,,,,,,,,,
771654,  87,00645,     ,87-645,Vicksville Rd,087,Southampton County,087,Southampton County,4.20,"87-616 N, Ivor Rd",87-638 Drake Rd,170,R,,,,,,,X,,,,,,04/06/2006,,,,,,,,,,,,,,,
771655,  87,00645,     ,87-645,Vicksville Rd,087,Southampton County,087,Southampton County,2.30,87-638 Drake Rd,87-626 Vicksville Rd,420,R,,,,,,,X,,,,,,04/18/2006,,,,,,,,,,,,,,,
400178,  87,00646,     ,87-646,Bride St,201,Town of Courtland,087,Southampton County,0.48,BUS US 58,ECL Courtland,810,F,96%,1%,1%,1%,1%,0%,F,0.1295,F,0.6300,850,F,2009,,,,,,,,,,,,,,,
400179,  87,00646,     ,87-646,Governor Darden Rd,087,Southampton County,087,Southampton County,5.12,ECL Courtland,"87-641 N, Sedley Rd",440,F,96%,1%,1%,1%,1%,0%,C,,,,460,F,2009,,,,,,,,,,,,,,,
771656,  87,00646,     ,87-646,Rosemont Rd,087,Southampton County,087,Southampton County,2.17,"87-641 S, Sedley Rd",87-1006 Peachtree Ave,70,R,,,,,,,X,,,,,,04/18/2006,,,,,,,,,,,,,,,
771657,  87,00646,     ,87-646,Rosemont Rd,087,Southampton County,087,Southampton County,0.75,87-1006 Peachtree Ave,87-645 Vicksville Rd,150,R,,,,,,,X,,,,,,05/05/2009,,,,,,,,,,,,,,,
771658,  87,00647,     ,87-647,River Rd,087,Southampton County,087,Southampton County,5.44,"SR 35 S, Main St","SR 35 N, Plank Rd",140,R,,,,,,,X,,,,,,03/23/2006,,,,,,,,,,,,,,,
771659,  87,00647,     ,87-647,River Rd,087,Southampton County,087,Southampton County,0.12,"SR 35 N, Plank Rd",87-719 Barn Tavern Rd,10,R,,,,,,,X,,,,,,03/23/2006,,,,,,,,,,,,,,,
771660,  87,00648,     ,87-648,Old Hickory Rd,087,Southampton County,087,Southampton County,1.40,Dead End,SR 35 Plank Rd,140,R,,,,,,,X,,,,,,03/23/2006,,,,,,,,,,,,,,,
771661,  87,00649,     ,87-649,Country Club Rd,087,Southampton County,087,Southampton County,1.87,87-611 Flaggy Run Rd,87-768 Shirley Court,980,R,,,,,,,X,,,,,,04/04/2006,,,,,,,,,,,,,,,
400180,  87,00649,     ,87-649,Country Club Rd,087,Southampton County,087,Southampton County,0.73,87-768 Shirley Court,87-1706 Homestead Lane,870,F,98%,1%,0%,0%,0%,0%,C,0.1197,F,0.5370,910,F,2009,,,,,,,,,,,,,,,
400181,  87,00649,     ,87-649,Country Club Rd,087,Southampton County,087,Southampton County,0.09,87-1706 Homestead Lane,87-644 Scottswood Dr,1500,F,98%,1%,0%,0%,0%,0%,F,0.1134,F,0.5333,1500,F,2009,,,,,,,,,,,,,,,
400182,  87,00649,     ,87-649,Country Club Rd,087,Southampton County,087,Southampton County,0.33,87-644 Scottswood Dr,87-1704 Jay St,1800,F,98%,1%,0%,0%,0%,0%,F,0.1065,F,0.6076,1800,F,2009,,,,,,,,,,,,,,,
400183,  87,00649,     ,87-649,Country Club Rd,087,Southampton County,087,Southampton County,0.79,87-1704 Jay St,87-641 Sedley Rd,1800,F,98%,1%,0%,0%,0%,0%,F,0.1032,F,0.5751,1900,F,2009,,,,,,,,,,,,,,,
771662,  87,00650,     ,87-650,Shady Brook Trail,087,Southampton County,087,Southampton County,2.84,Dead End,US 58 EAST,880,R,,,,,,,X,,,,,,03/09/2006,,,,,,,,,,,,,,,
771663,  87,00650,     ,87-650,Shady Brook Trail,087,Southampton County,087,Southampton County,2.70,US 58 WEST,87-611 Flaggy Run Rd,810,R,,,,,,,X,,,,,,03/09/2006,,,,,,,,,,,,,,,
771664,  87,00651,     ,87-651,Indian Town Rd,087,Southampton County,087,Southampton County,1.30,87-653 Carys Bridge Rd,87-609 Pope Station Rd,140,R,,,,,,,X,,,,,,05/15/2009,,,,,,,,,,,,,,,
771665,  87,00651,     ,87-651,Indian Town Rd,087,Southampton County,087,Southampton County,2.52,87-609 Pope Station Rd,87-757 Medicine Springs Rd,120,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
771666,  87,00651,     ,87-651,Indian Town Rd,087,Southampton County,087,Southampton County,3.75,87-757 Medicine Springs Rd,"Bus US 58, SR 35",140,R,,,,,,,X,,,,,,03/14/2006,,,,,,,,,,,,,,,
