302146,  28,00659,     ,28-659,Desha Rd,310,Town of Tappahannock,028,Essex County,0.53,28-627 Airport Rd,SCL Tappahannock,690,G,97%,1%,1%,1%,1%,0%,C,0.1045,F,0.5333,740,G,2009,,,,,,,,,,,,,,,
721579,  28,00698,     ,28-698, ,310,Town of Tappahannock,028,Essex County,0.35,US 17 SOUTH,28-1036 Ball St,1400,R,,,,,,,X,,,,,,06/06/2005,,,,,,,,,,,,,,,
721580,  28,00698,     ,28-698, ,310,Town of Tappahannock,028,Essex County,0.59,28-1036 Ball St,US 17 NORTH,1200,R,,,,,,,X,,,,,,06/06/2005,,,,,,,,,,,,,,,
721582,  28,00700,     ,28-700,Commerce Rd,310,Town of Tappahannock,028,Essex County,0.07,28-627 Airport Rd; 28-723,Dead End,150,R,,,,,,,X,,,,,,06/11/2008,,,,,,,,,,,,,,,
721588,  28,00705,     ,28-705,Essex Gardens,310,Town of Tappahannock,028,Essex County,0.12,Dead End,28-627 Airport Rd,100,R,,,,,,,X,,,,,,06/06/2005,,,,,,,,,,,,,,,
721589,  28,00706,     ,28-706,Industrial Rd,310,Town of Tappahannock,028,Essex County,0.30,28-659 Desha Rd,Dead End,450,R,,,,,,,X,,,,,,06/11/2008,,,,,,,,,,,,,,,
721608,  28,00723,     ,28-723,Mill Rd,310,Town of Tappahannock,028,Essex County,0.40,28-706 Industrial Rd,28-700 Commerce Rd,110,R,,,,,,,X,,,,,,06/11/2008,,,,,,,,,,,,,,,
721611,  28,00725,     ,28-725,Winston Rd,310,Town of Tappahannock,028,Essex County,0.29,US 17,ECL Tappahannock,1500,R,,,,,,,X,,,,,,06/11/2008,,,,,,,,,,,,,,,
785783,  28,00729,     ,28-729, ,310,Town of Tappahannock,028,Essex County,0.03,Dead End,28-617 Richmond Beach Rd,70,R,,,,,,,X,,,,,,06/08/2005,,,,,,,,,,,,,,,
721614,  28,01001,     ,28-1001,Cross St,310,Town of Tappahannock,028,Essex County,0.05,28-1006 Virginia St,28-1003 Duke St,230,R,,,,,,,X,,,,,,07/07/2008,,,,,,,,,,,,,,,
721615,  28,01001,     ,28-1001,Cross St,310,Town of Tappahannock,028,Essex County,0.11,28-1003 Duke St,US 360 Queen St,670,R,,,,,,,X,,,,,,07/07/2008,,,,,,,,,,,,,,,
721616,  28,01001,     ,28-1001,Cross St,310,Town of Tappahannock,028,Essex County,0.06,US 360 Queen St,28-657 Marsh St,240,R,,,,,,,X,,,,,,07/07/2008,,,,,,,,,,,,,,,
721617,  28,01001,     ,28-1001,Cross St,310,Town of Tappahannock,028,Essex County,0.02,28-657 Marsh St,Dead End,280,R,,,,,,,X,,,,,,07/07/2008,,,,,,,,,,,,,,,
721618,  28,01002,     ,28-1002,Dock St,310,Town of Tappahannock,028,Essex County,0.10,US 17,Dead End,400,R,,,,,,,X,,,,,,07/07/2008,,,,,,,,,,,,,,,
721619,  28,01003,     ,28-1003,Essex St,310,Town of Tappahannock,028,Essex County,0.20,US 17; 28-1023,28-1010 Daingerfield St,1500,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721620,  28,01003,     ,28-1003,Essex St,310,Town of Tappahannock,028,Essex County,0.09,28-1010 Daingerfield St,28-1020 Cralle St,950,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721621,  28,01003,     ,28-1003,Duke St,310,Town of Tappahannock,028,Essex County,0.19,28-1020 Cralle St,US 17 NORTH,570,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721622,  28,01003,     ,28-1003,Duke St,310,Town of Tappahannock,028,Essex County,0.14,US 17 NORTH,28-1004 Water Lane,480,R,,,,,,,X,,,,,,07/07/2008,,,,,,,,,,,,,,,
721623,  28,01003,     ,28-1003,Duke St,310,Town of Tappahannock,028,Essex County,0.06,28-1004 Water Lane,Dead End,140,R,,,,,,,X,,,,,,07/07/2008,,,,,,,,,,,,,,,
721624,  28,01004,     ,28-1004,Water Lane,310,Town of Tappahannock,028,Essex County,0.03,Dead End,28-1011 Jeanette Dr,60,R,,,,,,,X,,,,,,07/07/2008,,,,,,,,,,,,,,,
721625,  28,01004,     ,28-1004,Water Lane,310,Town of Tappahannock,028,Essex County,0.12,28-1011 Jeanette Dr,28-1008 Wright St,270,R,,,,,,,X,,,,,,07/07/2008,,,,,,,,,,,,,,,
721626,  28,01004,     ,28-1004,Water Lane,310,Town of Tappahannock,028,Essex County,0.34,28-1008 Wright St,US 360 Queen St,2300,R,,,,,,,X,,,,,,07/07/2008,,,,,,,,,,,,,,,
785900,  28,01004,     ,28-1004,Water Lane,310,Town of Tappahannock,028,Essex County,0.06,US 360 Queen St,28-657 Marsh St,250,R,,,,,,,X,,,,,,07/07/2008,,,,,,,,,,,,,,,
721627,  28,01004,     ,28-1004,Water Lane,310,Town of Tappahannock,028,Essex County,0.13,28-657 Marsh St,Dead End,60,R,,,,,,,X,,,,,,07/07/2008,,,,,,,,,,,,,,,
721628,  28,01005,     ,28-1005,Faulconer Circle Ct,310,Town of Tappahannock,028,Essex County,0.04,Dead End,28-1006 Waller Pl & Virginia St; Falconer Circle,40,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721629,  28,01005,     ,28-1005,Prince St,310,Town of Tappahannock,028,Essex County,0.16,28-1006 Waller Pl & Virginia St; Falconer Circle,US 17,810,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721630,  28,01005,     ,28-1005,Prince St,310,Town of Tappahannock,028,Essex County,0.14,US 17,28-1004 Water Lane,1000,R,,,,,,,X,,,,,,07/09/2008,,,,,,,,,,,,,,,
721631,  28,01005,     ,28-1005,Prince St,310,Town of Tappahannock,028,Essex County,0.10,28-1004 Water Lane,28-1013 Newbill Dr,860,R,,,,,,,X,,,,,,07/09/2008,,,,,,,,,,,,,,,
721632,  28,01005,     ,28-1005,Prince St,310,Town of Tappahannock,028,Essex County,0.02,28-1013 Newbill Dr,Dead End,360,R,,,,,,,X,,,,,,07/07/2008,,,,,,,,,,,,,,,
721633,  28,01006,     ,28-1006,Falconer Circle,310,Town of Tappahannock,028,Essex County,0.23,End Loop,28-1005 Prince St,120,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721634,  28,01006,     ,28-1006,Waller Pl & Virginia St,310,Town of Tappahannock,028,Essex County,0.24,28-1005 Prince St,US 17,430,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721635,  28,01006,     ,28-1006,Virginia St,310,Town of Tappahannock,028,Essex County,0.14,US 17,28-1004 Water Lane,300,R,,,,,,,X,,,,,,07/07/2008,,,,,,,,,,,,,,,
721636,  28,01007,     ,28-1007,Earl St,310,Town of Tappahannock,028,Essex County,0.14,28-1003 Essex St,US 17,170,R,,,,,,,X,,,,,,06/08/2005,,,,,,,,,,,,,,,
721637,  28,01007,     ,28-1007,Earl St,310,Town of Tappahannock,028,Essex County,0.17,US 17,28-1004 Water Lane,430,R,,,,,,,X,,,,,,06/06/2005,,,,,,,,,,,,,,,
721638,  28,01008,     ,28-1008,Wright St,310,Town of Tappahannock,028,Essex County,0.07,US 17,28-1022 Charlotte St,3600,R,,,,,,,X,,,,,,06/06/2005,,,,,,,,,,,,,,,
721639,  28,01008,     ,28-1008,Wright St,310,Town of Tappahannock,028,Essex County,0.13,28-1022 Charlotte St,28-1004 Water Lane,2300,R,,,,,,,X,,,,,,06/06/2005,,,,,,,,,,,,,,,
721640,  28,01009,     ,28-1009,Ware Ave,310,Town of Tappahannock,028,Essex County,0.14,28-1010 Daingerfield St,28-1027 Tanyard Dr,330,R,,,,,,,X,,,,,,06/08/2005,,,,,,,,,,,,,,,
721641,  28,01010,     ,28-1010,Daingerfield St,310,Town of Tappahannock,028,Essex County,0.17,Dead End,28-1009 Ware Ave,460,R,,,,,,,X,,,,,,06/08/2005,,,,,,,,,,,,,,,
721642,  28,01010,     ,28-1010,Daingerfield St,310,Town of Tappahannock,028,Essex County,0.03,28-1009 Ware Ave,28-1020 Cralle St; 28-1025,810,R,,,,,,,X,,,,,,06/08/2005,,,,,,,,,,,,,,,
721643,  28,01010,     ,28-1010,Daingerfield St,310,Town of Tappahannock,028,Essex County,0.10,28-1020 Cralle St; 28-1025,28-1016 Pegtram Lane,560,R,,,,,,,X,,,,,,06/08/2005,,,,,,,,,,,,,,,
721644,  28,01010,     ,28-1010,Daingerfield St,310,Town of Tappahannock,028,Essex County,0.23,28-1016 Pegtram Lane,US 17,810,R,,,,,,,X,,,,,,06/08/2005,,,,,,,,,,,,,,,
721645,  28,01011,     ,28-1011,Jeanette Dr,310,Town of Tappahannock,028,Essex County,0.07,US 17,28-1012 Tom Williams Dr,320,R,,,,,,,X,,,,,,06/06/2005,,,,,,,,,,,,,,,
721646,  28,01011,     ,28-1011,Jeanette Dr,310,Town of Tappahannock,028,Essex County,0.23,28-1012 Tom Williams Dr,28-1004 Water Lane,140,R,,,,,,,X,,,,,,06/06/2005,,,,,,,,,,,,,,,
721647,  28,01012,     ,28-1012,Tom Williams Dr,310,Town of Tappahannock,028,Essex County,0.08,28-1011 Jeanette Dr,28-1021 Della St,160,R,,,,,,,X,,,,,,06/06/2005,,,,,,,,,,,,,,,
721648,  28,01013,     ,28-1013,Newbill Dr,310,Town of Tappahannock,028,Essex County,0.14,28-1005 Prince St,US 360 Queen St,180,R,,,,,,,X,,,,,,06/06/2005,,,,,,,,,,,,,,,
721649,  28,01014,     ,28-1014,Queen St,310,Town of Tappahannock,028,Essex County,0.07,Dead End,US 17,460,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721650,  28,01015,     ,28-1015,Lewis St,310,Town of Tappahannock,028,Essex County,0.28,28-1010 Daingerfield St,28-1003 Essex St,200,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721651,  28,01016,     ,28-1016,Pegtram Lane,310,Town of Tappahannock,028,Essex County,0.23,Dead End,28-1020 Cralle St,90,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721652,  28,01017,     ,28-1017,Deshields St,310,Town of Tappahannock,028,Essex County,0.03,Dead End,28-1015 Lewis St,30,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721653,  28,01017,     ,28-1017,Deshields St,310,Town of Tappahannock,028,Essex County,0.19,28-1015 Lewis St,28-1003 Essex St,220,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721654,  28,01018,     ,28-1018,Parker Pl,310,Town of Tappahannock,028,Essex County,0.11,Dead End,US 17,220,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721655,  28,01019,     ,28-1019,Moore St,310,Town of Tappahannock,028,Essex County,0.04,0.04 MN 28-657 Marsh St,28-657 Marsh St,60,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721656,  28,01019,     ,28-1019,Moore St,310,Town of Tappahannock,028,Essex County,0.10,28-657 Marsh St,0.10 MS 28-657 Marsh St,280,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721657,  28,01020,     ,28-1020,Cralle St,310,Town of Tappahannock,028,Essex County,0.26,28-1010 Daingerfield St,28-1003 Duke St; Essex St,460,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721658,  28,01021,     ,28-1021,Della St,310,Town of Tappahannock,028,Essex County,0.17,28-1011 Jeanette Dr,28-1007 Earl St,90,R,,,,,,,X,,,,,,06/06/2005,,,,,,,,,,,,,,,
721659,  28,01022,     ,28-1022,Charlotte St,310,Town of Tappahannock,028,Essex County,0.07,28-1012 Tom Williams Dr,28-1008 Wright St,770,R,,,,,,,X,,,,,,06/06/2005,,,,,,,,,,,,,,,
721660,  28,01022,     ,28-1022,Charlotte St,310,Town of Tappahannock,028,Essex County,0.10,28-1008 Wright St,28-1007 Earl St,520,R,,,,,,,X,,,,,,06/06/2005,,,,,,,,,,,,,,,
721661,  28,01023,     ,28-1023,Warner St,310,Town of Tappahannock,028,Essex County,0.08,Dead End,US 17; 28-1003 Essex St,80,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721662,  28,01024,     ,28-1024,(Cemetery Entrance),310,Town of Tappahannock,028,Essex County,0.06,Dead End,US 17,30,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721663,  28,01025,     ,28-1025,Hoskins Creek Dr,310,Town of Tappahannock,028,Essex County,0.04,Dead End,28-1010 Daingerfield St,3,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721664,  28,01026,     ,28-1026,Derby Lane,310,Town of Tappahannock,028,Essex County,0.13,28-1010 Daingerfield St,28-1027 Tanyard Dr,190,R,,,,,,,X,,,,,,06/08/2005,,,,,,,,,,,,,,,
721665,  28,01027,     ,28-1027,Tanyard Dr,310,Town of Tappahannock,028,Essex County,0.14,Dead End,28-1009 Ware Ave,170,R,,,,,,,X,,,,,,06/08/2005,,,,,,,,,,,,,,,
721666,  28,01028,     ,28-1028,Clanton Dr,310,Town of Tappahannock,028,Essex County,0.11,Dead End,28-1026 Derby Lane,140,R,,,,,,,X,,,,,,06/08/2005,,,,,,,,,,,,,,,
721667,  28,01029,     ,28-1029,Rouzie Dr,310,Town of Tappahannock,028,Essex County,0.19,"28-657 S, Marsh St","28-657 N, Marsh St",190,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721668,  28,01030,     ,28-1030,Granary Rd,310,Town of Tappahannock,028,Essex County,0.11,28-617 Richmond Beach Rd,Dead End,450,R,,,,,,,X,,,,,,06/08/2005,,,,,,,,,,,,,,,
721669,  28,01031,     ,28-1031,Sycamore St,310,Town of Tappahannock,028,Essex County,0.11,US 17,28-1032 Elm St,660,R,,,,,,,X,,,,,,06/08/2005,,,,,,,,,,,,,,,
721670,  28,01031,     ,28-1031,Sycamore St,310,Town of Tappahannock,028,Essex County,0.41,28-1032 Elm St,Dead End,470,R,,,,,,,X,,,,,,06/08/2005,,,,,,,,,,,,,,,
721671,  28,01032,     ,28-1032,Elm St,310,Town of Tappahannock,028,Essex County,0.18,28-1031 Sycamore St,US 17,240,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721676,  28,01036,     ,28-1036,Ball St,310,Town of Tappahannock,028,Essex County,0.11,US 17,28-698,2600,R,,,,,,,X,,,,,,06/11/2008,,,,,,,,,,,,,,,
721677,  28,01037,     ,28-1037,Old Creek Lake Dr,310,Town of Tappahannock,028,Essex County,0.11,28-725 Winston Rd,28-1038 Dillard St,670,R,,,,,,,X,,,,,,06/11/2008,,,,,,,,,,,,,,,
721678,  28,01037,     ,28-1037,Old Creek Lake Dr,310,Town of Tappahannock,028,Essex County,0.14,28-1038 Dillard St,Begin Loop,140,R,,,,,,,X,,,,,,06/11/2008,,,,,,,,,,,,,,,
721679,  28,01037,     ,28-1037,Old Creek Lake Dr,310,Town of Tappahannock,028,Essex County,0.06,Begin Loop,28-1039 Cooke St,49,R,,,,,,,X,,,,,,06/11/2008,,,,,,,,,,,,,,,
721680,  28,01037,     ,28-1037,Old Creek Lake Dr,310,Town of Tappahannock,028,Essex County,0.13,28-1039 Cooke St,End Loop,70,R,,,,,,,X,,,,,,06/11/2008,,,,,,,,,,,,,,,
721681,  28,01038,     ,28-1038,Dillard St,310,Town of Tappahannock,028,Essex County,0.07,28-1037 Old Creek Lake Dr,Cul-de-Sac,70,R,,,,,,,X,,,,,,06/11/2008,,,,,,,,,,,,,,,
721682,  28,01039,     ,28-1039,Cooke St,310,Town of Tappahannock,028,Essex County,0.05,28-1037 Old Creek Lake Dr,Cul-de-Sac,20,R,,,,,,,X,,,,,,06/11/2008,,,,,,,,,,,,,,,
783789,  28,01042,     ,28-1042,Heron Point Rd,310,Town of Tappahannock,028,Essex County,0.27,Cul-de-Sac,28-1031 Sycamore St,80,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
783790,  28,01043,     ,28-1043,Point Ct,310,Town of Tappahannock,028,Essex County,0.04,Cul-de-Sac,28-1042 Heron Point Rd,20,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721686,  28,01045,     ,28-1045,Hoskins Dr,310,Town of Tappahannock,028,Essex County,0.19,"28-1031 S, Sycamore St",28-1046 Ridgecrest Ct,280,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721687,  28,01045,     ,28-1045,Hoskins Dr,310,Town of Tappahannock,028,Essex County,0.18,28-1046 Ridgecrest Ct,"28-1031 N, Sycamore St",100,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721688,  28,01046,     ,28-1046,Ridgecrest Ct,310,Town of Tappahannock,028,Essex County,0.06,28-1045 Hoskins Dr,Cul-de-Sac,90,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721689,  28,01050,     ,28-1050, ,310,Town of Tappahannock,028,Essex County,0.10,28-627 Airport Rd,Cul-de-Sac,790,R,,,,,,,X,,,,,,06/06/2005,,,,,,,,,,,,,,,
721690,  28,01051,     ,28-1051,Davis St,310,Town of Tappahannock,028,Essex County,0.21,28-627 Airport Rd,Cul-de-Sac,850,R,,,,,,,X,,,,,,06/06/2005,,,,,,,,,,,,,,,
721691,  28,01052,     ,28-1052, ,310,Town of Tappahannock,028,Essex County,0.04,Cul-de-Sac,28-1051 Davis St,120,R,,,,,,,X,,,,,,06/06/2005,,,,,,,,,,,,,,,
792943,  28,01075,     ,28-1075,Hobbs Hole Dr,310,Town of Tappahannock,028,Essex County,0.07,SCL Tappahannock,28-698,520,N,,,,,,,X,,,,0,N,06/30/2008,,,,,,,,,,,,,,,
721722,  28,09123,     ,28-9123,Essex Int School,310,Town of Tappahannock,028,Essex County,0.27,28-657 Marsh St,Essex Int School,60,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
721725,  28,09125,     ,28-9125,Elementary School St,310,Town of Tappahannock,028,Essex County,0.29,US 17,US 17; 28-1018,50,R,,,,,,,X,,,,,,06/30/2008,,,,,,,,,,,,,,,
794369,  28,09126,     ,28-9126, ,310,Town of Tappahannock,028,Essex County,0.04,28-9125 Elementary School St,28-1001 Cross St,190,R,,,,,,,X,,,,,,07/07/2008,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
