Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Coeburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
778021,  97,00690,     ,97-690, ,198,Town of Coeburn,097,Wise County,0.03,97-813 Old Norton Coeburn Rd,Alt US 58,680,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
778022,  97,00690,     ,97-690,Prospect Ave,198,Town of Coeburn,097,Wise County,0.49,Alt US 58,97-646 Coeburn Mtn Rd,470,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
778029,  97,00696,     ,97-696,5th St,198,Town of Coeburn,097,Wise County,0.20,"97-690 W, Prospect Ave","97-690 E, Prospect Ave",170,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
778053,  97,00718,     ,97-718, ,198,Town of Coeburn,097,Wise County,0.34,97-658 River View Rd,Dead End,160,R,,,,,,,X,,,,,,07/29/2003,,,,,,,,,,,,,,,
778054,  97,00719,     ,97-719,Hamilton St,198,Town of Coeburn,097,Wise County,0.20,Dead End,SR 72,160,R,,,,,,,X,,,,,,04/30/2007,,,,,,,,,,,,,,,
778093,  97,00754,     ,97-754,5th St,198,Town of Coeburn,097,Wise County,0.09,97-690 Prospect Ave,97-696 5th St,140,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
778095,  97,00756,     ,97-756,Railroad St,198,Town of Coeburn,097,Wise County,0.10,97-1129 May Ave,Dead End,180,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
403967,  97,00813,     ,,2nd St,198,Town of Coeburn,097,Wise County,0.12,WCL Coeburn,97-690 Prospect Ave,4400,F,92%,1%,1%,1%,5%,0%,C,0.0935,F,0.8311,4600,F,2009,,,,,,,,,,,,,,,
402570,  97,00813,     ,,2nd St,198,Town of Coeburn,097,Wise County,0.19,97-690 Prospect Ave,US 58 ALT; SR 72,3600,F,92%,0%,1%,1%,6%,0%,C,0.0946,F,0.7758,3900,F,2009,,,,,,,,,,,,,,,
785501,  97,00877,     ,97-877, ,198,Town of Coeburn,097,Wise County,0.03,SR 72,97-658; 97-878,300,R,,,,,,,X,,,,,,04/30/2007,,,,,,,,,,,,,,,
796193,  97,00877,     ,97-877, ,198,Town of Coeburn,097,Wise County,0.04,97-658; 97-878,Dead End,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
785502,  97,00878,     ,97-878, ,198,Town of Coeburn,097,Wise County,0.04,97-658; 97-877 Gap,Dead End,2900,R,,,,,,,X,,,,,,04/30/2007,,,,,,,,,,,,,,,
785503,  97,00881,     ,97-881,Poplar Rd,198,Town of Coeburn,097,Wise County,0.08,Private Dr,97-756 Railroad St,110,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
785504,  97,00884,     ,97-884, ,198,Town of Coeburn,097,Wise County,0.43,SR 72,SR 158 Front St,2300,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
778268,  97,01101,     ,97-1101, ,198,Town of Coeburn,097,Wise County,0.45,SR 72,"97-1105 W, 2nd St",2100,R,,,,,,,X,,,,,,05/10/2007,,,,,,,,,,,,,,,
778269,  97,01101,     ,97-1101,Diagonal St,198,Town of Coeburn,097,Wise County,0.04,"97-1105 W, 2nd St",97-1103; 97-1105,1800,R,,,,,,,X,,,,,,05/10/2007,,,,,,,,,,,,,,,
778270,  97,01101,     ,97-1101,Centre St,198,Town of Coeburn,097,Wise County,0.05,97-1103; 97-1105,Alt US 58,990,R,,,,,,,X,,,,,,05/10/2007,,,,,,,,,,,,,,,
778271,  97,01102,     ,97-1102,Tate St,198,Town of Coeburn,097,Wise County,0.15,Alt US 58,SR 72,880,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
778272,  97,01103,     ,97-1103,Centre Ave,198,Town of Coeburn,097,Wise County,0.10,"97-1101 S, Centre St; Diagonal St",97-1104 North St,840,R,,,,,,,X,,,,,,05/10/2007,,,,,,,,,,,,,,,
778273,  97,01103,     ,97-1103,Centre Ave,198,Town of Coeburn,097,Wise County,0.10,97-1104 North St,97-1106 Grand Ave,1100,R,,,,,,,X,,,,,,05/10/2007,,,,,,,,,,,,,,,
778274,  97,01103,     ,97-1103,Centre Ave,198,Town of Coeburn,097,Wise County,0.51,97-1106 Grand Ave,97-1101 NORTH,1400,R,,,,,,,X,,,,,,05/10/2007,,,,,,,,,,,,,,,
778275,  97,01104,     ,97-1104,North St,198,Town of Coeburn,097,Wise County,0.19,97-1101,97-1109 High St,48,R,,,,,,,X,,,,,,05/10/2007,,,,,,,,,,,,,,,
778276,  97,01104,     ,97-1104,North St,198,Town of Coeburn,097,Wise County,0.09,97-1109 High St,97-1106 Grand Ave,100,R,,,,,,,X,,,,,,05/10/2007,,,,,,,,,,,,,,,
778277,  97,01104,     ,97-1104, ,198,Town of Coeburn,097,Wise County,0.12,97-1106 Grand Ave,Dead End,150,R,,,,,,,X,,,,,,05/10/2007,,,,,,,,,,,,,,,
778278,  97,01105,     ,97-1105,2nd St,198,Town of Coeburn,097,Wise County,0.07,Alt US 58,"97-1101 W, Diagonal St",3000,R,,,,,,,X,,,,,,05/10/2007,,,,,,,,,,,,,,,
778279,  97,01105,     ,97-1105,2nd St,198,Town of Coeburn,097,Wise County,0.15,"97-1101 E, Centre St; Diagonal St",97-1106 Grand Ave,2300,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
778280,  97,01105,     ,97-1105,2nd St,198,Town of Coeburn,097,Wise County,0.30,97-1106 Grand Ave,Dead End,920,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
778281,  97,01106,     ,97-1106,Grand Ave,198,Town of Coeburn,097,Wise County,0.38,97-1103 Centre Ave,97-1107 Meadow St,290,R,,,,,,,X,,,,,,05/10/2007,,,,,,,,,,,,,,,
778282,  97,01106,     ,97-1106,Grand Ave,198,Town of Coeburn,097,Wise County,0.10,97-1107 Meadow St,Alt US 58,2200,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
778283,  97,01107,     ,97-1107,Meadow St,198,Town of Coeburn,097,Wise County,0.35,97-1106 Grand Ave,NCL Coeburn,420,R,,,,,,,X,,,,,,05/10/2007,,,,,,,,,,,,,,,
778285,  97,01108,     ,97-1108,East Ave,198,Town of Coeburn,097,Wise County,0.07,Alt US 58,"97-1105, 2nd St",1000,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
778286,  97,01109,     ,97-1109,High St,198,Town of Coeburn,097,Wise County,0.07,Alt US 58,"97-1105, 2nd St",1300,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
778287,  97,01109,     ,97-1109,High St,198,Town of Coeburn,097,Wise County,0.07,"97-1105, 2nd St",97-1104 North St,70,R,,,,,,,X,,,,,,05/10/2007,,,,,,,,,,,,,,,
778288,  97,01109,     ,97-1109,High St,198,Town of Coeburn,097,Wise County,0.09,97-1104 North St,Dead End,10,R,,,,,,,X,,,,,,05/10/2007,,,,,,,,,,,,,,,
778289,  97,01110,     ,97-1110,Brook Ave,198,Town of Coeburn,097,Wise County,0.07,Alt US 58,"97-1105, 2nd St",170,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
778290,  97,01111,     ,97-1111,Jefferson St,198,Town of Coeburn,097,Wise County,0.11,SR 72,Dead End,170,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
778295,  97,01116,     ,97-1116,3rd St,198,Town of Coeburn,097,Wise County,0.13,97-690 Prospect Ave,97-1128 4th St; Columbus Ave,260,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
778296,  97,01116,     ,97-1116,3rd St,198,Town of Coeburn,097,Wise County,0.10,97-1128 4th St; Columbus Ave,SR 72,2100,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
778314,  97,01128,     ,97-1128,Columbus Ave,198,Town of Coeburn,097,Wise County,0.10,97-813 Old Norton Coeburn Rd,"97-1116, 3rd St",610,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
778315,  97,01128,     ,97-1128,4th St,198,Town of Coeburn,097,Wise County,0.15,"97-1116, 3rd St",SR 72,210,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
785246,  97,01129,     ,97-1129, ,198,Town of Coeburn,097,Wise County,0.23,SCL Coeburn,97-658 River View Rd,480,R,,,,,,,X,,,,,,10/23/2000,,,,,,,,,,,,,,,
778317,  97,01129,     ,97-1129,May Ave,198,Town of Coeburn,097,Wise County,0.32,97-658 River View Rd,97-813 Old Norton Coeburn Rd,2900,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
778319,  97,01131,     ,97-1131,Litchfield St,198,Town of Coeburn,097,Wise County,0.07,Dead End,SR 72,1100,R,,,,,,,X,,,,,,05/10/2007,,,,,,,,,,,,,,,
778320,  97,01132,     ,97-1132,6th St,198,Town of Coeburn,097,Wise County,0.27,Dead End,97-690 Prospect Ave,100,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
778321,  97,01133,     ,97-1133,Western Hills Ave,198,Town of Coeburn,097,Wise County,0.07,Alt US 58,Dead End,160,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
778323,  97,01135,     ,97-1135,Little League Rd,198,Town of Coeburn,097,Wise County,0.11,SR 72,NCL Coeburn,410,R,,,,,,,X,,,,,,05/10/2007,,,,,,,,,,,,,,,
778324,  97,01136,     ,97-1136,7th St,198,Town of Coeburn,097,Wise County,0.10,Dead End,97-690 Prospect Ave,60,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
778325,  97,01137,     ,97-1137,Dickerson St,198,Town of Coeburn,097,Wise County,0.07,Dead End,0.07 MN Dead End,150,R,,,,,,,X,,,,,,05/17/2007,,,,,,,,,,,,,,,
778326,  97,01137,     ,97-1137,Dickerson St,198,Town of Coeburn,097,Wise County,0.07,0.07 MN Dead End,Alt US 58,48,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
778453,  97,09556,     ,97-9556, ,198,Town of Coeburn,097,Wise County,0.13,97-1103 Centre Ave,Coeburn Middle Sch,940,R,,,,,,,X,,,,,,05/10/2007,,,,,,,,,,,,,,,
778454,  97,09636,     ,97-9636, ,198,Town of Coeburn,097,Wise County,0.25,97-1101,Coeburn High School,1900,R,,,,,,,X,,,,,,05/10/2007,,,,,,,,,,,,,,,
778455,  97,09637,     ,97-9637, ,198,Town of Coeburn,097,Wise County,0.50,Coeburn Elementary Sch,97-1103 Centre Ave,470,R,,,,,,,X,,,,,,05/10/2007,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
