ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	Prepared	10/1/2011
5	Hampton Roads District	001	Accomack County			03	Two Axle, 4 Tire Single Unit Vehicles	              	35,180	0.09%	0.02%				196,194	0.29%	0.09%																																								231,373	0.10%		
5	Hampton Roads District	001	Accomack County			04	Busses	              	706	0.00%	0.00%				6,047	0.01%	0.00%																																								6,753	0.00%		
5	Hampton Roads District	001	Accomack County			05	Two Axle, 6 Tire Single Unit Trucks	              	1,176	0.00%	0.00%				7,908	0.01%	0.00%																																								9,083	0.00%		
5	Hampton Roads District	001	Accomack County			06	Three Axle Single Unit Trucks	              	996	0.00%	0.00%				5,651	0.01%	0.00%																																								6,647	0.00%		
5	Hampton Roads District	001	Accomack County			07	Four or More Axle Single Unit Trucks	              	121	0.00%	0.00%				730	0.00%	0.00%																																								851	0.00%		
5	Hampton Roads District	001	Accomack County			08	Four Axle or Fewer Single Trailers	              	478	0.00%	0.00%				3,029	0.00%	0.00%																																								3,506	0.00%		
5	Hampton Roads District	001	Accomack County			09	Five Axle Single Trailers	              	1,313	0.00%	0.00%				32,377	0.05%	0.01%																																								33,689	0.01%		
5	Hampton Roads District	001	Accomack County			10	Six or More Axle Single Trailers	              	38	0.00%	0.00%				239	0.00%	0.00%																																								277	0.00%		
5	Hampton Roads District	001	Accomack County			11	Five Axle or Fewer Multi-Trailers	              	2	0.00%	0.00%				12	0.00%	0.00%																																								14	0.00%		
5	Hampton Roads District	001	Accomack County			12	Six Axle Multi-Trailers	              	3	0.00%	0.00%				61	0.00%	0.00%																																								64	0.00%		
5	Hampton Roads District	001	Accomack County			13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%				1	0.00%	0.00%																																								1	0.00%		
5	Hampton Roads District	001	Accomack County Total:						257,052	0.64%	0.11%				892,083	1.30%	0.40%																																								1,149,135	0.51%		
5	Hampton Roads District	040	Greensville County			01	Motorcycles	              	98	0.00%	0.00%				931	0.00%	0.00%				1,830	0.00%	0.00%																																		2,858	0.00%		
5	Hampton Roads District	040	Greensville County			02	Passenger Cars	              	92,502	0.23%	0.04%				129,592	0.19%	0.06%				431,880	0.65%	0.19%																																		653,973	0.29%		
5	Hampton Roads District	040	Greensville County			03	Two Axle, 4 Tire Single Unit Vehicles	              	15,468	0.04%	0.01%				37,690	0.05%	0.02%				95,343	0.14%	0.04%																																		148,500	0.07%		
5	Hampton Roads District	040	Greensville County			04	Busses	              	742	0.00%	0.00%				1,307	0.00%	0.00%				4,056	0.01%	0.00%																																		6,105	0.00%		
5	Hampton Roads District	040	Greensville County			05	Two Axle, 6 Tire Single Unit Trucks	              	594	0.00%	0.00%				1,602	0.00%	0.00%				6,139	0.01%	0.00%																																		8,335	0.00%		
5	Hampton Roads District	040	Greensville County			06	Three Axle Single Unit Trucks	              	592	0.00%	0.00%				1,974	0.00%	0.00%				3,501	0.01%	0.00%																																		6,067	0.00%		
5	Hampton Roads District	040	Greensville County			07	Four or More Axle Single Unit Trucks	              	87	0.00%	0.00%				260	0.00%	0.00%				123	0.00%	0.00%																																		470	0.00%		
5	Hampton Roads District	040	Greensville County			08	Four Axle or Fewer Single Trailers	              	227	0.00%	0.00%				1,003	0.00%	0.00%				2,359	0.00%	0.00%																																		3,589	0.00%		
5	Hampton Roads District	040	Greensville County			09	Five Axle Single Trailers	              	1,006	0.00%	0.00%				23,284	0.03%	0.01%				86,528	0.13%	0.04%																																		110,817	0.05%		
5	Hampton Roads District	040	Greensville County			10	Six or More Axle Single Trailers	              	31	0.00%	0.00%				413	0.00%	0.00%				733	0.00%	0.00%																																		1,178	0.00%		
5	Hampton Roads District	040	Greensville County			11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%				576	0.00%	0.00%				1,425	0.00%	0.00%																																		2,001	0.00%		
5	Hampton Roads District	040	Greensville County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				276	0.00%	0.00%				666	0.00%	0.00%																																		942	0.00%		
5	Hampton Roads District	040	Greensville County			13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%				1	0.00%	0.00%				7	0.00%	0.00%																																		7	0.00%		
5	Hampton Roads District	040	Greensville County Total:						111,347	0.28%	0.05%				198,908	0.29%	0.09%				634,588	0.95%	0.28%																																		944,843	0.42%		
5	Hampton Roads District	046	Isle of Wight County			01	Motorcycles	              	634	0.00%	0.00%				4,577	0.01%	0.00%																																								5,211	0.00%		
5	Hampton Roads District	046	Isle of Wight County			02	Passenger Cars	              	261,758	0.65%	0.12%				594,930	0.86%	0.26%																																								856,688	0.38%		
5	Hampton Roads District	046	Isle of Wight County			03	Two Axle, 4 Tire Single Unit Vehicles	              	35,197	0.09%	0.02%				184,550	0.27%	0.08%																																								219,748	0.10%		
5	Hampton Roads District	046	Isle of Wight County			04	Busses	              	1,261	0.00%	0.00%				4,060	0.01%	0.00%																																								5,321	0.00%		
5	Hampton Roads District	046	Isle of Wight County			05	Two Axle, 6 Tire Single Unit Trucks	              	680	0.00%	0.00%				5,338	0.01%	0.00%																																								6,018	0.00%		
5	Hampton Roads District	046	Isle of Wight County			06	Three Axle Single Unit Trucks	              	617	0.00%	0.00%				7,440	0.01%	0.00%																																								8,057	0.00%		
5	Hampton Roads District	046	Isle of Wight County			07	Four or More Axle Single Unit Trucks	              	86	0.00%	0.00%				2,931	0.00%	0.00%																																								3,017	0.00%		
5	Hampton Roads District	046	Isle of Wight County			08	Four Axle or Fewer Single Trailers	              	119	0.00%	0.00%				2,389	0.00%	0.00%																																								2,509	0.00%		
5	Hampton Roads District	046	Isle of Wight County			09	Five Axle Single Trailers	              	607	0.00%	0.00%				32,221	0.05%	0.01%																																								32,828	0.01%		
5	Hampton Roads District	046	Isle of Wight County			10	Six or More Axle Single Trailers	              	17	0.00%	0.00%				405	0.00%	0.00%																																								422	0.00%		
5	Hampton Roads District	046	Isle of Wight County			11	Five Axle or Fewer Multi-Trailers	              	1	0.00%	0.00%				425	0.00%	0.00%																																								427	0.00%		
5	Hampton Roads District	046	Isle of Wight County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				60	0.00%	0.00%																																								60	0.00%		
5	Hampton Roads District	046	Isle of Wight County			13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%				2	0.00%	0.00%																																								2	0.00%		
5	Hampton Roads District	046	Isle of Wight County Total:						300,978	0.75%	0.13%				839,329	1.22%	0.37%																																								1,140,307	0.51%		
5	Hampton Roads District	047	James City County			01	Motorcycles	              	366	0.00%	0.00%				1,544	0.00%	0.00%				1,674	0.00%	0.00%																																		3,584	0.00%		
5	Hampton Roads District	047	James City County			02	Passenger Cars	              	282,095	0.70%	0.13%				600,400	0.87%	0.27%				379,883	0.57%	0.17%																																		1,262,377	0.56%		
5	Hampton Roads District	047	James City County			03	Two Axle, 4 Tire Single Unit Vehicles	              	31,143	0.08%	0.01%				129,686	0.19%	0.06%				82,338	0.12%	0.04%																																		243,167	0.11%		
5	Hampton Roads District	047	James City County			04	Busses	              	1,656	0.00%	0.00%				4,866	0.01%	0.00%				3,678	0.01%	0.00%																																		10,201	0.00%		
5	Hampton Roads District	047	James City County			05	Two Axle, 6 Tire Single Unit Trucks	              	1,972	0.00%	0.00%				6,101	0.01%	0.00%				3,601	0.01%	0.00%																																		11,674	0.01%		
5	Hampton Roads District	047	James City County			06	Three Axle Single Unit Trucks	              	774	0.00%	0.00%				4,517	0.01%	0.00%				3,067	0.00%	0.00%																																		8,357	0.00%		
5	Hampton Roads District	047	James City County			07	Four or More Axle Single Unit Trucks	              	240	0.00%	0.00%				1,110	0.00%	0.00%				801	0.00%	0.00%																																		2,151	0.00%		
5	Hampton Roads District	047	James City County			08	Four Axle or Fewer Single Trailers	              	187	0.00%	0.00%				1,375	0.00%	0.00%				1,921	0.00%	0.00%																																		3,483	0.00%		
5	Hampton Roads District	047	James City County			09	Five Axle Single Trailers	              	333	0.00%	0.00%				5,395	0.01%	0.00%				28,271	0.04%	0.01%																																		33,999	0.02%		
5	Hampton Roads District	047	James City County			10	Six or More Axle Single Trailers	              	7	0.00%	0.00%				256	0.00%	0.00%				518	0.00%	0.00%																																		781	0.00%		
5	Hampton Roads District	047	James City County			11	Five Axle or Fewer Multi-Trailers	              	6	0.00%	0.00%				12	0.00%	0.00%				496	0.00%	0.00%																																		514	0.00%		
5	Hampton Roads District	047	James City County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				7	0.00%	0.00%				201	0.00%	0.00%																																		208	0.00%		
5	Hampton Roads District	047	James City County			13	Seven or More Axle Multi-Trailers	              	1	0.00%	0.00%				0	0.00%	0.00%				2	0.00%	0.00%																																		4	0.00%		
5	Hampton Roads District	047	James City County Total:						318,782	0.79%	0.14%				755,269	1.10%	0.34%				506,451	0.76%	0.22%																																		1,580,501	0.70%		
5	Hampton Roads District	061	Nansemond Maintenance Area			01	Motorcycles	              							46	0.00%	0.00%				1,751	0.00%	0.00%																																		1,797	0.00%		
5	Hampton Roads District	061	Nansemond Maintenance Area			02	Passenger Cars	              							32,391	0.05%	0.01%				257,339	0.39%	0.11%																																		289,730	0.13%		
5	Hampton Roads District	061	Nansemond Maintenance Area			03	Two Axle, 4 Tire Single Unit Vehicles	              							6,236	0.01%	0.00%				62,577	0.09%	0.03%																																		68,813	0.03%		
5	Hampton Roads District	061	Nansemond Maintenance Area			04	Busses	              							83	0.00%	0.00%				1,586	0.00%	0.00%																																		1,670	0.00%		
5	Hampton Roads District	061	Nansemond Maintenance Area			05	Two Axle, 6 Tire Single Unit Trucks	              							141	0.00%	0.00%				2,473	0.00%	0.00%																																		2,615	0.00%		
5	Hampton Roads District	061	Nansemond Maintenance Area			06	Three Axle Single Unit Trucks	              							292	0.00%	0.00%				2,586	0.00%	0.00%																																		2,878	0.00%		
5	Hampton Roads District	061	Nansemond Maintenance Area			07	Four or More Axle Single Unit Trucks	              							33	0.00%	0.00%				370	0.00%	0.00%																																		404	0.00%		
5	Hampton Roads District	061	Nansemond Maintenance Area			08	Four Axle or Fewer Single Trailers	              							57	0.00%	0.00%				1,471	0.00%	0.00%																																		1,528	0.00%		
5	Hampton Roads District	061	Nansemond Maintenance Area			09	Five Axle Single Trailers	              							1,128	0.00%	0.00%				11,635	0.02%	0.01%																																		12,764	0.01%		
5	Hampton Roads District	061	Nansemond Maintenance Area			10	Six or More Axle Single Trailers	              							20	0.00%	0.00%				265	0.00%	0.00%																																		286	0.00%		
5	Hampton Roads District	061	Nansemond Maintenance Area			11	Five Axle or Fewer Multi-Trailers	              							0	0.00%	0.00%				187	0.00%	0.00%																																		187	0.00%		
5	Hampton Roads District	061	Nansemond Maintenance Area			12	Six Axle Multi-Trailers	              							0	0.00%	0.00%				71	0.00%	0.00%																																		71	0.00%		
5	Hampton Roads District	061	Nansemond Maintenance Area			13	Seven or More Axle Multi-Trailers	              							0	0.00%	0.00%				2	0.00%	0.00%																																		2	0.00%		
5	Hampton Roads District	061	Nansemond Maintenance Area Total:												40,430	0.06%	0.02%				342,315	0.52%	0.15%																																		382,745	0.17%		
5	Hampton Roads District	064	Norfolk Maintenance Area			01	Motorcycles	              							1,959	0.00%	0.00%				15,596	0.02%	0.01%																																		17,555	0.01%		
5	Hampton Roads District	064	Norfolk Maintenance Area			02	Passenger Cars	              							470,523	0.68%	0.21%				4,021,923	6.05%	1.79%																																		4,492,447	2.00%		
5	Hampton Roads District	064	Norfolk Maintenance Area			03	Two Axle, 4 Tire Single Unit Vehicles	              							98,104	0.14%	0.04%				913,535	1.37%	0.41%																																		1,011,639	0.45%		
5	Hampton Roads District	064	Norfolk Maintenance Area			04	Busses	              							2,033	0.00%	0.00%				19,431	0.03%	0.01%																																		21,464	0.01%		
5	Hampton Roads District	064	Norfolk Maintenance Area			05	Two Axle, 6 Tire Single Unit Trucks	              							2,910	0.00%	0.00%				31,522	0.05%	0.01%																																		34,432	0.02%		
5	Hampton Roads District	064	Norfolk Maintenance Area			06	Three Axle Single Unit Trucks	              							4,190	0.01%	0.00%				32,958	0.05%	0.01%																																		37,147	0.02%		
5	Hampton Roads District	064	Norfolk Maintenance Area			07	Four or More Axle Single Unit Trucks	              							949	0.00%	0.00%				6,903	0.01%	0.00%																																		7,852	0.00%		
5	Hampton Roads District	064	Norfolk Maintenance Area			08	Four Axle or Fewer Single Trailers	              							1,150	0.00%	0.00%				14,975	0.02%	0.01%																																		16,124	0.01%		
5	Hampton Roads District	064	Norfolk Maintenance Area			09	Five Axle Single Trailers	              							17,725	0.03%	0.01%				103,121	0.16%	0.05%																																		120,846	0.05%		
5	Hampton Roads District	064	Norfolk Maintenance Area			10	Six or More Axle Single Trailers	              							387	0.00%	0.00%				2,930	0.00%	0.00%																																		3,316	0.00%		
5	Hampton Roads District	064	Norfolk Maintenance Area			11	Five Axle or Fewer Multi-Trailers	              							215	0.00%	0.00%				1,838	0.00%	0.00%																																		2,053	0.00%		
5	Hampton Roads District	064	Norfolk Maintenance Area			12	Six Axle Multi-Trailers	              							74	0.00%	0.00%				542	0.00%	0.00%																																		615	0.00%		
5	Hampton Roads District	064	Norfolk Maintenance Area			13	Seven or More Axle Multi-Trailers	              							2	0.00%	0.00%				33	0.00%	0.00%																																		35	0.00%		
5	Hampton Roads District	064	Norfolk Maintenance Area Total:												600,219	0.87%	0.27%				5,165,307	7.77%	2.29%																																		5,765,527	2.56%		
5	Hampton Roads District	065	Northampton County			01	Motorcycles	              	49	0.00%	0.00%				1,526	0.00%	0.00%																																								1,574	0.00%		
5	Hampton Roads District	065	Northampton County			02	Passenger Cars	              	82,058	0.20%	0.04%				314,018	0.46%	0.14%																																								396,075	0.18%		
5	Hampton Roads District	065	Northampton County			03	Two Axle, 4 Tire Single Unit Vehicles	              	11,723	0.03%	0.01%				97,477	0.14%	0.04%																																								109,200	0.05%		
5	Hampton Roads District	065	Northampton County			04	Busses	              	403	0.00%	0.00%				3,457	0.01%	0.00%																																								3,860	0.00%		
5	Hampton Roads District	065	Northampton County			05	Two Axle, 6 Tire Single Unit Trucks	              	446	0.00%	0.00%				4,082	0.01%	0.00%																																								4,528	0.00%		
5	Hampton Roads District	065	Northampton County			06	Three Axle Single Unit Trucks	              	333	0.00%	0.00%				3,064	0.00%	0.00%																																								3,397	0.00%		
5	Hampton Roads District	065	Northampton County			07	Four or More Axle Single Unit Trucks	              	20	0.00%	0.00%				306	0.00%	0.00%																																								326	0.00%		
5	Hampton Roads District	065	Northampton County			08	Four Axle or Fewer Single Trailers	              	151	0.00%	0.00%				1,558	0.00%	0.00%																																								1,709	0.00%		
5	Hampton Roads District	065	Northampton County			09	Five Axle Single Trailers	              	137	0.00%	0.00%				18,236	0.03%	0.01%																																								18,373	0.01%		
5	Hampton Roads District	065	Northampton County			10	Six or More Axle Single Trailers	              	24	0.00%	0.00%				173	0.00%	0.00%																																								198	0.00%		
5	Hampton Roads District	065	Northampton County			11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%				8	0.00%	0.00%																																								9	0.00%		
5	Hampton Roads District	065	Northampton County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				38	0.00%	0.00%																																								38	0.00%		
5	Hampton Roads District	065	Northampton County			13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%				4	0.00%	0.00%																																								4	0.00%		
5	Hampton Roads District	065	Northampton County Total:						95,345	0.24%	0.04%				443,947	0.65%	0.20%																																								539,291	0.24%		
5	Hampton Roads District	075	Princess Anne Maintenance Area			01	Motorcycles	              													2,769	0.00%	0.00%																																		2,769	0.00%		
5	Hampton Roads District	075	Princess Anne Maintenance Area			02	Passenger Cars	              													1,257,081	1.89%	0.56%																																		1,257,081	0.56%		
5	Hampton Roads District	075	Princess Anne Maintenance Area			03	Two Axle, 4 Tire Single Unit Vehicles	              													212,906	0.32%	0.09%																																		212,906	0.09%		
5	Hampton Roads District	075	Princess Anne Maintenance Area			04	Busses	              													4,549	0.01%	0.00%																																		4,549	0.00%		
5	Hampton Roads District	075	Princess Anne Maintenance Area			05	Two Axle, 6 Tire Single Unit Trucks	              													8,375	0.01%	0.00%																																		8,375	0.00%		
5	Hampton Roads District	075	Princess Anne Maintenance Area			06	Three Axle Single Unit Trucks	              													14,457	0.02%	0.01%																																		14,457	0.01%		
5	Hampton Roads District	075	Princess Anne Maintenance Area			07	Four or More Axle Single Unit Trucks	              													1,428	0.00%	0.00%																																		1,428	0.00%		
5	Hampton Roads District	075	Princess Anne Maintenance Area			08	Four Axle or Fewer Single Trailers	              													2,504	0.00%	0.00%																																		2,504	0.00%		
5	Hampton Roads District	075	Princess Anne Maintenance Area			09	Five Axle Single Trailers	              													8,830	0.01%	0.00%																																		8,830	0.00%		
5	Hampton Roads District	075	Princess Anne Maintenance Area			10	Six or More Axle Single Trailers	              													679	0.00%	0.00%																																		679	0.00%		
5	Hampton Roads District	075	Princess Anne Maintenance Area			11	Five Axle or Fewer Multi-Trailers	              													30	0.00%	0.00%																																		30	0.00%		
5	Hampton Roads District	075	Princess Anne Maintenance Area			12	Six Axle Multi-Trailers	              													1	0.00%	0.00%																																		1	0.00%		
5	Hampton Roads District	075	Princess Anne Maintenance Area Total:																		1,513,608	2.28%	0.67%																																		1,513,608	0.67%		
5	Hampton Roads District	087	Southampton County			01	Motorcycles	              	137	0.00%	0.00%				2,273	0.00%	0.00%																																								2,410	0.00%		
5	Hampton Roads District	087	Southampton County			02	Passenger Cars	              	202,950	0.50%	0.09%				490,053	0.71%	0.22%																																								693,003	0.31%		
5	Hampton Roads District	087	Southampton County			03	Two Axle, 4 Tire Single Unit Vehicles	              	38,192	0.09%	0.02%				145,116	0.21%	0.06%																																								183,307	0.08%		
5	Hampton Roads District	087	Southampton County			04	Busses	              	1,124	0.00%	0.00%				4,717	0.01%	0.00%																																								5,842	0.00%		
5	Hampton Roads District	087	Southampton County			05	Two Axle, 6 Tire Single Unit Trucks	              	1,415	0.00%	0.00%				5,306	0.01%	0.00%																																								6,721	0.00%		
5	Hampton Roads District	087	Southampton County			06	Three Axle Single Unit Trucks	              	826	0.00%	0.00%				5,619	0.01%	0.00%																																								6,445	0.00%		
5	Hampton Roads District	087	Southampton County			07	Four or More Axle Single Unit Trucks	              	92	0.00%	0.00%				790	0.00%	0.00%																																								882	0.00%		
5	Hampton Roads District	087	Southampton County			08	Four Axle or Fewer Single Trailers	              	342	0.00%	0.00%				3,534	0.01%	0.00%																																								3,877	0.00%		
5	Hampton Roads District	087	Southampton County			09	Five Axle Single Trailers	              	4,797	0.01%	0.00%				81,857	0.12%	0.04%																																								86,654	0.04%		
5	Hampton Roads District	087	Southampton County			10	Six or More Axle Single Trailers	              	467	0.00%	0.00%				1,070	0.00%	0.00%																																								1,537	0.00%		
5	Hampton Roads District	087	Southampton County			11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%				1,657	0.00%	0.00%																																								1,657	0.00%		
5	Hampton Roads District	087	Southampton County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				677	0.00%	0.00%																																								677	0.00%		
5	Hampton Roads District	087	Southampton County			13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%				3	0.00%	0.00%																																								3	0.00%		
5	Hampton Roads District	087	Southampton County Total:						250,342	0.62%	0.11%				742,674	1.08%	0.33%																																								993,016	0.44%		
5	Hampton Roads District	090	Surry County			01	Motorcycles	              	46	0.00%	0.00%				1,246	0.00%	0.00%																																								1,292	0.00%		
5	Hampton Roads District	090	Surry County			02	Passenger Cars	              	40,089	0.10%	0.02%				77,884	0.11%	0.03%																																								117,973	0.05%		
5	Hampton Roads District	090	Surry County			03	Two Axle, 4 Tire Single Unit Vehicles	              	9,596	0.02%	0.00%				27,442	0.04%	0.01%																																								37,038	0.02%		
5	Hampton Roads District	090	Surry County			04	Busses	              	377	0.00%	0.00%				583	0.00%	0.00%																																								960	0.00%		
5	Hampton Roads District	090	Surry County			05	Two Axle, 6 Tire Single Unit Trucks	              	348	0.00%	0.00%				936	0.00%	0.00%																																								1,284	0.00%		
5	Hampton Roads District	090	Surry County			06	Three Axle Single Unit Trucks	              	252	0.00%	0.00%				978	0.00%	0.00%																																								1,230	0.00%		
5	Hampton Roads District	090	Surry County			07	Four or More Axle Single Unit Trucks	              	26	0.00%	0.00%				197	0.00%	0.00%																																								223	0.00%		
5	Hampton Roads District	090	Surry County			08	Four Axle or Fewer Single Trailers	              	146	0.00%	0.00%				335	0.00%	0.00%																																								481	0.00%		
5	Hampton Roads District	090	Surry County			09	Five Axle Single Trailers	              	638	0.00%	0.00%				4,061	0.01%	0.00%																																								4,699	0.00%		
5	Hampton Roads District	090	Surry County			10	Six or More Axle Single Trailers	              	25	0.00%	0.00%				74	0.00%	0.00%																																								99	0.00%		
5	Hampton Roads District	090	Surry County			11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
5	Hampton Roads District	090	Surry County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%																																								0	0.00%		
5	Hampton Roads District	090	Surry County Total:						51,543	0.13%	0.02%				113,735	0.17%	0.05%																																								165,278	0.07%		
5	Hampton Roads District	091	Sussex County			01	Motorcycles	              	182	0.00%	0.00%				1,741	0.00%	0.00%				2,157	0.00%	0.00%																																		4,080	0.00%		
5	Hampton Roads District	091	Sussex County			02	Passenger Cars	              	84,859	0.21%	0.04%				194,881	0.28%	0.09%				423,484	0.64%	0.19%																																		703,224	0.31%		
5	Hampton Roads District	091	Sussex County			03	Two Axle, 4 Tire Single Unit Vehicles	              	10,164	0.03%	0.00%				67,417	0.10%	0.03%				89,524	0.13%	0.04%																																		167,106	0.07%		
5	Hampton Roads District	091	Sussex County			04	Busses	              	285	0.00%	0.00%				2,890	0.00%	0.00%				3,459	0.01%	0.00%																																		6,634	0.00%		
5	Hampton Roads District	091	Sussex County			05	Two Axle, 6 Tire Single Unit Trucks	              	374	0.00%	0.00%				2,892	0.00%	0.00%				5,299	0.01%	0.00%																																		8,565	0.00%		
5	Hampton Roads District	091	Sussex County			06	Three Axle Single Unit Trucks	              	331	0.00%	0.00%				3,174	0.00%	0.00%				3,379	0.01%	0.00%																																		6,884	0.00%		
5	Hampton Roads District	091	Sussex County			07	Four or More Axle Single Unit Trucks	              	81	0.00%	0.00%				1,001	0.00%	0.00%				142	0.00%	0.00%																																		1,224	0.00%		
5	Hampton Roads District	091	Sussex County			08	Four Axle or Fewer Single Trailers	              	121	0.00%	0.00%				1,681	0.00%	0.00%				1,914	0.00%	0.00%																																		3,716	0.00%		
5	Hampton Roads District	091	Sussex County			09	Five Axle Single Trailers	              	1,197	0.00%	0.00%				33,248	0.05%	0.01%				69,271	0.10%	0.03%																																		103,715	0.05%		
5	Hampton Roads District	091	Sussex County			10	Six or More Axle Single Trailers	              	97	0.00%	0.00%				806	0.00%	0.00%				771	0.00%	0.00%																																		1,674	0.00%		
5	Hampton Roads District	091	Sussex County			11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%				638	0.00%	0.00%				1,099	0.00%	0.00%																																		1,737	0.00%		
5	Hampton Roads District	091	Sussex County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				91	0.00%	0.00%				539	0.00%	0.00%																																		630	0.00%		
5	Hampton Roads District	091	Sussex County			13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%				4	0.00%	0.00%				6	0.00%	0.00%																																		9	0.00%		
5	Hampton Roads District	091	Sussex County Total:						97,690	0.24%	0.04%				310,463	0.45%	0.14%				601,045	0.90%	0.27%																																		1,009,198	0.45%		
5	Hampton Roads District	099	York County			01	Motorcycles	              	1,565	0.00%	0.00%				3,168	0.00%	0.00%				13,359	0.02%	0.01%																																		18,092	0.01%		
5	Hampton Roads District	099	York County			02	Passenger Cars	              	335,083	0.83%	0.15%				771,778	1.12%	0.34%				3,281,671	4.94%	1.46%																																		4,388,531	1.95%		
5	Hampton Roads District	099	York County			03	Two Axle, 4 Tire Single Unit Vehicles	              	39,451	0.10%	0.02%				176,381	0.26%	0.08%				702,454	1.06%	0.31%																																		918,287	0.41%		
5	Hampton Roads District	099	York County			04	Busses	              	338	0.00%	0.00%				4,355	0.01%	0.00%				21,862	0.03%	0.01%																																		26,555	0.01%		
5	Hampton Roads District	099	York County			05	Two Axle, 6 Tire Single Unit Trucks	              	1,057	0.00%	0.00%				4,935	0.01%	0.00%				26,735	0.04%	0.01%																																		32,727	0.01%		
5	Hampton Roads District	099	York County			06	Three Axle Single Unit Trucks	              	513	0.00%	0.00%				3,691	0.01%	0.00%				20,696	0.03%	0.01%																																		24,899	0.01%		
5	Hampton Roads District	099	York County			07	Four or More Axle Single Unit Trucks	              	79	0.00%	0.00%				859	0.00%	0.00%				4,036	0.01%	0.00%																																		4,973	0.00%		
5	Hampton Roads District	099	York County			08	Four Axle or Fewer Single Trailers	              	256	0.00%	0.00%				1,513	0.00%	0.00%				12,542	0.02%	0.01%																																		14,312	0.01%		
5	Hampton Roads District	099	York County			09	Five Axle Single Trailers	              	192	0.00%	0.00%				4,634	0.01%	0.00%				125,313	0.19%	0.06%																																		130,139	0.06%		
5	Hampton Roads District	099	York County			10	Six or More Axle Single Trailers	              	20	0.00%	0.00%				128	0.00%	0.00%				2,523	0.00%	0.00%																																		2,671	0.00%		
5	Hampton Roads District	099	York County			11	Five Axle or Fewer Multi-Trailers	              	4	0.00%	0.00%				11	0.00%	0.00%				2,182	0.00%	0.00%																																		2,196	0.00%		
5	Hampton Roads District	099	York County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				2	0.00%	0.00%				846	0.00%	0.00%																																		848	0.00%		
5	Hampton Roads District	099	York County			13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%				1	0.00%	0.00%				14	0.00%	0.00%																																		15	0.00%		
5	Hampton Roads District	099	York County Total:						378,558	0.94%	0.17%				971,456	1.41%	0.43%				4,214,231	6.34%	1.87%																																		5,564,244	2.47%		
5	Hampton Roads District	131	City of Chesapeake			01	Motorcycles	              																									4,152	0.02%	0.00%				11,841	0.05%	0.01%																15,993	0.01%		
5	Hampton Roads District	131	City of Chesapeake			02	Passenger Cars	              																									1,663,706	8.52%	0.74%				1,641,372	7.50%	0.73%																3,305,079	1.47%		
5	Hampton Roads District	131	City of Chesapeake			03	Two Axle, 4 Tire Single Unit Vehicles	              																									189,987	0.97%	0.08%				453,240	2.07%	0.20%																643,227	0.29%		
5	Hampton Roads District	131	City of Chesapeake			04	Busses	              																									5,309	0.03%	0.00%				10,017	0.05%	0.00%																15,326	0.01%		
5	Hampton Roads District	131	City of Chesapeake			05	Two Axle, 6 Tire Single Unit Trucks	              																									7,443	0.04%	0.00%				14,947	0.07%	0.01%																22,390	0.01%		
5	Hampton Roads District	131	City of Chesapeake			06	Three Axle Single Unit Trucks	              																									4,995	0.03%	0.00%				12,444	0.06%	0.01%																17,439	0.01%		
5	Hampton Roads District	131	City of Chesapeake			07	Four or More Axle Single Unit Trucks	              																									655	0.00%	0.00%				4,120	0.02%	0.00%																4,775	0.00%		
5	Hampton Roads District	131	City of Chesapeake			08	Four Axle or Fewer Single Trailers	              																									1,573	0.01%	0.00%				4,320	0.02%	0.00%																5,893	0.00%		
