670035,  SR,00304,     ,VA 304,Seymour Dr,130,Town of South Boston,130,Town of South Boston,0.25,Marshall St,US 360 John Randolph Blvd,2600,G,97%,1%,1%,1%,1%,0%,F,,,,2800,G,2011,,,,,,,,,,,,,,,
030350,  US,00360,     ,"US 58, US 360",Bill Tuck Hwy,130,Town of South Boston,130,Town of South Boston,0.18,US 501 Riverdale,CL South Boston,13000,F,85%,1%,1%,1%,12%,0%,F,0.0817,F,0.0000,13000,F,2011,,,,,,,,,,,,,,,
670001,  US,00360,     ,US 360,John Randolph Blvd,130,Town of South Boston,041,Halifax County,0.16,SCL South Boston,SR 304 Seymour Dr,11000,F,86%,1%,1%,2%,11%,0%,F,0.0822,F,0.0000,10000,F,2011,,,,,,,,,,,,,,,
670002,  US,00360,     ,US 360,John Randolph Blvd,130,Town of South Boston,130,Town of South Boston,0.52,SR 304 Seymour Dr,SR 34 Hodges St,11000,F,86%,1%,1%,2%,11%,0%,F,0.0807,F,0.0000,10000,F,2011,,,,,,,,,,,,,,,
670003,  US,00360,     ,US 360,John Randolph Blvd,130,Town of South Boston,130,Town of South Boston,0.44,SR 34 Hodges St,Hamilton Blvd,12000,F,86%,1%,1%,2%,11%,0%,F,0.0797,F,0.0000,12000,F,2011,,,,,,,,,,,,,,,
670004,  US,00360,     ,US 360,John Randolph Blvd,130,Town of South Boston,041,Halifax County,0.09,Hamilton Blvd,ECL South Boston,8400,F,86%,1%,1%,2%,11%,0%,F,0.0820,F,0.0000,8100,F,2011,,,,,,,,,,,,,,,
030368,  US,00501,     ,US 501,Main St,130,Town of South Boston,130,Town of South Boston,0.53,"US 58, US 360; SCL South Boston",US 501 P; Broad St,18000,F,97%,0%,0%,0%,2%,0%,C,0.0876,F,0.0000,18000,F,2011,,,,,,,,,,,,,,,
670024,  US,00501,     ,US 501,Broad St,130,Town of South Boston,130,Town of South Boston,0.09,US 501 P Main St,SR 304 Seymour Dr,8300,F,97%,0%,0%,0%,2%,0%,F,0.0947,F,0.0000,8800,F,2011,,15000,F,97%,0%,0%,0%,2%,0%,F,0.0891,F,0.0000,16000,F
670025,  US,00501,     ,US 501,Broad St,130,Town of South Boston,130,Town of South Boston,0.22,SR 304 Seymour Dr,SR 129 North Main St,8000,F,97%,0%,0%,0%,2%,0%,C,0.0957,F,0.0000,8500,F,2011,,16000,F,97%,0%,0%,0%,2%,0%,C,,,,16000,F
670026,  US,00501,     ,US 501,Broad St,130,Town of South Boston,130,Town of South Boston,0.26,SR 129 North Main St,Third St,6100,F,97%,0%,0%,0%,2%,0%,F,0.0891,F,0.0000,6500,F,2011,,13000,F,97%,0%,0%,0%,2%,0%,F,,,,14000,F
670030,  US,00501,     ,US 501,Broad Street,130,Town of South Boston,130,Town of South Boston,0.18,Third St,Edmunds St,5900,F,97%,0%,0%,0%,2%,0%,C,0.0897,F,0.0000,6200,F,2011,,,,,,,,,,,,,,,
670031,  US,00501,     ,US 501,Broad Street,130,Town of South Boston,130,Town of South Boston,0.41,Edmunds St,US 501 P Wilborn Ave,6000,F,97%,0%,0%,0%,2%,0%,F,0.0891,F,0.0000,6400,F,2011,,14000,F,97%,0%,1%,0%,2%,0%,F,0.0856,F,0.0000,15000,F
670032,  US,00501,     ,US 501,Wilborn Ave,130,Town of South Boston,130,Town of South Boston,0.51,US 501 P; Broad St,Hamilton Blvd,14000,G,97%,0%,0%,0%,2%,0%,F,,,,16000,G,2011,,,,,,,,,,,,,,,
670043,  US,00501,     ,US 501,Halifax Rd,130,Town of South Boston,130,Town of South Boston,0.69,Hamilton Blvd,Old NCL South Boston,16000,F,97%,0%,0%,0%,2%,0%,F,0.0853,F,0.0000,17000,F,2011,,,,,,,,,,,,,,,
030367,  US,00501,     ,US 501,Halifax Rd,130,Town of South Boston,130,Town of South Boston,0.79,Old NCL South Boston,"SR 129 N, Old Halifax Rd",17000,F,97%,0%,0%,0%,2%,0%,F,0.0911,F,0.0000,18000,F,2011,,,,,,,,,,,,,,,
030271,  US,00501,     ,US 501,Halifax Rd,130,Town of South Boston,130,Town of South Boston,0.38,"SR 129 N, Old Halifax Rd",NCL South Boston,22000,F,97%,0%,0%,0%,2%,0%,F,0.0937,F,0.0000,22000,F,2011,,,,,,,,,,,,,,,
670027, 1US,00501,P    ,US 501 Par,Main St,130,Town of South Boston,130,Town of South Boston,0.07,US 501 Broad St,SR 304 Seymour Dr,7100,F,97%,0%,1%,0%,2%,0%,F,0.0893,F,0.0000,7500,F,2011,,15000,F,97%,0%,0%,0%,2%,0%,F,0.0891,F,0.0000,16000,F
670028, 1US,00501,P    ,US 501 Par,Main St,130,Town of South Boston,130,Town of South Boston,0.18,SR 304 Seymour Dr,SR 129 North Main St,7500,F,97%,0%,1%,0%,2%,0%,C,0.0881,F,0.0000,8000,F,2011,,16000,F,97%,0%,0%,0%,2%,0%,C,,,,16000,F
670022, 1US,00501,P    ,US 501 Par,Wilborne Ave,130,Town of South Boston,130,Town of South Boston,0.26,SR 129 North Main St,Third St,7300,F,97%,0%,1%,0%,2%,0%,F,0.0878,F,0.0000,7800,F,2011,,13000,F,97%,0%,0%,0%,2%,0%,F,,,,14000,F
784994, 1US,00501,P    ,US 501 Par,Wilborne Ave,130,Town of South Boston,130,Town of South Boston,0.57,Third St,US 501 Broad Street,8500,F,97%,0%,1%,0%,2%,0%,F,0.0831,F,0.0000,9000,F,2011,,,,,,,,,,,,,,,
670016, 130,00001,     ,130-1,Railroad Ave,130,Town of South Boston,130,Town of South Boston,0.36,Edmunds St,Summit Dr,430,G,92%,0%,1%,7%,0%,0%,C,,,,470,G,2011,,,,,,,,,,,,,,,
784988, 130,00001,     ,130-1,Railroad Avenue,130,Town of South Boston,130,Town of South Boston,0.18,Summit Dr,Seymour Dr,560,G,92%,0%,1%,7%,0%,0%,F,,,,600,G,2011,,,,,,,,,,,,,,,
670017, 130,00002,     ,130-2,Riley Ave,130,Town of South Boston,130,Town of South Boston,0.16,Seymour Dr,Vaughan St,850,G,98%,1%,1%,0%,0%,0%,C,,,,920,G,2011,,,,,,,,,,,,,,,
670019, 130,00003,     ,130-3,Seymour Dr,130,Town of South Boston,130,Town of South Boston,0.11,Railroad Ave,Thomas St,640,G,92%,1%,2%,5%,0%,0%,C,,,,700,G,2011,,,,,,,,,,,,,,,
670020, 130,00004,     ,130-4,Vaughan St,130,Town of South Boston,130,Town of South Boston,0.35,Riley Ave,Pine Ave,980,G,98%,1%,1%,0%,0%,0%,C,,,,1100,G,2011,,,,,,,,,,,,,,,
670021, 130,00005,     ,130-5,Webster St,130,Town of South Boston,130,Town of South Boston,0.61,Wilborn Ave,North Main St,860,F,98%,1%,1%,0%,0%,0%,C,0.0905,F,0.0000,910,F,2011,,,,,,,,,,,,,,,
784989, 130,00006,     ,130-6,Third St,130,Town of South Boston,130,Town of South Boston,0.14,US 501; Broad St,1US 501-P Wilborn Ave,390,G,97%,0%,2%,0%,0%,0%,C,,,,420,G,2011,,,,,,,,,,,,,,,
670005, 130,04700,     ,130-4700,Berry Hill Rd,130,Town of South Boston,130,Town of South Boston,1.13,WCL South Boston,Wilmoth Ave,1700,G,99%,0%,1%,0%,0%,0%,C,,,,1900,G,2011,,,,,,,,,,,,,,,
670006, 130,04700,     ,130-4700,Berry Hill Rd,130,Town of South Boston,130,Town of South Boston,0.20,Wilmoth Ave,Summit Dr,2400,G,99%,0%,1%,0%,0%,0%,F,,,,2600,G,2011,,,,,,,,,,,,,,,
670007, 130,04700,     ,130-4700,Edmunds St,130,Town of South Boston,130,Town of South Boston,0.06,Summit Dr,Railroad Ave,2500,G,99%,0%,1%,0%,0%,0%,F,,,,2700,G,2011,,,,,,,,,,,,,,,
670008, 130,04700,     ,130-4700,Edmunds St,130,Town of South Boston,130,Town of South Boston,0.45,Railroad Ave,US 501; Wilborn Ave,1600,G,97%,0%,1%,1%,0%,0%,C,,,,1800,G,2011,,,,,,,,,,,,,,,
670009, 130,04700,     ,130-4700,Edmunds St,130,Town of South Boston,130,Town of South Boston,0.54,US 501 Wilborn Ave,SR 29; North Main St,1300,G,98%,0%,1%,0%,0%,0%,C,,,,1400,G,2011,,,,,,,,,,,,,,,
670044, 130,04701,     ,130-4701,Marshall Ave,130,Town of South Boston,130,Town of South Boston,0.15,Seymour Dr,Fenton St,700,F,98%,1%,1%,0%,0%,0%,F,0.1275,F,0.0000,750,F,2011,,,,,,,,,,,,,,,
670045, 130,04701,     ,130-4701,Marshall Ave,130,Town of South Boston,130,Town of South Boston,0.41,Fenton St,Hodges St,890,G,98%,1%,1%,0%,0%,0%,C,,,,970,G,2011,,,,,,,,,,,,,,,
670012, 130,04702,     ,130-4702,Hamilton Blvd,130,Town of South Boston,130,Town of South Boston,0.37,SCL South Boston,Wilborn Ave,3200,F,99%,0%,0%,0%,0%,0%,C,0.1010,F,0.0000,3400,F,2011,,,,,,,,,,,,,,,
670013, 130,04702,     ,130-4702,Hamilton Blvd,130,Town of South Boston,130,Town of South Boston,0.70,Wilborn Ave,SR 129 North Main St,5600,F,95%,1%,1%,0%,3%,0%,C,0.0960,F,0.0000,6000,F,2011,,,,,,,,,,,,,,,
670014, 130,04702,     ,130-4702,Hamilton Blvd,130,Town of South Boston,130,Town of South Boston,1.26,SR 129 North Main St,US 360 John Randolph Blvd,6000,G,94%,1%,1%,1%,3%,0%,C,,,,6500,G,2011,,,,,,,,,,,,,,,
670010, 130,04704,     ,130-4704,College St,130,Town of South Boston,130,Town of South Boston,0.80,North Main St,Cavalier Blvd,1200,G,99%,1%,0%,0%,0%,0%,C,,,,1300,G,2011,,,,,,,,,,,,,,,
670042, 130,04710,     ,130-4710,Jeffress St,130,Town of South Boston,130,Town of South Boston,0.20,North Main St,Fenton St,780,G,98%,1%,1%,0%,0%,0%,C,,,,850,G,2011,,,,,,,,,,,,,,,
670011, 130,04710,     ,130-4710,Fenton St,130,Town of South Boston,130,Town of South Boston,0.19,Jeffress St,Marshall Ave,580,G,99%,1%,0%,0%,0%,0%,C,,,,630,G,2011,,,,,,,,,,,,,,,
670018, 130,04713,     ,130-4713,Watkins Ave,130,Town of South Boston,130,Town of South Boston,0.61,Edmunds St,Seymour Dr,2200,F,97%,0%,1%,0%,0%,0%,C,0.0939,F,0.0000,2300,F,2011,,,,,,,,,,,,,,,
570009, 130,00000,     ,130-0,Carrington St,130,Town of South Boston,130,Town of South Boston,0.00,Watkins Ave,Noblin Ave,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
570007, 130,00000,     ,130-0,College St,130,Town of South Boston,130,Town of South Boston,0.00,Llewellyn Avenue,Washington Avenue,530,F,,,,,,,X,0.1034,F,0.0000,530,F,2011,,,,,,,,,,,,,,,
570008, 130,00000,     ,130-0,Greenway Dr,130,Town of South Boston,130,Town of South Boston,0.00,Wilborn Ave,Norwood Ave,360,G,,,,,,,X,,,,360,G,2011,,,,,,,,,,,,,,,
570005, 130,00000,     ,130-0,Ridge St,130,Town of South Boston,130,Town of South Boston,0.00,Spring Avenue,Alderson Avenue,330,F,,,,,,,X,0.1177,F,0.0000,330,F,2011,,,,,,,,,,,,,,,
570012, 130,00000,     ,130-0,Robin Hood Rd,130,Town of South Boston,130,Town of South Boston,0.00,Halifax Rd,Nottingham Dr,430,G,,,,,,,X,,,,430,G,2011,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
