607204,C8US,00460,     ,Bus US 460,Main St,150,Town of Blacksburg,150,Town of Blacksburg,0.44,Patrick Henry Dr,Broce Dr,13000,G,98%,1%,0%,0%,0%,0%,F,0.0861,F,0.5627,14000,G,2011,,,,,,,,,,,,,,,
607195,C8US,00460,     ,Bus US 460,Main St,150,Town of Blacksburg,150,Town of Blacksburg,0.26,Broce Dr,Progress St,14000,G,98%,1%,0%,0%,0%,0%,F,0.0868,F,0.5450,15000,G,2011,,,,,,,,,,,,,,,
607196,C8US,00460,     ,Bus US 460,Main St,150,Town of Blacksburg,150,Town of Blacksburg,0.17,Progress St,Prices Fork Rd,18000,G,98%,1%,0%,0%,0%,0%,F,0.0901,F,0.5768,19000,G,2011,,,,,,,,,,,,,,,
607207,C8US,00460,     ,Bus US 460,Main St,150,Town of Blacksburg,150,Town of Blacksburg,0.53,Prices Fork Rd,Roanoke St,18000,G,98%,1%,0%,0%,0%,0%,F,0.0804,F,0.5739,20000,G,2011,,,,,,,,,,,,,,,
607188,C8US,00460,     ,Bus US 460,Main St,150,Town of Blacksburg,150,Town of Blacksburg,0.19,Roanoke St,Clay St,18000,G,98%,1%,1%,0%,0%,0%,F,0.0745,F,0.5152,19000,G,2011,,,,,,,,,,,,,,,
607206,C8US,00460,     ,Bus US 460,Main St,150,Town of Blacksburg,150,Town of Blacksburg,0.53,Clay St,Upland Rd,19000,G,98%,1%,1%,0%,0%,0%,F,0.0864,F,0.5388,20000,G,2011,,,,,,,,,,,,,,,
607187,C8US,00460,     ,Bus US 460,Main St,150,Town of Blacksburg,150,Town of Blacksburg,1.00,Upland Rd,Ellett Rd,21000,G,98%,1%,1%,0%,0%,0%,F,0.0864,F,0.5090,22000,G,2011,,,,,,,,,,,,,,,
607185,C8US,00460,     ,Bus US 460,Main St,150,Town of Blacksburg,150,Town of Blacksburg,1.43,Ellett Rd,US 460; SCL Blackburg,21000,G,98%,1%,1%,0%,0%,0%,C,0.0908,F,0.5423,23000,G,2011,,,,,,,,,,,,,,,
780567,  FR,00618,     ,FR 618,Holiday Lane,150,Town of Blacksburg,060,Montgomery County,0.03,End State Maintenance,SCL Blacksburg,10,R,,,,,,,X,,,,,,01/23/2008,,,,,,,,,,,,,,,
785267,  FR,00618,     ,FR 618,Holiday Lane,150,Town of Blacksburg,060,Montgomery County,0.09,SCL Blacksburg,Yellow Sulphur Rd,90,R,,,,,,,X,,,,,,01/23/2008,,,,,,,,,,,,,,,
607219, 150,00002,     ,150-2,University City Blvd,150,Town of Blacksburg,150,Town of Blacksburg,1.11,Prices Fork Rd,Toms Creek Rd,11000,G,98%,2%,0%,0%,0%,0%,C,0.0895,F,0.5833,12000,G,2011,,,,,,,,,,,,,,,
790878, 150,00003,     ,150-3,Givens Lane,150,Town of Blacksburg,150,Town of Blacksburg,1.57,150-3159 Chickahominy Dr,Bus US 460 North Main St,1500,G,99%,1%,0%,0%,0%,0%,C,0.0933,F,0.5430,1600,G,2011,,,,,,,,,,,,,,,
796449, 150,00004,     ,150-4,Progress St,150,Town of Blacksburg,150,Town of Blacksburg,0.64,"Bus US 460, N Main St",150-3165 Patrick Henry Dr,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
790879, 150,00004,     ,150-4,Progress St,150,Town of Blacksburg,150,Town of Blacksburg,0.51,150-3165 Patrick Henry Dr,Cherokee Dr,870,G,97%,1%,1%,0%,0%,0%,C,0.0971,F,0.5889,930,G,2011,,,,,,,,,,,,,,,
796479, 150,00004,     ,150-4,Progress St,150,Town of Blacksburg,150,Town of Blacksburg,0.01,Northside Dr,Dead End,130,G,97%,1%,1%,0%,0%,0%,F,0.1612,F,0.5455,140,G,2011,,,,,,,,,,,,,,,
796414, 150,00005,     ,150-5,Clay St,150,Town of Blacksburg,150,Town of Blacksburg,0.92,Bus US 460,"ECL Blacksburg; 60-1235, Floyd St",2700,G,99%,0%,0%,1%,0%,0%,C,0.0993,F,0.6711,2900,G,2011,,,,,,,,,,,,,,,
607220, 150,03150,     ,150-3150,Airport Rd,150,Town of Blacksburg,150,Town of Blacksburg,0.23,Southgate Dr,Country Club Dr,5400,G,99%,1%,0%,0%,0%,0%,F,0.1007,F,0.6059,5800,G,2011,,,,,,,,,,,,,,,
607216, 150,03150,     ,150-3150,Country Club Dr,150,Town of Blacksburg,150,Town of Blacksburg,0.40,Airport Rd,Main St,3400,G,99%,1%,0%,0%,0%,0%,C,0.1031,F,0.5620,3700,G,2011,,,,,,,,,,,,,,,
607186, 150,03151,     ,150-3151,Ellett Rd,150,Town of Blacksburg,150,Town of Blacksburg,0.71,SCL Blacksburg,S Main St,5800,G,98%,1%,0%,0%,0%,0%,C,0.0846,F,0.6135,6200,G,2011,,,,,,,,,,,,,,,
607214, 150,03152,     ,150-3152,Prices Fork Rd,150,Town of Blacksburg,150,Town of Blacksburg,0.75,WCL Blacksburg,Hethwood Blvd,14000,G,98%,1%,1%,0%,0%,0%,C,0.0939,F,0.5902,15000,G,2011,,,,,,,,,,,,,,,
607213, 150,03152,     ,150-3152,Prices Fork Rd,150,Town of Blacksburg,150,Town of Blacksburg,0.36,Hethwood Blvd,Heather Dr,18000,G,98%,1%,1%,0%,0%,0%,F,0.0857,F,0.5928,19000,G,2011,,,,,,,,,,,,,,,
607212, 150,03152,     ,150-3152,Prices Fork Rd,150,Town of Blacksburg,150,Town of Blacksburg,0.58,Heather Dr,US 460,24000,G,98%,1%,1%,0%,0%,0%,F,0.0963,F,0.5516,26000,G,2011,,,,,,,,,,,,,,,
607215, 150,03153,     ,150-3153,Airport Rd,150,Town of Blacksburg,150,Town of Blacksburg,0.37,Southgate Dr,Main Street,2200,G,99%,0%,1%,0%,0%,0%,C,0.1156,F,0.6351,2400,G,2011,,,,,,,,,,,,,,,
607502, 150,03154,     ,150-3154,Glade Rd,150,Town of Blacksburg,150,Town of Blacksburg,1.55,WCL Blacksburg,Boxwood Dr,1100,G,99%,1%,0%,0%,0%,0%,C,0.1013,F,0.6343,1200,G,2011,,,,,,,,,,,,,,,
607211, 150,03154,     ,150-3154,Glade Rd,150,Town of Blacksburg,150,Town of Blacksburg,0.46,Boxwood Dr,Oriole Dr,1600,G,99%,0%,0%,0%,0%,0%,C,0.1004,F,0.5872,1700,G,2011,,,,,,,,,,,,,,,
607210, 150,03154,     ,150-3154,Glade Rd,150,Town of Blacksburg,150,Town of Blacksburg,0.33,Oriole Dr,University City Blvd,4800,G,99%,0%,0%,0%,0%,0%,F,0.0949,F,0.6596,5100,G,2011,,,,,,,,,,,,,,,
607190, 150,03156,     ,150-3156,Roanoke St,150,Town of Blacksburg,150,Town of Blacksburg,0.49,Main St,Owen St,5500,G,98%,0%,1%,0%,0%,0%,C,0.0947,F,0.5609,5900,G,2011,,,,,,,,,,,,,,,
607500, 150,03156,     ,150-3156,Owen St,150,Town of Blacksburg,150,Town of Blacksburg,0.11,Roanoke St,Harding Ave,4700,G,98%,0%,2%,0%,0%,0%,C,0.0920,F,0.5863,5000,G,2011,,,,,,,,,,,,,,,
607217, 150,03156,     ,150-3156,Harding Ave,150,Town of Blacksburg,150,Town of Blacksburg,0.11,Owen St,Cork Dr,5300,G,98%,0%,2%,0%,0%,0%,C,0.0924,F,0.5788,5600,G,2011,,,,,,,,,,,,,,,
607501, 150,03156,     ,150-3156,Harding Ave,150,Town of Blacksburg,150,Town of Blacksburg,0.66,Cork Dr,ECL Blacksburg,4600,G,98%,0%,2%,0%,0%,0%,F,0.0858,F,0.5719,4900,G,2011,,,,,,,,,,,,,,,
607203, 150,03159,     ,150-3159,Tom's Creek Rd,150,Town of Blacksburg,150,Town of Blacksburg,1.08,Prices Fork Rd,US 460,11000,G,99%,1%,0%,0%,0%,0%,C,0.0914,F,0.5054,12000,G,2011,,,,,,,,,,,,,,,
607209, 150,03164,     ,150-3164,Mt Tabor Rd,150,Town of Blacksburg,150,Town of Blacksburg,0.92,US 460 Bus,NCL Blacksburg,3100,G,98%,1%,1%,0%,0%,0%,C,0.1009,F,0.6140,3300,G,2011,,,,,,,,,,,,,,,
787606, 150,03165,     ,150-3165,Patrick Henry Dr,150,Town of Blacksburg,150,Town of Blacksburg,0.79,Harding Ave,Bus US 460,4600,G,99%,0%,0%,0%,0%,0%,C,0.0934,F,0.5378,4900,G,2011,,,,,,,,,,,,,,,
787607, 150,03165,     ,150-3165,Patrick Henry Dr,150,Town of Blacksburg,150,Town of Blacksburg,0.83,Toms Creek Rd,Progress St NW,11000,G,98%,2%,0%,0%,0%,0%,C,0.0903,F,0.5299,11000,G,2011,,,,,,,,,,,,,,,
507009, 150,00000,     ,150-0,Apperson Dr,150,Town of Blacksburg,150,Town of Blacksburg,0.00,Mason Drive,Harding Avenue,150,G,,,,,,,X,0.1498,F,0.7000,150,G,2011,,,,,,,,,,,,,,,
607218, 150,00000,     ,150-0,Country Club Dr,150,Town of Blacksburg,150,Town of Blacksburg,0.00,Dead End,Airport Rd,620,G,,,,,,,X,,,,620,G,2011,,,,,,,,,,,,,,,
507002, 150,00000,     ,150-0,Draper Rd,150,Town of Blacksburg,150,Town of Blacksburg,0.00,Country Club Dr,Airport Rd,250,G,,,,,,,X,0.1458,F,1.0000,270,G,2011,,,,,,,,,,,,,,,
781840, 150,00000,     ,150-0,E Clay St,150,Town of Blacksburg,150,Town of Blacksburg,0.00,C8US 460,Dead End,3100,G,99%,0%,0%,0%,0%,0%,F,,,,3300,G,2011,,,,,,,,,,,,,,,
507011, 150,00000,     ,150-0,Edgewood Lane,150,Town of Blacksburg,150,Town of Blacksburg,0.00,Preston Ave,S Draper Rd,290,G,,,,,,,X,,,,290,G,2011,,,,,,,,,,,,,,,
507018, 150,00000,     ,150-0,Hightop Road,150,Town of Blacksburg,150,Town of Blacksburg,0.00,Farmview Dr,Bus US 460,3500,G,97%,1%,1%,1%,0%,0%,C,0.0876,F,0.5531,3500,G,2011,,,,,,,,,,,,,,,
507005, 150,00000,     ,150-0,Hillcrest Dr,150,Town of Blacksburg,150,Town of Blacksburg,0.00,Country Club Dr,Sunrise Dr,90,G,,,,,,,X,0.1383,F,0.7692,90,G,2011,,,,,,,,,,,,,,,
507007, 150,00000,     ,150-0,Jackson St,150,Town of Blacksburg,150,Town of Blacksburg,0.00,Church St,Penn St,4000,G,,,,,,,X,,,,4300,G,2011,,,,,,,,,,,,,,,
507010, 150,00000,     ,150-0,Lucas Dr,150,Town of Blacksburg,150,Town of Blacksburg,0.00,Giles Road,Turner Street,330,G,,,,,,,X,0.1022,F,0.5211,330,G,2011,,,,,,,,,,,,,,,
507006, 150,00000,     ,150-0,McBride Dr,150,Town of Blacksburg,150,Town of Blacksburg,0.00,Kelsey Dr,Burrus Dr,690,G,,,,,,,X,0.0900,F,0.6058,740,G,2011,,,,,,,,,,,,,,,
507013, 150,00000,     ,150-0,Meadowbrook Drive,150,Town of Blacksburg,150,Town of Blacksburg,0.00,Glade Rd,Shadowlake Rd,620,G,98%,1%,1%,0%,0%,0%,C,0.0894,F,0.6557,620,G,2011,,,,,,,,,,,,,,,
507015, 150,00000,     ,150-0,Nellies Cave Road,150,Town of Blacksburg,150,Town of Blacksburg,0.00,Grissom Ln,Garden Spring Dr,2600,G,98%,1%,1%,0%,0%,0%,C,0.1014,F,0.6502,2600,G,2011,,,,,,,,,,,,,,,
507008, 150,00000,     ,150-0,Progress St,150,Town of Blacksburg,150,Town of Blacksburg,0.00,Broce Dr,Watson Ave,3100,G,,,,,,,X,0.0951,F,0.5460,3300,G,2011,,,,,,,,,,,,,,,
507019, 150,00000,     ,150-0,Ramble Rd,150,Town of Blacksburg,150,Town of Blacksburg,0.00,Industrial Park Rd,Rim Rock Rd,6400,G,97%,1%,1%,1%,1%,0%,C,0.1310,F,0.8434,6400,G,2011,,,,,,,,,,,,,,,
507016, 150,00000,     ,150-0,Southgate Dr,150,Town of Blacksburg,150,Town of Blacksburg,0.00,US 460,Duckpond Dr,11000,G,98%,0%,0%,1%,0%,0%,C,0.1165,F,0.7343,11000,G,2011,,,,,,,,,,,,,,,
507017, 150,00000,     ,150-0,Southgate Dr,150,Town of Blacksburg,150,Town of Blacksburg,0.00,Edgewood Ln,Airport Rd,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
507020, 150,00000,     ,150-0,Tech Center Dr,150,Town of Blacksburg,150,Town of Blacksburg,0.00,Forecast Dr,Southgate Dr,5000,G,97%,0%,1%,1%,1%,0%,C,0.1157,F,0.6010,5000,G,2011,,,,,,,,,,,,,,,
507014, 150,00000,     ,150-0,Toms Creek Road,150,Town of Blacksburg,150,Town of Blacksburg,0.00,US 460,Redbud Rd,1800,G,99%,0%,1%,0%,0%,0%,C,0.1130,F,0.6788,1800,G,2011,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
