651803,  SR,00057,     ,"Bus US 58, VA 57",E Church Rd,120,City of Martinsville,120,City of Martinsville,0.13,Brookdale St,Hooker St,13000,G,98%,1%,1%,0%,1%,0%,F,0.0871,F,0.5875,14000,G,2011,,,,,,,,,,,,,,,
651802,  SR,00057,     ,"Bus US 58, VA 57",E Church Rd,120,City of Martinsville,120,City of Martinsville,0.77,Hooker St,ECL Martinsville,16000,G,98%,1%,1%,0%,1%,0%,C,0.0849,F,0.6196,17000,G,2011,,,,,,,,,,,,,,,
651836,C9US,00058,     ,"Bus US 58, Bus US 220",Memorial Blvd,120,City of Martinsville,120,City of Martinsville,0.71,SCL Martinsville,SR 57 Starling Avenue,20000,G,97%,1%,1%,1%,1%,0%,C,0.0788,F,0.5129,22000,G,2011,,,,,,,,,,,,,,,
651816,C9US,00058,     ,"Bus US 58, VA 57",Starling Ave,120,City of Martinsville,120,City of Martinsville,0.85,Bus US 220 Memorial Blvd,Mulberry Rd,9100,G,98%,1%,0%,0%,1%,0%,C,0.0891,F,0.5735,9700,G,2011,,,,,,,,,,,,,,,
651814,C9US,00058,     ,"Bus US 58, VA 57",Starling Ave,120,City of Martinsville,120,City of Martinsville,0.15,Mulberry Rd,Church St,8100,G,98%,1%,0%,0%,1%,0%,F,0.0946,F,0.5537,8700,G,2011,,,,,,,,,,,,,,,
651813,C9US,00058,     ,"Bus US 58, VA 57",Church St,120,City of Martinsville,120,City of Martinsville,0.10,Starling Ave,Oakdale St; Starling Ave,12000,G,98%,1%,0%,0%,0%,0%,C,0.0881,F,0.5915,13000,G,2011,,,,,,,,,,,,,,,
651811,C9US,00058,     ,"Bus US 58, VA 57",Church St,120,City of Martinsville,120,City of Martinsville,0.28,Church St Ext,Fairy St,9900,G,98%,1%,0%,0%,0%,0%,F,0.0881,F,0.6051,11000,G,2011,,,,,,,,,,,,,,,
651219,C9US,00058,     ,"Bus US 58, VA 57",E Church Rd,120,City of Martinsville,120,City of Martinsville,0.26,Fairy St,Brookdale St,9900,G,98%,1%,0%,0%,0%,0%,F,0.0911,F,0.6208,11000,G,2011,,,,,,,,,,,,,,,
651803,C9US,00058,     ,"Bus US 58, VA 57",E Church Rd,120,City of Martinsville,120,City of Martinsville,0.13,Brookdale St,Hooker St,13000,G,98%,1%,1%,0%,1%,0%,F,0.0871,F,0.5875,14000,G,2011,,,,,,,,,,,,,,,
651802,C9US,00058,     ,"Bus US 58, VA 57",E Church Rd,120,City of Martinsville,120,City of Martinsville,0.77,Hooker St,ECL Martinsville,16000,G,98%,1%,1%,0%,1%,0%,C,0.0849,F,0.6196,17000,G,2011,,,,,,,,,,,,,,,
651218,  SR,00174,     ,VA 174,Liberty St,120,City of Martinsville,120,City of Martinsville,0.49,NCL Martinsville,Inman St,13000,G,97%,1%,0%,0%,2%,0%,F,0.0953,F,0.5479,14000,G,2011,,,,,,,,,,,,,,,
651822,  SR,00174,     ,VA 174,Liberty St,120,City of Martinsville,120,City of Martinsville,0.20,Inman St,Clearview Dr,13000,G,97%,1%,0%,0%,2%,0%,F,0.0957,F,0.5445,14000,G,2011,,,,,,,,,,,,,,,
651823,  SR,00174,     ,VA 174,Liberty St,120,City of Martinsville,120,City of Martinsville,0.60,Clearview Dr,Commonwealth Blvd,8900,G,97%,1%,0%,0%,2%,0%,C,0.0863,F,0.6228,9900,G,2011,,,,,,,,,,,,,,,
651836,C4US,00220,     ,"Bus US 58, Bus US 220",Memorial Blvd,120,City of Martinsville,120,City of Martinsville,0.71,SCL MARTINSVILLE,STARLING AVE,20000,G,97%,1%,1%,1%,1%,0%,C,0.0788,F,0.5129,22000,G,2011,,,,,,,,,,,,,,,
651835,C4US,00220,     ,"Bus US 220, VA 57",Memorial Blvd,120,City of Martinsville,120,City of Martinsville,0.25,Starling Ave,Broad Street,15000,G,97%,1%,1%,0%,2%,0%,F,0.0869,F,0.5627,17000,G,2011,,,,,,,,,,,,,,,
651832,C4US,00220,     ,"Bus US 220, VA 57",Memorial Blvd,120,City of Martinsville,120,City of Martinsville,0.85,Broad Street,Fayette St,12000,G,97%,1%,1%,0%,2%,0%,C,0.0832,F,0.5339,13000,G,2011,,,,,,,,,,,,,,,
651830,C4US,00220,     ,Bus US 220,Memorial Blvd,120,City of Martinsville,120,City of Martinsville,0.65,Fayette St,NCL Martinsville,14000,G,98%,0%,0%,0%,1%,0%,C,0.0822,F,0.5057,15000,G,2011,,,,,,,,,,,,,,,
651840,  SR,00457,     ,VA 457,Church St,120,City of Martinsville,120,City of Martinsville,0.59,SR 57 BUS US 220 Memorial Blvd,Moss St,5300,G,98%,1%,0%,0%,1%,0%,F,0.0856,F,0.5066,5900,G,2011,,9700,G,99%,0%,0%,0%,0%,0%,F,0.0839,F,0.5279,10000,G
651838,  SR,00457,     ,VA 457,Market St,120,City of Martinsville,120,City of Martinsville,0.20,Fayette St,Commonwealth Blvd,10000,G,98%,1%,0%,0%,1%,0%,F,0.0884,F,0.5260,11000,G,2011,,,,,,,,,,,,,,,
651844,  SR,00457,     ,VA 457,Commonwealth Blvd,120,City of Martinsville,120,City of Martinsville,0.56,Market St,Northside Dr,14000,G,98%,1%,0%,0%,1%,0%,F,0.0899,F,0.5153,16000,G,2011,,,,,,,,,,,,,,,
651812,  SR,00457,     ,VA 457,Commonwealth Blvd,120,City of Martinsville,120,City of Martinsville,0.36,Northside Dr,Fairy St,19000,G,98%,1%,0%,0%,1%,0%,C,0.0886,F,0.5205,20000,G,2011,,,,,,,,,,,,,,,
651837,  SR,00457,     ,VA 457,Commonwealth Blvd,120,City of Martinsville,120,City of Martinsville,0.48,Fairy St,Chatham Rd,5700,G,98%,1%,0%,0%,1%,0%,F,0.0889,F,0.5026,6200,G,2011,,,,,,,,,,,,,,,
651801,  SR,00457,     ,VA 457,Chatham Rd,120,City of Martinsville,120,City of Martinsville,0.99,Commonwealth Blvd,ECL Martinsville,4800,G,98%,0%,0%,0%,0%,0%,C,0.0892,F,0.5870,5300,G,2011,,,,,,,,,,,,,,,
651827, 1SR,00457,P    ,VA 457 Par,Fayette St,120,City of Martinsville,120,City of Martinsville,0.61,US 220 Memorial Blvd,SR 457 Market St,4300,G,100%,0%,0%,0%,0%,0%,C,0.0839,F,0.5035,4100,G,2011,,9700,G,99%,0%,0%,0%,0%,0%,F,0.0839,F,0.5279,10000,G
783126, 2SR,00457,P    ,VA 457 Par,Fairy St,120,City of Martinsville,120,City of Martinsville,0.29,SR 457 Commonwealth Blvd,Bus US 58 Church St,7700,G,98%,1%,0%,0%,1%,0%,C,0.0921,F,0.5728,8500,G,2011,,,,,,,,,,,,,,,
651809, 120,04501,     ,120-4501,Mulberry Rd,120,City of Martinsville,120,City of Martinsville,1.41,Lanier Rd,Spruce St,2900,G,99%,0%,0%,0%,0%,0%,F,0.0942,F,0.6667,3200,G,2011,,,,,,,,,,,,,,,
651810, 120,04501,     ,120-4501,Mulberry Rd,120,City of Martinsville,120,City of Martinsville,0.21,Spruce St,Rives Rd,5200,G,99%,0%,0%,0%,0%,0%,C,0.0899,F,0.5966,5700,G,2011,,,,,,,,,,,,,,,
651214, 120,04501,     ,120-4501,Mulberry Rd,120,City of Martinsville,120,City of Martinsville,0.18,Rives Rd,US 58 Bus Starling Ave,8200,G,99%,0%,0%,0%,0%,0%,F,0.0964,F,0.5472,8900,G,2011,,,,,,,,,,,,,,,
651870, 120,04501,     ,120-4501,Market St,120,City of Martinsville,120,City of Martinsville,0.87,Starling Ave,Church St,9300,G,99%,0%,0%,0%,0%,0%,C,0.0906,F,0.5006,8800,G,2011,,,,,,,,,,,,,,,
651839, 120,04502,     ,120-4502,W Church St,120,City of Martinsville,120,City of Martinsville,0.36,SR 457 Market St,Broad St,2500,G,99%,1%,0%,0%,0%,0%,F,0.1038,F,0.7268,2800,G,2011,,,,,,,,,,,,,,,
651817, 120,04502,     ,120-4502,E Church St,120,City of Martinsville,120,City of Martinsville,0.12,Broad St,Ellsworth St,3800,G,99%,1%,0%,0%,0%,0%,C,0.1019,F,1.0000,4100,G,2011,,,,,,,,,,,,,,,
651220, 120,04502,     ,120-4502,E Church St,120,City of Martinsville,120,City of Martinsville,0.33,Ellsworth St,Bus US 58 Starling Ave,6000,G,99%,0%,0%,0%,1%,0%,F,0.0999,F,0.6741,6600,G,2011,,,,,,,,,,,,,,,
651828, 120,04504,     ,120-4504,Commonwealth Blvd,120,City of Martinsville,120,City of Martinsville,1.00,WCL Martinsville,Market St,18000,G,99%,0%,0%,0%,1%,0%,C,0.0899,F,0.5452,18000,G,2011,,,,,,,,,,,,,,,
651216, 120,04506,     ,120-4506,Stultz Rd,120,City of Martinsville,120,City of Martinsville,0.73,WCL Martinsville,Liberty St,3800,G,99%,0%,0%,0%,1%,0%,F,0.0933,F,0.5674,4200,G,2011,,,,,,,,,,,,,,,
651821, 120,04506,     ,120-4506,Clearview Dr,120,City of Martinsville,120,City of Martinsville,0.08,Liberty St,Northside Dr,9900,G,99%,0%,0%,0%,1%,0%,F,0.0894,F,0.5217,11000,G,2011,,,,,,,,,,,,,,,
651215, 120,04506,     ,120-4506,Clearview Dr,120,City of Martinsville,120,City of Martinsville,0.14,Northside Dr,Barrows Mill Rd,6800,G,99%,0%,0%,0%,1%,0%,F,0.0884,F,0.5752,7500,G,2011,,,,,,,,,,,,,,,
651820, 120,04506,     ,120-4506,Clearview Dr,120,City of Martinsville,120,City of Martinsville,0.86,Barrows Mill Rd,NCL Martinsville,2700,G,97%,1%,1%,1%,0%,0%,C,0.0998,F,0.6090,3000,G,2011,,,,,,,,,,,,,,,
651815, 120,04507,     ,120-4507,Rives Rd,120,City of Martinsville,120,City of Martinsville,1.34,SCL Martinsville,Circle Ct,5200,G,99%,0%,0%,0%,0%,0%,C,0.0964,F,0.5190,5700,G,2011,,,,,,,,,,,,,,,
651871, 120,04507,     ,120-4507,Rives Rd,120,City of Martinsville,120,City of Martinsville,0.34,Circle Ct,Mulberry Rd,3800,G,99%,0%,0%,0%,0%,0%,F,0.0960,F,0.5487,4200,G,2011,,,,,,,,,,,,,,,
651217, 120,04509,     ,120-4509,Rivermont Heights,120,City of Martinsville,120,City of Martinsville,0.39,SCL Martinsville,Memorial Blvd,1300,G,99%,0%,0%,0%,0%,0%,F,0.0952,F,0.5357,1400,G,2011,,,,,,,,,,,,,,,
651002, 120,04511,     ,120-4511,Forest St,120,City of Martinsville,120,City of Martinsville,0.56,Starling Ave Bus US 58,Smith Lake Rd,1800,G,99%,0%,0%,0%,0%,0%,F,0.0882,F,0.5751,1900,G,2011,,,,,,,,,,,,,,,
781674, 120,04515,     ,120-4515,Askin St,120,City of Martinsville,120,City of Martinsville,0.97,44-801SCL Martinsville,C4US 220,300,G,99%,0%,0%,0%,0%,0%,F,0.1246,F,0.5897,320,G,2011,,,,,,,,,,,,,,,
651808, 120,04517,     ,120-4517,Spruce St,120,City of Martinsville,120,City of Martinsville,0.23,Mulberry Rd,Parkview Ave,5600,G,99%,0%,0%,0%,0%,0%,F,0.0914,F,0.5496,6000,G,2011,,,,,,,,,,,,,,,
651806, 120,04517,     ,120-4517,Spruce St,120,City of Martinsville,120,City of Martinsville,0.39,Parkview Ave,Brookdale St,5800,G,99%,0%,0%,0%,0%,0%,C,0.0965,F,0.6705,6200,G,2011,,,,,,,,,,,,,,,
651210, 120,04517,     ,120-4517,Spruce St,120,City of Martinsville,120,City of Martinsville,0.44,Brookdale St,ECL Martinsville; 44-650 Spruce St,7100,G,99%,0%,0%,0%,0%,0%,F,0.0915,F,0.6514,7600,G,2011,,,,,,,,,,,,,,,
651804, 120,04519,     ,120-4519,Brookdale St,120,City of Martinsville,120,City of Martinsville,0.53,Bus US 58,Parkview Ave,12000,G,98%,1%,1%,0%,0%,0%,C,0.0846,F,0.5279,13000,G,2011,,,,,,,,,,,,,,,
651805, 120,04519,     ,120-4519,Brookdale St,120,City of Martinsville,120,City of Martinsville,0.41,Parkview Ave,Spruce St,7300,G,98%,1%,1%,0%,0%,0%,F,0.0913,F,0.6047,7800,G,2011,,,,,,,,,,,,,,,
651211, 120,04521,     ,120-4521,Parkview Ave,120,City of Martinsville,120,City of Martinsville,0.32,Mulberry Rd,Spruce St,900,G,99%,0%,0%,0%,0%,0%,F,0.0978,F,0.5079,960,G,2011,,,,,,,,,,,,,,,
651807, 120,04521,     ,120-4521,Parkview Ave,120,City of Martinsville,120,City of Martinsville,0.17,Spruce St,Brookdale St,2400,G,99%,0%,0%,0%,0%,0%,C,0.0941,F,0.5042,2500,G,2011,,,,,,,,,,,,,,,
651212, 120,04523,     ,120-4523,Cleveland Ave,120,City of Martinsville,120,City of Martinsville,0.36,US 58 Bus Starling Ave,Church St,3200,G,99%,0%,0%,0%,0%,0%,F,0.1025,F,0.5457,3500,G,2011,,,,,,,,,,,,,,,
651834, 120,04525,     ,120-4525,Broad St,120,City of Martinsville,120,City of Martinsville,0.45,Memorial Blvd,Market St,1400,G,95%,1%,1%,1%,2%,0%,C,0.1106,F,0.6450,1400,G,2011,,,,,,,,,,,,,,,
651213, 120,04525,     ,120-4525,Broad St,120,City of Martinsville,120,City of Martinsville,0.18,Market St,Church St,990,G,95%,1%,1%,1%,2%,0%,F,0.1155,F,0.6952,1100,G,2011,,,,,,,,,,,,,,,
651833, 120,04527,     ,120-4527,Bridge St,120,City of Martinsville,120,City of Martinsville,0.43,Memorial Blvd,Market St,5800,G,99%,0%,0%,0%,0%,0%,C,0.0862,F,0.6025,6300,G,2011,,,,,,,,,,,,,,,
651221, 120,04527,     ,120-4527,Bridge St,120,City of Martinsville,120,City of Martinsville,0.17,Market St,Church St,2300,G,99%,0%,0%,0%,0%,0%,F,0.1004,F,0.5637,2400,G,2011,,,,,,,,,,,,,,,
781675, 120,04527,     ,120-4527,Bridge St,120,City of Martinsville,120,City of Martinsville,0.18,120-4502 Church St,120-4553 Main St,1400,G,99%,0%,0%,0%,0%,0%,F,0.1011,F,1.0000,1500,G,2011,,,,,,,,,,,,,,,
651209, 120,04529,     ,120-4529,Ellsworth St,120,City of Martinsville,120,City of Martinsville,0.18,Market St,Church St,2200,G,99%,0%,0%,0%,0%,0%,F,0.1041,F,0.5489,2400,G,2011,,,,,,,,,,,,,,,
651869, 120,04529,     ,120-4529,Lester St,120,City of Martinsville,120,City of Martinsville,0.35,Church St,Commonwealth Blvd,4400,G,99%,0%,0%,0%,0%,0%,C,0.1014,F,0.5982,4200,G,2011,,,,,,,,,,,,,,,
651206, 120,04531,     ,120-4531,Walnut St,120,City of Martinsville,120,City of Martinsville,0.05,Church St,Main St,1400,G,99%,0%,0%,0%,0%,0%,F,0.1166,F,1.0000,1500,G,2011,,,,,,,,,,,,,,,
651207, 120,04531,     ,120-4531,Franklin St,120,City of Martinsville,120,City of Martinsville,0.09,Main St,Jones St,2100,G,99%,0%,0%,0%,0%,0%,F,0.1032,F,0.7630,2300,G,2011,,,,,,,,,,,,,,,
651208, 120,04531,     ,120-4531,Franklin St,120,City of Martinsville,120,City of Martinsville,0.61,Jones St,Liberty St,1100,G,99%,0%,0%,0%,0%,0%,F,0.1228,F,0.5455,1200,G,2011,,,,,,,,,,,,,,,
651225, 120,04533,     ,120-4533,Liberty St,120,City of Martinsville,120,City of Martinsville,0.07,SR 457 Commonwealth Blvd,Moss St,3400,G,96%,2%,2%,0%,0%,0%,C,0.1034,F,0.5214,3800,G,2011,,,,,,,,,,,,,,,
651224, 120,04533,     ,120-4533,Liberty St,120,City of Martinsville,120,City of Martinsville,0.10,Moss St,Franklin St,2400,G,96%,2%,2%,0%,0%,0%,F,0.1038,F,0.5990,2600,G,2011,,,,,,,,,,,,,,,
651819, 120,04535,     ,120-4535,Northside Dr,120,City of Martinsville,120,City of Martinsville,0.80,Commonwealth Blvd,Clearview Dr,6300,G,99%,0%,0%,0%,0%,0%,C,0.0980,F,0.5577,6900,G,2011,,,,,,,,,,,,,,,
651843, 120,04539,     ,120-4539,Hooker St,120,City of Martinsville,120,City of Martinsville,0.39,Chatham Rd,Commonwealth Blvd,6500,G,99%,0%,0%,0%,0%,0%,F,0.0854,F,0.5549,7100,G,2011,,,,,,,,,,,,,,,
651203, 120,04541,     ,120-4541,Barrows Mill Rd,120,City of Martinsville,120,City of Martinsville,0.67,Clearview Dr,NCL Martinsville,2500,G,99%,0%,0%,0%,0%,0%,F,0.0951,F,0.5338,2700,G,2011,,,,,,,,,,,,,,,
602868, 120,04542,     ,120-4542,Hairston St,120,City of Martinsville,120,City of Martinsville,0.53,Starling Ave,Rives Rd,1200,G,98%,1%,0%,1%,0%,0%,C,0.1107,F,0.5742,1400,G,2011,,,,,,,,,,,,,,,
651223, 120,04543,     ,120-4543,Moss St,120,City of Martinsville,120,City of Martinsville,0.05,Church St,Main St,1800,G,99%,1%,0%,0%,0%,0%,F,0.0997,F,0.8838,2000,G,2011,,,,,,,,,,,,,,,
651204, 120,04543,     ,120-4543,Main St,120,City of Martinsville,120,City of Martinsville,0.13,Moss St,Jones St,1200,G,99%,1%,0%,0%,0%,0%,F,0.1120,F,1.0000,1300,G,2011,,,,,,,,,,,,,,,
651205, 120,04543,     ,120-4543,Main St,120,City of Martinsville,120,City of Martinsville,0.04,Jones St,Franklin St,3200,G,99%,1%,0%,0%,0%,0%,F,0.0984,N,1.0000,3400,G,2011,,,,,,,,,,,,,,,
651818, 120,04543,     ,120-4543,Main St,120,City of Martinsville,120,City of Martinsville,0.25,Franklin St,Clay St,2700,G,99%,1%,0%,0%,0%,0%,C,0.0984,F,1.0000,3000,G,2011,,,,,,,,,,,,,,,
651222, 120,04543,     ,120-4543,Clay St,120,City of Martinsville,120,City of Martinsville,0.04,Main St,Church St,3000,G,99%,1%,0%,0%,0%,0%,F,0.1012,F,1.0000,3300,G,2011,,,,,,,,,,,,,,,
551300, 120,00000,     ,120-0,3rd St,120,City of Martinsville,120,City of Martinsville,0.00,C St,D St,1200,G,,,,,,,X,0.0915,F,0.5714,1300,G,2011,,,,,,,,,,,,,,,
551305, 120,00000,     ,120-0,Glade St,120,City of Martinsville,120,City of Martinsville,0.00,Luck St,Ainsley St.,330,G,,,,,,,X,0.1140,F,0.5122,350,G,2011,,,,,,,,,,,,,,,
551302, 120,00000,     ,120-0,Highland St,120,City of Martinsville,120,City of Martinsville,0.00,Clift St,Branch St,570,G,,,,,,,X,0.1109,F,0.5294,610,G,2011,,,,,,,,,,,,,,,
551004, 120,00000,     ,120-0,Knollwood Place,120,City of Martinsville,120,City of Martinsville,0.00,Mulberry Road,River Forest Place,560,G,,,,,,,X,0.1243,F,0.6571,560,G,2011,,,,,,,,,,,,,,,
551301, 120,00000,     ,120-0,Oakgrove Ave,120,City of Martinsville,120,City of Martinsville,0.00,Ranson Rd South,Ranson Rd North,480,G,,,,,,,X,0.1049,F,0.5294,520,G,2011,,,,,,,,,,,,,,,
551005, 120,00000,     ,120-0,Randolph St,120,City of Martinsville,120,City of Martinsville,0.00,Church Street Ext,Madison Street,480,G,,,,,,,X,0.1415,F,0.6389,480,G,2011,,,,,,,,,,,,,,,
551304, 120,00000,     ,120-0,River Forest Pl,120,City of Martinsville,120,City of Martinsville,0.00,Knollwood Pl,Morningside Lane,100,G,,,,,,,X,0.1407,F,0.5455,100,G,2011,,,,,,,,,,,,,,,
551303, 120,00000,     ,120-0,Root Trail,120,City of Martinsville,120,City of Martinsville,0.00,Cherokee Trail,Corn Tassel Trail,850,G,,,,,,,X,0.1104,F,0.6400,920,G,2011,,,,,,,,,,,,,,,
551003, 120,00000,     ,120-0,Spruce St,120,City of Martinsville,120,City of Martinsville,0.00,Prospect Hill Dr,Indian Trail,3300,G,,,,,,,X,,,,3600,G,2011,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
