070356,C2US,00015,     ,"Bus US 15, Bus US 29",Lee Highway,156,Town of Warrenton,156,Town of Warrenton,0.59,US 29 Bus US 211; Blackwell Rd,NCL Warrenton,32000,G,99%,0%,0%,0%,0%,0%,F,0.0873,F,0.5258,33000,G,2011,,,,,,,,,,,,,,,
070023,  US,00017,     ,US 17, ,156,Town of Warrenton,030,Fauquier County,1.52,SCL Warrenton,NCL Warrenton,14000,G,87%,1%,1%,1%,10%,1%,F,0.0712,F,0.5029,14000,G,2011,,,,,,,,,,,,,,,
070018,C6US,00017,     ,"Bus US 15, Bus US 17, Bus US 29",James Madison Hwy,156,Town of Warrenton,156,Town of Warrenton,0.34,SCL Warrenton,Bus US 15,10000,N,98%,1%,1%,1%,1%,0%,N,0.0986,N,0.0000,11000,N,2011,,,,,,,,,,,,,,,
678204,C6US,00017,     ,"Bus US 17, Bus US 29",East Shirley Ave,156,Town of Warrenton,156,Town of Warrenton,0.96,Bus US 15 Falmouth St,Culpeper St,14000,G,98%,1%,1%,0%,0%,0%,C,0.0869,F,0.5108,14000,G,2011,,,,,,,,,,,,,,,
678227,C6US,00017,     ,"Bus US 17, Bus US 29",West Shirley Ave,156,Town of Warrenton,156,Town of Warrenton,0.80,Culpeper St,Bus US 211 Waterloo St,19000,G,97%,1%,1%,0%,0%,0%,C,0.0867,F,0.5075,20000,G,2011,,,,,,,,,,,,,,,
678219,C6US,00017,     ,"Bus US 17, Bus US 29, US 211",Broadview Ave,156,Town of Warrenton,156,Town of Warrenton,0.86,Bus US 211 Waterloo St,Bus US 29 Lee Hwy,35000,G,98%,1%,1%,0%,1%,0%,C,0.0780,F,0.5651,36000,G,2011,,,,,,,,,,,,,,,
678211,C6US,00017,     ,Bus US 17,Broadview Ave,156,Town of Warrenton,156,Town of Warrenton,0.57,Bus US 29 Lee Hwy,NCL Warrenton,11000,G,98%,1%,1%,0%,0%,0%,C,0.0939,F,0.5547,11000,G,2011,,,,,,,,,,,,,,,
070256,  US,00029,     ,"US 15, US 29",Eastern Bypass,156,Town of Warrenton,030,Fauquier County,0.26,SCL Warrenton,NCL Warrenton,47000,G,91%,1%,1%,1%,7%,0%,F,0.0725,F,0.5626,47000,G,2011,,,,,,,,,,,,,,,
070018,CDUS,00029,     ,"Bus US 15, Bus US 17, Bus US 29",James Madison Hwy,156,Town of Warrenton,156,Town of Warrenton,0.34,SCL Warrenton,BUS US 17 Shirley Ave,10000,N,98%,1%,1%,1%,1%,0%,N,0.0986,N,0.0000,11000,N,2011,,,,,,,,,,,,,,,
678204,CDUS,00029,     ,"Bus US 17, Bus US 29",East Shirley Ave,156,Town of Warrenton,156,Town of Warrenton,0.96,BUS US 15,Culpeper St,14000,G,98%,1%,1%,0%,0%,0%,C,0.0869,F,0.5108,14000,G,2011,,,,,,,,,,,,,,,
678227,CDUS,00029,     ,"Bus US 17, Bus US 29",West Shirley Ave,156,Town of Warrenton,156,Town of Warrenton,0.80,Culpeper St,"US 17, US 211",19000,G,97%,1%,1%,0%,0%,0%,C,0.0867,F,0.5075,20000,G,2011,,,,,,,,,,,,,,,
678219,CDUS,00029,     ,"Bus US 17, Bus US 29, US 211",Broadview Ave,156,Town of Warrenton,156,Town of Warrenton,0.86,"US 17, US 211",Bus US 17 Broadview Ave,35000,G,98%,1%,1%,0%,1%,0%,C,0.0780,F,0.5651,36000,G,2011,,,,,,,,,,,,,,,
678212,CDUS,00029,     ,"Bus US 29, US 211",Lee Highway,156,Town of Warrenton,156,Town of Warrenton,0.55,Bus US 17 Broadview Ave,Bus US 15 Blackwell Rd,29000,G,97%,1%,1%,0%,1%,0%,C,0.0816,F,0.5543,30000,G,2011,,,,,,,,,,,,,,,
070356,CDUS,00029,     ,"Bus US 15, Bus US 29",Lee Highway,156,Town of Warrenton,156,Town of Warrenton,0.59,BUS US 15,NCL Warrenton,32000,G,99%,0%,0%,0%,0%,0%,F,0.0873,F,0.5258,33000,G,2011,,,,,,,,,,,,,,,
678223,  US,00211,     ,US 211,Frost Ave,156,Town of Warrenton,156,Town of Warrenton,0.48,WCL Warrenton,Bus US 17; Bus US 29,22000,G,98%,1%,1%,0%,0%,0%,C,0.0948,F,0.6754,23000,G,2011,,,,,,,,,,,,,,,
678219,  US,00211,     ,"Bus US 17, Bus US 29, US 211",Broadview Ave,156,Town of Warrenton,156,Town of Warrenton,0.86,Shirley Ave; Bus US 17,Bus US 17 Broadview Ave,35000,G,98%,1%,1%,0%,1%,0%,C,0.0780,F,0.5651,36000,G,2011,,,,,,,,,,,,,,,
678212,  US,00211,     ,"Bus US 29, US 211",Lee Highway,156,Town of Warrenton,156,Town of Warrenton,0.55,Bus US 17 Broadview Ave,Bus US 15 Blackwell Rd,29000,G,97%,1%,1%,0%,1%,0%,C,0.0816,F,0.5543,30000,G,2011,,,,,,,,,,,,,,,
678224,C1US,00211,     ,Bus US 211,Waterloo St,156,Town of Warrenton,156,Town of Warrenton,0.62,Broadview Ave,Diagonal St,6800,G,98%,1%,1%,0%,0%,0%,C,0.0928,F,0.5965,6900,G,2011,,,,,,,,,,,,,,,
070445,C1US,00211,     ,Bus US 211,Waterloo St,156,Town of Warrenton,156,Town of Warrenton,0.10,Diagonal St,US 15 Bus,6000,G,98%,1%,1%,0%,0%,0%,F,0.0946,F,0.5182,6100,G,2011,,,,,,,,,,,,,,,
678210,C1US,00211,     ,"Bus US 15, Bus US 211",Main St,156,Town of Warrenton,156,Town of Warrenton,0.01,Bus US 15,Alexandria Pike,6000,N,99%,0%,1%,0%,0%,0%,N,0.1031,N,0.5515,6200,N,2011,,,,,,,,,,,,,,,
678209,C1US,00211,     ,"Bus US 15, Bus US 211",Alexandria Pike,156,Town of Warrenton,156,Town of Warrenton,0.24,Main St,King St,6600,G,99%,1%,0%,0%,0%,0%,C,0.1005,F,0.5491,6700,G,2011,,,,,,,,,,,,,,,
678221,C1US,00211,     ,"Bus US 15, Bus US 211",Alexandria St,156,Town of Warrenton,156,Town of Warrenton,0.21,King St,Blackwell Rd,7000,G,99%,0%,0%,0%,0%,0%,F,0.0982,F,0.5630,7100,G,2011,,,,,,,,,,,,,,,
678222,C1US,00211,     ,"Bus US 15, Bus US 211",Blackwell Rd,156,Town of Warrenton,156,Town of Warrenton,0.58,Alexandria Pike,US 29 BUS US 211 Lee Hwy,7200,G,99%,0%,0%,0%,0%,0%,C,0.0988,F,0.5478,7300,G,2011,,,,,,,,,,,,,,,
796975,  30,01541,     ,30-1541, ,156,Town of Warrenton,030,Fauquier County,0.04,CL Warrenton,30-1542,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796974,  30,01541,     ,30-1541, ,156,Town of Warrenton,030,Fauquier County,0.17,30-1542,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797415,  30,01542,     ,30-1542, ,156,Town of Warrenton,030,Fauquier County,0.28,Cul-de-Sac,30-1541,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797416,  30,01542,     ,30-1542, ,156,Town of Warrenton,030,Fauquier County,0.14,30-1541,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796976,  30,01543,     ,30-1543, ,156,Town of Warrenton,030,Fauquier County,0.04,Warrenton CL,30-1542,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
678228, 156,00002,     ,156-2,Alexandria Pike,156,Town of Warrenton,156,Town of Warrenton,0.58,Blackwell Rd,Dead End,290,G,93%,3%,2%,0%,1%,0%,C,0.1311,F,0.6047,300,G,2011,,,,,,,,,,,,,,,
678230, 156,00003,     ,156-3,Oak Springs Dr,156,Town of Warrenton,156,Town of Warrenton,0.26,Broadview Ave,Branch Dr,3600,G,99%,0%,1%,0%,0%,0%,C,0.1121,F,0.5493,3700,G,2011,,,,,,,,,,,,,,,
678229, 156,00004,     ,156-4,Branch Dr,156,Town of Warrenton,156,Town of Warrenton,0.19,Lee Highway,Oak Springs Dr,4700,G,98%,0%,0%,0%,0%,0%,C,0.0987,F,0.5139,4800,G,2011,,,,,,,,,,,,,,,
678215, 156,00880,     ,156-880,Bear Wallow Rd,156,Town of Warrenton,156,Town of Warrenton,0.49,WCL Warrenton,Broadview Ave,4200,G,98%,1%,1%,0%,0%,0%,C,0.0910,F,0.5531,4300,G,2011,,,,,,,,,,,,,,,
678225, 156,00886,     ,156-886,Waterloo Rd,156,Town of Warrenton,156,Town of Warrenton,0.58,WCL Warrenton,Rappahannock St,4000,G,98%,1%,0%,0%,0%,0%,C,0.1084,F,0.7563,4100,G,2011,,,,,,,,,,,,,,,
678231, 156,00886,     ,156-886,Rappahannock St,156,Town of Warrenton,156,Town of Warrenton,0.03,Waterloo Rd,US 211 Frost Ave,1900,G,98%,1%,0%,0%,0%,0%,F,0.1047,F,0.9608,1900,G,2011,,,,,,,,,,,,,,,
678201, 156,00893,     ,156-893,Old Meetze Rd,156,Town of Warrenton,156,Town of Warrenton,0.37,Falmouth St,Dead End,540,G,96%,2%,2%,0%,0%,0%,C,0.1011,F,0.6491,560,G,2011,,,,,,,,,,,,,,,
678226, 156,01893,     ,156-1893,Winchester St,156,Town of Warrenton,156,Town of Warrenton,0.42,Alexandria St,King St,3600,G,100%,0%,0%,0%,0%,0%,F,0.0992,F,0.5879,3700,G,2011,,,,,,,,,,,,,,,
678217, 156,01893,     ,156-1893,Winchester St,156,Town of Warrenton,156,Town of Warrenton,0.69,King St,Lee Highway,4900,G,100%,0%,0%,0%,0%,0%,C,0.0928,F,0.5711,5000,G,2011,,,,,,,,,,,,,,,
678203, 156,01894,     ,156-1894,Culpeper St,156,Town of Warrenton,156,Town of Warrenton,0.38,Shirley Ave,Hotel St,2800,G,98%,0%,1%,0%,0%,0%,C,0.1008,F,0.6602,2900,G,2011,,,,,,,,,,,,,,,
678205, 156,01894,     ,156-1894,Culpeper St,156,Town of Warrenton,156,Town of Warrenton,0.04,Hotel St,Main St,1600,G,98%,0%,1%,0%,0%,0%,F,0.0980,F,1.0000,1700,G,2011,,,,,,,,,,,,,,,
678214, 156,01895,     ,156-1895,Old Broadview Ave,156,Town of Warrenton,156,Town of Warrenton,0.17,US 15,US 17,5800,G,99%,0%,1%,0%,0%,0%,C,0.0943,F,0.5439,6000,G,2011,,,,,,,,,,,,,,,
578006, 156,00000,     ,156-0,Culpeper St,156,Town of Warrenton,156,Town of Warrenton,0.00,SCL Warrenton,Fisher Ln,5400,G,,,,,,,X,,,,5400,G,2011,,,,,,,,,,,,,,,
578003, 156,00000,     ,156-0,East St,156,Town of Warrenton,156,Town of Warrenton,0.00,Falmouth St,Meetze Rd,180,G,,,,,,,X,0.1376,F,0.5373,190,G,2011,,,,,,,,,,,,,,,
578009, 156,00000,     ,156-0,Fletcher Dr,156,Town of Warrenton,156,Town of Warrenton,0.00,Bus US 29,Oak Springs Dr,2300,G,,,,,,,X,0.1003,F,0.5131,2300,G,2011,,,,,,,,,,,,,,,
578007, 156,00000,     ,156-0,Foxcroft Rd,156,Town of Warrenton,156,Town of Warrenton,0.00,Bear Wallow Dr,Fauquier Rd,1600,G,,,,,,,X,,,,1600,G,2011,,,,,,,,,,,,,,,
578008, 156,00000,     ,156-0,Lee St,156,Town of Warrenton,156,Town of Warrenton,0.00,3rd St,4th St,4100,G,,,,,,,X,,,,4100,G,2011,,,,,,,,,,,,,,,
578005, 156,00000,     ,156-0,Meetze Rd,156,Town of Warrenton,156,Town of Warrenton,0.00,Falmouth St,East St,10000,G,,,,,,,X,,,,10000,G,2011,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
