Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Craigsville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
080055,  SR,00042,     ,VA 42,Craig St,202,Town of Craigsville,007,Augusta County,0.58,SCL Craigsville,07-1101 Hidy St,1700,N,93%,1%,1%,1%,4%,0%,N,0.0877,N,0.5315,1800,N,2011,,,,,,,,,,,,,,,
080048,  SR,00042,     ,VA 42,Craig St,202,Town of Craigsville,007,Augusta County,1.12,07-1101 Hidy St,NCL Craigsville,2800,G,96%,0%,1%,1%,2%,0%,C,0.1006,F,0.6055,3000,G,2011,,,,,,,,,,,,,,,
404908,  07,00684,     ,07-684,City St,202,Town of Craigsville,007,Augusta County,0.31,SCL Craigsville,07-687 Railroad Ave,660,N,97%,2%,1%,0%,1%,0%,N,0.0889,N,0.5522,700,N,2011,,,,,,,,,,,,,,,
785053,  07,00687,     ,07-687,Railroad Ave,202,Town of Craigsville,007,Augusta County,0.82,SCL Craigsville,07-684 Little River Rd,320,R,,,,,,,X,,,,,,05/24/2001,,,,,,,,,,,,,,,
404831,  07,00687,     ,07-687,Railroad Ave,202,Town of Craigsville,007,Augusta County,0.33,07-684 Little River Rd,"SR 42 N, Little Calf Pasture Hwy",330,G,95%,3%,1%,0%,1%,0%,C,0.1070,F,0.6000,340,G,2011,,,,,,,,,,,,,,,
704952,  07,01101,     ,07-1101,Hidy St,202,Town of Craigsville,007,Augusta County,0.05,07-687 Railroad Ave,SR 42 Craig St,630,R,,,,,,,X,,,,,,05/23/2007,,,,,,,,,,,,,,,
704955,  07,01102,     ,07-1102,Stuples Hollow Rd,202,Town of Craigsville,007,Augusta County,0.17,WCL Craigsville,07-1108 Oak St,210,R,,,,,,,X,,,,,,05/18/2007,,,,,,,,,,,,,,,
704956,  07,01102,     ,07-1102,Chestnut Ave,202,Town of Craigsville,007,Augusta County,0.20,07-1108 Oak St,07-1111 Madison St,210,R,,,,,,,X,,,,,,05/18/2007,,,,,,,,,,,,,,,
704957,  07,01102,     ,07-1102,Chestnut Ave,202,Town of Craigsville,007,Augusta County,0.19,07-1111 Madison St,SR 42 East Craig St,250,R,,,,,,,X,,,,,,05/18/2007,,,,,,,,,,,,,,,
704958,  07,01103,     ,07-1103,South Church St,202,Town of Craigsville,007,Augusta County,0.05,07-687 Railroad Ave,SR 42 East Craig St,150,R,,,,,,,X,,,,,,05/23/2007,,,,,,,,,,,,,,,
704959,  07,01103,     ,07-1103,North Church St,202,Town of Craigsville,007,Augusta County,0.08,SR 42 East Craig St,07-1105 First Ave,280,R,,,,,,,X,,,,,,05/23/2007,,,,,,,,,,,,,,,
704960,  07,01103,     ,07-1103,North Church St,202,Town of Craigsville,007,Augusta County,0.13,07-1105 First Ave,07-1106 Third Ave,150,R,,,,,,,X,,,,,,05/23/2007,,,,,,,,,,,,,,,
704961,  07,01103,     ,07-1103,North Church St,202,Town of Craigsville,007,Augusta County,0.18,07-1106 Third Ave,07-1109 Howard St,70,R,,,,,,,X,,,,,,05/23/2007,,,,,,,,,,,,,,,
704962,  07,01103,     ,07-1103,Sulphur Spring Rd,202,Town of Craigsville,007,Augusta County,0.06,07-1109 Howard St,WCL Craigsville,30,R,,,,,,,X,,,,,,05/23/2007,,,,,,,,,,,,,,,
704964,  07,01104,     ,07-1104,Hancock St,202,Town of Craigsville,007,Augusta County,0.07,07-687 Railroad Ave,SR 42 Craig St,160,R,,,,,,,X,,,,,,09/18/2007,,,,,,,,,,,,,,,
704965,  07,01104,     ,07-1104,Hancock St,202,Town of Craigsville,007,Augusta County,0.08,SR 42 Craig St,07-1105 First Ave,260,R,,,,,,,X,,,,,,05/18/2007,,,,,,,,,,,,,,,
704966,  07,01104,     ,07-1104,Hancock St,202,Town of Craigsville,007,Augusta County,0.13,07-1105 First Ave,07-1106 Third Ave,190,R,,,,,,,X,,,,,,05/18/2007,,,,,,,,,,,,,,,
704967,  07,01104,     ,07-1104,Hancock St,202,Town of Craigsville,007,Augusta County,0.11,07-1106 Third Ave,Dead End,140,R,,,,,,,X,,,,,,05/18/2007,,,,,,,,,,,,,,,
704968,  07,01105,     ,07-1105,First Ave,202,Town of Craigsville,007,Augusta County,0.07,07-1109 Howard St,07-1103 Church St,90,R,,,,,,,X,,,,,,05/23/2007,,,,,,,,,,,,,,,
704969,  07,01105,     ,07-1105,First Ave,202,Town of Craigsville,007,Augusta County,0.07,07-1103 Church St,07-1104 Hancock St,180,R,,,,,,,X,,,,,,05/23/2007,,,,,,,,,,,,,,,
704970,  07,01105,     ,07-1105,First Ave,202,Town of Craigsville,007,Augusta County,0.07,07-1104 Hancock St,07-1110 Johnson St,230,R,,,,,,,X,,,,,,05/23/2007,,,,,,,,,,,,,,,
704971,  07,01105,     ,07-1105,First Ave,202,Town of Craigsville,007,Augusta County,0.15,07-1110 Johnson St,07-1113 Central Ave,250,R,,,,,,,X,,,,,,05/23/2007,,,,,,,,,,,,,,,
704972,  07,01105,     ,07-1105,First Ave,202,Town of Craigsville,007,Augusta County,0.05,07-1113 Central Ave,07-1115 Jackson St,160,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
704973,  07,01106,     ,07-1106,Third Ave,202,Town of Craigsville,007,Augusta County,0.07,07-1103 Church St,07-1104 Hancock St,70,R,,,,,,,X,,,,,,05/18/2007,,,,,,,,,,,,,,,
704974,  07,01107,     ,07-1107,Dull St,202,Town of Craigsville,007,Augusta County,0.04,07-687 Railroad Ave,SR 42 Craig St,140,R,,,,,,,X,,,,,,05/23/2007,,,,,,,,,,,,,,,
795449,  07,01108,     ,07-1108,Oak St,202,Town of Craigsville,007,Augusta County,0.20,07-1102 Chestnut Ave,07-1120 Cemetery Lane,330,R,,,,,,,X,,,,,,05/18/2010,,,,,,,,,,,,,,,
704975,  07,01108,     ,07-1108,Cemetery Lane,202,Town of Craigsville,007,Augusta County,0.30,07-1120 Oak St,SR 42 East Craig St,330,R,,,,,,,X,,,,,,05/18/2007,,,,,,,,,,,,,,,
704976,  07,01109,     ,07-1109,Howard St,202,Town of Craigsville,007,Augusta County,0.08,SR 42 Craig St,07-1105 First Ave,220,R,,,,,,,X,,,,,,05/23/2007,,,,,,,,,,,,,,,
704977,  07,01109,     ,07-1109,Howard St,202,Town of Craigsville,007,Augusta County,0.27,07-1105 First Ave,07-1103 Church St,90,R,,,,,,,X,,,,,,05/23/2007,,,,,,,,,,,,,,,
704978,  07,01110,     ,07-1110,Johnson St,202,Town of Craigsville,007,Augusta County,0.08,SR 42 Craig St,07-1105; 07-9025,220,R,,,,,,,X,,,,,,05/18/2007,,,,,,,,,,,,,,,
704979,  07,01111,     ,07-1111,Madison St,202,Town of Craigsville,007,Augusta County,0.09,Dead End,07-1114 Center Ave,10,R,,,,,,,X,,,,,,05/23/2007,,,,,,,,,,,,,,,
704980,  07,01111,     ,07-1111,Madison St,202,Town of Craigsville,007,Augusta County,0.08,07-1114 Center Ave,07-1112 Poplar Ave,190,R,,,,,,,X,,,,,,05/23/2007,,,,,,,,,,,,,,,
704981,  07,01111,     ,07-1111,Madison St,202,Town of Craigsville,007,Augusta County,0.11,07-1112 Poplar Ave,07-1102 Chestnut Ave,80,R,,,,,,,X,,,,,,05/23/2007,,,,,,,,,,,,,,,
704982,  07,01112,     ,07-1112,Poplar Ave,202,Town of Craigsville,007,Augusta County,0.07,07-687 Railroad Ave,SR 42 Craig St,370,R,,,,,,,X,,,,,,05/18/2004,,,,,,,,,,,,,,,
704983,  07,01112,     ,07-1112,Poplar Ave,202,Town of Craigsville,007,Augusta County,0.15,SR 42 Craig St,07-1116 Village St,350,R,,,,,,,X,,,,,,05/18/2004,,,,,,,,,,,,,,,
704984,  07,01112,     ,07-1112,Poplar Ave,202,Town of Craigsville,007,Augusta County,0.03,07-1116 Village St,07-1111 Madison St,260,R,,,,,,,X,,,,,,05/18/2004,,,,,,,,,,,,,,,
704986,  07,01112,     ,07-1112,Poplar Ave,202,Town of Craigsville,007,Augusta County,0.09,07-1111 Madison St,Monroe St,70,R,,,,,,,X,,,,,,05/18/2004,,,,,,,,,,,,,,,
704987,  07,01113,     ,07-1113,Central Ave,202,Town of Craigsville,007,Augusta County,0.07,07-687 Railroad Ave,SR 42 Craig St,190,R,,,,,,,X,,,,,,05/23/2007,,,,,,,,,,,,,,,
704988,  07,01113,     ,07-1113,Central Ave,202,Town of Craigsville,007,Augusta County,0.30,SR 42 Craig St,Dead End,240,R,,,,,,,X,,,,,,05/23/2007,,,,,,,,,,,,,,,
704989,  07,01114,     ,07-1114,Center Ave,202,Town of Craigsville,007,Augusta County,0.09,07-1111 Madison St,Monroe St,130,R,,,,,,,X,,,,,,05/18/2004,,,,,,,,,,,,,,,
704990,  07,01114,     ,07-1114,Center Ave,202,Town of Craigsville,007,Augusta County,0.05,Monroe St,07-1124 Adams St,70,R,,,,,,,X,,,,,,05/18/2004,,,,,,,,,,,,,,,
704991,  07,01115,     ,07-1115,Jackson St,202,Town of Craigsville,007,Augusta County,0.10,SR 42 Craig St,0.10 MN SR 42,350,R,,,,,,,X,,,,,,05/23/2007,,,,,,,,,,,,,,,
704992,  07,01115,     ,07-1115,Jackson St,202,Town of Craigsville,007,Augusta County,0.29,0.10 MN SR 42,NCL Craigsville,270,R,,,,,,,X,,,,,,05/23/2007,,,,,,,,,,,,,,,
