400490,  44,00750,     ,44-750,Old Leaksville Rd,290,Town of Ridgeway,044,Henry County,0.07,"SR 87 W, Morehead Ave",ECL Ridgeway,1500,G,97%,1%,1%,0%,0%,0%,C,0.0966,F,0.5263,1600,G,2011,,,,,,,,,,,,,,,
400491,  44,00750,     ,44-750,Old Leaksville Rd,290,Town of Ridgeway,044,Henry County,0.23,ECL Ridgeway,ECL Ridgeway,1500,G,97%,1%,1%,0%,0%,0%,F,0.0996,F,0.5418,1500,G,2011,,,,,,,,,,,,,,,
745629,  44,00783,     ,44-783,Antioch Church St,290,Town of Ridgeway,044,Henry County,0.20,Dead End,Bus US 220,110,R,,,,,,,X,,,,,,06/13/2006,,,,,,,,,,,,,,,
400498,  44,00902,     ,44-902,Mica Rd,290,Town of Ridgeway,044,Henry County,0.03,Bus US 220,NCL Ridgeway,470,G,96%,2%,1%,0%,1%,0%,C,0.1181,F,0.6129,480,G,2011,,,,,,,,,,,,,,,
745893,  44,01001,     ,44-1001,Wickersham Rd,290,Town of Ridgeway,044,Henry County,0.25,Bus US 220,Dead End,270,R,,,,,,,X,,,,,,05/08/2009,,,,,,,,,,,,,,,
745894,  44,01002,     ,44-1002,Blue St,290,Town of Ridgeway,044,Henry County,0.06,Dead End,Bus US 220,30,R,,,,,,,X,,,,,,05/08/2009,,,,,,,,,,,,,,,
745895,  44,01003,     ,44-1003,Grass St,290,Town of Ridgeway,044,Henry County,0.06,Dead End,44-639 Prospho Springs Rd,20,R,,,,,,,X,,,,,,05/08/2009,,,,,,,,,,,,,,,
745896,  44,01004,     ,44-1004,Twin Oak Dr,290,Town of Ridgeway,044,Henry County,0.10,Bus US 220,Dead End,150,R,,,,,,,X,,,,,,04/29/2009,,,,,,,,,,,,,,,
745897,  44,01005,     ,44-1005,Summit,290,Town of Ridgeway,044,Henry County,0.24,Bus US 220,Dead End,430,R,,,,,,,X,,,,,,05/08/2009,,,,,,,,,,,,,,,
745898,  44,01006,     ,44-1006,Magnolia St,290,Town of Ridgeway,044,Henry County,0.17,Bus US 220,44-1014 Vista View Lane,740,R,,,,,,,X,,,,,,04/29/2009,,,,,,,,,,,,,,,
745899,  44,01007,     ,44-1007,Hicks St,290,Town of Ridgeway,044,Henry County,0.13,44-1009 Pecan Ave,SCL Ridgeway,70,R,,,,,,,X,,,,,,05/08/2009,,,,,,,,,,,,,,,
785290,  44,01007,     ,44-1007, ,290,Town of Ridgeway,044,Henry County,0.19,SCL Ridgeway,44-1011 Harbour St,70,N,,,,,,,X,,,,0,N,05/08/2009,,,,,,,,,,,,,,,
745900,  44,01008,     ,44-1008,Almond St,290,Town of Ridgeway,044,Henry County,0.06,SR 87 Morehead Ave,44-1006 Magnolia St,380,R,,,,,,,X,,,,,,04/29/2009,,,,,,,,,,,,,,,
745901,  44,01009,     ,44-1009,Pecan Ave,290,Town of Ridgeway,044,Henry County,0.18,44-1007 Hicks St,44-1011 Harbour St,180,R,,,,,,,X,,,,,,05/08/2009,,,,,,,,,,,,,,,
745902,  44,01009,     ,44-1009,Pecan Ave,290,Town of Ridgeway,044,Henry County,0.02,44-1011 Harbour St,SR 87 Morehead Ave,420,R,,,,,,,X,,,,,,05/08/2009,,,,,,,,,,,,,,,
745903,  44,01010,     ,44-1010,Shiloh Hills,290,Town of Ridgeway,044,Henry County,0.15,44-1005 Summit,Dead End,90,R,,,,,,,X,,,,,,05/08/2009,,,,,,,,,,,,,,,
745904,  44,01011,     ,44-1011,Harbour St,290,Town of Ridgeway,044,Henry County,0.16,Dead End,44-637 Kings Mill Rd,330,R,,,,,,,X,,,,,,05/08/2009,,,,,,,,,,,,,,,
745905,  44,01012,     ,44-1012,Elizabeth Dr,290,Town of Ridgeway,044,Henry County,0.24,Dead End,Bus US 220,150,R,,,,,,,X,,,,,,04/29/2009,,,,,,,,,,,,,,,
745907,  44,01014,     ,44-1014,Vista View Lane,290,Town of Ridgeway,044,Henry County,0.22,SR 87 Morehead Ave,44-1015 Mary Court,370,R,,,,,,,X,,,,,,04/29/2009,,,,,,,,,,,,,,,
745908,  44,01014,     ,44-1014,Vista View Lane,290,Town of Ridgeway,044,Henry County,0.70,44-1015 Mary Court,NCL Ridgeway,260,R,,,,,,,X,,,,,,04/29/2009,,,,,,,,,,,,,,,
745909,  44,01015,     ,44-1015,Mary Court,290,Town of Ridgeway,044,Henry County,0.08,44-1014 Vista View Lane,Dead End,80,R,,,,,,,X,,,,,,05/08/2009,,,,,,,,,,,,,,,
745915,  44,01018,     ,44-1018,Mulberry Rd,290,Town of Ridgeway,044,Henry County,0.03,SCL Ridgeway,44-1025,440,R,,,,,,,X,,,,,,04/29/2009,,,,,,,,,,,,,,,
745916,  44,01018,     ,44-1018,Mulberry Rd,290,Town of Ridgeway,044,Henry County,0.08,44-1025,Bus US 220,640,R,,,,,,,X,,,,,,04/29/2009,,,,,,,,,,,,,,,
745919,  44,01021,     ,44-1021,Carriage Court,290,Town of Ridgeway,044,Henry County,0.30,Dead End,44-750 Old Leaksville Rd,130,R,,,,,,,X,,,,,,05/08/2009,,,,,,,,,,,,,,,
745920,  44,01022,     ,44-1022,Carriage Court,290,Town of Ridgeway,044,Henry County,0.06,44-1021 Carriage Court,NCL Ridgeway,360,R,,,,,,,X,,,,,,05/08/2009,,,,,,,,,,,,,,,
785126,  44,01025,     ,44-1025, ,290,Town of Ridgeway,044,Henry County,0.09,44-1018 Mulberry Rd,SCL Ridgeway,140,R,,,,,,,X,,,,,,04/29/2009,,,,,,,,,,,,,,,
785291,  44,01025,     ,44-1025, ,290,Town of Ridgeway,044,Henry County,0.22,SCL Ridgeway,SCL Ridgeway,140,R,,,,,,,X,,,,,,04/29/2009,,,,,,,,,,,,,,,
745952,  44,01055,     ,44-1055,Primitive Dr,290,Town of Ridgeway,044,Henry County,0.06,Dead End,Bus US 220,30,R,,,,,,,X,,,,,,05/08/2009,,,,,,,,,,,,,,,
746396,  44,09198,     ,44-9198, ,290,Town of Ridgeway,044,Henry County,0.06,Bus US 220,Ridgeway Sch,0,R,,,,,,,X,,,,,,04/24/2009,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
