Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanover Maintenance Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
040428,  SR,00030,     ,VA 30,Kings Dominion Boulevard,042,Hanover County,042,Hanover County,0.61,US 1 Washington Hwy,I-95,4500,F,85%,1%,2%,3%,9%,0%,C,0.1126,F,0.0000,4600,F,2011,,,,,,,,,,,,,,,
040070,  SR,00030,     ,VA 30,Kings Dominion Boulevard,042,Hanover County,042,Hanover County,0.59,I-95,42-688 Doswell Road,10000,F,87%,0%,1%,2%,10%,0%,F,0.0954,F,0.0000,11000,F,2011,,,,,,,,,,,,,,,
040427,  SR,00030,     ,VA 30,Kings Dominion Boulevard,042,Hanover County,042,Hanover County,1.00,42-688 Doswell Road,Caroline County Line,6100,F,87%,0%,1%,2%,10%,0%,C,0.1301,F,0.0000,6200,F,2011,,,,,,,,,,,,,,,
789561,  SR,00030, 000B,VA 30 Exit 000B,Ramp,042,Hanover County,042,Hanover County,0.20,SR 30 I-95-N098B TO AND FROM RT,I-95-N FR RT 30,2000,F,,,,,,,X,0.0932,F,0.0000,2000,F,2011,,,,,,,,,,,,,,,
789562,  SR,00030,E000A,VA 30 EB Exit 000A,Ramp,042,Hanover County,042,Hanover County,0.04,SR 30 Kings Dominion Boulevard,Ramp from Kings Dominion Gate,1300,F,,,,,,,X,0.1238,F,0.0000,1300,F,2011,,,,,,,,,,,,,,,
798069,  SR,00030,E000A,VA 30 EB Exit 000A,Ramp,042,Hanover County,042,Hanover County,0.13,Ramp from Kings Dominion Gate,I-95 South,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789563,  SR,00030,W000A,VA 30 WB Exit 000A,Ramp,042,Hanover County,042,Hanover County,0.20,SR 30 TO RT 95,I-95-S FR RT 30,2700,F,,,,,,,X,0.1052,F,0.0000,2700,F,2011,,,,,,,,,,,,,,,
040246,  US,00033,     ,US 33,Mountain Rd,042,Hanover County,042,Hanover County,3.95,Louisa County Line,42-715 Beaver Dam Rd; Clazemont Rd,4400,F,98%,0%,1%,1%,1%,0%,F,0.0931,F,0.0000,4500,F,2011,,,,,,,,,,,,,,,
040431,  US,00033,     ,US 33,Mountain Rd,042,Hanover County,042,Hanover County,1.94,42-715 Beaver Dam Rd; Clazemont Rd,SR 54 West Patrick Henry Dr,9400,F,98%,0%,1%,1%,1%,0%,F,0.0946,F,0.0000,9600,F,2011,,,,,,,,,,,,,,,
040430,  US,00033,     ,US 33,Mountain Rd,042,Hanover County,042,Hanover County,4.20,SR 54 West Patrick Henry Dr,42-671 Scotchtown Rd,6900,F,98%,0%,1%,1%,1%,0%,C,0.0994,F,0.0000,7000,F,2011,,,,,,,,,,,,,,,
040429,  US,00033,     ,US 33,Mountain Rd,042,Hanover County,042,Hanover County,1.72,42-671 Scotchtown Rd,42-670 Farrington Rd,9000,F,98%,0%,1%,1%,1%,0%,F,0.1047,F,0.0000,9200,F,2011,,,,,,,,,,,,,,,
040245,  US,00033,     ,US 33,Mountain Rd,042,Hanover County,042,Hanover County,5.50,42-670 Farrington Rd,Henrico County Line,9500,F,98%,0%,1%,1%,1%,0%,F,0.1060,F,0.0000,9900,F,2011,,,,,,,,,,,,,,,
040434,  SR,00054,     ,VA 54,West Patrick Henry Rd,042,Hanover County,042,Hanover County,3.71,US 33 Stanleys Corner,42-671 Scotchtown Road,3900,F,98%,0%,1%,0%,1%,0%,F,0.1009,F,0.0000,4000,F,2011,,,,,,,,,,,,,,,
040433,  SR,00054,     ,VA 54,West Patrick Henry Rd,042,Hanover County,042,Hanover County,5.01,42-671 Scotchtown Road,42-687 Yankeetown Road,4800,F,98%,0%,1%,0%,1%,0%,C,0.1013,F,0.0000,4900,F,2011,,,,,,,,,,,,,,,
040072,  SR,00054,     ,VA 54,West Patrick Henry Rd,042,Hanover County,042,Hanover County,1.71,42-687 Yankeetown Road,NCL Ashland,8200,F,98%,0%,1%,0%,1%,0%,F,0.1107,F,0.0000,8500,F,2011,,,,,,,,,,,,,,,
604001,  SR,00054,     ,VA 54,Thompson St,166,Town of Ashland,166,Town of Ashland,0.96,NCL Ashland,Dewey St,8800,F,97%,1%,1%,0%,1%,0%,C,0.1103,F,0.0000,9300,F,2011,,,,,,,,,,,,,,,
604002,  SR,00054,     ,VA 54,Thompson St,166,Town of Ashland,166,Town of Ashland,0.50,Dewy Street,Hanover Ave,9600,F,97%,1%,1%,0%,1%,0%,F,0.0987,F,0.0000,10000,F,2011,,,,,,,,,,,,,,,
604003,  SR,00054,     ,VA 54,England St,166,Town of Ashland,166,Town of Ashland,0.56,Hanover Ave,US 1 Washington Hwy,15000,F,97%,1%,1%,0%,1%,0%,F,0.0872,F,0.0000,16000,F,2011,,,,,,,,,,,,,,,
604004,  SR,00054,     ,VA 54,England St,166,Town of Ashland,166,Town of Ashland,0.59,US 1 Washington Hwy,I-95,23000,F,90%,1%,1%,1%,7%,0%,C,0.0850,F,0.0000,25000,F,2011,,,,,,,,,,,,,,,
040432,  SR,00054,     ,VA 54,East Patrick Henry Rd,166,Town of Ashland,166,Town of Ashland,0.81,I-95,ECL Ashland,4100,F,90%,1%,1%,1%,7%,0%,F,0.0974,F,0.0000,4400,F,2011,,,,,,,,,,,,,,,
040134,  SR,00054,     ,VA 54,East Patrick Henry Rd,042,Hanover County,042,Hanover County,4.82,ECL Ashland,US 301 Hanover Court House,3600,F,96%,0%,1%,1%,2%,0%,C,0.1109,F,0.0000,3800,F,2011,,,,,,,,,,,,,,,
789568,  SR,00054, 013A,VA 54 Exit 013A,Ramp,042,Hanover County,042,Hanover County,0.11,SR 54-W013A JB-42 FRO,I-95-S FR RT 54,9500,F,,,,,,,X,0.0955,F,0.0000,9500,F,2011,,,,,,,,,,,,,,,
789569,  SR,00054, 013B,VA 54 Exit 013B,Ramp,042,Hanover County,042,Hanover County,0.24,SR 54-W013B SR 54-E013B JB-42 FRO,I-95-N FR RT 54,4400,F,,,,,,,X,0.0966,F,0.0000,4400,F,2011,,,,,,,,,,,,,,,
789570,  SR,00054,E013A,VA 54 EB Exit 013A,Ramp,042,Hanover County,042,Hanover County,0.05,SR 54 TO RT 95,SR 54-W013A JB-42 FRO,8700,F,,,,,,,X,0.0921,F,0.0000,8700,F,2011,,,,,,,,,,,,,,,
789571,  SR,00054,E013B,VA 54 EB Exit 013B,Ramp,042,Hanover County,042,Hanover County,0.03,SR 54 TO RT 95,SR 54-W013B SR 54- 13B JB-42 FRO,3400,F,,,,,,,X,0.0934,F,0.0000,3400,F,2011,,,,,,,,,,,,,,,
789572,  SR,00054,W013A,VA 54 WB Exit 013A,Ramp,042,Hanover County,042,Hanover County,0.03,SR 54 TO AND FROM RT,SR 54- 13A SR 54-E013A JB-42 FRO,870,F,,,,,,,X,0.1182,F,0.0000,870,F,2011,,,,,,,,,,,,,,,
789573,  SR,00054,W013B,VA 54 WB Exit 013B,Ramp,042,Hanover County,042,Hanover County,0.02,SR 54 TO RT 95,SR 54- 13B SR 54-E013B JB-42 FRO,310,F,,,,,,,X,0.1255,F,0.0000,310,F,2011,,,,,,,,,,,,,,,
040437,  IS,00095,N    ,I-95 NB, ,042,Hanover County,042,Hanover County,0.95,Henrico County Line,42-656 Sliding Hill Rd,64000,B,87%,1%,1%,1%,10%,0%,F,0.0929,A,0.0000,61000,B,2011,,123000,G,87%,1%,1%,1%,10%,0%,F,,,,120000,G
040099,  IS,00095,N    ,I-95 NB, ,042,Hanover County,042,Hanover County,1.79,42-656 Sliding Hill Rd,42-802 Lewistown Rd,56000,A,87%,1%,1%,1%,10%,0%,C,0.0960,A,0.0000,51000,A,2011,,113000,A,87%,1%,1%,1%,10%,0%,C,0.0901,A,0.0000,102000,A
040101,  IS,00095,N    ,I-95 NB, ,042,Hanover County,042,Hanover County,2.65,42-802 Lewistown Rd,SR 54 Ashland,58000,G,87%,1%,1%,1%,10%,0%,F,,,,53000,G,2011,,114000,G,87%,1%,1%,1%,10%,0%,F,,,,104000,G
040102,  IS,00095,N    ,I-95 NB, ,166,Town of Ashland,042,Hanover County,1.72,SR 54 Ashland,NCL Ashland,47000,A,87%,1%,1%,1%,10%,0%,F,0.1085,A,0.0000,41000,A,2011,,96000,A,87%,1%,1%,1%,10%,0%,F,,,,84000,A
040105,  IS,00095,N    ,I-95 NB, ,042,Hanover County,042,Hanover County,4.29,NCL Ashland,SR 30 Kings Dominion Boulevard,47000,A,87%,1%,1%,1%,10%,0%,F,0.1085,A,0.0000,41000,A,2011,,96000,A,87%,1%,1%,1%,10%,0%,F,0.0998,A,0.0000,84000,A
040104,  IS,00095,N    ,I-95 NB, ,042,Hanover County,042,Hanover County,3.36,SR 30 Kings Dominion Boulevard,Caroline County Line,46000,A,87%,1%,1%,1%,10%,0%,F,0.1096,A,0.0000,40000,A,2011,,94000,A,87%,1%,1%,1%,10%,0%,F,,,,82000,A
789306,  IS,00095,N086A,I-95 NB Exit 086A,Ramp,042,Hanover County,042,Hanover County,0.40,I-95-N TO RT 656,42-656 TO AND FROM RT,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789307,  IS,00095,N086B,I-95 NB Exit 086B,Ramp,042,Hanover County,042,Hanover County,0.24,I-95-N086A JB-42 FROM RT 95,42-656 FR RT 656,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
791002,  IS,00095,N086X,I-95 NB Exit 086X,Collector Distributor Ramp,042,Hanover County,042,Hanover County,0.18,I-95-N BEGIN COLLECTOR ROAD00- RT 656,I-95-N086A TO RT 656,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797936,  IS,00095,N086X,I-95 NB Exit 086X,Collector Distributor Ramp,042,Hanover County,042,Hanover County,0.16,I-95-N086A TO RT 656,42-656-E000B FROM RT 656 EAST,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797937,  IS,00095,N086X,I-95 NB Exit 086X,Collector Distributor Ramp,042,Hanover County,042,Hanover County,0.19,42-656-E000B FROM RT 656 EAST,I-95-N086B TO RT 656 WEST,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797938,  IS,00095,N086X,I-95 NB Exit 086X,Collector Distributor Ramp,042,Hanover County,042,Hanover County,0.18,I-95-N086B TO RT 656 WEST,42-656-W000B FROM RT 656,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797939,  IS,00095,N086X,I-95 NB Exit 086X,Collector Distributor Ramp,042,Hanover County,042,Hanover County,0.08,42-656-W000B FROM RT 656,I-95-N END COLLECTOR ROAD00- RT 656,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789308,  IS,00095,N089A,I-95 NB Exit 089A,Ramp,042,Hanover County,042,Hanover County,0.16,I-95-N TO RT 802,42-802; 42-802- 1B TO AND FROM RT,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789309,  IS,00095,N092A,I-95 NB Exit 092A,Ramp,042,Hanover County,042,Hanover County,0.19,I-95-N TO RT 54,SR 54 FROM RT 95,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789310,  IS,00095,N092B,I-95 NB Exit 092B,Ramp,042,Hanover County,042,Hanover County,0.24,I-95-N TO RT 54,SR 54 FROM RT 95,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789311,  IS,00095,N098A,I-95 NB Exit 098A,Ramp,042,Hanover County,042,Hanover County,0.17,I-95-N TO RT 30,I-95-N098B JB-42 FROM RT 95,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797940,  IS,00095,N098A,I-95 NB Exit 098A,Ramp,042,Hanover County,042,Hanover County,0.04,I-95-N098B JB-42 FROM RT 95,SR 30 FROM RT 95,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789312,  IS,00095,N098B,I-95 NB Exit 098B,Ramp,042,Hanover County,042,Hanover County,0.03,I-95-N098A JB-42 FROM RT 95,SR 30 SR 30- B TO AND FROM RT,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
140007,  IS,00095,S    ,I-95 SB, ,042,Hanover County,042,Hanover County,0.63,Henrico County Line,42-656 Sliding Hill Rd,59000,G,87%,1%,1%,1%,10%,0%,F,0.0893,A,1.0000,59000,G,2011,,123000,G,87%,1%,1%,1%,10%,0%,F,,,,120000,G
140006,  IS,00095,S    ,I-95 SB, ,042,Hanover County,042,Hanover County,2.36,42-656 Sliding Hill Rd,42-802 Lewistown Rd,57000,A,87%,1%,1%,1%,10%,0%,C,0.0905,A,0.0000,51000,A,2011,,113000,A,87%,1%,1%,1%,10%,0%,C,0.0901,A,0.0000,102000,A
140005,  IS,00095,S    ,I-95 SB, ,042,Hanover County,042,Hanover County,1.87,42-802 Lewistown Rd,SCL Ashland,56000,G,87%,1%,1%,1%,10%,0%,F,,,,51000,G,2011,,114000,G,87%,1%,1%,1%,10%,0%,F,,,,104000,G
140221,  IS,00095,S    ,I-95 SB, ,166,Town of Ashland,042,Hanover County,0.87,SCL Ashland,SR 54 England St,53000,A,87%,1%,1%,1%,10%,0%,F,0.0919,A,0.0000,48000,A,2011,,111000,G,87%,1%,1%,1%,10%,0%,F,0.0875,A,0.0000,101000,G
140232,  IS,00095,S    ,I-95 SB, ,166,Town of Ashland,042,Hanover County,1.38,SR 54 England St,NCL Ashland,49000,A,87%,1%,1%,1%,10%,0%,F,0.0974,A,0.0000,43000,A,2011,,96000,A,87%,1%,1%,1%,10%,0%,F,,,,84000,A
140004,  IS,00095,S    ,I-95 SB, ,042,Hanover County,042,Hanover County,4.77,NCL Ashland,SR 30 Kings Dominion Boulevard,49000,A,87%,1%,1%,1%,10%,0%,F,0.0974,A,0.0000,43000,A,2011,,96000,A,87%,1%,1%,1%,10%,0%,F,0.0998,A,0.0000,84000,A
160008,  IS,00095,S    ,I-95 SB, ,042,Hanover County,042,Hanover County,2.88,SR 30 Kings Dominion Boulevard,Caroline County Line,47000,A,87%,1%,1%,1%,10%,0%,F,0.1031,A,0.0000,41000,A,2011,,94000,A,87%,1%,1%,1%,10%,0%,F,,,,82000,A
789394,  IS,00095,S086A,I-95 SB Exit 086A,Ramp,042,Hanover County,042,Hanover County,0.21,I-95-S TO RT 656 EAST,FROM RT 95 SOUTH,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789395,  IS,00095,S086B,I-95 SB Exit 086B,Ramp,042,Hanover County,042,Hanover County,0.17,I-95-S TO RT 656 WEST,FROM RT 95 SOUTH,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789396,  IS,00095,S089A,I-95 SB Exit 089A,Ramp,042,Hanover County,042,Hanover County,0.17,I-95-S TO RT 802,42-802; 42-802- 1A TO RT 95,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789397,  IS,00095,S092A,I-95 SB Exit 092A,Ramp,042,Hanover County,042,Hanover County,0.16,I-95-S TO RT 54,I-95-S092B JB-42 FROM RT 95,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797958,  IS,00095,S092A,I-95 SB Exit 092A,Ramp,042,Hanover County,042,Hanover County,0.02,I-95-S092B JB-42 FROM RT 95,SR 54 TO AND FROM RT,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789398,  IS,00095,S092B,I-95 SB Exit 092B,Ramp,042,Hanover County,042,Hanover County,0.04,I-95-S092A JB-42 FROM RT 95,SR 54 FROM RT 95,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789399,  IS,00095,S098A,I-95 SB Exit 098A,Ramp,042,Hanover County,042,Hanover County,0.24,I-95-S TO RT 30,I-95-S098B FROM RT 95 TO RT 30,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797959,  IS,00095,S098A,I-95 SB Exit 098A,Ramp,042,Hanover County,042,Hanover County,0.18,I-95-S098B FROM RT 95 TO RT 30,FROM RT 725,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797960,  IS,00095,S098A,I-95 SB Exit 098A,Ramp,042,Hanover County,042,Hanover County,0.32,FROM RT 725,42-99007-N000A KINGS DOMINION GATE,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789400,  IS,00095,S098B,I-95 SB Exit 098B,Ramp,042,Hanover County,042,Hanover County,0.09,I-95-S098A JB-42 FROM RT 95,SR 30 FROM RT 95,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
040446,  SR,00156,     ,VA 156,Cold Harbor Rd,042,Hanover County,042,Hanover County,0.58,Henrico County Line,42-630 Market Rd,5300,F,97%,0%,1%,1%,1%,0%,C,0.1055,F,0.0000,5700,F,2011,,,,,,,,,,,,,,,
040442,  SR,00156,     ,VA 156,Cold Harbor Rd,042,Hanover County,042,Hanover County,2.69,42-630 Market Rd,42-633 Beulah Church Rd,1500,F,97%,0%,1%,1%,1%,0%,F,0.1054,F,0.0000,1600,F,2011,,,,,,,,,,,,,,,
040138,  SR,00156,     ,VA 156,Cold Harbor Rd,042,Hanover County,042,Hanover County,1.28,42-633 Beulah Church Rd,42-718 Wyatt House Rd,3200,F,99%,0%,1%,0%,0%,0%,C,0.0962,F,0.0000,3400,F,2011,,,,,,,,,,,,,,,
040441,  SR,00156,     ,VA 156,Cold Harbor Rd,042,Hanover County,042,Hanover County,1.67,42-718 Wyatt House Rd,42-615 Creighton Rd,4700,F,99%,0%,1%,0%,0%,0%,F,0.0958,F,0.0000,5000,F,2011,,,,,,,,,,,,,,,
040136,  SR,00156,     ,VA 156,Cold Harbor Rd,042,Hanover County,042,Hanover County,1.22,42-615 Creighton Rd,42-643 Lee Davis Rd,7000,F,99%,0%,1%,0%,0%,0%,F,0.0997,F,0.0000,7400,F,2011,,,,,,,,,,,,,,,
040440,  SR,00156,     ,VA 156,Cold Harbor Rd,042,Hanover County,042,Hanover County,0.85,42-643 Lee Davis Rd,I-295,9700,F,99%,0%,0%,0%,0%,0%,C,0.1061,F,0.0000,10000,F,2011,,,,,,,,,,,,,,,
040439,  SR,00156,     ,VA 156,Cold Harbor Rd,042,Hanover County,042,Hanover County,1.48,I-295,US 360 Bus Mechanicsville,12000,F,99%,0%,0%,0%,0%,0%,C,0.1097,F,0.0000,13000,F,2011,,,,,,,,,,,,,,,
040443,  SR,00271,     ,VA 271,Pouncey Tract Rd,042,Hanover County,042,Hanover County,3.11,Goochland County Line,42-622 Rockville Rd; Hill Dr,1700,F,96%,0%,1%,2%,0%,0%,F,0.1009,F,0.0000,1700,F,2011,,,,,,,,,,,,,,,
940050,  IS,00295,E    ,I-295 EB, ,042,Hanover County,042,Hanover County,0.75,Henrico County Line,"US 301, SR 2 Chamberlayne Rd",48000,B,91%,1%,1%,1%,7%,0%,F,0.1138,A,0.0000,48000,B,2011,East I-295 is signed as South I-295,96000,B,91%,1%,1%,1%,7%,0%,F,0.1028,A,0.0000,95000,B
040444,  IS,00295,E    ,I-295 EB, ,042,Hanover County,042,Hanover County,2.73,"US 301, SR 2 Chamberlayne Rd",42-627 Meadowbridge Rd; Pole Green Rd,50000,B,91%,1%,1%,1%,7%,0%,F,0.1155,A,0.0000,49000,B,2011,East I-295 is signed as South I-295,100000,B,91%,1%,1%,1%,7%,0%,F,0.1021,A,0.0000,99000,B
040046,  IS,00295,E    ,I-295 EB, ,042,Hanover County,042,Hanover County,1.63,42-627 Meadowbridge Rd; Pole Green Rd,US 360 Mechanicsville Tpke,48000,A,91%,1%,1%,1%,7%,0%,C,0.1105,A,0.0000,47000,A,2011,East I-295 is signed as South I-295,95000,A,91%,1%,1%,1%,7%,0%,C,0.1009,A,0.0000,93000,A
040445,  IS,00295,E    ,I-295 EB, ,042,Hanover County,042,Hanover County,2.60,US 360 Mechanicsville Tpke,42-615 Creighton Rd,40000,A,91%,1%,1%,1%,7%,0%,F,0.1089,A,0.0000,38000,A,2011,East I-295 is signed as South I-295,81000,B,91%,1%,1%,1%,7%,0%,F,0.1011,A,0.0000,78000,B
940447,  IS,00295,E    ,I-295 EB, ,042,Hanover County,042,Hanover County,2.53,42-615 Creighton Rd,Henrico County Line,39000,G,91%,1%,1%,1%,7%,0%,F,,,,39000,G,2011,East I-295 is signed as South I-295,77000,G,91%,1%,1%,1%,7%,0%,F,,,,76000,G
789473,  IS,00295,E034A,I-295 EB Exit 034A,Ramp,042,Hanover County,042,Hanover County,0.21,I-295 East,42-615 Creighton Rd,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789474,  IS,00295,E034B,I-295 EB Exit 034B,Ramp,042,Hanover County,042,Hanover County,0.26,I-295 East,42-615 Creighton Rd,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789475,  IS,00295,E037A,I-295 EB Exit 037A,Ramp,042,Hanover County,042,Hanover County,0.25,I-295 East,US 360 Mechanicsville Tpke,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789476,  IS,00295,E037B,I-295 EB Exit 037B,Ramp,042,Hanover County,042,Hanover County,0.31,I-295 East,US 360 Mechanicsville Tpke,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789477,  IS,00295,E038A,I-295 EB Exit 038A,Ramp,042,Hanover County,042,Hanover County,0.18,I-295 East,42-627 Meadowbridge Rd,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789478,  IS,00295,E038B,I-295 EB Exit 038B,Ramp,042,Hanover County,042,Hanover County,0.19,I-295 East,42-627 Meadowbridge Rd,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
