010446,  US,00011,     ,"I-81 NB, I-77 SB, US 11, US 52", ,139,Town of Wytheville,098,Wythe County,0.96,I-81,NCL Wytheville,25000,A,73%,1%,1%,1%,23%,2%,C,0.1227,A,0.0000,23000,A,2011,,49000,A,74%,1%,1%,1%,22%,2%,C,0.1159,A,0.0000,46000,A
787280,  US,00011,N072A,"US 11 NB Exit 072A, US 11",Ramp to I-81 N at Exit 73,139,Town of Wytheville,098,Wythe County,0.27,US 11,I-81 N,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
787281,  US,00011,N072B,US 11 NB Exit 072B,Ramp to I-81 S at Exit 73,139,Town of Wytheville,098,Wythe County,0.42,US 11,I-81 S,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
684109,  US,00021,     ,US 21,Grayson St,139,Town of Wytheville,139,Town of Wytheville,0.93,SCL Wytheville,Main St,4400,G,96%,0%,1%,2%,1%,0%,C,0.0903,F,0.6754,4900,G,2011,,,,,,,,,,,,,,,
684110,  US,00021,     ,US 21,Main St,139,Town of Wytheville,139,Town of Wytheville,0.49,Grayson St,"US 11, W Lee Hwy; 12th St",6600,G,96%,0%,1%,2%,1%,0%,F,0.0875,F,0.6430,7200,G,2011,,,,,,,,,,,,,,,
684111,  US,00021,     ,"US 11, US 21",Main St,139,Town of Wytheville,139,Town of Wytheville,0.31,W Lee Hwy; 12th St,4th Street,6600,G,97%,1%,1%,1%,1%,0%,F,0.0826,F,0.5428,7200,G,2011,,,,,,,,,,,,,,,
684112,  US,00021,     ,US 21,4th St,139,Town of Wytheville,139,Town of Wytheville,0.06,US 11 Main St,Monroe St,6500,G,98%,0%,1%,0%,1%,0%,F,0.0958,F,0.5818,7100,G,2011,,,,,,,,,,,,,,,
684500,  US,00021,     ,US 21,4th St,139,Town of Wytheville,139,Town of Wytheville,0.47,Monroe St,W Ridge Rd,14000,G,98%,0%,1%,0%,1%,0%,F,0.0938,F,0.5123,15000,G,2011,,,,,,,,,,,,,,,
684104,  US,00021,     ,US 21,4th St,139,Town of Wytheville,139,Town of Wytheville,0.40,W Ridge Rd,Tazewell St,15000,G,98%,0%,1%,0%,1%,0%,C,0.0893,F,0.5032,17000,G,2011,,,,,,,,,,,,,,,
684102,  US,00021,     ,US 21,4th St,139,Town of Wytheville,139,Town of Wytheville,0.12,Tazewell St,I-81; US 52,15000,G,98%,0%,1%,0%,1%,0%,F,0.0890,F,0.5363,16000,G,2011,,,,,,,,,,,,,,,
010005,  US,00052,     ,"I-81 SB, I-77 NB, US 11, US 52", ,139,Town of Wytheville,098,Wythe County,0.93,US 11,NCL Wytheville,24000,A,75%,1%,1%,1%,21%,2%,C,0.1204,A,0.0000,23000,A,2011,,49000,A,74%,1%,1%,1%,22%,2%,C,0.1159,A,0.0000,46000,A
110006,  US,00052,     ,"I-81 SB, I-77 NB, US 52", ,139,Town of Wytheville,098,Wythe County,1.29,US 11,US 11,22000,A,75%,1%,1%,1%,21%,2%,F,0.1272,A,0.0000,20000,A,2011,,44000,A,74%,1%,1%,1%,22%,2%,F,0.1177,A,0.0000,41000,A
110007,  US,00052,     ,"I-81 SB, US 52", ,139,Town of Wytheville,098,Wythe County,1.99,US 11,I-77 Wytheville,12000,B,82%,1%,1%,1%,15%,1%,F,0.1060,A,0.0000,12000,B,2011,,27000,B,80%,1%,1%,1%,16%,1%,F,0.1003,A,0.0000,27000,B
787090,  US,00052,     ,"I-81 SB Exit 070A, US 52",Ramp I-81 S Exit 70 to US 21; US 58,139,Town of Wytheville,098,Wythe County,0.27,US 11,"IS-00081-S(B)/IS-00081-S070A(R)/TO RTS 52 , 2",0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
684101,  US,00052,     ,US 52,4th St,139,Town of Wytheville,139,Town of Wytheville,1.89,Maintenance Break,WCL Wytheville,2400,G,98%,0%,0%,0%,1%,0%,C,0.1017,F,0.5848,2600,G,2011,,,,,,,,,,,,,,,
787315,  US,00052, 046A,US 52 Exit 046A,Ramp to I-81 N at Exit 70,139,Town of Wytheville,098,Wythe County,0.15,US 21; US 58,I-81 N,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
787316,  US,00052, 046B,US 52 Exit 046B,Ramp to I-81 S at Exit 70,139,Town of Wytheville,098,Wythe County,0.16,US 21; US 58,I-81 S,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
010005,  IS,00077,N    ,"I-81 SB, I-77 NB, US 11, US 52", ,139,Town of Wytheville,098,Wythe County,0.93,NCL Wytheville,US 11,24000,A,75%,1%,1%,1%,21%,2%,C,0.1204,A,0.0000,23000,A,2011,,49000,A,74%,1%,1%,1%,22%,2%,C,0.1159,A,0.0000,46000,A
110006,  IS,00077,N    ,"I-81 SB, I-77 NB, US 52", ,139,Town of Wytheville,098,Wythe County,1.29,US 11,I-81 Wytheville,22000,A,75%,1%,1%,1%,21%,2%,F,0.1272,A,0.0000,20000,A,2011,,44000,A,74%,1%,1%,1%,22%,2%,F,0.1177,A,0.0000,41000,A
010507,  IS,00077,N    ,I-77 NB,Ramp I-81 S Exit 72 to I-77 N at Exit 40,139,Town of Wytheville,098,Wythe County,0.28,I-81 S,I-77 N,11000,G,77%,1%,1%,1%,19%,1%,F,0.1490,N,0.0000,9500,G,2011,,21000,G,78%,1%,1%,1%,19%,1%,F,,,,18000,G
010441,  IS,00077,N    ,I-77 NB, ,139,Town of Wytheville,098,Wythe County,0.31,I-81 Wytheville,Peppers Ferry Rd,13000,A,77%,1%,1%,1%,19%,1%,F,0.1490,A,0.0000,11000,A,2011,,26000,A,78%,1%,1%,1%,19%,1%,F,0.1351,A,0.0000,23000,A
010442,  IS,00077,N    ,I-77 NB, ,139,Town of Wytheville,098,Wythe County,0.23,Peppers Ferry Rd,NCL Wytheville,12000,G,77%,1%,1%,1%,19%,1%,F,0.0988,F,1.0000,11000,G,2011,,25000,G,78%,1%,1%,1%,19%,1%,F,0.0988,F,1.0000,22000,G
789230,  IS,00077,N041A,I-77 NB Exit 041A,Ramp,139,Town of Wytheville,098,Wythe County,0.13,I-77-N TO PEPPERS FERRY Rd,139-5258 FROM RT 77,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
010446,  IS,00077,S    ,"I-81 NB, I-77 SB, US 11, US 52", ,139,Town of Wytheville,098,Wythe County,0.96,NCL Wytheville,US 11,25000,A,73%,1%,1%,1%,23%,2%,C,0.1227,A,0.0000,23000,A,2011,,49000,A,74%,1%,1%,1%,22%,2%,C,0.1159,A,0.0000,46000,A
010189,  IS,00077,S    ,"I-81 NB, I-77 SB, US 52", ,139,Town of Wytheville,098,Wythe County,0.82,US 11,I-81 Wytheville,23000,A,73%,1%,1%,1%,23%,2%,F,0.1187,A,0.0000,21000,A,2011,,44000,A,74%,1%,1%,1%,22%,2%,F,0.1177,A,0.0000,41000,A
110073,  IS,00077,S    ,I-77 SB,Ramp I-77 S Exit 40 to 81 N Exit 72,139,Town of Wytheville,098,Wythe County,0.66,I-81 N,I-77 S,9600,G,78%,1%,1%,1%,19%,1%,F,0.1393,N,0.0000,8500,G,2011,,21000,G,78%,1%,1%,1%,19%,1%,F,,,,18000,G
110041,  IS,00077,S    ,I-77 SB, ,139,Town of Wytheville,098,Wythe County,0.49,I-81 Wytheville,NCL Wytheville,13000,A,78%,1%,1%,1%,19%,1%,F,0.1393,A,0.0000,12000,A,2011,,26000,A,78%,1%,1%,1%,19%,1%,F,0.1351,A,0.0000,23000,A
786961,  IS,00077,S040A,I-77 SB Exit 040A,Ramp From I-77 S Exit 40 to I-81 S at Exit 72,139,Town of Wytheville,098,Wythe County,0.22,I-77 S,I-81 S,2400,G,78%,1%,1%,1%,19%,1%,F,,,,2100,G,2011,,,,,,,,,,,,,,,
789242,  IS,00077,S041A,I-77 SB Exit 041A,Ramp,139,Town of Wytheville,098,Wythe County,0.33,I-77-S TO PEPPERS FERRY RD,I-77-S041B FROM RT 77,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797909,  IS,00077,S041A,I-77 SB Exit 041A,Ramp,139,Town of Wytheville,098,Wythe County,0.03,I-77-S041B FROM RT 77,139-5258 FROM RT 77,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789243,  IS,00077,S041B,I-77 SB Exit 041B,Ramp,139,Town of Wytheville,098,Wythe County,0.05,I-77-S041A FROM RT 77,139-5258 FROM RT 77,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
010568,  IS,00081,N    ,I-81 NB, ,139,Town of Wytheville,098,Wythe County,2.03,SCL Wytheville,"US 21; US 52, N Fourth St",13000,G,79%,1%,1%,1%,17%,1%,F,,,,13000,G,2011,,24000,G,80%,1%,1%,1%,16%,1%,F,,,,25000,G
010445,  IS,00081,N    ,"I-81 NB, US 52", ,139,Town of Wytheville,098,Wythe County,2.27,"US 21, N Fourth St",I-77 Wytheville,15000,B,79%,1%,1%,1%,17%,1%,F,0.1063,A,0.0000,15000,B,2011,,27000,B,80%,1%,1%,1%,16%,1%,F,0.1003,A,0.0000,27000,B
010189,  IS,00081,N    ,"I-81 NB, I-77 SB, US 52", ,139,Town of Wytheville,098,Wythe County,0.82,I-77 Wytheville,"US 11, E Main St",23000,A,73%,1%,1%,1%,23%,2%,F,0.1187,A,0.0000,21000,A,2011,,44000,A,74%,1%,1%,1%,22%,2%,F,0.1177,A,0.0000,41000,A
010446,  IS,00081,N    ,"I-81 NB, I-77 SB, US 11, US 52", ,139,Town of Wytheville,098,Wythe County,0.96,E Main St,NCL Wytheville,25000,A,73%,1%,1%,1%,23%,2%,C,0.1227,A,0.0000,23000,A,2011,,49000,A,74%,1%,1%,1%,22%,2%,C,0.1159,A,0.0000,46000,A
786991,  IS,00081,N070A,I-81 NB Exit 070A,Ramp I-81 N Exit 70 to US 21; US 58,139,Town of Wytheville,098,Wythe County,0.19,I-81 N,US 21; US 58,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
786992,  IS,00081,N072A,I-81 NB Exit 072A,Ramp From I-81 N Exit 72 to I-77 N at Exit 40,139,Town of Wytheville,098,Wythe County,0.54,I-81 N,I-77 N,2500,G,77%,1%,1%,1%,19%,1%,F,,,,2100,G,2011,,,,,,,,,,,,,,,
786993,  IS,00081,N073A,I-81 NB Exit 073A,Ramp I-81 N Exit 73 to US 11,139,Town of Wytheville,098,Wythe County,0.11,I-81 N,US 11,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
110062,  IS,00081,S    ,I-81 SB, ,139,Town of Wytheville,098,Wythe County,2.71,SCL Wytheville,"US 21; US 52, N Fourth St",11000,G,82%,1%,1%,1%,15%,1%,F,,,,12000,G,2011,,24000,G,80%,1%,1%,1%,16%,1%,F,,,,25000,G
110007,  IS,00081,S    ,"I-81 SB, US 52", ,139,Town of Wytheville,098,Wythe County,1.99,"US 21, N Fourth St",I-77 Wytheville,12000,B,82%,1%,1%,1%,15%,1%,F,0.1060,A,0.0000,12000,B,2011,,27000,B,80%,1%,1%,1%,16%,1%,F,0.1003,A,0.0000,27000,B
110006,  IS,00081,S    ,"I-81 SB, I-77 NB, US 52", ,139,Town of Wytheville,098,Wythe County,1.29,I-77 Wytheville,"US 11, E Main St",22000,A,75%,1%,1%,1%,21%,2%,F,0.1272,A,0.0000,20000,A,2011,,44000,A,74%,1%,1%,1%,22%,2%,F,0.1177,A,0.0000,41000,A
010005,  IS,00081,S    ,"I-81 SB, I-77 NB, US 11, US 52", ,139,Town of Wytheville,098,Wythe County,0.93,E Main St,NCL Wytheville,24000,A,75%,1%,1%,1%,21%,2%,C,0.1204,A,0.0000,23000,A,2011,,49000,A,74%,1%,1%,1%,22%,2%,C,0.1159,A,0.0000,46000,A
787090,  IS,00081,S070A,"I-81 SB Exit 070A, US 52",Ramp I-81 S Exit 70 to US 21; US 58,139,Town of Wytheville,098,Wythe County,0.27,I-81 S,US 21; US 58,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
787091,  IS,00081,S073A,I-81 SB Exit 073A,Ramp I-81 S Exit 73 to US 11,139,Town of Wytheville,098,Wythe County,0.35,I-81 S,US 11,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
780296,  FR,00036,     ,FR 36, ,139,Town of Wytheville,098,Wythe County,0.21,Dead End,139-5258 Peppers Ferry Rd,7,R,,,,,,,X,,,,,,11/28/2006,,,,,,,,,,,,,,,
780300,  FR,00041,     ,FR 41,Lithia Rd,139,Town of Wytheville,098,Wythe County,0.84,Dead End,FR-43 Lovers Lane,390,R,,,,,,,X,,,,,,10/24/2006,,,,,,,,,,,,,,,
780301,  FR,00042,     ,FR 42,Factory Outlet Dr,139,Town of Wytheville,098,Wythe County,1.36,Connector From US 11 NB,ECL Wytheville,1500,R,,,,,,,X,,,,,,11/07/2006,,,,,,,,,,,,,,,
780302,  FR,00043,     ,FR 43,Lovers Lane,139,Town of Wytheville,098,Wythe County,0.87,FR-41 Lovers Lane,NCL Wytheville,2300,R,,,,,,,X,,,,,,10/19/2006,,,,,,,,,,,,,,,
780537,  FR,00324,     ,FR 324,Lithia Rd,139,Town of Wytheville,098,Wythe County,0.48,FR-41 Lithia Rd,"US 11, E Main St",1800,R,,,,,,,X,,,,,,10/26/2006,,,,,,,,,,,,,,,
684501, 139,00001,     ,139-1,Fairview Rd,139,Town of Wytheville,139,Town of Wytheville,1.19,US 52 N 4th St,NCL Wytheville,930,G,97%,0%,1%,2%,0%,0%,F,0.1033,F,0.6639,990,G,2011,,,,,,,,,,,,,,,
684502, 139,00002,     ,139-2,Holston Rd,139,Town of Wytheville,139,Town of Wytheville,1.24,US 52 4th St,Cove Rd,2600,G,97%,0%,1%,2%,0%,0%,F,0.0969,F,0.5702,2800,G,2011,,,,,,,,,,,,,,,
684512, 139,00004,     ,139-4,Nye Rd,139,Town of Wytheville,139,Town of Wytheville,0.96,FR-41 Lithia Rd,Peppers Ferry Rd,1400,G,97%,0%,1%,2%,0%,0%,F,0.0890,F,0.5245,1500,G,2011,,,,,,,,,,,,,,,
684002, 139,05250,     ,139-5250,Old Stage Rd,139,Town of Wytheville,139,Town of Wytheville,1.63,WCL Wytheville,US 21 Grayson St,1200,G,97%,0%,1%,2%,0%,0%,F,0.0918,F,0.7149,1300,G,2011,,,,,,,,,,,,,,,
684129, 139,05252,     ,139-5252,W Ridge St,139,Town of Wytheville,139,Town of Wytheville,1.55,Petunia Rd,18th St,1100,G,97%,0%,1%,2%,0%,0%,C,0.1101,F,0.5234,1200,G,2011,,,,,,,,,,,,,,,
684504, 139,05252,     ,139-5252,W Ridge Rd,139,Town of Wytheville,139,Town of Wytheville,0.49,18th St,US 21 4th St,4000,G,97%,0%,1%,2%,0%,0%,F,0.0962,F,0.6045,4400,G,2011,,,,,,,,,,,,,,,
684514, 139,05253,     ,139-5253,Withers Rd,139,Town of Wytheville,139,Town of Wytheville,0.25,US 11 Main St,11th St,3400,G,98%,1%,1%,0%,0%,0%,F,0.0969,F,0.5142,3700,G,2011,,,,,,,,,,,,,,,
684121, 139,05253,     ,139-5253,11th St,139,Town of Wytheville,139,Town of Wytheville,0.31,Withers St,US 11 Main St,2000,G,98%,1%,1%,0%,0%,0%,C,0.1094,F,0.5527,2100,G,2011,,,,,,,,,,,,,,,
684120, 139,05253,     ,139-5253,11th St,139,Town of Wytheville,139,Town of Wytheville,0.07,US 11 Main St,Monroe St,7400,G,98%,1%,1%,0%,0%,0%,F,0.0940,F,0.5246,8000,G,2011,,,,,,,,,,,,,,,
684515, 139,05253,     ,139-5253,North St,139,Town of Wytheville,139,Town of Wytheville,0.12,Monroe St,Fisher Rd,2300,G,98%,1%,1%,0%,0%,0%,F,0.1042,F,0.5388,2500,G,2011,,,,,,,,,,,,,,,
684513, 139,05253,     ,139-5253,Fisher Rd,139,Town of Wytheville,139,Town of Wytheville,0.14,North St,Pine St,1500,G,98%,1%,1%,0%,0%,0%,F,0.0994,F,0.5030,1600,G,2011,,,,,,,,,,,,,,,
684124, 139,05255,     ,139-5255,Cove Rd,139,Town of Wytheville,139,Town of Wytheville,0.52,Peppers Ferry Rd,Holston Rd,2900,G,98%,0%,0%,1%,0%,0%,C,0.0948,F,0.5000,3000,G,2011,,,,,,,,,,,,,,,
684517, 139,05255,     ,139-5255,Cove Rd,139,Town of Wytheville,139,Town of Wytheville,0.32,Holston Rd,Wytheview Dr,1200,G,98%,0%,0%,1%,0%,0%,F,0.0932,F,0.5228,1200,G,2011,,,,,,,,,,,,,,,
684518, 139,05255,     ,139-5255,Cove Rd,139,Town of Wytheville,139,Town of Wytheville,0.29,Wytheview Dr,NCL Wytheville,720,G,98%,0%,0%,1%,0%,0%,F,0.1050,F,0.5148,760,G,2011,,,,,,,,,,,,,,,
684520, 139,05256,     ,139-5256,Spring St,139,Town of Wytheville,139,Town of Wytheville,0.30,12th St,4th St,1400,G,98%,0%,0%,1%,0%,0%,F,0.1088,F,0.6875,1500,G,2011,,,,,,,,,,,,,,,
684521, 139,05256,     ,139-5256,Spring St,139,Town of Wytheville,139,Town of Wytheville,0.54,4th St,11th St,1700,G,98%,0%,0%,1%,0%,0%,F,0.0998,F,0.6240,1800,G,2011,,,,,,,,,,,,,,,
684116, 139,05257,     ,139-5257,Tazewell St,139,Town of Wytheville,139,Town of Wytheville,0.06,Main St,Monroe St,1500,G,98%,0%,0%,1%,0%,0%,F,0.1127,F,0.6061,1500,G,2011,,,,,,,,,,,,,,,
684105, 139,05258,     ,139-5258,Monroe St,139,Town of Wytheville,139,Town of Wytheville,0.31,12th St US 11,4th St US 21,3200,G,98%,0%,0%,0%,1%,0%,F,0.0954,F,0.5577,3400,G,2011,,,,,,,,,,,,,,,
684115, 139,05258,     ,139-5258,Monroe St,139,Town of Wytheville,139,Town of Wytheville,0.19,US 21 4th St,1st Street,5600,G,98%,0%,0%,0%,1%,0%,F,0.0950,F,0.5835,6000,G,2011,,,,,,,,,,,,,,,
684506, 139,05258,     ,139-5258,Monroe St,139,Town of Wytheville,139,Town of Wytheville,0.15,N 1st Street,N 5th St,5500,G,98%,0%,0%,0%,1%,0%,F,0.0916,F,0.6047,5800,G,2011,,,,,,,,,,,,,,,
684507, 139,05258,     ,139-5258,Monroe St,139,Town of Wytheville,139,Town of Wytheville,0.19,5th St,11th St,5500,G,98%,0%,0%,0%,1%,0%,F,0.0903,F,0.6041,5800,G,2011,,,,,,,,,,,,,,,
684123, 139,05258,     ,139-5258,Peppers Ferry Rd,139,Town of Wytheville,139,Town of Wytheville,0.46,11th St,Cove Rd,6800,G,98%,0%,0%,0%,1%,0%,C,0.0917,F,0.5130,7400,G,2011,,,,,,,,,,,,,,,
684125, 139,05258,     ,139-5258,Peppers Ferry Rd,139,Town of Wytheville,139,Town of Wytheville,0.59,Cove Rd,Ramp from I-77,5300,G,98%,0%,0%,0%,1%,0%,F,0.0868,F,0.5156,5600,G,2011,,,,,,,,,,,,,,,
684509, 139,05258,     ,139-5258,Peppers Ferry Rd,139,Town of Wytheville,139,Town of Wytheville,0.21,Ramp from I-77,Ramp to I-77,3000,N,98%,0%,0%,0%,1%,0%,N,0.0834,N,0.5258,3200,N,2011,,,,,,,,,,,,,,,
781826, 139,05258,     ,139-5258,Peppers Ferry Rd,139,Town of Wytheville,139,Town of Wytheville,0.53,Ramp to I-77,ECL Wytheville,3000,G,98%,0%,0%,0%,1%,0%,F,0.0834,F,0.5258,3200,G,2011,,,,,,,,,,,,,,,
789748, 139,05258, 002A,139-5258 Exit 002A,Ramp,139,Town of Wytheville,098,Wythe County,0.29,Peppers Ferry Rd,I-77 South,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789749, 139,05258, 002B,139-5258 Exit 002B,Ramp,139,Town of Wytheville,098,Wythe County,0.18,Peppers Ferry Rd,I-77 North,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
684004, 139,05260,     ,139-5260,12th St,139,Town of Wytheville,139,Town of Wytheville,0.29,Main St US 11,Union St,2300,G,98%,0%,1%,0%,0%,0%,F,0.1003,F,0.5415,2400,G,2011,,,,,,,,,,,,,,,
684511, 139,05260,     ,139-5260,Union St,139,Town of Wytheville,139,Town of Wytheville,0.30,12th St,4th St,1900,G,98%,0%,1%,0%,0%,0%,F,0.1038,F,0.5351,2000,G,2011,,,,,,,,,,,,,,,
684131, 139,05260,     ,139-5260,Withers St,139,Town of Wytheville,139,Town of Wytheville,0.56,4th St,11th St,2700,G,98%,0%,1%,0%,0%,0%,C,0.0951,F,0.5576,2900,G,2011,,,,,,,,,,,,,,,
684519, 139,05261,     ,139-5261,4th St,139,Town of Wytheville,139,Town of Wytheville,0.31,Marshall St,Withers St,1900,G,94%,0%,1%,3%,2%,0%,F,0.1052,F,0.5056,2000,G,2011,,,,,,,,,,,,,,,
684113, 139,05261,     ,139-5261,4th St,139,Town of Wytheville,139,Town of Wytheville,0.30,Withers St,US 11 Main St,2200,G,94%,0%,1%,3%,2%,0%,F,0.0967,F,0.5674,2300,G,2011,,,,,,,,,,,,,,,
684127, 139,05262,     ,139-5262,Marshall St,139,Town of Wytheville,139,Town of Wytheville,0.91,4th St,Main St US 11,1300,G,94%,0%,1%,3%,2%,0%,C,0.1013,F,0.6369,1400,G,2011,,,,,,,,,,,,,,,
684130, 139,05264,     ,139-5264,Pine St,139,Town of Wytheville,139,Town of Wytheville,0.38,US 11 Lee Highway,US 21 4th St,3900,G,99%,0%,0%,0%,0%,0%,C,0.0919,F,0.6099,4100,G,2011,,,,,,,,,,,,,,,
684510, 139,05264,     ,139-5264,Pine St,139,Town of Wytheville,139,Town of Wytheville,0.44,US 21 4th St,Fisher Rd,480,G,99%,0%,0%,0%,0%,0%,F,0.1086,F,0.5321,510,G,2011,,,,,,,,,,,,,,,
584704, 139,00000,     ,139-0,10th St,139,Town of Wytheville,139,Town of Wytheville,0.00,Franklin Street,Washington Street,140,G,,,,,,,X,,,,140,G,2011,,,,,,,,,,,,,,,
584700, 139,00000,     ,139-0,16th St,139,Town of Wytheville,139,Town of Wytheville,0.00,Spring St,Franklin St,100,G,,,,,,,X,,,,110,G,2011,,,,,,,,,,,,,,,
788266, 139,00000,     ,139-0,3rd St,139,Town of Wytheville,139,Town of Wytheville,0.00,Ridge Street,Reservoir Street,370,G,,,,,,,X,,,,370,G,2011,,,,,,,,,,,,,,,
584701, 139,00000,     ,139-0,Church St,139,Town of Wytheville,139,Town of Wytheville,0.00,Washington St,Withers St,660,G,,,,,,,X,0.1425,F,0.5000,690,G,2011,,,,,,,,,,,,,,,
584703, 139,00000,     ,139-0,Mountain View Dr,139,Town of Wytheville,139,Town of Wytheville,0.00,11th St,13th St,800,G,,,,,,,X,0.1019,F,0.5112,840,G,2011,,,,,,,,,,,,,,,
584702, 139,00000,     ,139-0,Spiller St,139,Town of Wytheville,139,Town of Wytheville,0.00,5th St,3rd St,140,G,,,,,,,X,,,,140,G,2011,,,,,,,,,,,,,,,
584705, 139,00000,     ,139-0,Tazewell St,139,Town of Wytheville,139,Town of Wytheville,0.00,US 21,Umberger St,2800,G,,,,,,,X,,,,2800,G,2011,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
