623067,C1US,00029,     ,Bus US 29,Memorial Dr,108,City of Danville,108,City of Danville,0.14,Robertson Bridge,Park Ave,13000,G,98%,0%,1%,0%,1%,0%,F,0.0928,F,0.6407,14000,G,2011,,,,,,,,,,,,,,,
623228,C1US,00029,     ,Bus US 29,Memorial Dr,108,City of Danville,108,City of Danville,0.71,Park Ave,Primrose Pl,9600,G,98%,0%,1%,0%,1%,0%,F,0.0907,F,0.5560,10000,G,2011,,,,,,,,,,,,,,,
623068,C1US,00029,     ,Bus US 29,Memorial Dr,108,City of Danville,108,City of Danville,0.85,Primrose Pl,SR 86 Central Blvd,9900,G,98%,0%,1%,0%,1%,0%,F,0.0889,F,0.6550,11000,G,2011,,,,,,,,,,,,,,,
623040,C1US,00029,     ,Bus US 29,Central Blvd,108,City of Danville,108,City of Danville,0.30,Memorial Dr,Bus US 58 Riverside Dr,29000,G,98%,0%,1%,0%,1%,0%,F,0.0896,F,0.5133,32000,G,2011,,,,,,,,,,,,,,,
623044,C1US,00029,     ,Bus US 29,Central Blvd,108,City of Danville,108,City of Danville,0.38,Bus US 58 Riverside Dr,Piedmont Dr,22000,G,98%,0%,1%,0%,1%,0%,F,0.0873,F,0.5632,24000,G,2011,,,,,,,,,,,,,,,
623041,C1US,00029,     ,Bus US 29,Central Blvd,108,City of Danville,108,City of Danville,0.59,Piedmont Dr,Piney Forest Rd,29000,G,98%,0%,1%,0%,1%,0%,F,0.0879,F,0.5204,32000,G,2011,,,,,,,,,,,,,,,
623094,C1US,00029,     ,Bus US 29,Piney Forest Rd,108,City of Danville,108,City of Danville,0.52,Central Blvd,Audubon Dr,29000,G,98%,0%,1%,0%,1%,0%,F,0.0905,F,0.5367,32000,G,2011,,,,,,,,,,,,,,,
623020,C1US,00029,     ,Bus US 29,Piney Forest Rd,108,City of Danville,108,City of Danville,0.60,Audubon Dr,Wendell Scott Dr,27000,G,98%,0%,1%,0%,1%,0%,F,0.0872,F,0.6142,29000,G,2011,,,,,,,,,,,,,,,
623093,C1US,00029,     ,Bus US 29,Piney Forest Rd,108,City of Danville,108,City of Danville,0.38,Wendell Scott Dr,Arnette Blvd,27000,G,98%,0%,1%,0%,1%,0%,C,0.0825,F,0.5723,29000,G,2011,,,,,,,,,,,,,,,
623019,C1US,00029,     ,Bus US 29,Piney Forest Rd,108,City of Danville,108,City of Danville,0.91,Arnette Blvd,SR 41 Franklin Tpke,26000,G,98%,0%,1%,0%,1%,0%,F,0.0829,F,0.5790,28000,G,2011,,,,,,,,,,,,,,,
623018,C1US,00029,     ,Bus US 29,Piney Forest Rd,108,City of Danville,108,City of Danville,0.44,SR 41 Franklin Tpke,North Main Street,13000,G,98%,0%,1%,0%,1%,0%,F,0.0920,F,0.5500,14000,G,2011,,,,,,,,,,,,,,,
623001,C1US,00029,     ,Bus US 29,North Main St,108,City of Danville,108,City of Danville,0.13,Piney Forest Rd,NCL Danville,16000,G,98%,0%,1%,0%,1%,0%,C,0.0859,F,0.5032,17000,G,2011,,,,,,,,,,,,,,,
623025,  SR,00041,     ,VA 41,Franklin Tpke,108,City of Danville,108,City of Danville,0.70,Bus US 29; Piney Forest Rd,NCL Danville,15000,G,98%,0%,0%,1%,0%,0%,C,0.0948,F,0.6237,16000,G,2011,,,,,,,,,,,,,,,
623202,  SR,00051,     ,VA 51,Westover Dr,108,City of Danville,108,City of Danville,3.03,WCL Danville,Lamberth Dr,2800,G,99%,0%,1%,0%,0%,0%,F,0.0908,F,0.6007,3000,G,2011,,,,,,,,,,,,,,,
623201,  SR,00051,     ,VA 51,Westover Dr,108,City of Danville,108,City of Danville,1.33,Lamberth Dr,Blair Loop Rd,6600,G,99%,0%,1%,0%,0%,0%,C,0.0849,F,0.5876,6900,G,2011,,,,,,,,,,,,,,,
623028,  SR,00051,     ,VA 51,Westover  Dr,108,City of Danville,108,City of Danville,0.70,Blair Loop Rd,Park Ave,8800,G,99%,0%,1%,0%,0%,0%,F,0.0860,F,0.5504,9300,G,2011,,,,,,,,,,,,,,,
623027,  SR,00051,     ,VA 51,Westover Dr,108,City of Danville,108,City of Danville,0.98,Park Ave,E US 58; Riverside Dr,6900,G,99%,0%,1%,0%,0%,0%,C,0.0889,F,0.5176,7200,G,2011,,,,,,,,,,,,,,,
030241,  US,00058,     ,US 58, ,108,City of Danville,071,Pittsylvania County,0.44,WCL Danville,US 29 Danville Expressway,6500,G,93%,1%,1%,0%,5%,0%,F,0.0786,F,0.5713,6500,G,2011,,,,,,,,,,,,,,,
623106,  US,00058,     ,"US 29, US 58",Danville Expwy,108,City of Danville,071,Pittsylvania County,1.12,US 29 Danville Expressway,Elizabeth St,16000,G,82%,1%,1%,2%,14%,1%,F,0.0756,F,0.5131,16000,G,2011,,,,,,,,,,,,,,,
623104,  US,00058,     ,"US 29, US 58",Danville Expwy,108,City of Danville,071,Pittsylvania County,2.63,Elizabeth St,"SR 86, S Main St",15000,A,82%,1%,1%,2%,14%,1%,C,0.0981,A,0.0000,15000,A,2011,,,,,,,,,,,,,,,
623105,  US,00058,     ,"US 29, US 58",Danville Expwy,108,City of Danville,071,Pittsylvania County,1.85,"SR 86, S Main St",Goodyear Blvd,17000,G,82%,1%,1%,2%,14%,1%,F,0.0734,F,0.5058,17000,G,2011,,,,,,,,,,,,,,,
030436,  US,00058,     ,"US 29, US 58",Danville Expwy,108,City of Danville,071,Pittsylvania County,1.36,Goodyear Blvd,US 29,19000,G,82%,1%,1%,2%,14%,1%,F,0.0778,F,0.5477,19000,G,2011,,,,,,,,,,,,,,,
623204,  US,00058,     ,"US 58, US 360",South Boston Rd,108,City of Danville,108,City of Danville,0.90,US 29 Danville Expressway; Bus US 58,Kentuck Rd,25000,G,85%,1%,1%,1%,12%,0%,F,0.0773,F,0.5179,25000,G,2011,,,,,,,,,,,,,,,
623203,  US,00058,     ,"US 58, US 360",South Boston Rd,108,City of Danville,108,City of Danville,1.98,Kentuck Rd,ECL Danville,19000,G,85%,1%,1%,1%,12%,0%,F,0.0772,F,0.5012,19000,G,2011,,,,,,,,,,,,,,,
623206,CFUS,00058,     ,Bus US 58,Riverside Dr,108,City of Danville,108,City of Danville,4.97,WCL Danville,Bus US 29 Park Ave,13000,G,93%,1%,1%,0%,5%,0%,F,0.1012,F,0.6972,13000,G,2011,,,,,,,,,,,,,,,
623035,CFUS,00058,     ,Bus US 58,Riverside Dr,108,City of Danville,108,City of Danville,0.93,Bus US 29 Park Ave,SR 51 Westover Dr,15000,G,93%,1%,1%,0%,5%,0%,F,0.0803,F,0.5293,15000,G,2011,,,,,,,,,,,,,,,
623034,CFUS,00058,     ,Bus US 58,Riverside Dr,108,City of Danville,108,City of Danville,0.51,SR 51 Westover Dr,Central Blvd,22000,G,93%,1%,1%,0%,5%,0%,F,0.0810,F,0.5088,22000,G,2011,,,,,,,,,,,,,,,
623033,CFUS,00058,     ,Bus US 58,Riverside Dr,108,City of Danville,108,City of Danville,0.24,Central Blvd,Piney Forest Rd,27000,G,93%,1%,1%,0%,5%,0%,F,0.0829,F,0.5220,27000,G,2011,,,,,,,,,,,,,,,
623031,CFUS,00058,     ,Bus US 58,Riverside Dr,108,City of Danville,108,City of Danville,0.92,Piney Forest Rd,Arnette Blvd,22000,G,93%,1%,1%,0%,5%,0%,F,0.0892,F,0.5180,22000,G,2011,,,,,,,,,,,,,,,
623030,CFUS,00058,     ,Bus US 58,Riverside Dr,108,City of Danville,108,City of Danville,0.82,Arnette Blvd,N Main St,15000,G,93%,1%,1%,0%,5%,0%,F,0.0837,F,0.5182,15000,G,2011,,,,,,,,,,,,,,,
623029,CFUS,00058,     ,"Bus US 58, US 360",River St,108,City of Danville,108,City of Danville,0.64,N Main St,Old Halifax Rd,20000,G,93%,1%,1%,0%,5%,0%,F,0.0794,F,0.5787,20000,G,2011,,,,,,,,,,,,,,,
623205,CFUS,00058,     ,"Bus US 58, US 360",South Boston Rd,108,City of Danville,108,City of Danville,1.24,Old Halifax Rd,US 29 Danville Expressway,19000,G,93%,1%,1%,0%,5%,0%,F,0.0808,F,0.5411,19000,G,2011,,,,,,,,,,,,,,,
623102,  SR,00086,     ,VA 86,South Main St,108,City of Danville,108,City of Danville,1.11,SCL Danville; NC State Line,Lockett Dr,11000,G,98%,0%,0%,0%,1%,0%,C,0.0908,F,0.5669,12000,G,2011,,,,,,,,,,,,,,,
623043,  SR,00086,     ,VA 86,South Main St,108,City of Danville,108,City of Danville,0.61,Lockett Dr,Broadnax St,11000,G,98%,0%,0%,0%,1%,0%,F,0.0860,F,0.5324,12000,G,2011,,,,,,,,,,,,,,,
623095,  SR,00086,     ,VA 86,South Main St,108,City of Danville,108,City of Danville,0.63,Broadnax St,Central Blvd,17000,G,98%,0%,1%,0%,0%,0%,C,0.0857,F,0.5698,19000,G,2011,,,,,,,,,,,,,,,
623100,  SR,00086,     ,VA 86,Central Blvd,108,City of Danville,108,City of Danville,0.38,South Main St,SR 293 West Main St,16000,G,99%,0%,0%,0%,0%,0%,C,0.0826,F,0.5479,18000,G,2011,,,,,,,,,,,,,,,
623042,  SR,00086,     ,VA 86,Central Blvd,108,City of Danville,108,City of Danville,0.60,SR 293 West Main St,Bus US 29 & SR 413 Memorial Dr,21000,G,99%,0%,0%,0%,0%,0%,C,0.0833,F,0.5764,23000,G,2011,,,,,,,,,,,,,,,
623014,  SR,00293,     ,VA 293,West Main St,108,City of Danville,108,City of Danville,0.54,Bus US 29; Memorial Dr,Bishop Rd,5400,G,98%,0%,1%,0%,0%,0%,F,0.0821,F,0.5407,5900,G,2011,,,,,,,,,,,,,,,
623013,  SR,00293,     ,VA 293,West Main St,108,City of Danville,108,City of Danville,0.49,Bishop Rd,Park Ave,4900,G,98%,0%,1%,0%,0%,0%,F,0.0903,F,0.5039,5300,G,2011,,,,,,,,,,,,,,,
623012,  SR,00293,     ,VA 293,West Main St,108,City of Danville,108,City of Danville,0.96,Park Ave,Randolph St,7600,G,98%,0%,1%,0%,0%,0%,F,0.0881,F,0.5460,8300,G,2011,,,,,,,,,,,,,,,
623097,  SR,00293,     ,VA 293,West Main St,108,City of Danville,108,City of Danville,0.37,Canterbury St,SR 86 Central Blvd,8200,G,98%,0%,1%,0%,0%,0%,F,0.0892,F,0.5227,9000,G,2011,,,,,,,,,,,,,,,
623011,  SR,00293,     ,VA 293,West Main St,108,City of Danville,108,City of Danville,0.16,SR 86 Central Blvd,South Main St,9100,G,98%,0%,1%,0%,0%,0%,F,0.0875,F,0.5612,9700,G,2011,,,,,,,,,,,,,,,
623010,  SR,00293,     ,VA 293,Main St,108,City of Danville,108,City of Danville,0.04,South Main St,Holbrook Ave,11000,G,98%,0%,1%,0%,0%,0%,C,0.0881,F,0.5565,12000,G,2011,,,,,,,,,,,,,,,
623009,  SR,00293,     ,VA 293,Main St,108,City of Danville,108,City of Danville,0.27,Holbrook Ave,Jefferson Ave,7700,G,98%,0%,1%,0%,0%,0%,F,0.0882,F,0.5045,8400,G,2011,,,,,,,,,,,,,,,
623508,  SR,00293,     ,VA 293,Main St,108,City of Danville,108,City of Danville,0.28,Jefferson Ave,Patton St,7600,G,98%,0%,1%,0%,0%,0%,F,0.0873,F,0.5265,8300,G,2011,,,,,,,,,,,,,,,
623008,  SR,00293,     ,VA 293,Patton St,108,City of Danville,108,City of Danville,0.32,South Ridge St,Bridge St; SR 293 P Main St,5800,G,98%,0%,1%,0%,0%,0%,F,0.0862,F,0.6034,6300,G,2011,,8000,G,97%,1%,2%,0%,0%,0%,F,0.0921,F,0.6570,8800,G
623007,  SR,00293,     ,VA 293,Main St Bridge,108,City of Danville,108,City of Danville,0.22,Bridge St,"US 58, US 360 Riverside Dr",13000,G,98%,0%,1%,0%,0%,0%,F,0.0864,F,0.5997,14000,G,2011,,,,,,,,,,,,,,,
623006,  SR,00293,     ,"VA 293, VA 360",North Main St,108,City of Danville,108,City of Danville,0.37,"US 58, US 360 Riverside Dr",Worsham St,11000,G,98%,0%,1%,0%,0%,0%,F,0.0836,F,0.5501,12000,G,2011,,,,,,,,,,,,,,,
623005,  SR,00293,     ,"VA 293, VA 360",North Main St,108,City of Danville,108,City of Danville,0.33,Worsham St,SR 360 Richmond Blvd,13000,G,98%,0%,1%,0%,0%,0%,F,0.0818,F,0.5474,14000,G,2011,,,,,,,,,,,,,,,
623004,  SR,00293,     ,VA 293,North Main St,108,City of Danville,108,City of Danville,0.81,SR 360 Richmond Blvd,Third Ave,11000,G,98%,0%,1%,0%,0%,0%,F,0.0929,F,0.5176,12000,G,2011,,,,,,,,,,,,,,,
623003,  SR,00293,     ,VA 293,North Main St,108,City of Danville,108,City of Danville,0.98,Third Ave,Franklin Tpke,12000,G,98%,0%,1%,0%,0%,0%,C,0.0879,F,0.5409,13000,G,2011,,,,,,,,,,,,,,,
623002,  SR,00293,     ,VA 293,North Main St,108,City of Danville,108,City of Danville,0.91,Franklin Tpke,"Bus US 29, Piney Forest Rd",5300,G,98%,0%,1%,0%,0%,0%,F,0.0934,F,0.5202,5600,G,2011,,,,,,,,,,,,,,,
130031, 1SR,00293,P    ,VA 293 Par,Main St,108,City of Danville,108,City of Danville,0.38,SR 293 Ridge St,SR 293 Patton St; Bridge St,2300,G,96%,1%,3%,0%,0%,0%,C,0.1190,F,1.0000,2500,G,2011,,8000,G,97%,1%,2%,0%,0%,0%,F,0.0921,F,0.6570,8800,G
623029,  US,00360,     ,"Bus US 58, US 360",River St,108,City of Danville,108,City of Danville,0.64,N Main St,Old Halifax Rd,20000,G,93%,1%,1%,0%,5%,0%,F,0.0794,F,0.5787,20000,G,2011,,,,,,,,,,,,,,,
623205,  US,00360,     ,"Bus US 58, US 360",South Boston Rd,108,City of Danville,108,City of Danville,1.24,Old Halifax Rd,US 29 Danville Expressway,19000,G,93%,1%,1%,0%,5%,0%,F,0.0808,F,0.5411,19000,G,2011,,,,,,,,,,,,,,,
623204,  US,00360,     ,"US 58, US 360",South Boston Rd,108,City of Danville,108,City of Danville,0.90,US 29 Danville Expressway,Kentuck Rd,25000,G,85%,1%,1%,1%,12%,0%,F,0.0773,F,0.5179,25000,G,2011,,,,,,,,,,,,,,,
623203,  US,00360,     ,"US 58, US 360",South Boston Rd,108,City of Danville,108,City of Danville,1.98,Kentuck Rd,ECL Danville,19000,G,85%,1%,1%,1%,12%,0%,F,0.0772,F,0.5012,19000,G,2011,,,,,,,,,,,,,,,
623006,  SR,00360,     ,"VA 293, VA 360",North Main St,108,City of Danville,108,City of Danville,0.37,Riverside Dr,Worsham St,11000,G,98%,0%,1%,0%,0%,0%,F,0.0836,F,0.5501,12000,G,2011,,,,,,,,,,,,,,,
623005,  SR,00360,     ,"VA 293, VA 360",North Main St,108,City of Danville,108,City of Danville,0.33,Worsham St,North Main St,13000,G,98%,0%,1%,0%,0%,0%,F,0.0818,F,0.5474,14000,G,2011,,,,,,,,,,,,,,,
623208,  SR,00360,     ,VA 360,Richmond Blvd,108,City of Danville,108,City of Danville,1.36,SR 293 North Main St,ECL Danville,4500,G,99%,0%,0%,0%,0%,0%,C,0.0850,F,0.5727,4900,G,2011,,,,,,,,,,,,,,,
781485,  SR,00413,     ,VA 413,Memorial Dr,108,City of Danville,108,City of Danville,0.10,Bus US 29 Central Blvd,Cahill Court; Goode St,11000,G,98%,1%,1%,0%,0%,0%,F,0.0996,F,0.5231,12000,G,2011,,,,,,,,,,,,,,,
623085,  SR,00413,     ,VA 413,Memorial Dr,108,City of Danville,108,City of Danville,0.64,Cahill Court; Goode St,Poplar St,11000,G,98%,1%,1%,0%,0%,0%,C,0.0919,F,0.5887,12000,G,2011,,,,,,,,,,,,,,,
623083,  SR,00413,     ,VA 413,Memorial Dr,108,City of Danville,108,City of Danville,0.26,Poplar St,High St,8700,G,98%,1%,1%,0%,0%,0%,F,0.0947,F,0.5323,9400,G,2011,,,,,,,,,,,,,,,
623503,  SR,00413,     ,VA 413,Craghead St,108,City of Danville,108,City of Danville,0.23,High St,SR 293 P; N Main St,7200,G,98%,1%,1%,0%,0%,0%,F,0.0943,F,0.6523,7900,G,2011,,,,,,,,,,,,,,,
623504,  SR,00413,     ,VA 413,Craghead St,108,City of Danville,108,City of Danville,0.06,SR 293 P; Main St,SR 293 Patton St,6500,G,98%,1%,1%,0%,0%,0%,F,0.0936,F,0.5440,7000,G,2011,,,,,,,,,,,,,,,
623062, 108,00001,     ,108-1,Jefferson St,108,City of Danville,108,City of Danville,0.09,Wilson St; Green St,Loyal St,1600,N,98%,1%,1%,0%,0%,0%,N,0.1101,N,0.5198,1700,N,2011,,,,,,,,,,,,,,,
623060, 108,00001,     ,108-1,Jefferson Ave,108,City of Danville,108,City of Danville,0.14,Loyal St,Patton St,1600,G,98%,1%,1%,0%,0%,0%,C,0.1101,F,0.5198,1700,G,2011,,,,,,,,,,,,,,,
623069, 108,00001,     ,108-1,Jefferson Ave,108,City of Danville,108,City of Danville,0.08,Patton St,SR 293 Main St,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
623527, 108,00002,     ,108-2,Bonner Ave,108,City of Danville,108,City of Danville,0.50,Taylor Dr,108-2 Chatham Ave,1800,G,98%,1%,1%,0%,0%,0%,F,0.1084,F,0.5111,1900,G,2011,,,,,,,,,,,,,,,
783013, 108,00002,     ,108-2,Lanier Ave,108,City of Danville,108,City of Danville,0.08,108-3 Chatham Ave,108-3708 Kemper Rd,1100,G,98%,1%,1%,0%,0%,0%,F,0.0932,F,0.5957,1200,G,2011,,,,,,,,,,,,,,,
623547, 108,00004,     ,108-4,Foster St,108,City of Danville,108,City of Danville,0.24,Betts St,Industrial Ave,880,G,98%,1%,1%,0%,0%,0%,F,0.1842,F,0.5824,950,G,2011,,,,,,,,,,,,,,,
623513, 108,00009,     ,108-9,Ringgold Rd,108,City of Danville,108,City of Danville,0.07,US 58 South Boston Rd,NCL Danville; Clark St; 71-734,2100,G,98%,1%,1%,0%,0%,0%,F,0.0894,F,0.5930,2200,G,2011,,,,,,,,,,,,,,,
783014, 108,00011,     ,108-11,North Ridge St,108,City of Danville,108,City of Danville,0.52,SR 293 Main St; Gap,SR 413 Memorial Dr,2900,G,98%,0%,1%,1%,0%,0%,C,0.1131,F,0.8324,3200,G,2011,,,,,,,,,,,,,,,
623502, 108,03700,     ,108-3700,Old Mayfield Rd,108,City of Danville,108,City of Danville,0.31,Maxine Rd,"Bus US 29, West Main St",1800,G,98%,1%,1%,0%,0%,0%,F,0.1022,F,0.5878,2000,G,2011,,,,,,,,,,,,,,,
623073, 108,03702,     ,108-3702,Ferry Rd,108,City of Danville,108,City of Danville,0.12,WCL Danville,Applewood Dr,3200,N,98%,1%,1%,0%,0%,0%,N,0.0892,N,0.5312,3600,N,2011,,,,,,,,,,,,,,,
623056, 108,03702,     ,108-3702,Ferry Rd,108,City of Danville,108,City of Danville,0.54,Applewood Dr,Old Greensboro Rd,3200,G,98%,1%,1%,0%,0%,0%,F,0.0892,F,0.5312,3600,G,2011,,,,,,,,,,,,,,,
623501, 108,03702,     ,108-3702,Old Greensboro Rd,108,City of Danville,108,City of Danville,0.16,Ferry Rd,C1US 29 Main St,3300,G,98%,1%,1%,0%,0%,0%,F,0.0813,F,0.5363,3600,G,2011,,,,,,,,,,,,,,,
623055, 108,03703,     ,108-3703,Elizabeth St,108,City of Danville,108,City of Danville,1.55,US 58,Edgewood Dr,880,G,98%,1%,1%,0%,0%,0%,C,0.1088,F,0.5377,940,G,2011,,,,,,,,,,,,,,,
623514, 108,03703,     ,108-3703,Edgewood Dr,108,City of Danville,108,City of Danville,0.19,Elizabeth St,US 29 Bus; West Main St,1800,G,98%,1%,1%,0%,0%,0%,F,0.0879,F,0.5747,2000,G,2011,,,,,,,,,,,,,,,
623213, 108,03705,     ,108-3705,Holland Rd,108,City of Danville,108,City of Danville,1.93,SCL Danville,Schoolfield Dr,710,G,99%,1%,0%,0%,0%,0%,C,0.0972,F,0.5063,780,G,2011,,,,,,,,,,,,,,,
623080, 108,03705,     ,108-3705,Schoolfield Dr,108,City of Danville,108,City of Danville,0.29,Holland Rd,Lanier Dr,1300,G,99%,0%,1%,0%,0%,0%,C,0.1023,F,0.5235,1400,G,2011,,,,,,,,,,,,,,,
623500, 108,03707,     ,108-3707,Arlington Ave,108,City of Danville,108,City of Danville,0.81,Greenwood Ave,Lanier St,500,G,99%,0%,1%,0%,0%,0%,F,0.1027,F,0.5000,550,G,2011,,,,,,,,,,,,,,,
623051, 108,03708,     ,108-3708,Bishop Rd,108,City of Danville,108,City of Danville,0.55,US 29 Bus; Memorial Dr,SR 293; West Main St,3300,G,99%,1%,0%,0%,0%,0%,C,0.0849,F,0.5581,3500,G,2011,,,,,,,,,,,,,,,
623049, 108,03708,     ,108-3708,Augusta Ave,108,City of Danville,108,City of Danville,0.06,West Main St,Lanier Ave,2900,G,99%,0%,0%,0%,0%,0%,F,0.1059,F,0.5582,3200,G,2011,,,,,,,,,,,,,,,
623065, 108,03708,     ,108-3708,Lanier St,108,City of Danville,108,City of Danville,0.74,Augusta Ave,Garland St,2300,G,99%,0%,0%,0%,0%,0%,C,0.1073,F,0.5249,2600,G,2011,,,,,,,,,,,,,,,
623090, 108,03708,     ,108-3708,Lanier Ave,108,City of Danville,108,City of Danville,0.13,Garland St,Kemper Rd,740,G,99%,0%,0%,0%,0%,0%,C,0.0939,F,0.5570,800,G,2011,,,,,,,,,,,,,,,
623064, 108,03708,     ,108-3708,Kemper Rd,108,City of Danville,108,City of Danville,0.69,Lanier St,SR 86; South Main St,7300,G,99%,0%,0%,0%,0%,0%,C,0.0836,F,0.5756,7700,G,2011,,,,,,,,,,,,,,,
623544, 108,03710,     ,108-3710,Chatelaine Ave,108,City of Danville,108,City of Danville,0.44,Wooding Ave,Levelton St,1700,G,97%,1%,2%,0%,0%,0%,C,0.0865,F,0.5602,1900,G,2011,,,,,,,,,,,,,,,
623543, 108,03710,     ,108-3710,Levelton St,108,City of Danville,108,City of Danville,0.19,Chatelaine Ave,SR 86; S Main St,1500,G,97%,1%,2%,0%,0%,0%,F,0.0875,F,0.5155,1600,G,2011,,,,,,,,,,,,,,,
623546, 108,03711,     ,108-3711,Wooding Ave,108,City of Danville,108,City of Danville,0.41,Kemper Rd,SR 293; W Main St,4600,G,98%,1%,1%,0%,0%,0%,F,0.0938,F,0.5695,4900,G,2011,,,,,,,,,,,,,,,
623545, 108,03713,     ,108-3713,Southampton Ave,108,City of Danville,108,City of Danville,0.42,108-3708 Kemper Rd,108-3714 Watson St,1500,G,98%,1%,1%,0%,0%,0%,F,0.0878,F,0.5382,1700,G,2011,,,,,,,,,,,,,,,
781623, 108,03714,     ,108-3714,Avondale Dr,108,City of Danville,108,City of Danville,0.41,Howeland Circle,Virginia Avenue,2100,G,98%,1%,1%,0%,0%,0%,F,0.0918,F,0.5206,2300,G,2011,,,,,,,,,,,,,,,
623086, 108,03714,     ,108-3714,Watson St,108,City of Danville,108,City of Danville,0.25,Virginia Ave,South Main St,3000,G,98%,1%,1%,0%,0%,0%,C,0.0924,F,0.5487,3200,G,2011,,,,,,,,,,,,,,,
623524, 108,03714,     ,108-3714,Stokes St,108,City of Danville,108,City of Danville,0.48,South Main St,Holbrook Ave,1400,G,99%,0%,0%,0%,0%,0%,F,0.0892,F,0.6250,1500,G,2011,,,,,,,,,,,,,,,
623525, 108,03714,     ,108-3714,Stokes St,108,City of Danville,108,City of Danville,0.25,Holbrook Ave,Jefferson St,1300,G,99%,0%,0%,0%,0%,0%,F,0.0826,F,0.5749,1400,G,2011,,,,,,,,,,,,,,,
623071, 108,03715,     ,108-3715,Park Ave,108,City of Danville,108,City of Danville,0.67,SR 293; West Main St,US 29 Bus; Memorial Blvd,5000,G,99%,0%,0%,0%,0%,0%,C,0.0995,F,0.6161,5300,G,2011,,,,,,,,,,,,,,,
