Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Vienna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
990112,  IS,00066,E    ,I-66 EB, ,153,Town of Vienna,029,Fairfax County,0.25,WCL Vienna,ECL Vienna,77000,G,96%,1%,1%,1%,2%,0%,F,,,,80000,G,2011,,162000,G,96%,1%,1%,1%,2%,0%,F,,,,169000,G
676617,  SR,00123,     ,VA 123,Maple Ave,153,Town of Vienna,153,Town of Vienna,0.07,SCL Vienna,SR 243 Nutley St,30000,G,98%,0%,0%,1%,1%,0%,F,0.0800,F,0.6443,33000,G,2011,,,,,,,,,,,,,,,
676601,  SR,00123,     ,VA 123,Maple Ave,153,Town of Vienna,153,Town of Vienna,1.53,SR 243 Nutley St,Follin Lane,36000,G,98%,0%,0%,1%,1%,0%,F,0.0744,F,0.5928,39000,G,2011,,,,,,,,,,,,,,,
676612,  SR,00123,     ,VA 123,Maple Ave,153,Town of Vienna,153,Town of Vienna,0.50,Follin Lane,NCL Vienna,35000,G,98%,0%,0%,1%,1%,0%,F,0.0741,F,0.7577,38000,G,2011,,,,,,,,,,,,,,,
676603,  SR,00243,     ,VA 243,Nutley St,153,Town of Vienna,153,Town of Vienna,0.25,ECL Vienna,Tapawingo Rd,28000,G,98%,0%,1%,0%,1%,0%,F,0.0860,F,0.5675,29000,G,2011,,,,,,,,,,,,,,,
676604,  SR,00243,     ,VA 243,Nutley St,153,Town of Vienna,153,Town of Vienna,0.63,Tapawingo Rd,SR 123; 153-6643,26000,G,98%,0%,1%,0%,1%,0%,F,0.0832,F,0.5909,28000,G,2011,,,,,,,,,,,,,,,
736444,  29,09611,     ,29-9611, ,153,Town of Vienna,029,Fairfax County,0.03,Louise Arche School,Louise Arches School,290,R,,,,,,,X,,,,,,1991,,,,,,,,,,,,,,,
736452,  29,09619,     ,29-9619, ,153,Town of Vienna,029,Fairfax County,0.08,Vienna School,Vienna School,320,R,,,,,,,X,,,,,,1991,,,,,,,,,,,,,,,
676628, 153,00001,     ,153-1,Electric Ave,153,Town of Vienna,153,Town of Vienna,0.34,Alma St,Fairfax County Line,8700,G,,,,,,,X,0.1038,N,0.8281,9300,G,2011,,,,,,,,,,,,,,,
