ReportID:,1236,DataYear:,2012,,ReportID:,1236,DataYear:,2012,,ReportID:,1236,DataYear:,2012,,ReportID:,1236,DataYear:,2012,,ReportID:,1236,DataYear:,2012,,ReportID:,1236,DataYear:,2012,Prepared,8/6/2013
Daily Vehicle Miles Traveled (DVMT) by Physical Jurisdiction by Federal Functional Class by FHWA Vehicle Class; Towns Combined into Counties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Road Segments within the Commonwealth of Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Road Length values temporarilly not included in this report pending publication of official road length values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Secondary,,,,,,Primary,,,,,,Interstate,,,,,,All Roads,,,
,,,,,,,,,,,,,%,%,,,,,%,%,,,,,%,%,,,,%
,,,,,,,,,,%,%,,of,of,,%,%,,of,of,,%,%,,of,of,,%,,of
,,,,,,,,,,of,of,,Secondary,State,,of,of,,Primary,State,,of,of,,Interstate,State,,of,,State
,,,,Federal,,Federal,,,,Secondary,State,Road,Total,Total,,Primary,State,Road,Total,Total,,Interstate,State,Road,Total,Total,,State,Road,Total
,,,,Functional,,Vehicle,,,,Total,Total,Length,Road,Road,,Total,Total,Length,Road,Road,,Total,Total,Length,Road,Road,,Total,Length,Road
,,Jurisdiction,,Class,,Class,,,DVMT,VMT,VMT,(Miles),Length,Length,DVMT,VMT,VMT,(Miles),Length,Length,DVMT,VMT,VMT,(Miles),Length,Length,DVMT,VMT,(Miles),Length
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,001,Accomack County,2,Rural Principal Arterial - Other,01,Motorcycles,              ,0,0.00%,0.00%,,,,1,728,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,728,0.00%,,
 ,,001,Accomack County,2,Rural Principal Arterial - Other,02,Passenger Cars,              ,0,0.00%,0.00%,,,,497,363,0.54%,0.22%,,,,0,0.00%,0.00%,,,,497,363,0.22%,,
 ,,001,Accomack County,2,Rural Principal Arterial - Other,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,,,,123,289,0.13%,0.06%,,,,0,0.00%,0.00%,,,,123,289,0.06%,,
 ,,001,Accomack County,2,Rural Principal Arterial - Other,04,Busses,              ,0,0.00%,0.00%,,,,3,748,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,748,0.00%,,
 ,,001,Accomack County,2,Rural Principal Arterial - Other,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,,,,4,888,0.01%,0.00%,,,,0,0.00%,0.00%,,,,4,888,0.00%,,
 ,,001,Accomack County,2,Rural Principal Arterial - Other,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,4,820,0.01%,0.00%,,,,0,0.00%,0.00%,,,,4,820,0.00%,,
 ,,001,Accomack County,2,Rural Principal Arterial - Other,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,931,0.00%,0.00%,,,,0,0.00%,0.00%,,,,931,0.00%,,
 ,,001,Accomack County,2,Rural Principal Arterial - Other,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,2,188,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,188,0.00%,,
 ,,001,Accomack County,2,Rural Principal Arterial - Other,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,35,957,0.04%,0.02%,,,,0,0.00%,0.00%,,,,35,957,0.02%,,
 ,,001,Accomack County,2,Rural Principal Arterial - Other,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,262,0.00%,0.00%,,,,0,0.00%,0.00%,,,,262,0.00%,,
