1,Southwestern Region,005,Amherst County,,,11,Five Axle or Fewer Multi-Trailers,              ,6,0.00%,0.00%,,,,1,186,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,192,0.00%,,
1,Southwestern Region,005,Amherst County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,361,0.00%,0.00%,,,,0,0.00%,0.00%,,,,361,0.00%,,
1,Southwestern Region,005,Amherst County,,,13,Seven or More Axle Multi-Trailers,              ,2,0.00%,0.00%,,,,2,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,0.00%,,
1,Southwestern Region,005,Amherst County Total:,,,,,,200,041,0.32%,0.09%,,,,733,850,0.80%,0.33%,,,,0,0.00%,0.00%,,,,933,890,0.42%,,
1,Southwestern Region,006,Appomattox County,,,01,Motorcycles,              ,381,0.00%,0.00%,,,,1,200,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,581,0.00%,,
1,Southwestern Region,006,Appomattox County,,,02,Passenger Cars,              ,111,546,0.18%,0.05%,,,,232,692,0.25%,0.11%,,,,0,0.00%,0.00%,,,,344,238,0.16%,,
1,Southwestern Region,006,Appomattox County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,18,126,0.03%,0.01%,,,,63,767,0.07%,0.03%,,,,0,0.00%,0.00%,,,,81,893,0.04%,,
1,Southwestern Region,006,Appomattox County,,,04,Busses,              ,103,0.00%,0.00%,,,,1,503,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,605,0.00%,,
1,Southwestern Region,006,Appomattox County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,485,0.00%,0.00%,,,,2,694,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,179,0.00%,,
1,Southwestern Region,006,Appomattox County,,,06,Three Axle Single Unit Trucks,              ,735,0.00%,0.00%,,,,2,489,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,224,0.00%,,
1,Southwestern Region,006,Appomattox County,,,07,Four or More Axle Single Unit Trucks,              ,129,0.00%,0.00%,,,,659,0.00%,0.00%,,,,0,0.00%,0.00%,,,,788,0.00%,,
1,Southwestern Region,006,Appomattox County,,,08,Four Axle or Fewer Single Trailers,              ,136,0.00%,0.00%,,,,1,772,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,908,0.00%,,
1,Southwestern Region,006,Appomattox County,,,09,Five Axle Single Trailers,              ,1,009,0.00%,0.00%,,,,16,769,0.02%,0.01%,,,,0,0.00%,0.00%,,,,17,778,0.01%,,
1,Southwestern Region,006,Appomattox County,,,10,Six or More Axle Single Trailers,              ,78,0.00%,0.00%,,,,533,0.00%,0.00%,,,,0,0.00%,0.00%,,,,611,0.00%,,
1,Southwestern Region,006,Appomattox County,,,11,Five Axle or Fewer Multi-Trailers,              ,1,0.00%,0.00%,,,,574,0.00%,0.00%,,,,0,0.00%,0.00%,,,,575,0.00%,,
1,Southwestern Region,006,Appomattox County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,108,0.00%,0.00%,,,,0,0.00%,0.00%,,,,108,0.00%,,
1,Southwestern Region,006,Appomattox County,,,13,Seven or More Axle Multi-Trailers,              ,2,0.00%,0.00%,,,,9,0.00%,0.00%,,,,0,0.00%,0.00%,,,,11,0.00%,,
1,Southwestern Region,006,Appomattox County Total:,,,,,,132,730,0.21%,0.06%,,,,324,768,0.35%,0.15%,,,,0,0.00%,0.00%,,,,457,499,0.21%,,
1,Southwestern Region,009,Bedford County,,,01,Motorcycles,              ,1,882,0.00%,0.00%,,,,6,115,0.01%,0.00%,,,,0,0.00%,0.00%,,,,7,997,0.00%,,
1,Southwestern Region,009,Bedford County,,,02,Passenger Cars,              ,519,137,0.82%,0.24%,,,,787,240,0.86%,0.36%,,,,0,0.00%,0.00%,,,,1,306,377,0.59%,,
1,Southwestern Region,009,Bedford County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,80,871,0.13%,0.04%,,,,204,929,0.22%,0.09%,,,,0,0.00%,0.00%,,,,285,801,0.13%,,
1,Southwestern Region,009,Bedford County,,,04,Busses,              ,2,558,0.00%,0.00%,,,,8,103,0.01%,0.00%,,,,0,0.00%,0.00%,,,,10,661,0.00%,,
1,Southwestern Region,009,Bedford County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,2,496,0.00%,0.00%,,,,7,838,0.01%,0.00%,,,,0,0.00%,0.00%,,,,10,334,0.00%,,
1,Southwestern Region,009,Bedford County,,,06,Three Axle Single Unit Trucks,              ,1,655,0.00%,0.00%,,,,6,700,0.01%,0.00%,,,,0,0.00%,0.00%,,,,8,355,0.00%,,
1,Southwestern Region,009,Bedford County,,,07,Four or More Axle Single Unit Trucks,              ,297,0.00%,0.00%,,,,1,896,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,193,0.00%,,
1,Southwestern Region,009,Bedford County,,,08,Four Axle or Fewer Single Trailers,              ,835,0.00%,0.00%,,,,4,952,0.01%,0.00%,,,,0,0.00%,0.00%,,,,5,787,0.00%,,
1,Southwestern Region,009,Bedford County,,,09,Five Axle Single Trailers,              ,1,185,0.00%,0.00%,,,,45,834,0.05%,0.02%,,,,0,0.00%,0.00%,,,,47,018,0.02%,,
1,Southwestern Region,009,Bedford County,,,10,Six or More Axle Single Trailers,              ,131,0.00%,0.00%,,,,644,0.00%,0.00%,,,,0,0.00%,0.00%,,,,775,0.00%,,
1,Southwestern Region,009,Bedford County,,,11,Five Axle or Fewer Multi-Trailers,              ,5,0.00%,0.00%,,,,1,178,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,183,0.00%,,
1,Southwestern Region,009,Bedford County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,119,0.00%,0.00%,,,,0,0.00%,0.00%,,,,119,0.00%,,
1,Southwestern Region,009,Bedford County,,,13,Seven or More Axle Multi-Trailers,              ,3,0.00%,0.00%,,,,9,0.00%,0.00%,,,,0,0.00%,0.00%,,,,13,0.00%,,
1,Southwestern Region,009,Bedford County Total:,,,,,,611,056,0.97%,0.28%,,,,1,075,559,1.17%,0.49%,,,,0,0.00%,0.00%,,,,1,686,614,0.76%,,
1,Southwestern Region,010,Bland County,,,01,Motorcycles,              ,76,0.00%,0.00%,,,,442,0.00%,0.00%,,,,2,132,0.00%,0.00%,,,,2,649,0.00%,,
1,Southwestern Region,010,Bland County,,,02,Passenger Cars,              ,62,018,0.10%,0.03%,,,,45,657,0.05%,0.02%,,,,356,579,0.54%,0.16%,,,,464,255,0.21%,,
1,Southwestern Region,010,Bland County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,3,344,0.01%,0.00%,,,,17,475,0.02%,0.01%,,,,95,493,0.14%,0.04%,,,,116,312,0.05%,,
1,Southwestern Region,010,Bland County,,,04,Busses,              ,64,0.00%,0.00%,,,,437,0.00%,0.00%,,,,3,679,0.01%,0.00%,,,,4,181,0.00%,,
1,Southwestern Region,010,Bland County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,236,0.00%,0.00%,,,,584,0.00%,0.00%,,,,4,666,0.01%,0.00%,,,,5,486,0.00%,,
1,Southwestern Region,010,Bland County,,,06,Three Axle Single Unit Trucks,              ,158,0.00%,0.00%,,,,416,0.00%,0.00%,,,,3,126,0.00%,0.00%,,,,3,700,0.00%,,
1,Southwestern Region,010,Bland County,,,07,Four or More Axle Single Unit Trucks,              ,25,0.00%,0.00%,,,,71,0.00%,0.00%,,,,219,0.00%,0.00%,,,,315,0.00%,,
1,Southwestern Region,010,Bland County,,,08,Four Axle or Fewer Single Trailers,              ,57,0.00%,0.00%,,,,201,0.00%,0.00%,,,,3,177,0.00%,0.00%,,,,3,435,0.00%,,
1,Southwestern Region,010,Bland County,,,09,Five Axle Single Trailers,              ,244,0.00%,0.00%,,,,731,0.00%,0.00%,,,,105,255,0.16%,0.05%,,,,106,231,0.05%,,
1,Southwestern Region,010,Bland County,,,10,Six or More Axle Single Trailers,              ,24,0.00%,0.00%,,,,20,0.00%,0.00%,,,,835,0.00%,0.00%,,,,879,0.00%,,
1,Southwestern Region,010,Bland County,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,6,121,0.01%,0.00%,,,,6,121,0.00%,,
1,Southwestern Region,010,Bland County,,,12,Six Axle Multi-Trailers,              ,24,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,728,0.00%,0.00%,,,,1,753,0.00%,,
1,Southwestern Region,010,Bland County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,5,0.00%,0.00%,,,,17,0.00%,0.00%,,,,22,0.00%,,
1,Southwestern Region,010,Bland County Total:,,,,,,66,272,0.10%,0.03%,,,,66,040,0.07%,0.03%,,,,583,027,0.88%,0.26%,,,,715,339,0.32%,,
1,Southwestern Region,011,Botetourt County,,,01,Motorcycles,              ,279,0.00%,0.00%,,,,3,316,0.00%,0.00%,,,,4,048,0.01%,0.00%,,,,7,643,0.00%,,
1,Southwestern Region,011,Botetourt County,,,02,Passenger Cars,              ,204,603,0.32%,0.09%,,,,456,131,0.50%,0.21%,,,,568,247,0.86%,0.26%,,,,1,228,981,0.56%,,
1,Southwestern Region,011,Botetourt County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,28,157,0.04%,0.01%,,,,123,598,0.13%,0.06%,,,,130,203,0.20%,0.06%,,,,281,959,0.13%,,
1,Southwestern Region,011,Botetourt County,,,04,Busses,              ,1,160,0.00%,0.00%,,,,3,944,0.00%,0.00%,,,,7,607,0.01%,0.00%,,,,12,711,0.01%,,
1,Southwestern Region,011,Botetourt County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,899,0.00%,0.00%,,,,4,893,0.01%,0.00%,,,,8,509,0.01%,0.00%,,,,14,301,0.01%,,
1,Southwestern Region,011,Botetourt County,,,06,Three Axle Single Unit Trucks,              ,1,086,0.00%,0.00%,,,,5,246,0.01%,0.00%,,,,6,225,0.01%,0.00%,,,,12,557,0.01%,,
1,Southwestern Region,011,Botetourt County,,,07,Four or More Axle Single Unit Trucks,              ,350,0.00%,0.00%,,,,1,034,0.00%,0.00%,,,,313,0.00%,0.00%,,,,1,696,0.00%,,
1,Southwestern Region,011,Botetourt County,,,08,Four Axle or Fewer Single Trailers,              ,167,0.00%,0.00%,,,,2,779,0.00%,0.00%,,,,5,884,0.01%,0.00%,,,,8,830,0.00%,,
1,Southwestern Region,011,Botetourt County,,,09,Five Axle Single Trailers,              ,2,013,0.00%,0.00%,,,,32,606,0.04%,0.01%,,,,248,191,0.38%,0.11%,,,,282,810,0.13%,,
1,Southwestern Region,011,Botetourt County,,,10,Six or More Axle Single Trailers,              ,155,0.00%,0.00%,,,,546,0.00%,0.00%,,,,1,674,0.00%,0.00%,,,,2,374,0.00%,,
1,Southwestern Region,011,Botetourt County,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,516,0.00%,0.00%,,,,15,249,0.02%,0.01%,,,,15,765,0.01%,,
1,Southwestern Region,011,Botetourt County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,51,0.00%,0.00%,,,,5,720,0.01%,0.00%,,,,5,771,0.00%,,
1,Southwestern Region,011,Botetourt County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,8,0.00%,0.00%,,,,42,0.00%,0.00%,,,,51,0.00%,,
1,Southwestern Region,011,Botetourt County Total:,,,,,,238,868,0.38%,0.11%,,,,634,667,0.69%,0.29%,,,,1,001,912,1.52%,0.45%,,,,1,875,447,0.85%,,
1,Southwestern Region,013,Buchanan County,,,01,Motorcycles,              ,372,0.00%,0.00%,,,,1,080,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,452,0.00%,,
1,Southwestern Region,013,Buchanan County,,,02,Passenger Cars,              ,222,778,0.35%,0.10%,,,,239,097,0.26%,0.11%,,,,0,0.00%,0.00%,,,,461,874,0.21%,,
1,Southwestern Region,013,Buchanan County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,41,002,0.06%,0.02%,,,,87,529,0.10%,0.04%,,,,0,0.00%,0.00%,,,,128,531,0.06%,,
1,Southwestern Region,013,Buchanan County,,,04,Busses,              ,951,0.00%,0.00%,,,,1,478,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,429,0.00%,,
1,Southwestern Region,013,Buchanan County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,1,718,0.00%,0.00%,,,,2,914,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,632,0.00%,,
1,Southwestern Region,013,Buchanan County,,,06,Three Axle Single Unit Trucks,              ,3,545,0.01%,0.00%,,,,3,229,0.00%,0.00%,,,,0,0.00%,0.00%,,,,6,774,0.00%,,
1,Southwestern Region,013,Buchanan County,,,07,Four or More Axle Single Unit Trucks,              ,959,0.00%,0.00%,,,,1,080,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,039,0.00%,,
1,Southwestern Region,013,Buchanan County,,,08,Four Axle or Fewer Single Trailers,              ,308,0.00%,0.00%,,,,962,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,270,0.00%,,
1,Southwestern Region,013,Buchanan County,,,09,Five Axle Single Trailers,              ,908,0.00%,0.00%,,,,3,930,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,838,0.00%,,
1,Southwestern Region,013,Buchanan County,,,10,Six or More Axle Single Trailers,              ,4,083,0.01%,0.00%,,,,1,542,0.00%,0.00%,,,,0,0.00%,0.00%,,,,5,625,0.00%,,
1,Southwestern Region,013,Buchanan County,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Southwestern Region,013,Buchanan County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Southwestern Region,013,Buchanan County,,,13,Seven or More Axle Multi-Trailers,              ,21,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,21,0.00%,,
1,Southwestern Region,013,Buchanan County Total:,,,,,,276,645,0.44%,0.13%,,,,342,840,0.37%,0.16%,,,,0,0.00%,0.00%,,,,619,485,0.28%,,
1,Southwestern Region,014,Buckingham County,,,01,Motorcycles,              ,214,0.00%,0.00%,,,,1,455,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,668,0.00%,,
1,Southwestern Region,014,Buckingham County,,,02,Passenger Cars,              ,125,234,0.20%,0.06%,,,,187,750,0.20%,0.08%,,,,0,0.00%,0.00%,,,,312,984,0.14%,,
1,Southwestern Region,014,Buckingham County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,14,018,0.02%,0.01%,,,,63,512,0.07%,0.03%,,,,0,0.00%,0.00%,,,,77,530,0.04%,,
1,Southwestern Region,014,Buckingham County,,,04,Busses,              ,558,0.00%,0.00%,,,,2,348,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,905,0.00%,,
1,Southwestern Region,014,Buckingham County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,635,0.00%,0.00%,,,,3,459,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,094,0.00%,,
1,Southwestern Region,014,Buckingham County,,,06,Three Axle Single Unit Trucks,              ,1,066,0.00%,0.00%,,,,3,407,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,473,0.00%,,
1,Southwestern Region,014,Buckingham County,,,07,Four or More Axle Single Unit Trucks,              ,94,0.00%,0.00%,,,,801,0.00%,0.00%,,,,0,0.00%,0.00%,,,,894,0.00%,,
1,Southwestern Region,014,Buckingham County,,,08,Four Axle or Fewer Single Trailers,              ,163,0.00%,0.00%,,,,1,894,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,057,0.00%,,
1,Southwestern Region,014,Buckingham County,,,09,Five Axle Single Trailers,              ,1,172,0.00%,0.00%,,,,13,374,0.01%,0.01%,,,,0,0.00%,0.00%,,,,14,546,0.01%,,
1,Southwestern Region,014,Buckingham County,,,10,Six or More Axle Single Trailers,              ,20,0.00%,0.00%,,,,846,0.00%,0.00%,,,,0,0.00%,0.00%,,,,865,0.00%,,
1,Southwestern Region,014,Buckingham County,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,4,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,0.00%,,
1,Southwestern Region,014,Buckingham County,,,13,Seven or More Axle Multi-Trailers,              ,2,0.00%,0.00%,,,,8,0.00%,0.00%,,,,0,0.00%,0.00%,,,,10,0.00%,,
1,Southwestern Region,014,Buckingham County Total:,,,,,,143,175,0.23%,0.06%,,,,278,857,0.30%,0.13%,,,,0,0.00%,0.00%,,,,422,033,0.19%,,
1,Southwestern Region,015,Campbell County,,,01,Motorcycles,              ,1,889,0.00%,0.00%,,,,4,886,0.01%,0.00%,,,,0,0.00%,0.00%,,,,6,775,0.00%,,
1,Southwestern Region,015,Campbell County,,,02,Passenger Cars,              ,413,452,0.65%,0.19%,,,,977,562,1.07%,0.44%,,,,0,0.00%,0.00%,,,,1,391,013,0.63%,,
1,Southwestern Region,015,Campbell County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,65,202,0.10%,0.03%,,,,242,710,0.26%,0.11%,,,,0,0.00%,0.00%,,,,307,912,0.14%,,
1,Southwestern Region,015,Campbell County,,,04,Busses,              ,1,584,0.00%,0.00%,,,,7,174,0.01%,0.00%,,,,0,0.00%,0.00%,,,,8,758,0.00%,,
1,Southwestern Region,015,Campbell County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,2,214,0.00%,0.00%,,,,9,980,0.01%,0.00%,,,,0,0.00%,0.00%,,,,12,195,0.01%,,
1,Southwestern Region,015,Campbell County,,,06,Three Axle Single Unit Trucks,              ,1,762,0.00%,0.00%,,,,9,854,0.01%,0.00%,,,,0,0.00%,0.00%,,,,11,615,0.01%,,
1,Southwestern Region,015,Campbell County,,,07,Four or More Axle Single Unit Trucks,              ,719,0.00%,0.00%,,,,2,276,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,995,0.00%,,
1,Southwestern Region,015,Campbell County,,,08,Four Axle or Fewer Single Trailers,              ,651,0.00%,0.00%,,,,6,040,0.01%,0.00%,,,,0,0.00%,0.00%,,,,6,692,0.00%,,
1,Southwestern Region,015,Campbell County,,,09,Five Axle Single Trailers,              ,1,660,0.00%,0.00%,,,,59,635,0.07%,0.03%,,,,0,0.00%,0.00%,,,,61,295,0.03%,,
1,Southwestern Region,015,Campbell County,,,10,Six or More Axle Single Trailers,              ,88,0.00%,0.00%,,,,1,168,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,256,0.00%,,
1,Southwestern Region,015,Campbell County,,,11,Five Axle or Fewer Multi-Trailers,              ,12,0.00%,0.00%,,,,2,151,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,163,0.00%,,
1,Southwestern Region,015,Campbell County,,,12,Six Axle Multi-Trailers,              ,1,0.00%,0.00%,,,,458,0.00%,0.00%,,,,0,0.00%,0.00%,,,,459,0.00%,,
1,Southwestern Region,015,Campbell County,,,13,Seven or More Axle Multi-Trailers,              ,4,0.00%,0.00%,,,,19,0.00%,0.00%,,,,0,0.00%,0.00%,,,,23,0.00%,,
1,Southwestern Region,015,Campbell County Total:,,,,,,489,238,0.77%,0.22%,,,,1,323,914,1.44%,0.60%,,,,0,0.00%,0.00%,,,,1,813,152,0.82%,,
1,Southwestern Region,017,Carroll County,,,01,Motorcycles,              ,1,476,0.00%,0.00%,,,,3,495,0.00%,0.00%,,,,3,367,0.01%,0.00%,,,,8,338,0.00%,,
1,Southwestern Region,017,Carroll County,,,02,Passenger Cars,              ,218,737,0.35%,0.10%,,,,256,645,0.28%,0.12%,,,,483,015,0.73%,0.22%,,,,958,397,0.43%,,
1,Southwestern Region,017,Carroll County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,35,233,0.06%,0.02%,,,,86,486,0.09%,0.04%,,,,125,865,0.19%,0.06%,,,,247,583,0.11%,,
1,Southwestern Region,017,Carroll County,,,04,Busses,              ,317,0.00%,0.00%,,,,1,533,0.00%,0.00%,,,,6,222,0.01%,0.00%,,,,8,071,0.00%,,
1,Southwestern Region,017,Carroll County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,1,036,0.00%,0.00%,,,,3,069,0.00%,0.00%,,,,6,864,0.01%,0.00%,,,,10,969,0.00%,,
1,Southwestern Region,017,Carroll County,,,06,Three Axle Single Unit Trucks,              ,920,0.00%,0.00%,,,,3,966,0.00%,0.00%,,,,6,435,0.01%,0.00%,,,,11,320,0.01%,,
1,Southwestern Region,017,Carroll County,,,07,Four or More Axle Single Unit Trucks,              ,228,0.00%,0.00%,,,,1,767,0.00%,0.00%,,,,413,0.00%,0.00%,,,,2,408,0.00%,,
1,Southwestern Region,017,Carroll County,,,08,Four Axle or Fewer Single Trailers,              ,379,0.00%,0.00%,,,,1,297,0.00%,0.00%,,,,5,919,0.01%,0.00%,,,,7,595,0.00%,,
1,Southwestern Region,017,Carroll County,,,09,Five Axle Single Trailers,              ,464,0.00%,0.00%,,,,6,704,0.01%,0.00%,,,,207,908,0.31%,0.09%,,,,215,076,0.10%,,
1,Southwestern Region,017,Carroll County,,,10,Six or More Axle Single Trailers,              ,32,0.00%,0.00%,,,,219,0.00%,0.00%,,,,1,592,0.00%,0.00%,,,,1,843,0.00%,,
1,Southwestern Region,017,Carroll County,,,11,Five Axle or Fewer Multi-Trailers,              ,9,0.00%,0.00%,,,,23,0.00%,0.00%,,,,12,134,0.02%,0.01%,,,,12,165,0.01%,,
1,Southwestern Region,017,Carroll County,,,12,Six Axle Multi-Trailers,              ,19,0.00%,0.00%,,,,2,0.00%,0.00%,,,,4,831,0.01%,0.00%,,,,4,852,0.00%,,
1,Southwestern Region,017,Carroll County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,30,0.00%,0.00%,,,,30,0.00%,,
1,Southwestern Region,017,Carroll County Total:,,,,,,258,849,0.41%,0.12%,,,,365,205,0.40%,0.17%,,,,864,594,1.31%,0.39%,,,,1,488,647,0.67%,,
1,Southwestern Region,019,Charlotte County,,,01,Motorcycles,              ,112,0.00%,0.00%,,,,1,059,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,172,0.00%,,
1,Southwestern Region,019,Charlotte County,,,02,Passenger Cars,              ,94,323,0.15%,0.04%,,,,170,190,0.19%,0.08%,,,,0,0.00%,0.00%,,,,264,513,0.12%,,
1,Southwestern Region,019,Charlotte County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,11,528,0.02%,0.01%,,,,62,835,0.07%,0.03%,,,,0,0.00%,0.00%,,,,74,363,0.03%,,
1,Southwestern Region,019,Charlotte County,,,04,Busses,              ,341,0.00%,0.00%,,,,2,391,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,733,0.00%,,
1,Southwestern Region,019,Charlotte County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,475,0.00%,0.00%,,,,3,325,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,801,0.00%,,
1,Southwestern Region,019,Charlotte County,,,06,Three Axle Single Unit Trucks,              ,218,0.00%,0.00%,,,,3,163,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,381,0.00%,,
1,Southwestern Region,019,Charlotte County,,,07,Four or More Axle Single Unit Trucks,              ,54,0.00%,0.00%,,,,747,0.00%,0.00%,,,,0,0.00%,0.00%,,,,801,0.00%,,
1,Southwestern Region,019,Charlotte County,,,08,Four Axle or Fewer Single Trailers,              ,203,0.00%,0.00%,,,,2,941,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,143,0.00%,,
