655219,C4US,00023,     ,Bus US 23,Park Ave,146,City of Norton,146,City of Norton,1.46,"BUS US 23, SR 283",12th St NE,5100,G,98%,0%,1%,1%,1%,0%,F,0.0949,F,0.5351,5300,G,2011,,,,,,,,,,,,,,,
655220,C4US,00023,     ,Bus US 23,Park Ave,146,City of Norton,146,City of Norton,0.04,12th St NE,NCL Norton,4900,G,98%,0%,1%,1%,1%,0%,F,0.0936,F,0.5229,5100,G,2011,,,,,,,,,,,,,,,
655230,A1US,00058,     ,"US 23, Alt US 58, Alt US 58 Par", ,146,City of Norton,097,Wise County,1.03,WCL Norton,11th St,15000,G,93%,0%,1%,0%,5%,0%,F,0.0883,N,0.5708,15000,G,2011,,,,,,,,,,,,,,,
665231,A1US,00058,     ,"US 23, Alt US 58, Alt US 58 Par",Orby Cantrell Hwy,146,City of Norton,097,Wise County,1.50,11th St,US 23,15000,G,93%,0%,1%,0%,5%,0%,F,0.0884,F,0.6001,15000,G,2011,,,,,,,,,,,,,,,
010169,A1US,00058,     ,Alt US 58,Norton Coeburn Rd,146,City of Norton,097,Wise County,1.06,US 23,Wise County Line,12000,G,94%,0%,1%,2%,3%,0%,F,0.0850,F,0.5851,13000,G,2011,,,,,,,,,,,,,,,
655230,A1US,00058,P    ,"US 23, Alt US 58, Alt US 58 Par", ,146,City of Norton,097,Wise County,1.03,WCL Norton,11Th St; 12th St Ext,15000,G,93%,0%,1%,0%,5%,0%,F,0.0883,N,0.5708,15000,G,2011,,,,,,,,,,,,,,,
665231,A1US,00058,P    ,"US 23, Alt US 58, Alt US 58 Par",Orby Cantrell Hwy,146,City of Norton,097,Wise County,1.50,11Th St; 12th St Ext,"ALT US 58, SR 283 Norton-Coeburn Hwy",15000,G,93%,0%,1%,0%,5%,0%,F,0.0884,F,0.6001,15000,G,2011,,,,,,,,,,,,,,,
797812,A1US,00058,P    ,"Alt US 58 WB Exit 038A, Alt US 58 Par", ,146,City of Norton,097,Wise County,0.19,SR 283 A1US 58-P TO RTE 23 SOUTH,US 23 FROM ALT RTE 58; 283,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797812,A1US,00058,W038A,"Alt US 58 WB Exit 038A, Alt US 58 Par", ,146,City of Norton,097,Wise County,0.19,SR 283 A1US 58-P TO RTE 23 SOUTH,US 23 Orby Cantrell Hwy,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
655208,  SR,00074,     ,VA 74,Coeburn Ave,146,City of Norton,146,City of Norton,0.45,Park Ave,Kentucky Ave,2800,G,96%,0%,1%,2%,1%,0%,C,0.0829,F,0.6057,2900,G,2011,,,,,,,,,,,,,,,
655212,  SR,00074,     ,VA 74,Kentucky Ave,146,City of Norton,146,City of Norton,1.32,Coeburn Rd,12th St,1600,G,,,,,,,X,0.0907,F,0.5594,1700,G,2011,,,,,,,,,,,,,,,
655213,  SR,00074,     ,VA 74,Kentucky Ave,146,City of Norton,146,City of Norton,0.39,12th St,ECL Norton,1700,G,,,,,,,X,,,,1800,G,2011,,,,,,,,,,,,,,,
010708,  SR,00283,     ,VA 283,Trail of the Lonesome Pine,146,City of Norton,097,Wise County,0.36,Bus US 23,Alt US 58; US 23,14000,G,98%,0%,0%,0%,0%,0%,C,0.0798,F,0.5369,15000,G,2011,,,,,,,,,,,,,,,
655210, 146,00001,     ,146-1,Kentucky Ave,146,City of Norton,146,City of Norton,1.03,11Th St,Coeburn Rd,1800,G,94%,1%,2%,1%,2%,0%,C,0.0935,F,0.5353,1800,G,2011,,,,,,,,,,,,,,,
796411, 146,00002,     ,146-2, ,146,City of Norton,146,City of Norton,0.08,21st St,WCL Norton,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796412, 146,00003,     ,146-3, ,146,City of Norton,146,City of Norton,1.55,Alt US 58,97-757 Norton Coeburn Rd; CL Norton,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
781837, 146,00240,     ,146-240,12th St,146,City of Norton,146,City of Norton,0.21,Ramp Fr US 23,146-1 Kentucky Ave @ 11th St,7800,G,93%,1%,1%,1%,4%,0%,F,0.0953,F,0.6333,7400,G,2011,,,,,,,,,,,,,,,
655205, 146,00240,     ,146-240,11th St,146,City of Norton,146,City of Norton,0.18,Kentucky Ave,US 23 Park Ave,8700,G,93%,1%,1%,1%,4%,0%,C,0.0987,F,0.6149,9300,G,2011,,,,,,,,,,,,,,,
110061, 146,00241,     ,146-241,Dorchester Rd,146,City of Norton,146,City of Norton,1.96,WCL Norton,NCL Norton,600,G,98%,0%,0%,1%,1%,0%,C,0.1162,F,0.5316,630,G,2011,,,,,,,,,,,,,,,
655400, 146,00242,     ,146-242,12th Street NE,146,City of Norton,146,City of Norton,0.28,US 23 Park Ave,NCL Norton,220,G,98%,0%,0%,1%,1%,0%,F,0.1413,F,0.7619,230,G,2011,,,,,,,,,,,,,,,
555001, 146,00000,     ,146-0,10th St,146,City of Norton,146,City of Norton,0.00,Pine St,Spruce St,710,G,,,,,,,X,0.1000,F,0.5166,680,G,2011,,,,,,,,,,,,,,,
546000, 146,00000,     ,146-0,Chesnut Avenue,146,City of Norton,146,City of Norton,0.00,Kline Avenue,Ridge Avenue,1200,G,,,,,,,X,0.1056,F,0.6778,1200,G,2011,,,,,,,,,,,,,,,
546001, 146,00000,     ,146-0,SR 619,146,City of Norton,146,City of Norton,0.00,Wise County Line,Hoot Owl Hollow Rd,180,G,,,,,,,X,,,,180,G,2011,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
