Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Rocky Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
667001,  SR,00040,     ,VA 40,Franklin St,157,Town of Rocky Mount,157,Town of Rocky Mount,0.80,WCL Rocky Mount,Floyd Ave,8700,F,98%,0%,1%,0%,1%,0%,C,0.0854,F,0.0000,9100,F,2011,,,,,,,,,,,,,,,
667002,  SR,00040,     ,VA 40,Franklin St,157,Town of Rocky Mount,157,Town of Rocky Mount,0.36,Floyd Ave,Diamond Ave,8700,F,98%,0%,1%,0%,1%,0%,F,0.0865,F,0.0000,9100,F,2011,,,,,,,,,,,,,,,
667003,  SR,00040,     ,VA 40,Franklin St,157,Town of Rocky Mount,157,Town of Rocky Mount,0.18,Diamond Ave,North Main Street,11000,F,98%,0%,0%,0%,1%,0%,F,0.0827,F,0.0000,12000,F,2011,,,,,,,,,,,,,,,
667011,  SR,00040,     ,"Bus US 220, VA 40", ,157,Town of Rocky Mount,157,Town of Rocky Mount,0.03,North Main St,South Main St,13000,G,98%,1%,1%,0%,1%,0%,F,0.0883,N,0.0000,13000,G,2011,,,,,,,,,,,,,,,
667012,  SR,00040,     ,VA 40,Pell Ave,157,Town of Rocky Mount,157,Town of Rocky Mount,0.75,South Main Street,Tanyard Rd,7600,F,98%,0%,0%,0%,1%,0%,C,0.0833,F,0.0000,7900,F,2011,,,,,,,,,,,,,,,
667013,  SR,00040,     ,VA 40,Pell Ave,157,Town of Rocky Mount,157,Town of Rocky Mount,0.30,Tanyard Rd,Old ECL Rocky Mount,17000,F,98%,0%,0%,0%,1%,0%,F,0.0852,F,0.0000,17000,F,2011,,,,,,,,,,,,,,,
020155,  SR,00040,     ,VA 40,Franklin St,157,Town of Rocky Mount,157,Town of Rocky Mount,0.17,Old ECL Rocky Mount,US 220,18000,G,98%,0%,0%,0%,1%,0%,F,0.0852,N,0.0000,19000,G,2011,,,,,,,,,,,,,,,
020123,  SR,00040,     ,VA 40,Franklin St,157,Town of Rocky Mount,157,Town of Rocky Mount,0.85,US 220 Virgil H Goode Hwy,SR 122 Baldknob; Booker T Washington Hwy,18000,F,93%,1%,1%,1%,4%,0%,F,0.0796,F,0.0000,19000,F,2011,,,,,,,,,,,,,,,
020448,  SR,00040,     ,VA 40,Franklin St,157,Town of Rocky Mount,157,Town of Rocky Mount,0.17,SR 122 Baldknob,ECL Rocky Mount,9200,N,93%,1%,1%,1%,4%,0%,N,0.0829,N,0.0000,9600,N,2011,,,,,,,,,,,,,,,
