Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Glasgow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
080085,  SR,00130,     ,VA 130,Rockbridge Rd,223,Town of Glasgow,081,Rockbridge County,1.60,WCL Glasgow,ECL Glasgow,3300,N,94%,1%,1%,1%,3%,0%,N,0.1088,N,0.5291,3400,N,2011,,,,,,,,,,,,,,,
767525,  81,00679,     ,81-679,Second St,223,Town of Glasgow,081,Rockbridge County,0.07,Dead End,81-1115 Pocahontas St,30,R,,,,,,,X,,,,,,08/02/2004,,,,,,,,,,,,,,,
767526,  81,00679,     ,81-679,Second St,223,Town of Glasgow,081,Rockbridge County,0.06,81-1115 Pocahontas St,"81-1105 N, Catawba St",80,R,,,,,,,X,,,,,,10/03/2007,,,,,,,,,,,,,,,
767527,  81,00679,     ,81-679,Second St,223,Town of Glasgow,081,Rockbridge County,0.07,"81-1105 S, Catawba St",WCL Glasgow,500,R,,,,,,,X,,,,,,08/02/2004,,,,,,,,,,,,,,,
767537,  81,00684,     ,81-684,Blue Ridge Rd,223,Town of Glasgow,081,Rockbridge County,0.50,Dead End,SR 130 Rockbridge Rd,90,R,,,,,,,X,,,,,,07/28/2004,,,,,,,,,,,,,,,
404939,  81,00684,     ,81-684,Blue Ridge Rd,223,Town of Glasgow,081,Rockbridge County,0.18,SR 130 Rockbridge Rd,81-783 Anderson St,3400,G,96%,1%,1%,1%,2%,0%,C,0.1212,F,0.5501,3500,G,2011,,,,,,,,,,,,,,,
404940,  81,00684,     ,81-684,Blue Ridge Rd,223,Town of Glasgow,081,Rockbridge County,0.14,81-783 Anderson St,81-1106 Powhatan St,1600,G,96%,1%,1%,1%,2%,0%,F,0.0918,F,0.5524,1700,G,2011,,,,,,,,,,,,,,,
404941,  81,00684,     ,81-684,Blue Ridge Rd,223,Town of Glasgow,081,Rockbridge County,0.26,81-1106 Powhatan St,81-1104 Shawnee St,990,G,96%,1%,1%,1%,2%,0%,F,0.1074,F,0.5984,1000,G,2011,,,,,,,,,,,,,,,
404942,  81,00684,     ,81-684,Blue Ridge Rd,223,Town of Glasgow,081,Rockbridge County,0.36,81-1104 Shawnee St,WCL Glasgow,840,G,96%,1%,1%,1%,2%,0%,F,0.1108,F,0.6636,880,G,2011,,,,,,,,,,,,,,,
767746,  81,00783,     ,81-783,Anderson St,223,Town of Glasgow,081,Rockbridge County,0.12,81-1112 Twelfth St,81-1114 Eleventh St,110,R,,,,,,,X,,,,,,10/09/2007,,,,,,,,,,,,,,,
