Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of New Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
080488,  US,00011,     ,US 11,South Congress St,269,Town of New Market,085,Shenandoah County,1.16,Shenandoah County Line,US 211 South Int New Market,4200,F,96%,0%,1%,1%,2%,0%,C,0.0913,F,0.0000,4300,F,2011,,,,,,,,,,,,,,,
080487,  US,00011,     ,"US 11, US 211",Congress St,269,Town of New Market,085,Shenandoah County,0.27,US 211 South Int New Market,US 211 North Int New Market,6900,F,96%,0%,1%,1%,2%,0%,F,0.0782,F,0.0000,7200,F,2011,,,,,,,,,,,,,,,
080486,  US,00011,     ,US 11,North Congress St,269,Town of New Market,085,Shenandoah County,0.36,US 211 North Int New Market,NCL New Market,5100,F,96%,1%,1%,1%,1%,0%,F,0.0864,F,0.0000,5300,F,2011,,,,,,,,,,,,,,,
080528,  IS,00081,N    ,I-81 NB, ,269,Town of New Market,085,Shenandoah County,0.85,SCL New Market,NCL New Market,17000,F,75%,1%,1%,1%,21%,2%,F,,,,17000,F,2011,,37000,F,76%,1%,1%,1%,20%,2%,F,,,,35000,F
180034,  IS,00081,S    ,I-81 SB, ,269,Town of New Market,085,Shenandoah County,0.24,SCL New Market,US 211 Old Cross Rd,19000,B,77%,1%,1%,1%,19%,2%,F,0.1145,A,0.0000,18000,B,2011,,38000,G,76%,1%,1%,1%,20%,2%,F,0.0000,?,0.0000,37000,G
180020,  IS,00081,S    ,I-81 SB, ,269,Town of New Market,085,Shenandoah County,0.61,US 211 Old Cross Rd,NCL New Market,19000,F,77%,1%,1%,1%,19%,2%,F,,,,18000,F,2011,,37000,F,76%,1%,1%,1%,20%,2%,F,,,,35000,F
080506,  US,00211,     ,US 211,W Old Cross Rd,269,Town of New Market,085,Shenandoah County,0.26,I-81 West of New Market,US 11 New Market South Int,11000,F,92%,1%,1%,1%,5%,0%,F,0.0802,F,0.0000,12000,F,2011,,,,,,,,,,,,,,,
080487,  US,00211,     ,"US 11, US 211",Congress St,269,Town of New Market,085,Shenandoah County,0.27,"US 11 S, Congress St; South Congress St","US 11 N, North Congress St; Congress St",6900,F,96%,0%,1%,1%,2%,0%,F,0.0782,F,0.0000,7200,F,2011,,,,,,,,,,,,,,,
080505,  US,00211,     ,US 211,Lee Highway,269,Town of New Market,085,Shenandoah County,0.45,US 11 New Market North Int,ECL New Market,5900,F,92%,1%,1%,1%,5%,0%,C,0.0898,F,0.0000,6100,F,2011,,,,,,,,,,,,,,,
