663107,  SR,00232,     ,VA 232,First St,126,City of Radford,126,City of Radford,0.31,Wadsworth St,Arlington St,10000,G,97%,0%,1%,0%,1%,0%,F,0.0984,F,0.5134,11000,G,2011,,,,,,,,,,,,,,,
663108,  SR,00232,     ,VA 232,First St,126,City of Radford,126,City of Radford,0.20,Arlington St,US 11 Norwood St,13000,G,97%,0%,1%,0%,1%,0%,F,0.0938,F,0.5013,14000,G,2011,,,,,,,,,,,,,,,
796393, 126,00001,     ,126-1,Quarry Rd,126,City of Radford,126,City of Radford,0.15,SCL Radford,SR 232 1st St,2400,G,98%,0%,0%,1%,1%,0%,C,0.0990,F,0.6534,2500,G,2011,,,,,,,,,,,,,,,
663125, 126,04650,     ,126-4650,Forest Ave,126,City of Radford,126,City of Radford,1.23,First St,Rock Rd,840,G,98%,0%,1%,0%,1%,0%,C,0.1159,F,0.6190,890,G,2011,,,,,,,,,,,,,,,
663126, 126,04651,     ,126-4651,Seventh St,126,City of Radford,126,City of Radford,0.47,Forest Ave,Pendleton St,450,G,94%,1%,3%,1%,0%,0%,C,0.1113,F,0.5660,480,G,2011,,,,,,,,,,,,,,,
663138, 126,04652,     ,126-4652,Rock Rd,126,City of Radford,126,City of Radford,0.85,SR 232 First St,Forest Ave,1900,G,98%,0%,0%,0%,1%,0%,F,0.1103,F,0.5391,2100,G,2011,,,,,,,,,,,,,,,
663121, 126,04652,     ,126-4652,Rock Rd,126,City of Radford,126,City of Radford,0.53,Forest Ave,Wadsworth St,2800,G,98%,0%,0%,0%,1%,0%,F,0.0980,F,0.5259,3000,G,2011,,,,,,,,,,,,,,,
663122, 126,04652,     ,126-4652,Rock Rd,126,City of Radford,126,City of Radford,1.74,Wadsworth St,SR 177 Tyler Ave,6000,G,98%,0%,0%,0%,1%,0%,C,0.1076,F,0.5390,6400,G,2011,,,,,,,,,,,,,,,
663123, 126,04652,     ,126-4652,Rock Rd,126,City of Radford,126,City of Radford,0.33,SR 177 Tyler Ave,Gypsy Camp Rd,2300,G,98%,0%,0%,0%,1%,0%,F,0.1118,F,0.5529,2400,G,2011,,,,,,,,,,,,,,,
663128, 126,04653,     ,126-4653,Pendleton St,126,City of Radford,126,City of Radford,0.53,First St,Eighth St,770,G,98%,1%,0%,0%,0%,0%,C,0.1066,F,0.5368,820,G,2011,,,,,,,,,,,,,,,
663102, 126,04653,     ,126-4653,Eighth St,126,City of Radford,126,City of Radford,0.67,Pendleton St,Wadsworth St,1500,G,98%,1%,0%,0%,0%,0%,C,0.1011,F,0.5780,1600,G,2011,,,,,,,,,,,,,,,
663105, 126,04653,     ,126-4653,Eighth St,126,City of Radford,126,City of Radford,0.39,Wadsworth St,Walker St,1100,G,98%,1%,0%,0%,0%,0%,F,0.1192,F,0.7252,1200,G,2011,,,,,,,,,,,,,,,
663110, 126,04653,     ,126-4653,Walker St,126,City of Radford,126,City of Radford,0.53,Eighth St,First St,5000,G,98%,1%,0%,0%,0%,0%,F,0.1034,F,0.5732,5300,G,2011,,,,,,,,,,,,,,,
663130, 126,04654,     ,126-4654,Noblin St,126,City of Radford,126,City of Radford,0.25,Second Ave,Hammett Ave,3200,G,100%,0%,0%,0%,0%,0%,C,0.0965,F,0.5206,3400,G,2011,,,,,,,,,,,,,,,
663131, 126,04654,     ,126-4654,Hammett Ave,126,City of Radford,126,City of Radford,0.16,Noblin St,SR 177 Tyler St,3200,G,100%,0%,0%,0%,0%,0%,C,0.0955,F,0.5426,3400,G,2011,,,,,,,,,,,,,,,
663124, 126,04655,     ,126-4655,Preston St,126,City of Radford,126,City of Radford,0.52,Eighth St,First St,1300,G,98%,0%,1%,0%,0%,0%,C,0.0878,F,0.5692,1400,G,2011,,,,,,,,,,,,,,,
663113, 126,04656,     ,126-4656,Grove Ave,126,City of Radford,126,City of Radford,0.76,US 11 E Main St,Tyler Ave,4000,G,100%,0%,0%,0%,0%,0%,C,0.1115,F,0.6103,4300,G,2011,,,,,,,,,,,,,,,
663104, 126,04657,     ,126-4657,Wadsworth St,126,City of Radford,126,City of Radford,0.90,Rock Rd,Eighth St,4200,G,98%,0%,0%,0%,0%,0%,C,0.1013,F,0.5055,4500,G,2011,,,,,,,,,,,,,,,
663106, 126,04657,     ,126-4657,Wadsworth St,126,City of Radford,126,City of Radford,0.53,Eighth St,First St,5400,G,98%,0%,0%,0%,0%,0%,F,0.0931,F,0.5295,5700,G,2011,,,,,,,,,,,,,,,
663129, 126,04659,     ,126-4659,Park Rd,126,City of Radford,126,City of Radford,1.09,Rock Rd,Second Ave,1900,G,98%,0%,0%,0%,0%,0%,C,0.1028,F,0.5857,2000,G,2011,,,,,,,,,,,,,,,
663132, 126,04659,     ,126-4659,Park Rd,126,City of Radford,126,City of Radford,0.31,Second Ave,Scott St,1900,N,98%,0%,0%,0%,0%,0%,N,0.1028,N,0.5857,2000,N,2011,,,,,,,,,,,,,,,
663127, 126,04659,     ,126-4659,Seventh St,126,City of Radford,126,City of Radford,0.08,Scott St,Walker St,1100,G,98%,0%,0%,0%,0%,0%,F,0.1098,F,0.5388,1100,G,2011,,,,,,,,,,,,,,,
663116, 126,04661,     ,126-4661,Second Ave,126,City of Radford,126,City of Radford,0.98,Sundell Park,Grove Ave,5200,G,99%,0%,0%,0%,0%,0%,C,0.1060,F,0.7844,5500,G,2011,,,,,,,,,,,,,,,
796394, 126,04663,     ,126-4663,Auburn Ave,126,City of Radford,126,City of Radford,0.06,Rock Rd,ECL Radford; 60-688 Rock Rd,3900,G,97%,1%,1%,1%,0%,0%,C,0.1044,F,0.5172,4100,G,2011,,,,,,,,,,,,,,,
563001, 126,00000,     ,126-0,Jefferson St,126,City of Radford,126,City of Radford,0.00,Norwood St,Tyler Ave,7800,G,,,,,,,X,,,,8600,G,2011,,,,,,,,,,,,,,,
563006, 126,00000,     ,126-0,Ninth St,126,City of Radford,126,City of Radford,0.00,Robertson St,Wadsworth St,150,G,,,,,,,X,0.1108,F,0.5116,160,G,2011,,,,,,,,,,,,,,,
563002, 126,00000,     ,126-0,Scott St,126,City of Radford,126,City of Radford,0.00,Seventh St,Park Rd,3300,G,,,,,,,X,,,,3600,G,2011,,,,,,,,,,,,,,,
563003, 126,00000,     ,126-0,Sundell Dr,126,City of Radford,126,City of Radford,0.00,Wadsworth St,Park Rd,2500,G,,,,,,,X,0.1390,F,0.5503,2600,G,2011,,,,,,,,,,,,,,,
563004, 126,00000,     ,126-0,Third Ave,126,City of Radford,126,City of Radford,0.00,Grove Ave,Norwood St,2100,G,,,,,,,X,0.0917,F,0.6341,2200,G,2011,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
