639050,  SR,00036,     ,VA 36,Winston Churchill Dr,116,City of Hopewell,116,City of Hopewell,0.39,Miles Ave,SR 156 High Ave,12000,F,97%,0%,0%,0%,2%,0%,F,0.0786,F,0.0000,13000,F,2011,,,,,,,,,,,,,,,
639051,  SR,00036,     ,"VA 36, VA 156",Winston Churchill Dr,116,City of Hopewell,116,City of Hopewell,0.25,SR 156 High Ave,SR 156; Arlington Rd,11000,F,97%,0%,0%,0%,2%,0%,F,0.0812,F,0.0000,12000,F,2011,,,,,,,,,,,,,,,
639003,  SR,00036,     ,VA 36,Arlington Rd,116,City of Hopewell,116,City of Hopewell,0.12,SR 156 Winston Churchill Dr,15th Ave,2000,F,97%,0%,0%,0%,2%,0%,F,0.0902,F,0.0000,2200,F,2011,,,,,,,,,,,,,,,
639041,  SR,00036,     ,VA 36,15th Avenue,116,City of Hopewell,116,City of Hopewell,0.77,Arlington Rd,City Point Rd,5100,F,99%,0%,0%,0%,0%,0%,C,0.0850,F,0.0000,5400,F,2011,,,,,,,,,,,,,,,
639023,  SR,00036,     ,VA 36,15th Avenue,116,City of Hopewell,116,City of Hopewell,0.22,City Point Rd,Broadway St,2400,F,99%,0%,0%,0%,0%,0%,F,0.0939,F,0.0000,2600,F,2011,,,,,,,,,,,,,,,
639047,  SR,00036,     ,VA 36,Broadway St,116,City of Hopewell,116,City of Hopewell,0.44,15th Ave,6th Ave,6900,F,99%,0%,0%,0%,0%,0%,F,0.0885,F,0.0000,7300,F,2011,,,,,,,,,,,,,,,
639026,  SR,00036,     ,VA 36,6th Avenue,116,City of Hopewell,116,City of Hopewell,0.31,Broadway St,SR 10 Randolf Rd,9000,F,99%,0%,0%,0%,0%,0%,F,0.0912,F,0.0000,9600,F,2011,,,,,,,,,,,,,,,
790842,  SR,00036,E012A,VA 36 EB Exit 012A,Ramp,116,City of Hopewell,074,Prince George County,0.24,SR 36 Oaklawn Blvd,I-295 East,190,F,,,,,,,X,,,,190,F,2011,,,,,,,,,,,,,,,
790843,  SR,00036,E012B,VA 36 EB Exit 012B,Ramp,116,City of Hopewell,074,Prince George County,0.22,SR 36 Oaklawn Blvd,I-295 West,5300,F,,,,,,,X,,,,5300,F,2011,,,,,,,,,,,,,,,
790844,  SR,00036,W012A,VA 36 WB Exit 012A,Ramp,116,City of Hopewell,074,Prince George County,0.21,SR 36 I-295-E009A TO & FROM RT 29,I-295-E FROM RT 36 WEST,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
790845,  SR,00036,W012B,VA 36 WB Exit 012B,Ramp,116,City of Hopewell,074,Prince George County,0.34,SR 36 TO RT 295 NORTHW,I-295-W FROM RT 35 WEST,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
639057, 2SR,00036,P    ,VA 36 Par,Woodlawn St,116,City of Hopewell,116,City of Hopewell,0.61,SR 36 Oaklawn Blvd,Surry Ave,12000,G,97%,0%,0%,1%,1%,0%,C,,,,13000,G,2011,,23000,G,97%,0%,0%,1%,2%,0%,F,,,,25000,G
639058, 2SR,00036,P    ,VA 36 Par,Woodlawn St,116,City of Hopewell,116,City of Hopewell,0.35,Surry Ave,SR 36 Oaklawn Blvd; Kenwood Ave,10000,F,97%,0%,1%,0%,2%,0%,C,0.0783,F,0.0000,11000,F,2011,,21000,F,97%,0%,1%,0%,2%,0%,F,0.0000,?,0.0000,22000,F
639059,  SR,00156,     ,VA 156,Arlington Rd,116,City of Hopewell,116,City of Hopewell,0.56,SCL Hopewell,Berry Street,9600,F,97%,1%,1%,1%,1%,0%,F,0.0872,F,0.0000,10000,F,2011,,,,,,,,,,,,,,,
639015,  SR,00156,     ,VA 156,High Ave,116,City of Hopewell,116,City of Hopewell,0.38,Berry Street,Winston Churchill Rd,4900,F,97%,0%,0%,1%,1%,0%,C,0.0890,F,0.0000,5200,F,2011,,,,,,,,,,,,,,,
639051,  SR,00156,     ,"VA 36, VA 156",Winston Churchill Dr,116,City of Hopewell,116,City of Hopewell,0.25,S RT 36,N RT 36,11000,F,97%,0%,0%,0%,2%,0%,F,0.0812,F,0.0000,12000,F,2011,,,,,,,,,,,,,,,
639054,  SR,00156,     ,VA 156,Winston Churchill Rd,116,City of Hopewell,116,City of Hopewell,0.55,Arlington Rd,South 6th Ave,16000,F,98%,0%,0%,0%,1%,0%,F,0.0813,F,0.0000,17000,F,2011,,,,,,,,,,,,,,,
639055,  SR,00156,     ,VA 156,Winston Churchill Dr,116,City of Hopewell,116,City of Hopewell,0.80,South 6th Ave,SR 10; Randolph Rd,7900,F,98%,0%,0%,0%,1%,0%,F,0.0816,F,0.0000,8100,F,2011,,,,,,,,,,,,,,,
639038,  SR,00156,     ,"VA 10, VA 156",Randolph Rd,116,City of Hopewell,116,City of Hopewell,1.26,S RT 10,ECL Hopewell,9700,F,95%,0%,1%,1%,3%,0%,F,0.0852,F,0.0000,11000,F,2011,,,,,,,,,,,,,,,
940762,  IS,00295,E    ,I-295 EB, ,116,City of Hopewell,074,Prince George County,3.30,NCL Hopewell,SR 36 Oaklawn Blvd; SCL Hopewell,15000,A,79%,1%,1%,1%,18%,0%,F,0.1015,A,0.0000,15000,A,2011,East I-295 is signed as South I-295,31000,A,79%,1%,1%,1%,18%,0%,F,0.1042,A,0.0000,31000,A
790817,  IS,00295,E009A,I-295 EB Exit 009A,Ramp,116,City of Hopewell,074,Prince George County,0.17,I-295 East,SR 36 Oaklawn Blvd,1600,F,,,,,,,X,,,,1600,F,2011,,,,,,,,,,,,,,,
790818,  IS,00295,E009B,I-295 EB Exit 009B,Ramp,116,City of Hopewell,074,Prince George County,0.31,I-295 East,SR 36 Oaklawn Blvd,5000,F,,,,,,,X,,,,5000,F,2011,,,,,,,,,,,,,,,
140305,  IS,00295,W    ,I-295 WB, ,116,City of Hopewell,074,Prince George County,3.30,NCL Hopewell,SR 36 Oaklawn Blvd; SCL Hopewell,16000,A,78%,0%,1%,1%,19%,0%,F,0.1186,A,0.0000,16000,A,2011,West I-295 is signed as North I-295,31000,A,79%,1%,1%,1%,18%,0%,F,0.1042,A,0.0000,31000,A
790821,  IS,00295,W009A,I-295 WB Exit 009A,Ramp,116,City of Hopewell,074,Prince George County,0.28,I-295 West,SR 36 Oaklawn Blvd,1500,F,,,,,,,X,,,,1500,F,2011,,,,,,,,,,,,,,,
790822,  IS,00295,W009B,I-295 WB Exit 009B,Ramp,116,City of Hopewell,074,Prince George County,0.12,I-295 West,SR 36 Oaklawn Blvd,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
639034, 116,00001,     ,116-1,Perrymont St,116,City of Hopewell,116,City of Hopewell,0.34,Western St,Kippax Dr,3200,F,99%,0%,0%,0%,0%,0%,C,0.0933,F,0.0000,3400,F,2011,,,,,,,,,,,,,,,
639019, 116,00002,     ,116-2,Kippax Dr,116,City of Hopewell,116,City of Hopewell,0.19,Perrymont St,Cedar Level Rd,2600,F,99%,0%,0%,0%,0%,0%,C,0.0906,F,0.0000,2800,F,2011,,,,,,,,,,,,,,,
639033, 116,00003,     ,116-3,Old Iron Rd,116,City of Hopewell,116,City of Hopewell,0.42,SCL Hopewell,Courthouse Rd,3300,F,98%,1%,0%,1%,0%,0%,C,0.0860,F,0.0000,3500,F,2011,,,,,,,,,,,,,,,
639017, 116,00004,     ,116-4,Jackson Farm Rd,116,City of Hopewell,116,City of Hopewell,0.61,Dead End near Pin Oak Dr,116-9047 Cedar Level Rd,2200,F,99%,0%,0%,0%,0%,0%,C,0.0928,F,0.0000,2300,F,2011,,,,,,,,,,,,,,,
781662, 116,00005,     ,116-5,Western St,116,City of Hopewell,116,City of Hopewell,0.05,166-6 Barkley St; 116-9076,116-1 Perrymont St,3800,F,99%,0%,0%,0%,0%,0%,F,0.0966,F,0.0000,4100,F,2011,,,,,,,,,,,,,,,
539001, 116,00006,     ,116-6,Barkley St,116,City of Hopewell,116,City of Hopewell,0.13,116-9076 Western St,Perrymount Rd,40,F,99%,1%,0%,0%,0%,0%,F,0.1977,F,0.0000,40,F,2011,,,,,,,,,,,,,,,
639056, 116,00006,     ,116-6,Old Woodlawn St,116,City of Hopewell,116,City of Hopewell,0.39,Perrymount Rd,116-9047 Cedar Level Rd,1200,F,99%,1%,0%,0%,0%,0%,C,0.0964,F,0.0000,1300,F,2011,,,,,,,,,,,,,,,
639013, 116,09036,     ,116-9036,Danville St,116,City of Hopewell,116,City of Hopewell,0.03,South Mesa Dr,Miles Ave,1300,F,99%,0%,0%,0%,0%,0%,F,0.1027,F,0.0000,1400,F,2011,,,,,,,,,,,,,,,
639022, 116,09036,     ,116-9036,Miles Ave,116,City of Hopewell,116,City of Hopewell,0.68,Danville Street,Oaklawn Blvd,3400,F,99%,0%,0%,0%,0%,0%,C,0.0919,F,0.0000,3600,F,2011,,,,,,,,,,,,,,,
639030, 116,09036,     ,116-9036,Oaklawn Blvd,116,City of Hopewell,116,City of Hopewell,0.18,SR 36 Winston Churchill Dr,Short Street,7400,F,98%,0%,1%,0%,0%,0%,C,0.0822,F,0.0000,7900,F,2011,,,,,,,,,,,,,,,
781663, 116,09036,     ,116-9036,Oaklawn Blvd,116,City of Hopewell,116,City of Hopewell,0.40,Short Street,SR 36 15th Avenue; Arlington Rd,7600,F,98%,0%,1%,0%,0%,0%,F,0.0829,F,0.0000,8100,F,2011,,,,,,,,,,,,,,,
639039, 116,09038,     ,116-9038,River Rd,116,City of Hopewell,116,City of Hopewell,1.01,WCL Hopewell,South Mesa Dr,4400,F,99%,0%,0%,0%,0%,0%,C,0.0889,F,0.0000,4700,F,2011,,,,,,,,,,,,,,,
639009, 116,09040,     ,116-9040,City Point Rd,116,City of Hopewell,116,City of Hopewell,0.75,North Mesa Dr,South 15th Ave,4300,F,99%,0%,0%,0%,0%,0%,C,0.0913,F,0.0000,4600,F,2011,,,,,,,,,,,,,,,
639010, 116,09040,     ,116-9040,City Point Rd,116,City of Hopewell,116,City of Hopewell,0.41,South 15th Ave,South 6th Ave,6000,F,99%,0%,0%,0%,0%,0%,F,0.0868,F,0.0000,6400,F,2011,,,,,,,,,,,,,,,
639011, 116,09040,     ,116-9040,City Point Rd,116,City of Hopewell,116,City of Hopewell,0.29,South 6th Ave,Main St,5800,F,99%,0%,0%,0%,0%,0%,F,0.0919,F,0.0000,6100,F,2011,,,,,,,,,,,,,,,
639021, 116,09040,     ,116-9040,Main St,116,City of Hopewell,116,City of Hopewell,0.13,City Point Rd,Randolph Rd,2500,F,99%,0%,0%,0%,0%,0%,F,0.0993,F,0.0000,2600,F,2011,,,,,,,,,,,,,,,
781664, 116,09042,     ,116-9042,West Broadway St,116,City of Hopewell,116,City of Hopewell,0.39,Colonial Dr,116-9047 N Mesa Dr,1200,F,99%,0%,0%,0%,0%,0%,F,0.0994,F,0.0000,1300,F,2011,,,,,,,,,,,,,,,
639044, 116,09042,     ,116-9042,West Broadway St,116,City of Hopewell,116,City of Hopewell,0.55,North Mesa Dr,North 21St Ave,6500,F,99%,0%,0%,0%,0%,0%,C,0.0952,F,0.0000,6900,F,2011,,,,,,,,,,,,,,,
639045, 116,09042,     ,116-9042,West Broadway St,116,City of Hopewell,116,City of Hopewell,0.13,North 21St Ave,North 15Th Ave,5700,F,99%,0%,0%,0%,0%,0%,F,0.0877,F,0.0000,6000,F,2011,,,,,,,,,,,,,,,
639046, 116,09042,     ,116-9042,West Broadway St,116,City of Hopewell,116,City of Hopewell,0.36,North 6Th Ave,Randolph Rd,3900,F,99%,0%,0%,0%,0%,0%,F,0.0931,F,0.0000,4100,F,2011,,,,,,,,,,,,,,,
639014, 116,09042,     ,116-9042,East Broadway St,116,City of Hopewell,116,City of Hopewell,0.63,Randolph Rd,Cedar Lane,1800,F,99%,0%,0%,0%,0%,0%,F,0.0784,F,0.0000,2000,F,2011,,,,,,,,,,,,,,,
639012, 116,09043,     ,116-9043,Courthouse Rd,116,City of Hopewell,116,City of Hopewell,0.95,Ashland Ave,Berry St,6000,F,99%,0%,0%,0%,0%,0%,C,0.0846,F,0.0000,6300,F,2011,,,,,,,,,,,,,,,
639006, 116,09043,     ,116-9043,Berry St,116,City of Hopewell,116,City of Hopewell,0.29,Courthouse Rd,Arlington Rd,6000,F,99%,0%,0%,0%,0%,0%,C,0.0826,F,0.0000,6400,F,2011,,,,,,,,,,,,,,,
639001, 116,09043,     ,116-9043,Arlington Rd,116,City of Hopewell,116,City of Hopewell,0.12,High Ave,Freeman St,4500,F,99%,0%,0%,0%,0%,0%,F,0.0837,F,0.0000,4800,F,2011,,,,,,,,,,,,,,,
639002, 116,09043,     ,116-9043,Arlington Rd,116,City of Hopewell,116,City of Hopewell,0.38,Freeman St,Winston Churchill Dr,5600,F,99%,0%,0%,0%,0%,0%,C,0.0879,F,0.0000,6000,F,2011,,,,,,,,,,,,,,,
639016, 116,09045,     ,116-9045,High Ave,116,City of Hopewell,116,City of Hopewell,0.09,Winston Churchill Dr,Oaklawn Blvd,2000,F,98%,0%,0%,1%,0%,0%,C,0.1058,F,0.0000,2100,F,2011,,,,,,,,,,,,,,,
639060, 116,09047,     ,116-9047,Ashland St,116,City of Hopewell,116,City of Hopewell,0.06,116-9043 Courthouse Rd,SR 36 Oaklawn Blvd,4200,F,99%,0%,1%,0%,0%,0%,F,0.0881,F,0.0000,4500,F,2011,,,,,,,,,,,,,,,
639004, 116,09047,     ,116-9047,Ashland St,116,City of Hopewell,116,City of Hopewell,0.10,SR 36 Oaklawn Blvd,SR 36-P Woodlawn St,5300,F,99%,0%,1%,0%,0%,0%,F,0.0901,F,0.0000,5600,F,2011,,,,,,,,,,,,,,,
639005, 116,09047,     ,116-9047,Ashland St,116,City of Hopewell,116,City of Hopewell,0.10,SR 36-P Woodlawn St,116-6 Western St,7600,F,99%,0%,1%,0%,0%,0%,C,0.0825,F,0.0000,8000,F,2011,,,,,,,,,,,,,,,
639053, 116,09047,     ,116-9047,Ashland St,116,City of Hopewell,116,City of Hopewell,0.13,116-6 Western St,116-2 Kippax Dr,8600,F,99%,0%,1%,0%,0%,0%,F,0.0809,F,0.0000,9100,F,2011,,,,,,,,,,,,,,,
639007, 116,09047,     ,116-9047,Cedar Level Rd,116,City of Hopewell,116,City of Hopewell,0.89,116-2 Kippax Dr,116-4 Jackson Farm Rd,7500,F,99%,0%,1%,0%,0%,0%,F,0.0810,F,0.0000,8000,F,2011,,,,,,,,,,,,,,,
639018, 116,09047,     ,116-9047,Jackson Farm Rd,116,City of Hopewell,116,City of Hopewell,0.27,116-4; Cedar Level Rd,S Mesa Dr,7400,F,99%,0%,0%,0%,0%,0%,C,0.0831,F,0.0000,7800,F,2011,,,,,,,,,,,,,,,
639043, 116,09047,     ,116-9047,S Mesa Dr,116,City of Hopewell,116,City of Hopewell,0.46,Jackson Farm Rd,116-9038 River Rd,7500,F,99%,0%,0%,0%,0%,0%,F,0.0849,F,0.0000,7900,F,2011,,,,,,,,,,,,,,,
639027, 116,09047,     ,116-9047,N Mesa Dr,116,City of Hopewell,116,City of Hopewell,0.23,116-9038 River Rd,166-9040 City Point Rd,9700,F,99%,0%,0%,0%,0%,0%,F,0.0840,F,0.0000,10000,F,2011,,,,,,,,,,,,,,,
639028, 116,09047,     ,116-9047,N Mesa Dr,116,City of Hopewell,116,City of Hopewell,0.20,166-9040 City Point Rd,116-9042 Broadway St,6000,F,99%,0%,0%,0%,0%,0%,F,0.0873,F,0.0000,6400,F,2011,,,,,,,,,,,,,,,
639042, 116,09049,     ,116-9049,South 6Th Ave,116,City of Hopewell,116,City of Hopewell,0.52,Winston Churchill Dr,City Point Rd,8900,F,98%,0%,0%,1%,0%,0%,C,0.0859,F,0.0000,9400,F,2011,,,,,,,,,,,,,,,
639025, 116,09049,     ,116-9049,North 6Th Ave,116,City of Hopewell,116,City of Hopewell,0.15,City Point Rd,West Broadway St,7300,F,98%,0%,0%,1%,0%,0%,F,0.0819,F,0.0000,7700,F,2011,,,,,,,,,,,,,,,
639024, 116,09051,     ,116-9051,North 21St Ave,116,City of Hopewell,116,City of Hopewell,0.53,West Broadway St,Riverside Ave,3500,F,100%,0%,0%,0%,0%,0%,C,0.1027,F,0.0000,3700,F,2011,,,,,,,,,,,,,,,
639040, 116,09051,     ,116-9051,Riverside Ave,116,City of Hopewell,116,City of Hopewell,0.32,North 21St Ave,Randolph Rd,3500,F,100%,0%,0%,0%,0%,0%,F,0.1095,F,0.0000,3700,F,2011,,,,,,,,,,,,,,,
639020, 116,09074,     ,116-9074,City Point Rd,116,City of Hopewell,116,City of Hopewell,0.14,Main St,Randolph Rd,4100,F,98%,1%,1%,0%,1%,0%,C,0.1000,F,0.0000,4300,F,2011,,,,,,,,,,,,,,,
639052, 116,09076,     ,116-9076,Cousins Ave,116,City of Hopewell,116,City of Hopewell,0.17,SR 36 Oaklawn Blvd,Western St,3900,F,100%,0%,0%,0%,0%,0%,F,0.0998,F,0.0000,4100,F,2011,,,,,,,,,,,,,,,
639048, 116,09076,     ,116-9076,Western St,116,City of Hopewell,116,City of Hopewell,0.50,Cousins Ave,116-6 Barkey St; 116-5 Western St,3900,F,100%,0%,0%,0%,0%,0%,C,0.0971,F,0.0000,4100,F,2011,,,,,,,,,,,,,,,
539008, 116,00000,     ,116-0,Atlantic St,116,City of Hopewell,116,City of Hopewell,0.00,20th Ave,21st Ave,720,F,,,,,,,X,0.1134,F,0.0000,760,F,2011,,,,,,,,,,,,,,,
539016, 116,00000,     ,116-0,Broadway St,116,City of Hopewell,116,City of Hopewell,0.00,Randolph Rd,Hopewell St,2100,F,,,,,,,X,0.0859,F,0.0000,2300,F,2011,,,,,,,,,,,,,,,
539017, 116,00000,     ,116-0,Camron Rd,116,City of Hopewell,116,City of Hopewell,0.00,Dead End,Atwater Rd,70,G,,,,,,,X,,,,70,G,2011,,,,,,,,,,,,,,,
539013, 116,00000,     ,116-0,Cloverdale Ave,116,City of Hopewell,116,City of Hopewell,0.00,Arcadia Ave,Delrose Dr,170,F,,,,,,,X,0.0964,F,0.0000,180,F,2011,,,,,,,,,,,,,,,
539010, 116,00000,     ,116-0,Courthouse Rd,116,City of Hopewell,116,City of Hopewell,0.00,Sibyl St,Caroline Ave,350,F,,,,,,,X,0.1069,F,0.0000,370,F,2011,,,,,,,,,,,,,,,
539011, 116,00000,     ,116-0,Davidson Ave,116,City of Hopewell,116,City of Hopewell,0.00,Peterson Mill Rd,Glendale St,60,F,,,,,,,X,0.1489,F,0.0000,70,F,2011,,,,,,,,,,,,,,,
539006, 116,00000,     ,116-0,Day St,116,City of Hopewell,116,City of Hopewell,0.00,20th Ave,16th Ave,47,F,,,,,,,X,0.1321,F,0.0000,50,F,2011,,,,,,,,,,,,,,,
539025, 116,00000,     ,116-0,Dellrose Dr,116,City of Hopewell,116,City of Hopewell,0.00,Cloverdale Ave,Lincoln Sq,250,G,,,,,,,X,,,,250,G,2011,,,,,,,,,,,,,,,
539024, 116,00000,     ,116-0,Dinwiddie Avenue,116,City of Hopewell,116,City of Hopewell,0.00,Gilbert St,Courthouse Rd,800,G,,,,,,,X,,,,800,G,2011,,,,,,,,,,,,,,,
539020, 116,00000,     ,116-0,Fisher Avenue,116,City of Hopewell,116,City of Hopewell,0.00,Glendale St,Lee Lane,90,G,,,,,,,X,,,,90,G,2011,,,,,,,,,,,,,,,
539009, 116,00000,     ,116-0,Granby St,116,City of Hopewell,116,City of Hopewell,0.00,Roanoke Ave,Sunnyside Ave,260,F,,,,,,,X,0.1396,F,0.0000,280,F,2011,,,,,,,,,,,,,,,
539007, 116,00000,     ,116-0,Jackson St,116,City of Hopewell,116,City of Hopewell,0.00,21st Ave,20th Ave,390,F,,,,,,,X,0.2964,F,0.0000,410,F,2011,,,,,,,,,,,,,,,
539004, 116,00000,     ,116-0,Marion Ave,116,City of Hopewell,116,City of Hopewell,0.00,West Broadway St,Norton St,290,F,,,,,,,X,0.1479,F,0.0000,310,F,2011,,,,,,,,,,,,,,,
539022, 116,00000,     ,116-0,Maryland Avenue,116,City of Hopewell,116,City of Hopewell,0.00,Atlantic St,15th Ave,410,G,,,,,,,X,,,,410,G,2011,,,,,,,,,,,,,,,
539005, 116,00000,     ,116-0,Prince George Ave,116,City of Hopewell,116,City of Hopewell,0.00,Day St,West Broadway St,120,F,,,,,,,X,0.1331,F,0.0000,130,F,2011,,,,,,,,,,,,,,,
539018, 116,00000,     ,116-0,Riverside Avenue,116,City of Hopewell,116,City of Hopewell,0.00,Weston St,Marks St,49,G,,,,,,,X,,,,49,G,2011,,,,,,,,,,,,,,,
539012, 116,00000,     ,116-0,Stewart Ave,116,City of Hopewell,116,City of Hopewell,0.00,Bassett St,Perry St,150,F,,,,,,,X,0.1171,F,0.0000,160,F,2011,,,,,,,,,,,,,,,
539019, 116,00000,     ,116-0,Sussex Dr,116,City of Hopewell,116,City of Hopewell,0.00,Dead End,Westhill Rd,270,G,,,,,,,X,,,,270,G,2011,,,,,,,,,,,,,,,
539023, 116,00000,     ,116-0,Terminal St,116,City of Hopewell,116,City of Hopewell,0.00,SR 156 Winston Churchhill Dr,Booker St,1400,G,,,,,,,X,,,,1400,G,2011,,,,,,,,,,,,,,,
539021, 116,00000,     ,116-0,Wilmington Avenue,116,City of Hopewell,116,City of Hopewell,0.00,Heretick Ave,North Ave,340,G,,,,,,,X,,,,340,G,2011,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
