680514,  SR,00005,     ,"US 60, VA 5",Page St,137,City of Williamsburg,137,City of Williamsburg,0.31,Second St,US 60 Page St,14000,G,98%,1%,1%,0%,0%,0%,F,0.0825,F,0.5188,15000,G,2011,,,,,,,,,,,,,,,
680505,  SR,00005,     ,VA 5,Capitol Landing Rd,137,City of Williamsburg,137,City of Williamsburg,0.62,US 60 Page St,SR 143 Merrimac St,6300,G,,,,,,,X,,,,6800,G,2011,,,,,,,,,,,,,,,
680546,  SR,00031,     ,VA 31,Jamestown Rd,137,City of Williamsburg,137,City of Williamsburg,0.04,WCL Williamsburg,State Maintenance Boundary,16000,G,98%,1%,1%,0%,0%,0%,F,0.0866,F,0.5715,17000,G,2011,,,,,,,,,,,,,,,
680551,  SR,00031,     ,VA 31,Jamestown Rd,137,City of Williamsburg,047,James City County,0.02,State Maintenance Boundary,SR 5; SR 199,16000,G,98%,1%,1%,0%,0%,0%,F,0.0866,F,0.5715,17000,G,2011,,,,,,,,,,,,,,,
680560,  US,00060,     ,US 60,Richmond Rd,137,City of Williamsburg,137,City of Williamsburg,1.37,WCL Williamsburg,Ironbound Rd,22000,G,98%,0%,1%,0%,0%,0%,F,0.0793,F,0.5225,24000,G,2011,,,,,,,,,,,,,,,
680512,  US,00060,     ,US 60,Richmond Rd,137,City of Williamsburg,137,City of Williamsburg,0.30,Ironbound Rd,Bypass Rd,24000,G,98%,0%,1%,0%,0%,0%,C,0.0824,F,0.5616,25000,G,2011,,,,,,,,,,,,,,,
050389,  US,00060,     ,US 60,Bypass Rd,137,City of Williamsburg,137,City of Williamsburg,0.11,Richmond Rd,NCL Williamsburg,25000,G,99%,0%,0%,0%,0%,0%,C,0.0757,F,0.5483,27000,G,2011,,,,,,,,,,,,,,,
680529,  US,00060,     ,US 60,Bypass Rd,137,City of Williamsburg,137,City of Williamsburg,0.50,NCL Williamsburg,Parkway Dr,15000,G,98%,0%,1%,0%,0%,0%,C,0.0854,F,0.5164,16000,G,2011,,,,,,,,,,,,,,,
680510,  US,00060,     ,US 60,Bypass Rd,137,City of Williamsburg,137,City of Williamsburg,0.16,Parkway Dr,SR 5 Capitol Landing Rd,12000,G,98%,0%,1%,0%,0%,0%,F,0.0839,F,0.5112,13000,G,2011,,,,,,,,,,,,,,,
680514,  US,00060,     ,"US 60, VA 5",Page St,137,City of Williamsburg,137,City of Williamsburg,0.31,SR 5 Capitol Landing Rd,Second Street,14000,G,98%,1%,1%,0%,0%,0%,F,0.0825,F,0.5188,15000,G,2011,,,,,,,,,,,,,,,
680801,  US,00060,     ,"US 60, VA 5",Page St,137,City of Williamsburg,137,City of Williamsburg,0.25,Second Street,SR 5 Lafayette St; York St,15000,G,98%,1%,1%,0%,0%,0%,C,0.0832,F,0.5635,16000,G,2011,,,,,,,,,,,,,,,
680535,  US,00060,     ,US 60,York St,137,City of Williamsburg,137,City of Williamsburg,0.60,SR 5 Lafayette St; Page St,ECL Williamsburg,13000,G,97%,1%,1%,0%,0%,0%,C,0.0796,F,0.5081,13000,G,2011,,,,,,,,,,,,,,,
680553,  SR,00132,     ,VA 132,Henry St South,137,City of Williamsburg,137,City of Williamsburg,1.77,SR 199,Ireland Street,3600,G,99%,0%,1%,0%,0%,0%,C,0.0975,F,0.5185,3900,G,2011,,,,,,,,,,,,,,,
781339,  SR,00132,     ,VA 132,Henry St South,137,City of Williamsburg,137,City of Williamsburg,0.08,Ireland Street,SR 5 Henry St; Francis St,5400,G,99%,0%,1%,0%,0%,0%,F,0.0944,F,0.6212,5800,G,2011,,,,,,,,,,,,,,,
680537,  SR,00132,     ,"VA 5, VA 132",Henry St,137,City of Williamsburg,137,City of Williamsburg,0.38,SR 5,FRANCIS ST,5500,G,99%,0%,0%,0%,0%,0%,F,0.0927,F,0.5311,5800,G,2011,,,,,,,,,,,,,,,
680522,  SR,00132,     ,VA 132,Henry St North,137,City of Williamsburg,137,City of Williamsburg,0.44,Lafayette St,SR 132 Y,6400,G,96%,1%,2%,0%,0%,0%,C,0.0892,F,0.5957,6800,G,2011,,,,,,,,,,,,,,,
680544,  SR,00132,     ,VA 132,N.Henry St,137,City of Williamsburg,137,City of Williamsburg,0.16,SR 132 Y,York County Line,9400,G,96%,1%,2%,0%,0%,0%,F,0.0884,F,0.6404,10000,G,2011,,,,,,,,,,,,,,,
680804,Y SR,00132,     ,Wye VA 132, ,137,City of Williamsburg,137,City of Williamsburg,0.29,Colonial Parkway,SR 132 N.Henry St,5400,G,98%,1%,0%,0%,0%,0%,F,,,,5800,G,2011,,,,,,,,,,,,,,,
680524,  SR,00143,     ,VA 143,Merrimac Trail,137,City of Williamsburg,137,City of Williamsburg,0.90,ECL Williamsburg,SR 5 Capital Landing Rd,6700,G,98%,0%,1%,0%,0%,0%,C,0.0963,F,0.5389,7200,G,2011,,,,,,,,,,,,,,,
680526,  SR,00143,     ,VA 143,Merrimac Trail,137,City of Williamsburg,137,City of Williamsburg,0.37,SR 5 Capital Landing Rd,York County Line,8800,G,98%,0%,1%,0%,0%,0%,C,0.0940,F,0.5062,9400,G,2011,,,,,,,,,,,,,,,
680545,  SR,00199,     ,"VA 199, VA 5", ,137,City of Williamsburg,047,James City County,0.24,WCL Williamsburg,SR 5; SR 31 Jamestown Rd,35000,G,97%,0%,1%,1%,1%,0%,F,0.0858,F,0.5748,38000,G,2011,,,,,,,,,,,,,,,
680547,  SR,00199,     ,VA 199, ,137,City of Williamsburg,047,James City County,0.07,SR 5; SR 31 Jamestown Rd,James City County Line,36000,G,97%,0%,1%,1%,1%,0%,F,0.0892,F,0.5548,39000,G,2011,,,,,,,,,,,,,,,
680550,  SR,00199,     ,VA 199, ,137,City of Williamsburg,047,James City County,0.09,James City County Line,ECL Williamsburg,36000,N,97%,0%,1%,1%,1%,0%,N,0.0892,N,0.5548,39000,N,2011,,,,,,,,,,,,,,,
781410,  SR,00321,     ,VA 321,Monticello Ave,137,City of Williamsburg,047,James City County,0.77,47-615 Ironbound Rd,Compton Dr,18000,G,99%,0%,1%,0%,0%,0%,F,0.0883,F,0.5680,19000,G,2011,,,,,,,,,,,,,,,
580001,  SR,90003,     ,VA 90003,Colonial Parkway,137,City of Williamsburg,US ,Federal,3.20,James City County Line,York County Line,4700,O,,,,,,,X,,,,,,2011,,,,,,,,,,,,,,,
680543, 137,07075,     ,137-7075,Richmond Rd,137,City of Williamsburg,137,City of Williamsburg,0.37,Bypass Rd,Monticello Ave,18000,G,98%,0%,1%,0%,0%,0%,C,0.0837,F,0.5031,19000,G,2011,,,,,,,,,,,,,,,
680515, 137,07075,     ,137-7075,Richmond Rd,137,City of Williamsburg,137,City of Williamsburg,0.95,Monticello Ave,Armistead Ave,13000,G,98%,0%,1%,0%,0%,0%,C,0.0840,F,0.5932,14000,G,2011,,,,,,,,,,,,,,,
680517, 137,07075,     ,137-7075,Francis St,137,City of Williamsburg,137,City of Williamsburg,0.91,Henry St South,Waller St,6000,G,99%,0%,1%,0%,0%,0%,C,0.0827,F,0.5453,6400,G,2011,,,,,,,,,,,,,,,
680532, 137,07077,     ,137-7077,Lafayette St,137,City of Williamsburg,137,City of Williamsburg,0.12,Richmond Rd,Bacon Ave,8200,G,99%,0%,1%,0%,0%,0%,F,0.0934,F,0.5921,8800,G,2011,,,,,,,,,,,,,,,
680533, 137,07077,     ,137-7077,Lafayette St,137,City of Williamsburg,137,City of Williamsburg,0.82,Bacon St,Henry St,9300,G,99%,0%,1%,0%,0%,0%,F,0.0933,F,0.5344,9900,G,2011,,,,,,,,,,,,,,,
680528, 137,07079,     ,137-7079,Second St,137,City of Williamsburg,137,City of Williamsburg,0.19,Page St,Parkway Dr,13000,G,98%,0%,1%,0%,0%,0%,F,0.0909,F,0.5119,14000,G,2011,,,,,,,,,,,,,,,
680527, 137,07079,     ,137-7079,Second St,137,City of Williamsburg,137,City of Williamsburg,0.22,Parkway Dr,York County Line,14000,G,98%,0%,1%,0%,0%,0%,C,0.0903,F,0.5452,15000,G,2011,,,,,,,,,,,,,,,
680539, 137,07081,     ,137-7081,Iron Bound Rd,137,City of Williamsburg,137,City of Williamsburg,0.57,James City County Line,Longhill Rd,9100,G,99%,0%,0%,0%,0%,0%,C,0.0865,F,0.5000,9700,G,2011,,,,,,,,,,,,,,,
680542, 137,07081,     ,137-7081,Iron Bound Rd,137,City of Williamsburg,137,City of Williamsburg,0.05,Longhill Rd,Richmond Rd,14000,G,99%,0%,0%,0%,0%,0%,F,0.0764,F,0.5129,15000,G,2011,,,,,,,,,,,,,,,
680800, 137,07082,     ,137-7082,Longhill Rd,137,City of Williamsburg,137,City of Williamsburg,0.63,Ironbound Rd,WCL Williamsburg,3900,G,99%,0%,0%,0%,0%,0%,C,0.0810,F,0.6229,4200,G,2011,,,,,,,,,,,,,,,
680548, 137,07083,     ,137-7083,Monticello Ave,137,City of Williamsburg,137,City of Williamsburg,0.35,Compton Dr,Richmond Rd,16000,G,,,,,,,X,0.0864,F,0.5610,17000,G,2011,,,,,,,,,,,,,,,
680554, 137,07086,     ,137-7086,Penniman Rd,137,City of Williamsburg,137,City of Williamsburg,0.49,Page St,York County Line,2700,G,99%,0%,0%,0%,0%,0%,C,0.0910,F,0.6212,2800,G,2011,,,,,,,,,,,,,,,
580008, 137,00000,     ,137-0,Carters Grove Country Rd,137,City of Williamsburg,137,City of Williamsburg,0.00,Golf Course Entrance,Williamsburg Avenue,390,G,,,,,,,X,,,,390,G,2011,,,,,,,,,,,,,,,
580007, 137,00000,     ,137-0,Holly Hills Dr,137,City of Williamsburg,137,City of Williamsburg,0.00,Jones Mill Lane,Sir Thomas Lunsford Dr,680,G,,,,,,,X,,,,680,G,2011,,,,,,,,,,,,,,,
580005, 137,00000,     ,137-0,Matoaka Court,137,City of Williamsburg,137,City of Williamsburg,0.00,Mount Vernon Avenue,Richmond Road,840,G,,,,,,,X,0.1073,F,0.6033,840,G,2011,,,,,,,,,,,,,,,
580006, 137,00000,     ,137-0,Patrick Henry Dr,137,City of Williamsburg,137,City of Williamsburg,0.00,Piney Creek Dr,Waltz Dr,590,G,,,,,,,X,,,,590,G,2011,,,,,,,,,,,,,,,
580002, 137,00000,     ,137-0,Quarterpath Rd,137,City of Williamsburg,137,City of Williamsburg,0.00,SR 199,York St,550,G,,,,,,,X,0.1005,F,0.5360,580,G,2011,,,,,,,,,,,,,,,
580004, 137,00000,     ,137-0,S England St,137,City of Williamsburg,137,City of Williamsburg,0.00,Williamsburg Avenue,Francis Street,1800,G,,,,,,,X,0.1032,F,0.5330,1800,G,2011,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
