Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City of Lexington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
645217,  US,00011,     ,US 11,S Lee Highway,117,City of Lexington,117,City of Lexington,0.59,SCL Lexington,Main St,9800,G,97%,0%,1%,1%,1%,0%,C,0.0976,F,0.5258,10000,G,2011,,,,,,,,,,,,,,,
645212,  US,00011,     ,US 11,N Lee Highway,117,City of Lexington,117,City of Lexington,0.04,Main St,Bus US 11,10000,G,97%,0%,1%,1%,1%,0%,F,0.0960,F,0.5230,11000,G,2011,,,,,,,,,,,,,,,
645210,  US,00011,     ,US 11,N Lee Highway,117,City of Lexington,117,City of Lexington,0.08,Bus US 11,NCL Lexington,20000,G,98%,0%,1%,0%,0%,0%,C,0.0809,N,0.5312,21000,G,2011,,,,,,,,,,,,,,,
645215,C2US,00011,     ,Bus US 11,Main St,117,City of Lexington,117,City of Lexington,0.39,SCL Lexington,Thornhill Rd,2600,G,97%,1%,2%,0%,0%,0%,C,0.0972,F,0.5271,2800,G,2011,,,,,,,,,,,,,,,
645202,C2US,00011,     ,Bus US 11,Main St,117,City of Lexington,117,City of Lexington,0.16,Thornhill Rd,Wallace St,4500,G,97%,1%,2%,0%,0%,0%,F,0.0927,F,0.6176,4800,G,2011,,,,,,,,,,,,,,,
645201,C2US,00011,     ,Bus US 11,Main St,117,City of Lexington,117,City of Lexington,0.31,Wallace St,White St,4400,G,99%,0%,0%,0%,0%,0%,C,0.0901,F,0.6079,4700,G,2011,,,,,,,,,,,,,,,
645205,C2US,00011,     ,Bus US 11,Main St,117,City of Lexington,117,City of Lexington,0.31,White St,Nelson St,3300,G,99%,0%,1%,0%,0%,0%,F,0.1050,F,1.0000,3500,G,2011,,5200,G,98%,0%,1%,0%,0%,0%,F,0.0898,F,0.5218,5600,G
645192,C2US,00011,     ,Bus US 11,Main St,117,City of Lexington,117,City of Lexington,0.24,Nelson St,Jefferson St,6400,G,96%,1%,1%,2%,0%,0%,C,0.0849,F,1.0000,6800,G,2011,,10000,G,97%,1%,1%,1%,0%,0%,C,,,,11000,G
645190,C2US,00011,     ,Bus US 11,Main St,117,City of Lexington,117,City of Lexington,0.37,Jefferson St,Letcher St,9500,G,99%,0%,1%,0%,0%,0%,F,0.0882,F,0.5724,10000,G,2011,,,,,,,,,,,,,,,
645218,C2US,00011,     ,Bus US 11,Main St,117,City of Lexington,117,City of Lexington,0.34,Letcher St,US 11 N Lee Highway; S Lee Highway,9600,G,99%,0%,1%,0%,0%,0%,C,0.0911,F,0.5471,10000,G,2011,,,,,,,,,,,,,,,
