Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Pennington Gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
010576,A1US,00058,     ,Alt US 58,Morgan Ave,281,Town of Pennington Gap,052,Lee County,1.79,WCL Pennington Gap,"US 421 W, Old Zion Rd",8900,N,95%,1%,1%,2%,2%,0%,N,0.0946,N,0.5157,9400,N,2011,,,,,,,,,,,,,,,
010265,A1US,00058,     ,"Alt US 58, US 421",E Morgan Ave,281,Town of Pennington Gap,052,Lee County,0.40,"US 421 W, Old Zion Rd","US 421 E, Woodway Rd",13000,G,95%,1%,1%,2%,2%,0%,F,0.0886,F,0.5267,14000,G,2011,,,,,,,,,,,,,,,
010264,A1US,00058,     ,Alt US 58,Trail of the Lonesome Pine,281,Town of Pennington Gap,052,Lee County,0.23,"US 421 E, Woodway Rd",ECL Pennington Gap,6500,G,95%,1%,1%,2%,2%,0%,C,0.0855,F,0.5173,6800,G,2011,,,,,,,,,,,,,,,
010158,  US,00421,     ,US 421, ,281,Town of Pennington Gap,052,Lee County,0.77,NCL Pennington Gap,ALT US 58 W,4200,N,94%,0%,1%,1%,3%,0%,N,0.0888,N,0.5426,4400,N,2011,,,,,,,,,,,,,,,
010265,  US,00421,     ,"Alt US 58, US 421",E Morgan Ave,281,Town of Pennington Gap,052,Lee County,0.40,ALT US 58 W,ALT US 58 E,13000,G,95%,1%,1%,2%,2%,0%,F,0.0886,F,0.5267,14000,G,2011,,,,,,,,,,,,,,,
010270,  US,00421,     ,US 421, ,281,Town of Pennington Gap,052,Lee County,0.18,ALT US 58 E Trail of the Lonesome Pine,SCL Pennington Gap,5100,G,94%,0%,1%,2%,2%,0%,F,0.0894,F,0.5010,5400,G,2011,,,,,,,,,,,,,,,
749207,  52,00633,     ,52-633,S Fork River Rd,281,Town of Pennington Gap,052,Lee County,0.45,SCL Pennington Gap,NCL Pennington Gap,4,R,,,,,,,X,,,,,,01/06/2009,,,,,,,,,,,,,,,
400796,  52,00640,     ,52-640,Shavers Ford Rd,281,Town of Pennington Gap,052,Lee County,0.11,52-1106 Ford St,52-1123 Media St,580,G,98%,0%,1%,0%,0%,0%,F,0.1014,F,0.6183,610,G,2011,,,,,,,,,,,,,,,
400797,  52,00640,     ,52-640,Shavers Ford Rd,281,Town of Pennington Gap,052,Lee County,0.25,52-1123 Media St,52-1117 Hospital Dr,660,G,98%,0%,1%,0%,0%,0%,F,0.0916,F,0.6692,690,G,2011,,,,,,,,,,,,,,,
