Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town of Clarksville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
Link ID,Route Prefix,Route Number,Route Suffix,Route Label,Route Alias,Physical Jurisdiction,,Maintenance Jurisdiction,,Link Length,Start Label,End Label,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality,Data Date,Comment,AADT,AADT Quality,Percent 2 and 4 Tire Vehicles,Percent Busses,Percent Single Unit Trucks 2 Axle,Percent Single Unit Trucks 3+ Axle,Percent Combination Trucks 1 Trailer,Percent Combination Trucks 2+ Trailer,Vehicle Classification Quality,K Factor,K Factor Quality,Direction Factor,AAWDT,AAWDT Quality
040563,  US,00015,     ,US 15,College St,192,Town of Clarksville,058,Mecklenburg County,0.73,SCL Clarksville,US 58 Virginia Ave,2800,N,93%,1%,1%,1%,5%,0%,N,0.0974,N,0.5198,2800,N,2011,,,,,,,,,,,,,,,
040651,  US,00015,     ,"US 15, Bus US 58, VA 49",Virginia Ave,192,Town of Clarksville,058,Mecklenburg County,0.88,US 58; College St,NCL Clarksville,6300,G,99%,0%,0%,0%,0%,0%,C,0.0922,F,0.5123,6400,G,2011,,,,,,,,,,,,,,,
040546,  SR,00049,     ,"Bus US 58, VA 49",Virginia Ave,192,Town of Clarksville,058,Mecklenburg County,0.97,WCL Clarksville,"US 15, US 58",3800,G,99%,0%,0%,0%,1%,0%,C,0.0922,F,0.5136,3900,G,2011,,,,,,,,,,,,,,,
040651,  SR,00049,     ,"US 15, Bus US 58, VA 49",Virginia Ave,192,Town of Clarksville,058,Mecklenburg County,0.88,"US 15 W, College St",NCL Clarksville,6300,G,99%,0%,0%,0%,0%,0%,C,0.0922,F,0.5123,6400,G,2011,,,,,,,,,,,,,,,
040546,CEUS,00058,     ,"Bus US 58, VA 49",Virginia Ave,192,Town of Clarksville,058,Mecklenburg County,0.97,WCL Clarksville,"US 15 W, College St",3800,G,99%,0%,0%,0%,1%,0%,C,0.0922,F,0.5136,3900,G,2011,,,,,,,,,,,,,,,
040651,CEUS,00058,     ,"US 15, Bus US 58, VA 49",Virginia Ave,192,Town of Clarksville,058,Mecklenburg County,0.88,"US 15 W, College St",NCL Clarksville,6300,G,99%,0%,0%,0%,0%,0%,C,0.0922,F,0.5123,6400,G,2011,,,,,,,,,,,,,,,
404977,  58,00722,     ,58-722, ,192,Town of Clarksville,058,Mecklenburg County,0.13,WCL Clarksville,ECL Clarksville,600,N,98%,1%,0%,1%,0%,0%,N,0.1533,N,0.6806,610,N,2011,,,,,,,,,,,,,,,
404269,  58,00723,     ,58-723,Shiney Rock Rd,192,Town of Clarksville,058,Mecklenburg County,0.53,SCL Clarksville,US 15 College St,360,G,95%,2%,1%,1%,1%,0%,F,0.1167,F,0.5556,370,G,2011,,,,,,,,,,,,,,,
404272,  58,00750,     ,58-750,Buffalo Rd,192,Town of Clarksville,058,Mecklenburg County,0.76,WCL Clarksville,58-1125 Woodland Dr,820,G,99%,1%,0%,0%,0%,0%,F,0.0831,F,0.5033,840,G,2011,,,,,,,,,,,,,,,
