601180,  US,00011,     ,US 11,Main St/Lee Hwy,140,Town of Abingdon,140,Town of Abingdon,0.74,Hillman Hwy,ECL Abingdon,16000,G,98%,0%,1%,0%,1%,0%,C,0.0876,F,0.6001,17000,G,2011,,,,,,,,,,,,,,,
601175,  US,00019,     ,"US 11, US 19",Main St,140,Town of Abingdon,140,Town of Abingdon,0.55,WCL Abingdon,SR 140 Jonesboro Rd,8700,G,98%,0%,0%,0%,1%,0%,F,0.0963,F,0.6041,9000,G,2011,,,,,,,,,,,,,,,
601177,  US,00019,     ,"US 11, US 19",Main St,140,Town of Abingdon,140,Town of Abingdon,0.43,SR 140 Jonesboro Rd,Colonial Rd,25000,G,98%,0%,1%,0%,0%,0%,F,0.0903,F,0.5338,27000,G,2011,,,,,,,,,,,,,,,
601174,  US,00019,     ,"US 11, US 19",Main St,140,Town of Abingdon,140,Town of Abingdon,0.47,Colonial Rd,US 11 Main St,23000,G,98%,0%,1%,0%,0%,0%,F,0.0891,F,0.5087,24000,G,2011,,,,,,,,,,,,,,,
601172,  US,00019,     ,US 19,Porterfield Hwy,140,Town of Abingdon,140,Town of Abingdon,0.45,US 11 Main St; Lee Hwy,Alt US 58,16000,G,94%,0%,1%,1%,4%,0%,F,0.0889,F,0.5030,17000,G,2011,,,,,,,,,,,,,,,
601182,  US,00019,     ,"US 19, Alt US 58",Porterfield Rd,140,Town of Abingdon,140,Town of Abingdon,0.21,Alt US 58,NCL Abingdon,21000,G,94%,0%,1%,1%,4%,0%,F,0.0921,F,0.5247,23000,G,2011,,,,,,,,,,,,,,,
010182,  US,00058,     ,"I-81 NB, US 58", ,140,Town of Abingdon,095,Washington County,0.14,SCL Abingdon,SR 75,21000,A,79%,1%,1%,1%,17%,1%,C,0.0925,A,0.0000,21000,A,2011,,42000,A,81%,1%,1%,1%,16%,1%,C,,,,43000,A
010400,  US,00058,     ,"I-81 NB, US 58", ,140,Town of Abingdon,095,Washington County,1.06,SR 75,NCL Abingdon,21000,G,79%,1%,1%,1%,17%,1%,F,0.0821,F,1.0000,22000,G,2011,,41000,G,81%,1%,1%,1%,16%,1%,F,0.0813,F,0.5012,42000,G
601182,A1US,00058,     ,"US 19, Alt US 58",Porterfield Rd,140,Town of Abingdon,140,Town of Abingdon,0.21,NCL Abingdon,US 19 Porterfield Hwy,21000,G,94%,0%,1%,1%,4%,0%,F,0.0921,F,0.5247,23000,G,2011,,,,,,,,,,,,,,,
601169,A1US,00058,     ,Alt US 58,Russell Rd,140,Town of Abingdon,140,Town of Abingdon,1.01,US 19 Porterfield Hwy,Valley Street,8700,G,99%,0%,0%,0%,1%,0%,C,0.0903,F,0.5171,9300,G,2011,,,,,,,,,,,,,,,
601167,A1US,00058,     ,"US 11, Alt US 58",Main St,140,Town of Abingdon,140,Town of Abingdon,0.24,Valley St,Main St,12000,G,98%,0%,1%,0%,0%,0%,F,0.0808,F,0.5085,12000,G,2011,,,,,,,,,,,,,,,
601166,A1US,00058,     ,"VA 75, Alt US 58",Cummings St,140,Town of Abingdon,140,Town of Abingdon,0.78,US 11,I-81,17000,G,98%,0%,1%,0%,0%,0%,C,0.0855,F,0.5412,18000,G,2011,,,,,,,,,,,,,,,
601178,  SR,00075,     ,VA 75,Green Spring Rd,140,Town of Abingdon,140,Town of Abingdon,0.98,SCL Abingdon Country Club,I-81 Commerce Dr,7700,G,97%,0%,1%,1%,1%,0%,C,0.0837,F,0.6016,8200,G,2011,,,,,,,,,,,,,,,
601166,  SR,00075,     ,"VA 75, Alt US 58",Cummings St,140,Town of Abingdon,140,Town of Abingdon,0.78,I-81,US 11 Lee Hwy,17000,G,98%,0%,1%,0%,0%,0%,C,0.0855,F,0.5412,18000,G,2011,,,,,,,,,,,,,,,
010182,  IS,00081,N    ,"I-81 NB, US 58", ,140,Town of Abingdon,095,Washington County,0.14,SCL Abingdon,SR 75 Cummings St,21000,A,79%,1%,1%,1%,17%,1%,C,0.0925,A,0.0000,21000,A,2011,,42000,A,81%,1%,1%,1%,16%,1%,C,,,,43000,A
010400,  IS,00081,N    ,"I-81 NB, US 58", ,140,Town of Abingdon,095,Washington County,1.06,SR 75 Cummings St,NCL Abingdon,21000,G,79%,1%,1%,1%,17%,1%,F,0.0821,F,1.0000,22000,G,2011,,41000,G,81%,1%,1%,1%,16%,1%,F,0.0813,F,0.5012,42000,G
110052,  IS,00081,S    ,"I-81 SB, US 58", ,140,Town of Abingdon,095,Washington County,0.69,SCL Abingdon,SR 75 Cummings St,21000,A,82%,1%,1%,1%,15%,1%,C,0.0999,A,0.0000,21000,A,2011,,42000,A,81%,1%,1%,1%,16%,1%,C,,,,43000,A
110024,  IS,00081,S    ,"I-81 SB, US 58", ,140,Town of Abingdon,095,Washington County,0.79,SR 75 Cummings St,NCL Abingdon,20000,G,82%,1%,1%,1%,15%,1%,F,0.0822,F,1.0000,20000,G,2011,,41000,G,81%,1%,1%,1%,16%,1%,F,0.0813,F,0.5012,42000,G
601176,  SR,00140,     ,VA 140,Jonesboro Rd,140,Town of Abingdon,140,Town of Abingdon,0.38,SCL Abingdon,US 11 Main St,20000,G,95%,0%,1%,1%,4%,0%,C,0.0896,F,0.5528,21000,G,2011,,,,,,,,,,,,,,,
792249, 140,00001,     ,140-1,VHCC Dr,140,Town of Abingdon,140,Town of Abingdon,0.63,SR 140 Jonesboro Rd,Faculty Parking; VHCC Dr,2600,G,,,,,,,X,0.1223,F,0.9039,2600,G,2011,,,,,,,,,,,,,,,
792250, 140,00002,     ,140-2,Partnership Circle,140,Town of Abingdon,140,Town of Abingdon,0.10,140-1 VHCC Dr,VHC College Parking Lot,1800,G,,,,,,,X,0.1249,F,0.9555,1800,G,2011,,,,,,,,,,,,,,,
793565, 140,00003,     ,140-3,Wyndale Rd,140,Town of Abingdon,140,Town of Abingdon,1.07,WCL Abingdon,US 11 Main St,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
793566, 140,00004,     ,140-4,Thompson Dr,140,Town of Abingdon,140,Town of Abingdon,0.19,US 11 Main St,Stanley St,5200,G,,,,,,,X,0.1404,F,0.6627,5200,G,2011,,,,,,,,,,,,,,,
793567, 140,00006,     ,140-6,Court St,140,Town of Abingdon,140,Town of Abingdon,0.08,140-3003 Valley St,US 11 Main St,1800,G,,,,,,,X,0.0982,F,0.8135,1900,G,2011,,,,,,,,,,,,,,,
601165, 140,03002,     ,140-3002,Cummings St,140,Town of Abingdon,140,Town of Abingdon,0.08,US 11 Lee Hwy; W Main St,Valley St,7000,G,99%,0%,0%,0%,0%,0%,F,0.0845,F,0.5842,7400,G,2011,,,,,,,,,,,,,,,
601164, 140,03003,     ,140-3003,Valley St,140,Town of Abingdon,140,Town of Abingdon,0.72,Russell Rd; ALT 58,Court St,10000,G,99%,0%,0%,0%,0%,0%,C,0.0921,F,0.5005,11000,G,2011,,,,,,,,,,,,,,,
601163, 140,03003,     ,140-3003,Valley St,140,Town of Abingdon,140,Town of Abingdon,0.14,Court St,Whites Mill Rd,7000,G,99%,0%,0%,0%,0%,0%,F,0.1017,F,0.6491,7500,G,2011,,,,,,,,,,,,,,,
601700, 140,03004,     ,140-3004,Tanner St,140,Town of Abingdon,140,Town of Abingdon,0.08,US 11 Main St,Valley St,1400,G,98%,1%,1%,0%,0%,0%,F,0.0921,F,0.5495,1500,G,2011,,,,,,,,,,,,,,,
601183, 140,03004,     ,140-3004,Whites Mill Rd,140,Town of Abingdon,140,Town of Abingdon,0.87,Valley St,New NCL Abingdon,2400,G,98%,1%,1%,0%,0%,0%,C,0.0929,F,0.6214,2600,G,2011,,,,,,,,,,,,,,,
601181, 140,03005,     ,140-3005,Hillman Hwy,140,Town of Abingdon,140,Town of Abingdon,1.35,US 11; Lee Hwy,ECL Abingdon,4300,G,99%,0%,0%,0%,0%,0%,C,0.0920,F,0.6042,4600,G,2011,,,,,,,,,,,,,,,
781827, 140,03006,     ,140-3006,Tunnel Street/Old Saltworks Rd,140,Town of Abingdon,140,Town of Abingdon,0.08,140-3005 Hillman Hwy,95-740 JB-140 NCL Abingdon,1700,G,98%,1%,1%,0%,0%,0%,F,,,,1800,G,2011,,,,,,,,,,,,,,,
501002, 140,00000,     ,140-0,Augusta Dr,140,Town of Abingdon,140,Town of Abingdon,0.00,Sawgrass Circle,Winterham Dr,410,G,,,,,,,X,0.1123,F,0.5865,440,G,2011,,,,,,,,,,,,,,,
501003, 140,00000,     ,140-0,Bradley St,140,Town of Abingdon,140,Town of Abingdon,0.00,Preston St,Fuller St,1300,G,,,,,,,X,0.1028,F,0.6194,1400,G,2011,,,,,,,,,,,,,,,
501001, 140,00000,     ,140-0,Fairway Dr,140,Town of Abingdon,140,Town of Abingdon,0.00,Bogey Dr,Dead End,440,G,,,,,,,X,0.1079,F,0.5688,480,G,2011,,,,,,,,,,,,,,,
501004, 140,00000,     ,140-0,Oak Hill St,140,Town of Abingdon,140,Town of Abingdon,0.00,Hillside Dr,Stonewall Heights,270,G,,,,,,,X,0.1084,F,0.6061,290,G,2011,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
