ReportID:	2220	DataYear:	2011		ReportID:	2220	DataYear:	2011		ReportID:	2220	DataYear:	2011		ReportID:	2220	DataYear:	2011		ReportID:	2220	DataYear:	2011		ReportID:	2220	DataYear:	2011	Prepared	8/22/2012
1	Southwestern Region	005	Amherst County Total:						200,632	0.31%	0.09%				742,363	0.82%	0.34%				0	0.00%	0.00%				942,994	0.43%		
1	Southwestern Region	006	Appomattox County			01	Motorcycles	              	392	0.00%	0.00%				1,393	0.00%	0.00%				0	0.00%	0.00%				1,785	0.00%		
1	Southwestern Region	006	Appomattox County			02	Passenger Cars	              	111,368	0.17%	0.05%				234,173	0.26%	0.11%				0	0.00%	0.00%				345,540	0.16%		
1	Southwestern Region	006	Appomattox County			03	Two Axle, 4 Tire Single Unit Vehicles	              	18,878	0.03%	0.01%				65,675	0.07%	0.03%				0	0.00%	0.00%				84,553	0.04%		
1	Southwestern Region	006	Appomattox County			04	Busses	              	105	0.00%	0.00%				1,508	0.00%	0.00%				0	0.00%	0.00%				1,613	0.00%		
1	Southwestern Region	006	Appomattox County			05	Two Axle, 6 Tire Single Unit Trucks	              	541	0.00%	0.00%				2,823	0.00%	0.00%				0	0.00%	0.00%				3,364	0.00%		
1	Southwestern Region	006	Appomattox County			06	Three Axle Single Unit Trucks	              	755	0.00%	0.00%				2,278	0.00%	0.00%				0	0.00%	0.00%				3,033	0.00%		
1	Southwestern Region	006	Appomattox County			07	Four or More Axle Single Unit Trucks	              	131	0.00%	0.00%				653	0.00%	0.00%				0	0.00%	0.00%				784	0.00%		
1	Southwestern Region	006	Appomattox County			08	Four Axle or Fewer Single Trailers	              	141	0.00%	0.00%				1,743	0.00%	0.00%				0	0.00%	0.00%				1,884	0.00%		
1	Southwestern Region	006	Appomattox County			09	Five Axle Single Trailers	              	1,030	0.00%	0.00%				17,038	0.02%	0.01%				0	0.00%	0.00%				18,068	0.01%		
1	Southwestern Region	006	Appomattox County			10	Six or More Axle Single Trailers	              	80	0.00%	0.00%				543	0.00%	0.00%				0	0.00%	0.00%				623	0.00%		
1	Southwestern Region	006	Appomattox County			11	Five Axle or Fewer Multi-Trailers	              	1	0.00%	0.00%				636	0.00%	0.00%				0	0.00%	0.00%				637	0.00%		
1	Southwestern Region	006	Appomattox County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				98	0.00%	0.00%				0	0.00%	0.00%				98	0.00%		
1	Southwestern Region	006	Appomattox County			13	Seven or More Axle Multi-Trailers	              	2	0.00%	0.00%				9	0.00%	0.00%				0	0.00%	0.00%				11	0.00%		
1	Southwestern Region	006	Appomattox County Total:						133,423	0.21%	0.06%				328,569	0.36%	0.15%				0	0.00%	0.00%				461,993	0.21%		
1	Southwestern Region	009	Bedford County			01	Motorcycles	              	1,872	0.00%	0.00%				6,105	0.01%	0.00%				0	0.00%	0.00%				7,977	0.00%		
1	Southwestern Region	009	Bedford County			02	Passenger Cars	              	516,934	0.80%	0.23%				795,665	0.88%	0.36%				0	0.00%	0.00%				1,312,598	0.59%		
1	Southwestern Region	009	Bedford County			03	Two Axle, 4 Tire Single Unit Vehicles	              	80,438	0.12%	0.04%				207,061	0.23%	0.09%				0	0.00%	0.00%				287,499	0.13%		
1	Southwestern Region	009	Bedford County			04	Busses	              	2,540	0.00%	0.00%				8,048	0.01%	0.00%				0	0.00%	0.00%				10,588	0.00%		
1	Southwestern Region	009	Bedford County			05	Two Axle, 6 Tire Single Unit Trucks	              	2,480	0.00%	0.00%				8,126	0.01%	0.00%				0	0.00%	0.00%				10,605	0.00%		
1	Southwestern Region	009	Bedford County			06	Three Axle Single Unit Trucks	              	1,642	0.00%	0.00%				6,551	0.01%	0.00%				0	0.00%	0.00%				8,193	0.00%		
1	Southwestern Region	009	Bedford County			07	Four or More Axle Single Unit Trucks	              	295	0.00%	0.00%				2,180	0.00%	0.00%				0	0.00%	0.00%				2,475	0.00%		
1	Southwestern Region	009	Bedford County			08	Four Axle or Fewer Single Trailers	              	829	0.00%	0.00%				4,840	0.01%	0.00%				0	0.00%	0.00%				5,669	0.00%		
1	Southwestern Region	009	Bedford County			09	Five Axle Single Trailers	              	1,176	0.00%	0.00%				48,016	0.05%	0.02%				0	0.00%	0.00%				49,191	0.02%		
1	Southwestern Region	009	Bedford County			10	Six or More Axle Single Trailers	              	130	0.00%	0.00%				600	0.00%	0.00%				0	0.00%	0.00%				730	0.00%		
1	Southwestern Region	009	Bedford County			11	Five Axle or Fewer Multi-Trailers	              	5	0.00%	0.00%				1,318	0.00%	0.00%				0	0.00%	0.00%				1,323	0.00%		
1	Southwestern Region	009	Bedford County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				106	0.00%	0.00%				0	0.00%	0.00%				106	0.00%		
1	Southwestern Region	009	Bedford County			13	Seven or More Axle Multi-Trailers	              	3	0.00%	0.00%				11	0.00%	0.00%				0	0.00%	0.00%				14	0.00%		
1	Southwestern Region	009	Bedford County Total:						608,343	0.94%	0.27%				1,088,626	1.20%	0.49%				0	0.00%	0.00%				1,696,968	0.77%		
1	Southwestern Region	010	Bland County			01	Motorcycles	              	0	0.00%	0.00%				248	0.00%	0.00%				2,799	0.00%	0.00%				3,047	0.00%		
1	Southwestern Region	010	Bland County			02	Passenger Cars	              	62,054	0.10%	0.03%				46,474	0.05%	0.02%				349,112	0.53%	0.16%				457,639	0.21%		
1	Southwestern Region	010	Bland County			03	Two Axle, 4 Tire Single Unit Vehicles	              	2,851	0.00%	0.00%				17,900	0.02%	0.01%				97,520	0.15%	0.04%				118,271	0.05%		
1	Southwestern Region	010	Bland County			04	Busses	              	68	0.00%	0.00%				520	0.00%	0.00%				3,710	0.01%	0.00%				4,298	0.00%		
1	Southwestern Region	010	Bland County			05	Two Axle, 6 Tire Single Unit Trucks	              	289	0.00%	0.00%				619	0.00%	0.00%				4,711	0.01%	0.00%				5,618	0.00%		
1	Southwestern Region	010	Bland County			06	Three Axle Single Unit Trucks	              	94	0.00%	0.00%				508	0.00%	0.00%				2,984	0.00%	0.00%				3,587	0.00%		
1	Southwestern Region	010	Bland County			07	Four or More Axle Single Unit Trucks	              	42	0.00%	0.00%				46	0.00%	0.00%				402	0.00%	0.00%				490	0.00%		
1	Southwestern Region	010	Bland County			08	Four Axle or Fewer Single Trailers	              	34	0.00%	0.00%				304	0.00%	0.00%				2,797	0.00%	0.00%				3,135	0.00%		
1	Southwestern Region	010	Bland County			09	Five Axle Single Trailers	              	203	0.00%	0.00%				523	0.00%	0.00%				105,890	0.16%	0.05%				106,616	0.05%		
1	Southwestern Region	010	Bland County			10	Six or More Axle Single Trailers	              	0	0.00%	0.00%				16	0.00%	0.00%				826	0.00%	0.00%				843	0.00%		
1	Southwestern Region	010	Bland County			11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%				10	0.00%	0.00%				6,272	0.01%	0.00%				6,282	0.00%		
1	Southwestern Region	010	Bland County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				1,685	0.00%	0.00%				1,685	0.00%		
1	Southwestern Region	010	Bland County			13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				17	0.00%	0.00%				17	0.00%		
1	Southwestern Region	010	Bland County Total:						65,635	0.10%	0.03%				67,169	0.07%	0.03%				578,725	0.88%	0.26%				711,530	0.32%		
1	Southwestern Region	011	Botetourt County			01	Motorcycles	              	280	0.00%	0.00%				3,135	0.00%	0.00%				3,681	0.01%	0.00%				7,096	0.00%		
1	Southwestern Region	011	Botetourt County			02	Passenger Cars	              	204,688	0.32%	0.09%				454,948	0.50%	0.21%				572,728	0.87%	0.26%				1,232,364	0.56%		
1	Southwestern Region	011	Botetourt County			03	Two Axle, 4 Tire Single Unit Vehicles	              	28,341	0.04%	0.01%				122,365	0.13%	0.06%				132,495	0.20%	0.06%				283,202	0.13%		
1	Southwestern Region	011	Botetourt County			04	Busses	              	1,173	0.00%	0.00%				3,830	0.00%	0.00%				7,772	0.01%	0.00%				12,775	0.01%		
1	Southwestern Region	011	Botetourt County			05	Two Axle, 6 Tire Single Unit Trucks	              	902	0.00%	0.00%				4,784	0.01%	0.00%				8,686	0.01%	0.00%				14,371	0.01%		
1	Southwestern Region	011	Botetourt County			06	Three Axle Single Unit Trucks	              	1,086	0.00%	0.00%				5,043	0.01%	0.00%				5,947	0.01%	0.00%				12,075	0.01%		
1	Southwestern Region	011	Botetourt County			07	Four or More Axle Single Unit Trucks	              	349	0.00%	0.00%				1,162	0.00%	0.00%				305	0.00%	0.00%				1,816	0.00%		
1	Southwestern Region	011	Botetourt County			08	Four Axle or Fewer Single Trailers	              	168	0.00%	0.00%				2,648	0.00%	0.00%				5,808	0.01%	0.00%				8,624	0.00%		
1	Southwestern Region	011	Botetourt County			09	Five Axle Single Trailers	              	2,015	0.00%	0.00%				33,006	0.04%	0.01%				250,137	0.38%	0.11%				285,157	0.13%		
1	Southwestern Region	011	Botetourt County			10	Six or More Axle Single Trailers	              	154	0.00%	0.00%				496	0.00%	0.00%				1,772	0.00%	0.00%				2,422	0.00%		
1	Southwestern Region	011	Botetourt County			11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%				542	0.00%	0.00%				15,709	0.02%	0.01%				16,251	0.01%		
1	Southwestern Region	011	Botetourt County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				52	0.00%	0.00%				5,588	0.01%	0.00%				5,640	0.00%		
1	Southwestern Region	011	Botetourt County			13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%				7	0.00%	0.00%				40	0.00%	0.00%				47	0.00%		
1	Southwestern Region	011	Botetourt County Total:						239,155	0.37%	0.11%				632,018	0.70%	0.29%				1,010,669	1.53%	0.46%				1,881,842	0.85%		
1	Southwestern Region	013	Buchanan County			01	Motorcycles	              	376	0.00%	0.00%				1,197	0.00%	0.00%				0	0.00%	0.00%				1,573	0.00%		
1	Southwestern Region	013	Buchanan County			02	Passenger Cars	              	224,795	0.35%	0.10%				250,088	0.28%	0.11%				0	0.00%	0.00%				474,882	0.21%		
1	Southwestern Region	013	Buchanan County			03	Two Axle, 4 Tire Single Unit Vehicles	              	40,894	0.06%	0.02%				88,774	0.10%	0.04%				0	0.00%	0.00%				129,667	0.06%		
1	Southwestern Region	013	Buchanan County			04	Busses	              	948	0.00%	0.00%				1,522	0.00%	0.00%				0	0.00%	0.00%				2,469	0.00%		
1	Southwestern Region	013	Buchanan County			05	Two Axle, 6 Tire Single Unit Trucks	              	1,707	0.00%	0.00%				2,963	0.00%	0.00%				0	0.00%	0.00%				4,669	0.00%		
1	Southwestern Region	013	Buchanan County			06	Three Axle Single Unit Trucks	              	3,580	0.01%	0.00%				3,570	0.00%	0.00%				0	0.00%	0.00%				7,150	0.00%		
1	Southwestern Region	013	Buchanan County			07	Four or More Axle Single Unit Trucks	              	971	0.00%	0.00%				1,315	0.00%	0.00%				0	0.00%	0.00%				2,286	0.00%		
1	Southwestern Region	013	Buchanan County			08	Four Axle or Fewer Single Trailers	              	304	0.00%	0.00%				867	0.00%	0.00%				0	0.00%	0.00%				1,170	0.00%		
1	Southwestern Region	013	Buchanan County			09	Five Axle Single Trailers	              	879	0.00%	0.00%				4,203	0.00%	0.00%				0	0.00%	0.00%				5,082	0.00%		
1	Southwestern Region	013	Buchanan County			10	Six or More Axle Single Trailers	              	4,139	0.01%	0.00%				1,360	0.00%	0.00%				0	0.00%	0.00%				5,499	0.00%		
1	Southwestern Region	013	Buchanan County			11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%		
1	Southwestern Region	013	Buchanan County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%		
1	Southwestern Region	013	Buchanan County			13	Seven or More Axle Multi-Trailers	              	22	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				22	0.00%		
1	Southwestern Region	013	Buchanan County Total:						278,613	0.43%	0.13%				355,859	0.39%	0.16%				0	0.00%	0.00%				634,471	0.29%		
1	Southwestern Region	014	Buckingham County			01	Motorcycles	              	92	0.00%	0.00%				921	0.00%	0.00%				0	0.00%	0.00%				1,013	0.00%		
1	Southwestern Region	014	Buckingham County			02	Passenger Cars	              	121,592	0.19%	0.05%				194,699	0.21%	0.09%				0	0.00%	0.00%				316,291	0.14%		
1	Southwestern Region	014	Buckingham County			03	Two Axle, 4 Tire Single Unit Vehicles	              	14,967	0.02%	0.01%				64,123	0.07%	0.03%				0	0.00%	0.00%				79,089	0.04%		
1	Southwestern Region	014	Buckingham County			04	Busses	              	312	0.00%	0.00%				1,677	0.00%	0.00%				0	0.00%	0.00%				1,988	0.00%		
1	Southwestern Region	014	Buckingham County			05	Two Axle, 6 Tire Single Unit Trucks	              	569	0.00%	0.00%				3,336	0.00%	0.00%				0	0.00%	0.00%				3,906	0.00%		
1	Southwestern Region	014	Buckingham County			06	Three Axle Single Unit Trucks	              	531	0.00%	0.00%				2,673	0.00%	0.00%				0	0.00%	0.00%				3,204	0.00%		
1	Southwestern Region	014	Buckingham County			07	Four or More Axle Single Unit Trucks	              	77	0.00%	0.00%				458	0.00%	0.00%				0	0.00%	0.00%				535	0.00%		
1	Southwestern Region	014	Buckingham County			08	Four Axle or Fewer Single Trailers	              	160	0.00%	0.00%				1,502	0.00%	0.00%				0	0.00%	0.00%				1,663	0.00%		
1	Southwestern Region	014	Buckingham County			09	Five Axle Single Trailers	              	891	0.00%	0.00%				13,273	0.01%	0.01%				0	0.00%	0.00%				14,165	0.01%		
1	Southwestern Region	014	Buckingham County			10	Six or More Axle Single Trailers	              	20	0.00%	0.00%				584	0.00%	0.00%				0	0.00%	0.00%				604	0.00%		
1	Southwestern Region	014	Buckingham County			11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%		
1	Southwestern Region	014	Buckingham County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				0	0.00%		
1	Southwestern Region	014	Buckingham County			13	Seven or More Axle Multi-Trailers	              	6	0.00%	0.00%				7	0.00%	0.00%				0	0.00%	0.00%				12	0.00%		
1	Southwestern Region	014	Buckingham County Total:						139,218	0.21%	0.06%				283,253	0.31%	0.13%				0	0.00%	0.00%				422,471	0.19%		
1	Southwestern Region	015	Campbell County			01	Motorcycles	              	1,906	0.00%	0.00%				4,372	0.00%	0.00%				0	0.00%	0.00%				6,278	0.00%		
1	Southwestern Region	015	Campbell County			02	Passenger Cars	              	414,377	0.64%	0.19%				996,088	1.10%	0.45%				0	0.00%	0.00%				1,410,465	0.64%		
1	Southwestern Region	015	Campbell County			03	Two Axle, 4 Tire Single Unit Vehicles	              	65,758	0.10%	0.03%				244,974	0.27%	0.11%				0	0.00%	0.00%				310,732	0.14%		
1	Southwestern Region	015	Campbell County			04	Busses	              	1,598	0.00%	0.00%				7,084	0.01%	0.00%				0	0.00%	0.00%				8,683	0.00%		
1	Southwestern Region	015	Campbell County			05	Two Axle, 6 Tire Single Unit Trucks	              	2,233	0.00%	0.00%				10,039	0.01%	0.00%				0	0.00%	0.00%				12,272	0.01%		
1	Southwestern Region	015	Campbell County			06	Three Axle Single Unit Trucks	              	1,776	0.00%	0.00%				8,910	0.01%	0.00%				0	0.00%	0.00%				10,686	0.00%		
1	Southwestern Region	015	Campbell County			07	Four or More Axle Single Unit Trucks	              	725	0.00%	0.00%				2,328	0.00%	0.00%				0	0.00%	0.00%				3,053	0.00%		
1	Southwestern Region	015	Campbell County			08	Four Axle or Fewer Single Trailers	              	657	0.00%	0.00%				5,741	0.01%	0.00%				0	0.00%	0.00%				6,398	0.00%		
1	Southwestern Region	015	Campbell County			09	Five Axle Single Trailers	              	1,676	0.00%	0.00%				60,796	0.07%	0.03%				0	0.00%	0.00%				62,471	0.03%		
1	Southwestern Region	015	Campbell County			10	Six or More Axle Single Trailers	              	89	0.00%	0.00%				922	0.00%	0.00%				0	0.00%	0.00%				1,011	0.00%		
1	Southwestern Region	015	Campbell County			11	Five Axle or Fewer Multi-Trailers	              	13	0.00%	0.00%				2,461	0.00%	0.00%				0	0.00%	0.00%				2,474	0.00%		
1	Southwestern Region	015	Campbell County			12	Six Axle Multi-Trailers	              	1	0.00%	0.00%				374	0.00%	0.00%				0	0.00%	0.00%				375	0.00%		
1	Southwestern Region	015	Campbell County			13	Seven or More Axle Multi-Trailers	              	4	0.00%	0.00%				17	0.00%	0.00%				0	0.00%	0.00%				21	0.00%		
1	Southwestern Region	015	Campbell County Total:						490,811	0.76%	0.22%				1,344,108	1.48%	0.61%				0	0.00%	0.00%				1,834,920	0.83%		
1	Southwestern Region	017	Carroll County			01	Motorcycles	              	1,461	0.00%	0.00%				3,485	0.00%	0.00%				3,144	0.00%	0.00%				8,090	0.00%		
1	Southwestern Region	017	Carroll County			02	Passenger Cars	              	217,592	0.33%	0.10%				261,180	0.29%	0.12%				488,145	0.74%	0.22%				966,917	0.44%		
1	Southwestern Region	017	Carroll County			03	Two Axle, 4 Tire Single Unit Vehicles	              	34,889	0.05%	0.02%				88,130	0.10%	0.04%				122,628	0.19%	0.06%				245,647	0.11%		
1	Southwestern Region	017	Carroll County			04	Busses	              	314	0.00%	0.00%				1,577	0.00%	0.00%				6,274	0.01%	0.00%				8,165	0.00%		
1	Southwestern Region	017	Carroll County			05	Two Axle, 6 Tire Single Unit Trucks	              	1,026	0.00%	0.00%				3,131	0.00%	0.00%				6,251	0.01%	0.00%				10,408	0.00%		
1	Southwestern Region	017	Carroll County			06	Three Axle Single Unit Trucks	              	911	0.00%	0.00%				3,972	0.00%	0.00%				5,604	0.01%	0.00%				10,487	0.00%		
1	Southwestern Region	017	Carroll County			07	Four or More Axle Single Unit Trucks	              	226	0.00%	0.00%				1,757	0.00%	0.00%				402	0.00%	0.00%				2,384	0.00%		
1	Southwestern Region	017	Carroll County			08	Four Axle or Fewer Single Trailers	              	376	0.00%	0.00%				1,329	0.00%	0.00%				6,052	0.01%	0.00%				7,757	0.00%		
1	Southwestern Region	017	Carroll County			09	Five Axle Single Trailers	              	459	0.00%	0.00%				6,819	0.01%	0.00%				195,484	0.30%	0.09%				202,762	0.09%		
1	Southwestern Region	017	Carroll County			10	Six or More Axle Single Trailers	              	31	0.00%	0.00%				227	0.00%	0.00%				1,447	0.00%	0.00%				1,706	0.00%		
1	Southwestern Region	017	Carroll County			11	Five Axle or Fewer Multi-Trailers	              	9	0.00%	0.00%				24	0.00%	0.00%				11,821	0.02%	0.01%				11,854	0.01%		
1	Southwestern Region	017	Carroll County			12	Six Axle Multi-Trailers	              	19	0.00%	0.00%				2	0.00%	0.00%				4,231	0.01%	0.00%				4,251	0.00%		
1	Southwestern Region	017	Carroll County			13	Seven or More Axle Multi-Trailers	              	0	0.00%	0.00%				1	0.00%	0.00%				17	0.00%	0.00%				17	0.00%		
1	Southwestern Region	017	Carroll County Total:						257,312	0.40%	0.12%				371,633	0.41%	0.17%				851,500	1.29%	0.38%				1,480,445	0.67%		
1	Southwestern Region	019	Charlotte County			01	Motorcycles	              	145	0.00%	0.00%				813	0.00%	0.00%				0	0.00%	0.00%				959	0.00%		
1	Southwestern Region	019	Charlotte County			02	Passenger Cars	              	95,747	0.15%	0.04%				153,827	0.17%	0.07%				0	0.00%	0.00%				249,574	0.11%		
1	Southwestern Region	019	Charlotte County			03	Two Axle, 4 Tire Single Unit Vehicles	              	11,034	0.02%	0.00%				58,795	0.06%	0.03%				0	0.00%	0.00%				69,829	0.03%		
1	Southwestern Region	019	Charlotte County			04	Busses	              	333	0.00%	0.00%				2,167	0.00%	0.00%				0	0.00%	0.00%				2,500	0.00%		
1	Southwestern Region	019	Charlotte County			05	Two Axle, 6 Tire Single Unit Trucks	              	385	0.00%	0.00%				3,003	0.00%	0.00%				0	0.00%	0.00%				3,388	0.00%		
1	Southwestern Region	019	Charlotte County			06	Three Axle Single Unit Trucks	              	522	0.00%	0.00%				4,168	0.00%	0.00%				0	0.00%	0.00%				4,690	0.00%		
1	Southwestern Region	019	Charlotte County			07	Four or More Axle Single Unit Trucks	              	353	0.00%	0.00%				1,654	0.00%	0.00%				0	0.00%	0.00%				2,007	0.00%		
1	Southwestern Region	019	Charlotte County			08	Four Axle or Fewer Single Trailers	              	154	0.00%	0.00%				2,851	0.00%	0.00%				0	0.00%	0.00%				3,005	0.00%		
1	Southwestern Region	019	Charlotte County			09	Five Axle Single Trailers	              	1,089	0.00%	0.00%				24,410	0.03%	0.01%				0	0.00%	0.00%				25,499	0.01%		
1	Southwestern Region	019	Charlotte County			10	Six or More Axle Single Trailers	              	35	0.00%	0.00%				459	0.00%	0.00%				0	0.00%	0.00%				495	0.00%		
1	Southwestern Region	019	Charlotte County			11	Five Axle or Fewer Multi-Trailers	              	0	0.00%	0.00%				981	0.00%	0.00%				0	0.00%	0.00%				981	0.00%		
1	Southwestern Region	019	Charlotte County			12	Six Axle Multi-Trailers	              	0	0.00%	0.00%				279	0.00%	0.00%				0	0.00%	0.00%				279	0.00%		
1	Southwestern Region	019	Charlotte County Total:						109,797	0.17%	0.05%				253,408	0.28%	0.11%				0	0.00%	0.00%				363,205	0.16%		
1	Southwestern Region	022	Craig County			01	Motorcycles	              	35	0.00%	0.00%				156	0.00%	0.00%				0	0.00%	0.00%				191	0.00%		
1	Southwestern Region	022	Craig County			02	Passenger Cars	              	33,013	0.05%	0.01%				45,752	0.05%	0.02%				0	0.00%	0.00%				78,765	0.04%		
1	Southwestern Region	022	Craig County			03	Two Axle, 4 Tire Single Unit Vehicles	              	2,707	0.00%	0.00%				15,569	0.02%	0.01%				0	0.00%	0.00%				18,276	0.01%		
1	Southwestern Region	022	Craig County			04	Busses	              	153	0.00%	0.00%				494	0.00%	0.00%				0	0.00%	0.00%				647	0.00%		
1	Southwestern Region	022	Craig County			05	Two Axle, 6 Tire Single Unit Trucks	              	72	0.00%	0.00%				493	0.00%	0.00%				0	0.00%	0.00%				565	0.00%		
1	Southwestern Region	022	Craig County			06	Three Axle Single Unit Trucks	              	32	0.00%	0.00%				371	0.00%	0.00%				0	0.00%	0.00%				403	0.00%		
1	Southwestern Region	022	Craig County			07	Four or More Axle Single Unit Trucks	              	45	0.00%	0.00%				64	0.00%	0.00%				0	0.00%	0.00%				109	0.00%		
1	Southwestern Region	022	Craig County			08	Four Axle or Fewer Single Trailers	              	18	0.00%	0.00%				208	0.00%	0.00%				0	0.00%	0.00%				226	0.00%		
1	Southwestern Region	022	Craig County			09	Five Axle Single Trailers	              	106	0.00%	0.00%				457	0.00%	0.00%				0	0.00%	0.00%				564	0.00%		
1	Southwestern Region	022	Craig County			10	Six or More Axle Single Trailers	              	9	0.00%	0.00%				11	0.00%	0.00%				0	0.00%	0.00%				20	0.00%		
1	Southwestern Region	022	Craig County Total:						36,190	0.06%	0.02%				63,575	0.07%	0.03%				0	0.00%	0.00%				99,765	0.05%		
1	Southwestern Region	024	Cumberland County			01	Motorcycles	              	51	0.00%	0.00%				278	0.00%	0.00%				0	0.00%	0.00%				329	0.00%		
1	Southwestern Region	024	Cumberland County			02	Passenger Cars	              	68,616	0.11%	0.03%				103,958	0.11%	0.05%				0	0.00%	0.00%				172,574	0.08%		
1	Southwestern Region	024	Cumberland County			03	Two Axle, 4 Tire Single Unit Vehicles	              	8,073	0.01%	0.00%				32,710	0.04%	0.01%				0	0.00%	0.00%				40,783	0.02%		
1	Southwestern Region	024	Cumberland County			04	Busses	              	256	0.00%	0.00%				1,233	0.00%	0.00%				0	0.00%	0.00%				1,489	0.00%		
1	Southwestern Region	024	Cumberland County			05	Two Axle, 6 Tire Single Unit Trucks	              	330	0.00%	0.00%				1,390	0.00%	0.00%				0	0.00%	0.00%				1,719	0.00%		
1	Southwestern Region	024	Cumberland County			06	Three Axle Single Unit Trucks	              	289	0.00%	0.00%				1,287	0.00%	0.00%				0	0.00%	0.00%				1,576	0.00%		
1	Southwestern Region	024	Cumberland County			07	Four or More Axle Single Unit Trucks	              	1	0.00%	0.00%				166	0.00%	0.00%				0	0.00%	0.00%				166	0.00%		
